Малын төрөл,Бүс,Он,value
Үхэр,            Баянхонгор,1971,123.8
Үхэр,            Баянхонгор,1970,119.8
Үхэр,            Өвөрхангай,2024,367.4
Үхэр,            Өвөрхангай,2023,312.4
Үхэр,            Өвөрхангай,2022,277.6
Үхэр,            Өвөрхангай,2021,239.7
Үхэр,            Өвөрхангай,2020,251.8
Үхэр,            Өвөрхангай,2019,292.4
Үхэр,            Өвөрхангай,2018,272.3
Үхэр,            Өвөрхангай,2017,298.2
Үхэр,            Өвөрхангай,2016,259.9
Үхэр,            Өвөрхангай,2015,217.6
Үхэр,            Өвөрхангай,2014,183.3
Үхэр,            Өвөрхангай,2013,144.9
Үхэр,            Өвөрхангай,2012,114.0
Үхэр,            Өвөрхангай,2011,90.6
Үхэр,            Өвөрхангай,2010,76.2
Үхэр,            Өвөрхангай,2009,141.1
Үхэр,            Өвөрхангай,2008,134.8
Үхэр,            Өвөрхангай,2007,133.5
Үхэр,            Өвөрхангай,2006,111.1
Үхэр,            Өвөрхангай,2005,99.7
Үхэр,            Өвөрхангай,2004,91.2
Үхэр,            Өвөрхангай,2003,83.0
Үхэр,            Өвөрхангай,2002,75.3
Үхэр,            Өвөрхангай,2001,99.3
Үхэр,            Өвөрхангай,2000,174.8
Үхэр,            Өвөрхангай,1999,296.0
Үхэр,            Өвөрхангай,1998,282.4
Үхэр,            Өвөрхангай,1997,271.8
Үхэр,            Өвөрхангай,1996,268.2
Үхэр,            Өвөрхангай,1995,270.7
Үхэр,            Өвөрхангай,1994,235.8
Үхэр,            Өвөрхангай,1993,205.7
Үхэр,            Өвөрхангай,1992,197.9
Үхэр,            Өвөрхангай,1991,198.2
Үхэр,            Өвөрхангай,1990,200.5
Үхэр,            Өвөрхангай,1989,187.0
Үхэр,            Өвөрхангай,1988,177.3
Үхэр,            Өвөрхангай,1987,178.2
Үхэр,            Өвөрхангай,1986,174.1
Үхэр,            Өвөрхангай,1985,167.9
Үхэр,            Өвөрхангай,1984,168.0
Үхэр,            Өвөрхангай,1983,168.4
Үхэр,            Өвөрхангай,1982,180.7
Үхэр,            Өвөрхангай,1981,180.7
Үхэр,            Өвөрхангай,1980,199.0
Үхэр,            Өвөрхангай,1979,214.1
Үхэр,            Өвөрхангай,1978,213.3
Үхэр,            Өвөрхангай,1977,205.0
Үхэр,            Өвөрхангай,1976,196.0
Үхэр,            Өвөрхангай,1975,185.3
Үхэр,            Өвөрхангай,1974,174.5
Үхэр,            Өвөрхангай,1973,169.7
Үхэр,            Өвөрхангай,1972,170.0
Үхэр,            Өвөрхангай,1971,167.5
Үхэр,            Өвөрхангай,1970,167.7
Үхэр,      Баруун бүс,2024,935.1
Үхэр,      Баруун бүс,2023,907.6
Үхэр,      Баруун бүс,2022,987.6
Үхэр,      Баруун бүс,2021,950.0
Үхэр,      Баруун бүс,2020,859.0
Үхэр,      Баруун бүс,2019,854.6
Үхэр,      Баруун бүс,2018,822.7
Үхэр,      Баруун бүс,2017,816.0
Үхэр,      Баруун бүс,2016,742.2
Үхэр,      Баруун бүс,2015,675.4
Үхэр,      Баруун бүс,2014,599.3
Үхэр,      Баруун бүс,2013,497.5
Үхэр,      Баруун бүс,2012,423.8
Үхэр,      Баруун бүс,2011,369.4
Үхэр,      Баруун бүс,2010,323.5
Үхэр,      Баруун бүс,2009,446.4
Үхэр,      Баруун бүс,2008,501.4
Үхэр,      Баруун бүс,2007,529.7
Үхэр,      Баруун бүс,2006,478.8
Үхэр,      Баруун бүс,2005,421.8
Үхэр,      Баруун бүс,2004,391.0
Үхэр,      Баруун бүс,2003,357.7
Үхэр,      Баруун бүс,2002,339.5
Үхэр,      Баруун бүс,2001,398.3
Үхэр,      Баруун бүс,2000,557.4
Үхэр,      Баруун бүс,1999,783.5
Үхэр,      Баруун бүс,1998,812.4
Үхэр,      Баруун бүс,1997,856.4
Үхэр,      Баруун бүс,1996,863.9
Үхэр,      Баруун бүс,1995,834.1
Үхэр,      Баруун бүс,1994,730.3
Үхэр,      Баруун бүс,1993,624.6
Үхэр,      Баруун бүс,1992,636.3
Үхэр,      Баруун бүс,1991,656.1
Үхэр,      Баруун бүс,1990,692.4
Үхэр,      Баруун бүс,1989,662.9
Үхэр,      Баруун бүс,1988,635.7
Үхэр,      Баруун бүс,1987,617.9
Үхэр,      Баруун бүс,1986,586.2
Үхэр,      Баруун бүс,1985,564.0
Үхэр,      Баруун бүс,1984,524.1
Үхэр,      Баруун бүс,1983,530.6
Үхэр,      Баруун бүс,1982,536.8
Үхэр,      Баруун бүс,1981,546.9
Үхэр,      Баруун бүс,1980,546.7
Үхэр,      Баруун бүс,1979,536.7
Үхэр,      Баруун бүс,1978,533.8
Үхэр,      Баруун бүс,1977,529.1
Үхэр,      Баруун бүс,1976,546.2
Үхэр,      Баруун бүс,1975,557.2
Үхэр,      Баруун бүс,1974,580.0
Үхэр,      Баруун бүс,1973,563.4
Үхэр,      Баруун бүс,1972,549.1
Үхэр,      Баруун бүс,1971,544.2
Үхэр,      Баруун бүс,1970,497.3
Үхэр,             Баян-Өлгий,2024,183.9
Үхэр,             Баян-Өлгий,2023,175.5
Үхэр,             Баян-Өлгий,2022,186.3
Үхэр,             Баян-Өлгий,2021,181.9
Үхэр,             Баян-Өлгий,2020,159.5
Үхэр,             Баян-Өлгий,2019,158.6
Үхэр,             Баян-Өлгий,2018,155.9
Үхэр,             Баян-Өлгий,2017,161.0
Үхэр,             Баян-Өлгий,2016,155.6
Үхэр,             Баян-Өлгий,2015,144.8
Үхэр,             Баян-Өлгий,2014,127.4
Үхэр,             Баян-Өлгий,2013,105.1
Үхэр,             Баян-Өлгий,2012,87.2
Үхэр,             Баян-Өлгий,2011,80.8
Үхэр,             Баян-Өлгий,2010,66.1
Үхэр,             Баян-Өлгий,2009,70.7
Үхэр,             Баян-Өлгий,2008,82.2
Үхэр,             Баян-Өлгий,2007,94.8
Үхэр,             Баян-Өлгий,2006,88.8
Үхэр,             Баян-Өлгий,2005,80.5
Үхэр,             Баян-Өлгий,2004,86.0
Үхэр,             Баян-Өлгий,2003,87.5
Үхэр,             Баян-Өлгий,2002,84.3
Үхэр,             Баян-Өлгий,2001,85.6
Үхэр,             Баян-Өлгий,2000,96.3
Үхэр,             Баян-Өлгий,1999,114.0
Үхэр,             Баян-Өлгий,1998,115.1
Үхэр,             Баян-Өлгий,1997,133.3
Үхэр,             Баян-Өлгий,1996,128.6
Үхэр,             Баян-Өлгий,1995,119.4
Үхэр,             Баян-Өлгий,1994,99.1
Үхэр,             Баян-Өлгий,1993,82.1
Үхэр,             Баян-Өлгий,1992,85.9
Үхэр,             Баян-Өлгий,1991,96.0
Үхэр,             Баян-Өлгий,1990,117.7
Үхэр,             Баян-Өлгий,1989,111.6
Үхэр,             Баян-Өлгий,1988,109.9
Үхэр,             Баян-Өлгий,1987,109.1
Үхэр,             Баян-Өлгий,1986,106.4
Үхэр,             Баян-Өлгий,1985,104.0
Үхэр,             Баян-Өлгий,1984,95.0
Үхэр,             Баян-Өлгий,1983,91.0
Үхэр,             Баян-Өлгий,1982,91.5
Үхэр,             Баян-Өлгий,1981,87.7
Үхэр,             Баян-Өлгий,1980,82.6
Үхэр,             Баян-Өлгий,1979,76.6
Үхэр,             Баян-Өлгий,1978,73.9
Үхэр,             Баян-Өлгий,1977,73.5
Үхэр,             Баян-Өлгий,1976,79.3
Үхэр,             Баян-Өлгий,1975,82.5
Үхэр,             Баян-Өлгий,1974,94.7
Үхэр,             Баян-Өлгий,1973,89.2
Үхэр,             Баян-Өлгий,1972,84.2
Үхэр,             Баян-Өлгий,1971,85.1
Үхэр,             Баян-Өлгий,1970,76.4
Үхэр,             Говь-Алтай,2024,81.8
Үхэр,             Говь-Алтай,2023,74.6
Үхэр,             Говь-Алтай,2022,74.8
Үхэр,             Говь-Алтай,2021,69.6
Үхэр,             Говь-Алтай,2020,75.9
Үхэр,             Говь-Алтай,2019,84.5
Үхэр,             Говь-Алтай,2018,85.2
Үхэр,             Говь-Алтай,2017,85.4
Үхэр,             Говь-Алтай,2016,71.1
Үхэр,             Говь-Алтай,2015,58.8
Үхэр,             Говь-Алтай,2014,49.4
Үхэр,             Говь-Алтай,2013,39.4
Үхэр,             Говь-Алтай,2012,29.5
Үхэр,             Говь-Алтай,2011,22.1
Үхэр,             Говь-Алтай,2010,18.4
Үхэр,             Говь-Алтай,2009,36.3
Үхэр,             Говь-Алтай,2008,42.0
Үхэр,             Говь-Алтай,2007,42.4
Үхэр,             Говь-Алтай,2006,37.5
Үхэр,             Говь-Алтай,2005,30.6
Үхэр,             Говь-Алтай,2004,24.8
Үхэр,             Говь-Алтай,2003,19.9
Үхэр,             Говь-Алтай,2002,16.5
Үхэр,             Говь-Алтай,2001,39.9
Үхэр,             Говь-Алтай,2000,60.0
Үхэр,             Говь-Алтай,1999,79.2
Үхэр,             Говь-Алтай,1998,85.2
Үхэр,             Говь-Алтай,1997,87.4
Үхэр,             Говь-Алтай,1996,95.9
Үхэр,             Говь-Алтай,1995,95.2
Үхэр,             Говь-Алтай,1994,81.9
Үхэр,             Говь-Алтай,1993,68.4
Үхэр,             Говь-Алтай,1992,76.4
Үхэр,             Говь-Алтай,1991,79.3
Үхэр,             Говь-Алтай,1990,79.7
Үхэр,             Говь-Алтай,1989,81.4
Үхэр,             Говь-Алтай,1988,77.2
Үхэр,             Говь-Алтай,1987,75.1
Үхэр,             Говь-Алтай,1986,71.2
Үхэр,             Говь-Алтай,1985,70.4
Үхэр,             Говь-Алтай,1984,67.1
Үхэр,             Говь-Алтай,1983,83.1
Үхэр,             Говь-Алтай,1982,89.8
Үхэр,             Говь-Алтай,1981,96.7
Үхэр,             Говь-Алтай,1980,99.4
Үхэр,             Говь-Алтай,1979,96.3
Үхэр,             Говь-Алтай,1978,99.0
Үхэр,             Говь-Алтай,1977,95.3
Үхэр,             Говь-Алтай,1976,92.5
Үхэр,             Говь-Алтай,1975,88.3
Үхэр,             Говь-Алтай,1974,87.8
Үхэр,             Говь-Алтай,1973,84.1
Үхэр,             Говь-Алтай,1972,80.9
Үхэр,             Говь-Алтай,1971,74.3
Үхэр,             Говь-Алтай,1970,66.6
Үхэр,             Завхан,2024,220.3
Үхэр,             Завхан,2023,236.4
Үхэр,             Завхан,2022,265.5
Үхэр,             Завхан,2021,245.2
Үхэр,             Завхан,2020,225.0
Үхэр,             Завхан,2019,228.7
Үхэр,             Завхан,2018,205.0
Үхэр,             Завхан,2017,192.2
Үхэр,             Завхан,2016,172.4
Үхэр,             Завхан,2015,158.9
Үхэр,             Завхан,2014,138.9
