date,session,scheduled_start,actual_start,timing_status,data_status,source_article_url,source_attachment_url,metric,value,unit
2024-12-12,Autumn regular session,10:00,10:28,Complete,Final,https://www.parliament.mn/nn/63621/,,Unexplained absences,7,count
2024-12-12,Autumn regular session,10:00,10:28,Complete,Final,https://www.parliament.mn/nn/63621/,,Physically attended,110,count
2024-12-12,Autumn regular session,10:00,10:28,Complete,Final,https://www.parliament.mn/nn/63621/,,Physical attendance rate,87.3,percent
2024-12-12,Autumn regular session,10:00,10:28,Complete,Final,https://www.parliament.mn/nn/63621/,,Official on-time rate among appearances,77.3,percent
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Agenda items,0,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Sitting start delay,,minutes
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Officially on time,52,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Officially late,51,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,General leave,2,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Medical leave,9,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Domestic official assignments,0,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Foreign official assignments,2,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Unexplained absences,10,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Physically attended,103,count
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Physical attendance rate,81.7,percent
2024-12-13,Autumn regular session,10:00,,Scheduled start only,Final,https://www.parliament.mn/nn/63631/,,Official on-time rate among appearances,50.5,percent
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Agenda items,4,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Sitting start delay,3,minutes
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Officially on time,69,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Officially late,30,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,General leave,2,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Medical leave,6,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Domestic official assignments,4,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Foreign official assignments,6,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Unexplained absences,9,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Physically attended,99,count
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Physical attendance rate,78.6,percent
2024-12-20,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63680/,,Official on-time rate among appearances,69.7,percent
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Agenda items,9,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Sitting start delay,5,minutes
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Officially on time,71,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Officially late,34,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,General leave,4,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Medical leave,4,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Domestic official assignments,3,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Foreign official assignments,3,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Unexplained absences,7,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Physically attended,105,count
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Physical attendance rate,83.3,percent
2024-12-26,Autumn regular session,10:00,10:05,Complete,Final,https://www.parliament.mn/nn/63738/,,Official on-time rate among appearances,67.6,percent
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Agenda items,4,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Sitting start delay,3,minutes
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Officially on time,73,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Officially late,34,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,General leave,5,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Medical leave,6,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Domestic official assignments,3,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Foreign official assignments,1,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Unexplained absences,4,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Physically attended,107,count
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Physical attendance rate,84.9,percent
2024-12-27,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/63748/,,Official on-time rate among appearances,68.2,percent
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Agenda items,7,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Sitting start delay,2,minutes
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Officially on time,75,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Officially late,19,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,General leave,10,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Medical leave,11,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Domestic official assignments,7,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Foreign official assignments,1,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Unexplained absences,3,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Physically attended,94,count
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Physical attendance rate,74.6,percent
2025-01-09,Autumn regular session,10:00,10:02,Complete,Final,https://www.parliament.mn/nn/73832/,,Official on-time rate among appearances,79.8,percent
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Agenda items,2,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Sitting start delay,149,minutes
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Officially on time,74,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Officially late,23,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,General leave,13,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Medical leave,8,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Domestic official assignments,5,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Foreign official assignments,1,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Unexplained absences,2,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Physically attended,97,count
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Physical attendance rate,77.0,percent
2025-01-10,Autumn regular session,14:00,16:29,Complete,Final,https://www.parliament.mn/nn/73851/,,Official on-time rate among appearances,76.3,percent
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Agenda items,0,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Sitting start delay,4,minutes
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Officially on time,65,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Officially late,28,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,General leave,10,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Medical leave,6,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Domestic official assignments,2,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Foreign official assignments,13,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Unexplained absences,2,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Physically attended,93,count
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Physical attendance rate,73.8,percent
2025-01-16,Autumn regular session,10:00,10:04,Complete,Final,https://www.parliament.mn/nn/73907/,,Official on-time rate among appearances,69.9,percent
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Agenda items,0,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Sitting start delay,,minutes
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Officially on time,53,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Officially late,38,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,General leave,11,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Medical leave,7,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Domestic official assignments,3,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Foreign official assignments,13,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Unexplained absences,1,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Physically attended,91,count
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Physical attendance rate,72.2,percent
2025-01-17,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73918/,,Official on-time rate among appearances,58.2,percent
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Agenda items,0,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Sitting start delay,9,minutes
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Officially on time,88,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Officially late,12,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,General leave,9,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Medical leave,10,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Domestic official assignments,0,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Foreign official assignments,5,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Unexplained absences,2,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Physically attended,100,count
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Physical attendance rate,79.4,percent
2025-01-23,Autumn regular session,10:00,10:09,Complete,Final,https://www.parliament.mn/nn/73954/,,Official on-time rate among appearances,88.0,percent
2025-01-24,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73962/,,Agenda items,0,count
2025-01-24,Autumn regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/73962/,,Sitting start delay,,minutes
