гишүүний_id,гишүүн,нам,мандат,байнгын_хороо,үзүүлэлт,утга,нэгж
m69,Э.Батшугар,Монгол Ардын Нам,11-р тойрог,Хууль зүйн байнгын хороо,Тайлбаргүй таслалтын хувь,2.7,хувь
m69,Э.Батшугар,Монгол Ардын Нам,11-р тойрог,Хууль зүйн байнгын хороо,Чөлөөтэй,5,тоо
m69,Э.Батшугар,Монгол Ардын Нам,11-р тойрог,Хууль зүйн байнгын хороо,Эмнэлгийн чөлөө,2,тоо
m69,Э.Батшугар,Монгол Ардын Нам,11-р тойрог,Хууль зүйн байнгын хороо,Орон нутгийн томилолт,0,тоо
m69,Э.Батшугар,Монгол Ардын Нам,11-р тойрог,Хууль зүйн байнгын хороо,Гадаад томилолт,3,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Хуралдаан,146,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон,100,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон хувь,68.5,хувь
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Албан ёсоор цагтаа ирсэн,75,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Албан ёсоор хоцорсон,25,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,75.0,хувь
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,60,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагт багтаж ирсэн,48,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагаас хойш ирсэн,12,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,80.0,хувь
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,5,минут
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,7.0,минут
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Тайлбаргүй тасалсан,20,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Тайлбаргүй таслалтын хувь,13.7,хувь
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Чөлөөтэй,5,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Эмнэлгийн чөлөө,20,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Орон нутгийн томилолт,1,тоо
m70,Н.Алтанхуяг,Ардчилсан Нам,11-р тойрог,Төсвийн байнгын хороо,Гадаад томилолт,0,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Хуралдаан,146,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон,133,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон хувь,91.1,хувь
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор цагтаа ирсэн,92,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор хоцорсон,41,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,69.2,хувь
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,87,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагт багтаж ирсэн,49,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагаас хойш ирсэн,38,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагтаа ирэлтийн хувь,56.3,хувь
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,21.0,минут
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,47.4,минут
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй тасалсан,10,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй таслалтын хувь,6.8,хувь
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Чөлөөтэй,0,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Эмнэлгийн чөлөө,3,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Орон нутгийн томилолт,0,тоо
m71,Н.Алтаншагай,Монгол Ардын Нам,11-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Гадаад томилолт,0,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Хуралдаан,146,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон,131,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон хувь,89.7,хувь
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Албан ёсоор цагтаа ирсэн,115,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Албан ёсоор хоцорсон,16,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,87.8,хувь
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,83,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагт багтаж ирсэн,65,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагаас хойш ирсэн,18,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,78.3,хувь
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,13,минут
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,87.6,минут
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Тайлбаргүй тасалсан,2,тоо
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Тайлбаргүй таслалтын хувь,1.4,хувь
m72,П.Сайнзориг,Монгол Ардын Нам,11-р тойрог,Төсвийн байнгын хороо,Чөлөөтэй,1,тоо
