Бүс,Үзүүлэлт,Он,value
    Хангайн бүс,Сэхээн амьдруулахын,2016,44.0
    Хангайн бүс,Сэхээн амьдруулахын,2015,41.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2025,121.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2024,109.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2023,62.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2022,73.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2021,109.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2020,72.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2019,102.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2018,73.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2017,73.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2016,68.0
    Хангайн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2015,60.0
    Хангайн бүс,Мэдрэлийн,2025,20.0
    Хангайн бүс,Мэдрэлийн,2024,22.0
    Хангайн бүс,Мэдрэлийн,2023,27.0
    Хангайн бүс,Мэдрэлийн,2022,34.0
    Хангайн бүс,Мэдрэлийн,2021,109.0
    Хангайн бүс,Мэдрэлийн,2020,18.0
    Хангайн бүс,Мэдрэлийн,2019,20.0
    Хангайн бүс,Мэдрэлийн,2018,25.0
    Хангайн бүс,Мэдрэлийн,2017,33.0
    Хангайн бүс,Мэдрэлийн,2016,22.0
    Хангайн бүс,Мэдрэлийн,2015,19.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2025,2.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2024,3.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2023,4.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2022,10.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2021,22.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2020,6.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2019,17.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2018,18.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2017,62.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2016,49.0
    Хангайн бүс,Эх барих эмэгтэйчүүдийн,2015,21.0
    Хангайн бүс,Хавдрын,2025,17.0
    Хангайн бүс,Хавдрын,2024,15.0
    Хангайн бүс,Хавдрын,2023,16.0
    Хангайн бүс,Хавдрын,2022,16.0
    Хангайн бүс,Хавдрын,2021,15.0
    Хангайн бүс,Хавдрын,2020,10.0
    Хангайн бүс,Хавдрын,2019,6.0
    Хангайн бүс,Хавдрын,2018,4.0
    Хангайн бүс,Хавдрын,2017,5.0
    Хангайн бүс,Хавдрын,2016,7.0
    Хангайн бүс,Хавдрын,2015,4.0
    Хангайн бүс,Сэтгэцийн,2025,28.0
    Хангайн бүс,Сэтгэцийн,2024,23.0
    Хангайн бүс,Сэтгэцийн,2023,26.0
    Хангайн бүс,Сэтгэцийн,2022,29.0
    Хангайн бүс,Сэтгэцийн,2021,26.0
    Хангайн бүс,Сэтгэцийн,2020,21.0
    Хангайн бүс,Сэтгэцийн,2019,23.0
    Хангайн бүс,Сэтгэцийн,2018,25.0
    Хангайн бүс,Сэтгэцийн,2017,22.0
    Хангайн бүс,Сэтгэцийн,2016,23.0
    Хангайн бүс,Сэтгэцийн,2015,18.0
    Хангайн бүс,Нүдний,2025,9.0
    Хангайн бүс,Нүдний,2024,14.0
    Хангайн бүс,Нүдний,2023,10.0
    Хангайн бүс,Нүдний,2022,14.0
    Хангайн бүс,Нүдний,2021,11.0
    Хангайн бүс,Нүдний,2020,13.0
    Хангайн бүс,Нүдний,2019,9.0
    Хангайн бүс,Нүдний,2018,8.0
    Хангайн бүс,Нүдний,2017,8.0
    Хангайн бүс,Нүдний,2016,9.0
    Хангайн бүс,Нүдний,2015,6.0
    Хангайн бүс,Чих хамар хоолойн,2025,10.0
    Хангайн бүс,Чих хамар хоолойн,2024,10.0
    Хангайн бүс,Чих хамар хоолойн,2023,11.0
    Хангайн бүс,Чих хамар хоолойн,2022,13.0
    Хангайн бүс,Чих хамар хоолойн,2021,14.0
    Хангайн бүс,Чих хамар хоолойн,2020,11.0
    Хангайн бүс,Чих хамар хоолойн,2019,10.0
    Хангайн бүс,Чих хамар хоолойн,2018,13.0
    Хангайн бүс,Чих хамар хоолойн,2017,9.0
    Хангайн бүс,Чих хамар хоолойн,2016,11.0
    Хангайн бүс,Чих хамар хоолойн,2015,11.0
    Хангайн бүс,"Арьс, харшлын",2025,7.0
    Хангайн бүс,"Арьс, харшлын",2024,5.0
    Хангайн бүс,"Арьс, харшлын",2023,5.0
    Хангайн бүс,"Арьс, харшлын",2022,9.0
    Хангайн бүс,"Арьс, харшлын",2021,7.0
    Хангайн бүс,"Арьс, харшлын",2020,6.0
    Хангайн бүс,"Арьс, харшлын",2019,7.0
    Хангайн бүс,"Арьс, харшлын",2018,5.0
    Хангайн бүс,"Арьс, харшлын",2017,6.0
    Хангайн бүс,"Арьс, харшлын",2016,4.0
    Хангайн бүс,"Арьс, харшлын",2015,3.0
    Хангайн бүс,Халдвартын,2025,163.0
    Хангайн бүс,Халдвартын,2024,129.0
    Хангайн бүс,Халдвартын,2023,124.0
    Хангайн бүс,Халдвартын,2022,119.0
    Хангайн бүс,Халдвартын,2021,127.0
    Хангайн бүс,Халдвартын,2020,112.0
    Хангайн бүс,Халдвартын,2019,101.0
    Хангайн бүс,Халдвартын,2018,53.0
    Хангайн бүс,Халдвартын,2017,49.0
    Хангайн бүс,Халдвартын,2016,40.0
    Хангайн бүс,Халдвартын,2015,40.0
    Хангайн бүс,Сүрьеэгийн,2025,0.0
    Хангайн бүс,Сүрьеэгийн,2024,0.0
    Хангайн бүс,Сүрьеэгийн,2023,0.0
    Хангайн бүс,Сүрьеэгийн,2022,0.0
    Хангайн бүс,Сүрьеэгийн,2021,0.0
    Хангайн бүс,Сүрьеэгийн,2020,0.0
    Хангайн бүс,Сүрьеэгийн,2019,0.0
    Хангайн бүс,Сүрьеэгийн,2018,19.0
    Хангайн бүс,Сүрьеэгийн,2017,21.0
    Хангайн бүс,Сүрьеэгийн,2016,14.0
    Хангайн бүс,Сүрьеэгийн,2015,18.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2025,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2024,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2023,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2022,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2021,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2020,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2019,0.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2018,4.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2017,3.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2016,4.0
    Хангайн бүс,ДОХ/БЗДХ-ын/,2015,6.0
    Хангайн бүс,Сэргээн засахын,2025,59.0
    Хангайн бүс,Сэргээн засахын,2024,51.0
    Хангайн бүс,Сэргээн засахын,2023,57.0
    Хангайн бүс,Сэргээн засахын,2022,42.0
    Хангайн бүс,Сэргээн засахын,2021,48.0
    Хангайн бүс,Сэргээн засахын,2020,49.0
    Хангайн бүс,Сэргээн засахын,2019,53.0
    Хангайн бүс,Сэргээн засахын,2018,58.0
    Хангайн бүс,Сэргээн засахын,2017,36.0
    Хангайн бүс,Сэргээн засахын,2016,52.0
    Хангайн бүс,Сэргээн засахын,2015,33.0
    Хангайн бүс,Хөнгөвчлөхийн,2025,22.0
    Хангайн бүс,Хөнгөвчлөхийн,2024,25.0
    Хангайн бүс,Хөнгөвчлөхийн,2023,30.0
    Хангайн бүс,Хөнгөвчлөхийн,2022,26.0
    Хангайн бүс,Хөнгөвчлөхийн,2021,28.0
    Хангайн бүс,Хөнгөвчлөхийн,2020,27.0
    Хангайн бүс,Хөнгөвчлөхийн,2019,25.0
    Хангайн бүс,Хөнгөвчлөхийн,2018,15.0
    Хангайн бүс,Хөнгөвчлөхийн,2017,10.0
    Хангайн бүс,Хөнгөвчлөхийн,2016,10.0
    Хангайн бүс,Хөнгөвчлөхийн,2015,11.0
    Хангайн бүс,Настны,2025,0.0
    Хангайн бүс,Настны,2024,0.0
    Хангайн бүс,Настны,2023,0.0
    Хангайн бүс,Настны,2022,0.0
    Хангайн бүс,Настны,2021,0.0
    Хангайн бүс,Настны,2020,0.0
    Хангайн бүс,Настны,2019,0.0
    Хангайн бүс,Настны,2018,5.0
    Хангайн бүс,Настны,2017,2.0
    Хангайн бүс,Настны,2016,1.0
    Хангайн бүс,Настны,2015,5.0
    Хангайн бүс,Уламжлалт анагаахын,2025,97.0
    Хангайн бүс,Уламжлалт анагаахын,2024,123.0
    Хангайн бүс,Уламжлалт анагаахын,2023,118.0
    Хангайн бүс,Уламжлалт анагаахын,2022,93.0
    Хангайн бүс,Уламжлалт анагаахын,2021,70.0
    Хангайн бүс,Уламжлалт анагаахын,2020,84.0
    Хангайн бүс,Уламжлалт анагаахын,2019,92.0
    Хангайн бүс,Уламжлалт анагаахын,2018,90.0
    Хангайн бүс,Уламжлалт анагаахын,2017,79.0
    Хангайн бүс,Уламжлалт анагаахын,2016,82.0
    Хангайн бүс,Уламжлалт анагаахын,2015,68.0
    Хангайн бүс,Нүүр амны,2025,48.0
    Хангайн бүс,Нүүр амны,2024,39.0
    Хангайн бүс,Нүүр амны,2023,36.0
    Хангайн бүс,Нүүр амны,2022,20.0
    Хангайн бүс,Нүүр амны,2021,28.0
    Хангайн бүс,Нүүр амны,2020,21.0
    Хангайн бүс,Нүүр амны,2019,26.0
    Хангайн бүс,Нүүр амны,2018,22.0
    Хангайн бүс,Нүүр амны,2017,20.0
    Хангайн бүс,Нүүр амны,2016,15.0
    Хангайн бүс,Нүүр амны,2015,12.0
    Хангайн бүс,Бусад,2025,325.0
    Хангайн бүс,Бусад,2024,304.0
    Хангайн бүс,Бусад,2023,248.0
    Хангайн бүс,Бусад,2022,192.0
    Хангайн бүс,Бусад,2021,200.0
    Хангайн бүс,Бусад,2020,249.0
    Хангайн бүс,Бусад,2019,177.0
    Хангайн бүс,Бусад,2018,140.0
    Хангайн бүс,Бусад,2017,102.0
    Хангайн бүс,Бусад,2016,84.0
    Хангайн бүс,Бусад,2015,71.0
            Архангай,Сувилагч-Бүгд,2025,302.0
            Архангай,Сувилагч-Бүгд,2024,301.0
            Архангай,Сувилагч-Бүгд,2023,281.0
            Архангай,Сувилагч-Бүгд,2022,294.0
            Архангай,Сувилагч-Бүгд,2021,284.0
            Архангай,Сувилагч-Бүгд,2020,281.0
            Архангай,Сувилагч-Бүгд,2019,299.0
            Архангай,Сувилагч-Бүгд,2018,286.0
            Архангай,Сувилагч-Бүгд,2017,273.0
            Архангай,Сувилагч-Бүгд,2016,276.0
            Архангай,Сувилагч-Бүгд,2015,273.0
            Архангай,Ерөнхий мэргэжлийн,2025,164.0
            Архангай,Ерөнхий мэргэжлийн,2024,184.0
            Архангай,Ерөнхий мэргэжлийн,2023,143.0
            Архангай,Ерөнхий мэргэжлийн,2022,165.0
            Архангай,Ерөнхий мэргэжлийн,2021,165.0
            Архангай,Ерөнхий мэргэжлийн,2020,175.0
            Архангай,Ерөнхий мэргэжлийн,2019,202.0
