малын_төрөл,бүс,он,утга
Хонь,Орхон,2004,45.16
Хонь,Орхон,2003,42.8
Хонь,Орхон,2002,73.74
Хонь,Орхон,2001,79.08
Хонь,Орхон,2000,80.41
Хонь,Орхон,1999,78.62
Хонь,Орхон,1998,63.42
Хонь,Орхон,1997,59.25
Хонь,Орхон,1996,62.24
Хонь,Орхон,1995,69.58
Хонь,Орхон,1994,64.37
Хонь,Орхон,1993,63.59
Хонь,Орхон,1992,56.53
Хонь,Орхон,1991,45.35
Хонь,Орхон,1990,32.64
Хонь,Орхон,1989,26.29
Хонь,Орхон,1988,21.55
Хонь,Орхон,1987,17.34
Хонь,Орхон,1986,14.71
Хонь,Орхон,1985,14.71
Хонь,Орхон,1984,13.28
Хонь,Орхон,1983,11.93
Хонь,Орхон,1982,10.37
Хонь,Орхон,1981,6.75
Хонь,Орхон,1980,3.21
Хонь,Орхон,1979,0.5
Хонь,Орхон,1978,2.7
Хонь,Орхон,1977,2.9
Хонь,Орхон,1976,0.7
Хонь,Орхон,1975,
Хонь,Орхон,1974,
Хонь,Орхон,1973,
Хонь,Орхон,1972,
Хонь,Орхон,1971,
Хонь,Орхон,1970,
Хонь,Хөвсгөл,2025,2258.26
Хонь,Хөвсгөл,2024,2262.08
Хонь,Хөвсгөл,2023,2653.96
Хонь,Хөвсгөл,2022,3034.28
Хонь,Хөвсгөл,2021,2883.23
Хонь,Хөвсгөл,2020,2622.81
Хонь,Хөвсгөл,2019,2935.06
Хонь,Хөвсгөл,2018,2766.19
Хонь,Хөвсгөл,2017,2597.46
Хонь,Хөвсгөл,2016,2489.3
Хонь,Хөвсгөл,2015,2123.74
Хонь,Хөвсгөл,2014,1997.12
Хонь,Хөвсгөл,2013,1722.75
Хонь,Хөвсгөл,2012,1673.09
Хонь,Хөвсгөл,2011,1457.49
Хонь,Хөвсгөл,2010,1363.93
Хонь,Хөвсгөл,2009,1732.68
Хонь,Хөвсгөл,2008,1618.0
Хонь,Хөвсгөл,2007,1441.93
Хонь,Хөвсгөл,2006,1248.95
Хонь,Хөвсгөл,2005,1040.17
Хонь,Хөвсгөл,2004,931.98
Хонь,Хөвсгөл,2003,816.37
Хонь,Хөвсгөл,2002,769.09
Хонь,Хөвсгөл,2001,747.35
Хонь,Хөвсгөл,2000,944.89
Хонь,Хөвсгөл,1999,1000.1
Хонь,Хөвсгөл,1998,934.03
Хонь,Хөвсгөл,1997,881.59
Хонь,Хөвсгөл,1996,827.41
Хонь,Хөвсгөл,1995,812.22
Хонь,Хөвсгөл,1994,846.02
Хонь,Хөвсгөл,1993,850.17
Хонь,Хөвсгөл,1992,941.6
Хонь,Хөвсгөл,1991,1007.29
Хонь,Хөвсгөл,1990,1093.21
Хонь,Хөвсгөл,1989,1061.72
Хонь,Хөвсгөл,1988,1036.46
Хонь,Хөвсгөл,1987,1038.19
Хонь,Хөвсгөл,1986,1054.3
Хонь,Хөвсгөл,1985,1096.77
Хонь,Хөвсгөл,1984,1119.1
Хонь,Хөвсгөл,1983,1131.57
Хонь,Хөвсгөл,1982,1119.07
Хонь,Хөвсгөл,1981,1078.13
Хонь,Хөвсгөл,1980,1020.11
Хонь,Хөвсгөл,1979,1018.28
Хонь,Хөвсгөл,1978,989.82
Хонь,Хөвсгөл,1977,914.7
Хонь,Хөвсгөл,1976,923.82
Хонь,Хөвсгөл,1975,1016.65
Хонь,Хөвсгөл,1974,1055.13
Хонь,Хөвсгөл,1973,977.62
Хонь,Хөвсгөл,1972,974.18
Хонь,Хөвсгөл,1971,989.58
Хонь,Хөвсгөл,1970,990.87
Хонь,Төвийн бүс,2025,2516.25
Хонь,Төвийн бүс,2024,2854.37
Хонь,Төвийн бүс,2023,3542.8
Хонь,Төвийн бүс,2022,3725.42
Хонь,Төвийн бүс,2021,3549.05
Хонь,Төвийн бүс,2020,3485.54
Хонь,Төвийн бүс,2019,3526.78
Хонь,Төвийн бүс,2018,3302.19
Хонь,Төвийн бүс,2017,3311.26
Хонь,Төвийн бүс,2016,3353.9
Хонь,Төвийн бүс,2015,3101.7
Хонь,Төвийн бүс,2014,2992.23
Хонь,Төвийн бүс,2013,2585.03
Хонь,Төвийн бүс,2012,2381.84
Хонь,Төвийн бүс,2011,2168.93
Хонь,Төвийн бүс,2010,2098.5
Хонь,Төвийн бүс,2009,2623.07
Хонь,Төвийн бүс,2008,2264.49
Хонь,Төвийн бүс,2007,1804.95
Хонь,Төвийн бүс,2006,1463.4
Хонь,Төвийн бүс,2005,1198.61
Хонь,Төвийн бүс,2004,1055.48
Хонь,Төвийн бүс,2003,1046.84
Хонь,Төвийн бүс,2002,1200.61
Хонь,Төвийн бүс,2001,1293.67
Хонь,Төвийн бүс,2000,1531.22
Хонь,Төвийн бүс,1999,1593.05
Хонь,Төвийн бүс,1998,1559.42
Хонь,Төвийн бүс,1997,1455.89
Хонь,Төвийн бүс,1996,1375.75
Хонь,Төвийн бүс,1995,1373.3
Хонь,Төвийн бүс,1994,1368.62
Хонь,Төвийн бүс,1993,1380.43
Хонь,Төвийн бүс,1992,1489.28
Хонь,Төвийн бүс,1991,1485.3
Хонь,Төвийн бүс,1990,1540.45
Хонь,Төвийн бүс,1989,1408.84
Хонь,Төвийн бүс,1988,1307.5
Хонь,Төвийн бүс,1987,1250.92
Хонь,Төвийн бүс,1986,1230.11
Хонь,Төвийн бүс,1985,1218.39
Хонь,Төвийн бүс,1984,1243.91
Хонь,Төвийн бүс,1983,1284.46
Хонь,Төвийн бүс,1982,1261.8
Хонь,Төвийн бүс,1981,1198.01
Хонь,Төвийн бүс,1980,1137.88
Хонь,Төвийн бүс,1979,1149.31
Хонь,Төвийн бүс,1978,1124.08
Хонь,Төвийн бүс,1977,1022.83
Хонь,Төвийн бүс,1976,1121.98
Хонь,Төвийн бүс,1975,1284.31
Хонь,Төвийн бүс,1974,1297.52
Хонь,Төвийн бүс,1973,1180.66
Хонь,Төвийн бүс,1972,1117.85
Хонь,Төвийн бүс,1971,1055.86
Хонь,Төвийн бүс,1970,1061.54
Хонь,Дархан-Уул,2025,54.74
Хонь,Дархан-Уул,2024,100.63
Хонь,Дархан-Уул,2023,112.19
Хонь,Дархан-Уул,2022,140.57
Хонь,Дархан-Уул,2021,163.83
Хонь,Дархан-Уул,2020,161.8
Хонь,Дархан-Уул,2019,162.3
Хонь,Дархан-Уул,2018,147.06
Хонь,Дархан-Уул,2017,150.84
Хонь,Дархан-Уул,2016,162.18
Хонь,Дархан-Уул,2015,143.6
Хонь,Дархан-Уул,2014,167.62
Хонь,Дархан-Уул,2013,144.92
Хонь,Дархан-Уул,2012,135.97
Хонь,Дархан-Уул,2011,124.99
Хонь,Дархан-Уул,2010,127.61
Хонь,Дархан-Уул,2009,176.53
Хонь,Дархан-Уул,2008,163.01
Хонь,Дархан-Уул,2007,102.17
Хонь,Дархан-Уул,2006,82.67
Хонь,Дархан-Уул,2005,65.39
Хонь,Дархан-Уул,2004,57.09
Хонь,Дархан-Уул,2003,55.84
Хонь,Дархан-Уул,2002,77.12
Хонь,Дархан-Уул,2001,84.7
Хонь,Дархан-Уул,2000,96.48
Хонь,Дархан-Уул,1999,90.04
Хонь,Дархан-Уул,1998,84.31
Хонь,Дархан-Уул,1997,72.31
Хонь,Дархан-Уул,1996,70.99
Хонь,Дархан-Уул,1995,73.99
Хонь,Дархан-Уул,1994,80.96
Хонь,Дархан-Уул,1993,78.54
Хонь,Дархан-Уул,1992,90.33
Хонь,Дархан-Уул,1991,89.85
Хонь,Дархан-Уул,1990,72.82
Хонь,Дархан-Уул,1989,50.76
Хонь,Дархан-Уул,1988,42.69
Хонь,Дархан-Уул,1987,36.18
Хонь,Дархан-Уул,1986,40.88
Хонь,Дархан-Уул,1985,40.88
Хонь,Дархан-Уул,1984,40.98
Хонь,Дархан-Уул,1983,38.23
Хонь,Дархан-Уул,1982,33.0
Хонь,Дархан-Уул,1981,14.04
Хонь,Дархан-Уул,1980,12.21
Хонь,Дархан-Уул,1979,0.9
Хонь,Дархан-Уул,1978,8.6
Хонь,Дархан-Уул,1977,7.2
Хонь,Дархан-Уул,1976,5.9
Хонь,Дархан-Уул,1975,5.6
Хонь,Дархан-Уул,1974,5.3
Хонь,Дархан-Уул,1973,0.6
Хонь,Дархан-Уул,1972,2.5
Хонь,Дархан-Уул,1971,2.5
Хонь,Дархан-Уул,1970,0.32
Хонь,Сэлэнгэ,2025,492.99
Хонь,Сэлэнгэ,2024,683.36
Хонь,Сэлэнгэ,2023,787.93
Хонь,Сэлэнгэ,2022,857.44
Хонь,Сэлэнгэ,2021,849.74
Хонь,Сэлэнгэ,2020,783.4
Хонь,Сэлэнгэ,2019,744.72
Хонь,Сэлэнгэ,2018,705.87
Хонь,Сэлэнгэ,2017,699.3
Хонь,Сэлэнгэ,2016,749.34
Хонь,Сэлэнгэ,2015,686.92
Хонь,Сэлэнгэ,2014,698.9
Хонь,Сэлэнгэ,2013,624.2
Хонь,Сэлэнгэ,2012,612.14
Хонь,Сэлэнгэ,2011,581.67
Хонь,Сэлэнгэ,2010,612.15
Хонь,Сэлэнгэ,2009,732.07
Хонь,Сэлэнгэ,2008,651.68
Хонь,Сэлэнгэ,2007,453.51
Хонь,Сэлэнгэ,2006,339.9
Хонь,Сэлэнгэ,2005,277.57
Хонь,Сэлэнгэ,2004,253.6
Хонь,Сэлэнгэ,2003,266.22
Хонь,Сэлэнгэ,2002,316.71
Хонь,Сэлэнгэ,2001,314.41
Хонь,Сэлэнгэ,2000,333.51
Хонь,Сэлэнгэ,1999,327.9
Хонь,Сэлэнгэ,1998,302.49
Хонь,Сэлэнгэ,1997,288.83
Хонь,Сэлэнгэ,1996,284.45
Хонь,Сэлэнгэ,1995,295.11
Хонь,Сэлэнгэ,1994,305.05
Хонь,Сэлэнгэ,1993,289.99
Хонь,Сэлэнгэ,1992,312.26
Хонь,Сэлэнгэ,1991,333.78
Хонь,Сэлэнгэ,1990,351.26
Хонь,Сэлэнгэ,1989,332.26
Хонь,Сэлэнгэ,1988,316.59
Хонь,Сэлэнгэ,1987,301.43
Хонь,Сэлэнгэ,1986,291.81
Хонь,Сэлэнгэ,1985,289.84
Хонь,Сэлэнгэ,1984,304.7
Хонь,Сэлэнгэ,1983,306.64
Хонь,Сэлэнгэ,1982,289.72
Хонь,Сэлэнгэ,1981,306.67
Хонь,Сэлэнгэ,1980,287.83
Хонь,Сэлэнгэ,1979,322.33
Хонь,Сэлэнгэ,1978,328.49
Хонь,Сэлэнгэ,1977,303.41
Хонь,Сэлэнгэ,1976,290.01
Хонь,Сэлэнгэ,1975,321.68
Хонь,Сэлэнгэ,1974,317.38
Хонь,Сэлэнгэ,1973,298.02
Хонь,Сэлэнгэ,1972,275.38
Хонь,Сэлэнгэ,1971,252.75
Хонь,Сэлэнгэ,1970,251.27
Хонь,Төв,2025,1968.53
Хонь,Төв,2024,2070.37
Хонь,Төв,2023,2642.68
Хонь,Төв,2022,2727.41
Хонь,Төв,2021,2535.48
Хонь,Төв,2020,2540.34
Хонь,Төв,2019,2619.76
Хонь,Төв,2018,2449.26
Хонь,Төв,2017,2461.12
Хонь,Төв,2016,2442.39
Хонь,Төв,2015,2271.19
Хонь,Төв,2014,2125.72
Хонь,Төв,2013,1815.91
Хонь,Төв,2012,1633.74
Хонь,Төв,2011,1462.27
Хонь,Төв,2010,1358.74
Хонь,Төв,2009,1714.47
Хонь,Төв,2008,1449.8
Хонь,Төв,2007,1249.27
Хонь,Төв,2006,1040.83
Хонь,Төв,2005,855.65
Хонь,Төв,2004,744.79
Хонь,Төв,2003,724.78
Хонь,Төв,2002,806.78
Хонь,Төв,2001,894.56
Хонь,Төв,2000,1101.23
Хонь,Төв,1999,1175.11
Хонь,Төв,1998,1172.62
Хонь,Төв,1997,1094.75
Хонь,Төв,1996,1020.31
Хонь,Төв,1995,1004.2
Хонь,Төв,1994,982.61
Хонь,Төв,1993,1011.9
Хонь,Төв,1992,1086.69
Хонь,Төв,1991,1061.67
Хонь,Төв,1990,1116.37
Хонь,Төв,1989,1025.82
Хонь,Төв,1988,948.22
Хонь,Төв,1987,913.31
Хонь,Төв,1986,897.42
Хонь,Төв,1985,887.67
Хонь,Төв,1984,898.23
Хонь,Төв,1983,939.59
Хонь,Төв,1982,939.08
Хонь,Төв,1981,877.3
Хонь,Төв,1980,837.84
Хонь,Төв,1979,826.08
Хонь,Төв,1978,786.99
Хонь,Төв,1977,712.22
Хонь,Төв,1976,826.07
Хонь,Төв,1975,957.03
Хонь,Төв,1974,974.84
Хонь,Төв,1973,882.04
Хонь,Төв,1972,839.97
Хонь,Төв,1971,800.61
Хонь,Төв,1970,809.95
Хонь,Зүүн бүс,2025,3693.27
Хонь,Зүүн бүс,2024,3568.45
Хонь,Зүүн бүс,2023,5801.23
Хонь,Зүүн бүс,2022,6636.21
Хонь,Зүүн бүс,2021,6195.72
Хонь,Зүүн бүс,2020,5641.71
Хонь,Зүүн бүс,2019,5688.45
Хонь,Зүүн бүс,2018,5423.34
Хонь,Зүүн бүс,2017,5029.34
Хонь,Зүүн бүс,2016,4311.7
Хонь,Зүүн бүс,2015,3995.82
Хонь,Зүүн бүс,2014,3653.44
Хонь,Зүүн бүс,2013,3218.36
Хонь,Зүүн бүс,2012,2953.36
Хонь,Зүүн бүс,2011,2693.88
Хонь,Зүүн бүс,2010,2580.3
Хонь,Зүүн бүс,2009,2643.45
Хонь,Зүүн бүс,2008,2429.96
Хонь,Зүүн бүс,2007,2395.99
Хонь,Зүүн бүс,2006,2158.0
Хонь,Зүүн бүс,2005,1948.16
Хонь,Зүүн бүс,2004,1817.72
Хонь,Зүүн бүс,2003,1788.51
Хонь,Зүүн бүс,2002,1773.55
Хонь,Зүүн бүс,2001,1781.75
Хонь,Зүүн бүс,2000,1844.41
Хонь,Зүүн бүс,1999,1799.8
Хонь,Зүүн бүс,1998,1617.59
Хонь,Зүүн бүс,1997,1445.52
Хонь,Зүүн бүс,1996,1341.12
Хонь,Зүүн бүс,1995,1336.01
Хонь,Зүүн бүс,1994,1527.23
Хонь,Зүүн бүс,1993,1482.08
Хонь,Зүүн бүс,1992,2012.33
Хонь,Зүүн бүс,1991,2107.8
Хонь,Зүүн бүс,1990,2214.25
Хонь,Зүүн бүс,1989,2146.79
Хонь,Зүүн бүс,1988,2035.0
Хонь,Зүүн бүс,1987,1963.47
Хонь,Зүүн бүс,1986,2033.62
Хонь,Зүүн бүс,1985,2092.51
Хонь,Зүүн бүс,1984,2128.4
Хонь,Зүүн бүс,1983,2193.68
Хонь,Зүүн бүс,1982,2416.3
Хонь,Зүүн бүс,1981,2486.57
Хонь,Зүүн бүс,1980,2302.37
Хонь,Зүүн бүс,1979,2448.04
Хонь,Зүүн бүс,1978,2369.81
Хонь,Зүүн бүс,1977,2194.81
Хонь,Зүүн бүс,1976,2220.24
Хонь,Зүүн бүс,1975,2353.25
Хонь,Зүүн бүс,1974,2359.38
Хонь,Зүүн бүс,1973,2270.33
Хонь,Зүүн бүс,1972,2185.74
Хонь,Зүүн бүс,1971,2147.88
Хонь,Зүүн бүс,1970,2201.32
Хонь,Дорнод,2025,1229.82
Хонь,Дорнод,2024,1230.72
Хонь,Дорнод,2023,1514.53
Хонь,Дорнод,2022,1615.4
Хонь,Дорнод,2021,1470.18
Хонь,Дорнод,2020,1303.06
Хонь,Дорнод,2019,1262.35
Хонь,Дорнод,2018,1147.69
Хонь,Дорнод,2017,1001.57
Хонь,Дорнод,2016,831.36
Хонь,Дорнод,2015,745.32
Хонь,Дорнод,2014,673.35
Хонь,Дорнод,2013,592.99
Хонь,Дорнод,2012,584.78
Хонь,Дорнод,2011,555.36
Хонь,Дорнод,2010,550.79
Хонь,Дорнод,2009,704.09
Хонь,Дорнод,2008,688.61
Хонь,Дорнод,2007,611.4
Хонь,Дорнод,2006,527.29
Хонь,Дорнод,2005,469.88
Хонь,Дорнод,2004,424.01
Хонь,Дорнод,2003,406.9
Хонь,Дорнод,2002,418.51
Хонь,Дорнод,2001,425.73
Хонь,Дорнод,2000,438.45
Хонь,Дорнод,1999,432.06
Хонь,Дорнод,1998,385.16
Хонь,Дорнод,1997,343.64
Хонь,Дорнод,1996,314.01
Хонь,Дорнод,1995,319.36
Хонь,Дорнод,1994,376.26
Хонь,Дорнод,1993,443.25
Хонь,Дорнод,1992,529.8
Хонь,Дорнод,1991,617.46
Хонь,Дорнод,1990,661.22
Хонь,Дорнод,1989,652.94
Хонь,Дорнод,1988,638.28
Хонь,Дорнод,1987,631.24
Хонь,Дорнод,1986,624.91
Хонь,Дорнод,1985,673.86
Хонь,Дорнод,1984,672.48
Хонь,Дорнод,1983,729.78
Хонь,Дорнод,1982,824.95
Хонь,Дорнод,1981,838.5
Хонь,Дорнод,1980,760.68
Хонь,Дорнод,1979,801.81
Хонь,Дорнод,1978,785.53
Хонь,Дорнод,1977,714.46
Хонь,Дорнод,1976,724.6
Хонь,Дорнод,1975,780.09
Хонь,Дорнод,1974,767.8
Хонь,Дорнод,1973,738.09
Хонь,Дорнод,1972,706.96
Хонь,Дорнод,1971,737.18
Хонь,Дорнод,1970,726.62
Хонь,Сүхбаатар,2025,943.83
Хонь,Сүхбаатар,2024,861.45
Хонь,Сүхбаатар,2023,2020.18
Хонь,Сүхбаатар,2022,2410.04
Хонь,Сүхбаатар,2021,2179.01
Хонь,Сүхбаатар,2020,1993.91
Хонь,Сүхбаатар,2019,1971.23
Хонь,Сүхбаатар,2018,1922.13
Хонь,Сүхбаатар,2017,1815.32
Хонь,Сүхбаатар,2016,1542.2
Хонь,Сүхбаатар,2015,1511.84
Хонь,Сүхбаатар,2014,1380.78
Хонь,Сүхбаатар,2013,1216.62
Хонь,Сүхбаатар,2012,1090.83
Хонь,Сүхбаатар,2011,991.98
Хонь,Сүхбаатар,2010,961.22
Хонь,Сүхбаатар,2009,853.67
Хонь,Сүхбаатар,2008,733.12
Хонь,Сүхбаатар,2007,776.26
Хонь,Сүхбаатар,2006,750.84
Хонь,Сүхбаатар,2005,695.99
Хонь,Сүхбаатар,2004,706.37
Хонь,Сүхбаатар,2003,722.53
Хонь,Сүхбаатар,2002,710.96
Хонь,Сүхбаатар,2001,708.02
Хонь,Сүхбаатар,2000,717.32
Хонь,Сүхбаатар,1999,689.79
Хонь,Сүхбаатар,1998,605.57
Хонь,Сүхбаатар,1997,534.21
Хонь,Сүхбаатар,1996,499.65
Хонь,Сүхбаатар,1995,496.35
Хонь,Сүхбаатар,1994,586.3
Хонь,Сүхбаатар,1993,371.24
Хонь,Сүхбаатар,1992,657.28
Хонь,Сүхбаатар,1991,624.51
Хонь,Сүхбаатар,1990,602.85
Хонь,Сүхбаатар,1989,592.01
Хонь,Сүхбаатар,1988,572.78
Хонь,Сүхбаатар,1987,542.58
Хонь,Сүхбаатар,1986,624.9
Хонь,Сүхбаатар,1985,634.84
Хонь,Сүхбаатар,1984,627.53
Хонь,Сүхбаатар,1983,592.3
Хонь,Сүхбаатар,1982,654.25
Хонь,Сүхбаатар,1981,714.49
Хонь,Сүхбаатар,1980,678.62
Хонь,Сүхбаатар,1979,733.89
Хонь,Сүхбаатар,1978,704.71
Хонь,Сүхбаатар,1977,691.82
Хонь,Сүхбаатар,1976,657.36
Хонь,Сүхбаатар,1975,678.22
Хонь,Сүхбаатар,1974,692.66
Хонь,Сүхбаатар,1973,684.01
Хонь,Сүхбаатар,1972,627.09
Хонь,Сүхбаатар,1971,565.47
Хонь,Сүхбаатар,1970,636.84
Хонь,Хэнтий,2025,1519.62
Хонь,Хэнтий,2024,1476.28
Хонь,Хэнтий,2023,2266.52
Хонь,Хэнтий,2022,2610.77
Хонь,Хэнтий,2021,2546.53
Хонь,Хэнтий,2020,2344.74
Хонь,Хэнтий,2019,2454.86
Хонь,Хэнтий,2018,2353.53
Хонь,Хэнтий,2017,2212.45
Хонь,Хэнтий,2016,1938.14
Хонь,Хэнтий,2015,1738.67
Хонь,Хэнтий,2014,1599.31
Хонь,Хэнтий,2013,1408.74
Хонь,Хэнтий,2012,1277.75
Хонь,Хэнтий,2011,1146.54
Хонь,Хэнтий,2010,1068.29
Хонь,Хэнтий,2009,1085.69
Хонь,Хэнтий,2008,1008.23
Хонь,Хэнтий,2007,1008.33
Хонь,Хэнтий,2006,879.87
Хонь,Хэнтий,2005,782.29
Хонь,Хэнтий,2004,687.34
Хонь,Хэнтий,2003,659.08
Хонь,Хэнтий,2002,644.08
Хонь,Хэнтий,2001,648.0
Хонь,Хэнтий,2000,688.64
Хонь,Хэнтий,1999,677.95
Хонь,Хэнтий,1998,626.86
Хонь,Хэнтий,1997,567.67
Хонь,Хэнтий,1996,527.46
Хонь,Хэнтий,1995,520.3
Хонь,Хэнтий,1994,564.67
Хонь,Хэнтий,1993,667.59
Хонь,Хэнтий,1992,825.25
Хонь,Хэнтий,1991,865.83
Хонь,Хэнтий,1990,950.18
Хонь,Хэнтий,1989,901.84
Хонь,Хэнтий,1988,823.94
Хонь,Хэнтий,1987,789.65
Хонь,Хэнтий,1986,783.81
Хонь,Хэнтий,1985,783.81
Хонь,Хэнтий,1984,828.39
Хонь,Хэнтий,1983,871.6
Хонь,Хэнтий,1982,937.1
Хонь,Хэнтий,1981,933.58
Хонь,Хэнтий,1980,863.07
Хонь,Хэнтий,1979,912.34
Хонь,Хэнтий,1978,879.57
Хонь,Хэнтий,1977,788.53
Хонь,Хэнтий,1976,838.28
Хонь,Хэнтий,1975,894.94
Хонь,Хэнтий,1974,898.92
Хонь,Хэнтий,1973,848.23
Хонь,Хэнтий,1972,851.69
Хонь,Хэнтий,1971,845.23
Хонь,Хэнтий,1970,837.86
Хонь,Говийн бүс,2025,2999.93
Хонь,Говийн бүс,2024,2839.37
Хонь,Говийн бүс,2023,3532.73
Хонь,Говийн бүс,2022,3881.0
Хонь,Говийн бүс,2021,3537.98
Хонь,Говийн бүс,2020,3761.93
Хонь,Говийн бүс,2019,3902.09
Хонь,Говийн бүс,2018,3596.73
Хонь,Говийн бүс,2017,3366.89
Хонь,Говийн бүс,2016,2902.3
Хонь,Говийн бүс,2015,2633.72
Хонь,Говийн бүс,2014,2355.45
Хонь,Говийн бүс,2013,2006.03
Хонь,Говийн бүс,2012,1706.51
Хонь,Говийн бүс,2011,1437.23
Хонь,Говийн бүс,2010,1229.02
Хонь,Говийн бүс,2009,1827.83
Хонь,Говийн бүс,2008,1687.62
Хонь,Говийн бүс,2007,1625.91
Хонь,Говийн бүс,2006,1470.18
Хонь,Говийн бүс,2005,1497.71
Хонь,Говийн бүс,2004,1448.19
Хонь,Говийн бүс,2003,1321.99
Хонь,Говийн бүс,2002,1286.3
Хонь,Говийн бүс,2001,1392.08
Хонь,Говийн бүс,2000,1574.01
Хонь,Говийн бүс,1999,1951.97
Хонь,Говийн бүс,1998,1905.03
Хонь,Говийн бүс,1997,1781.01
Хонь,Говийн бүс,1996,1680.43
Хонь,Говийн бүс,1995,1619.67
Хонь,Говийн бүс,1994,1547.17
Хонь,Говийн бүс,1993,1566.35
Хонь,Говийн бүс,1992,1684.81
Хонь,Говийн бүс,1991,1692.88
Хонь,Говийн бүс,1990,1623.88
Хонь,Говийн бүс,1989,1565.35
Хонь,Говийн бүс,1988,1425.87
Хонь,Говийн бүс,1987,1424.98
Хонь,Говийн бүс,1986,1478.82
Хонь,Говийн бүс,1985,1470.73
Хонь,Говийн бүс,1984,1500.83
Хонь,Говийн бүс,1983,1537.04
Хонь,Говийн бүс,1982,1592.81
Хонь,Говийн бүс,1981,1516.4
Хонь,Говийн бүс,1980,1492.83
Хонь,Говийн бүс,1979,1586.95
Хонь,Говийн бүс,1978,1592.16
Хонь,Говийн бүс,1977,1495.85
Хонь,Говийн бүс,1976,1593.9
Хонь,Говийн бүс,1975,1548.22
Хонь,Говийн бүс,1974,1544.21
Хонь,Говийн бүс,1973,1439.51
Хонь,Говийн бүс,1972,1425.8
Хонь,Говийн бүс,1971,1333.28
Хонь,Говийн бүс,1970,1415.24
Хонь,Говьсүмбэр,2025,138.48
Хонь,Говьсүмбэр,2024,131.31
Хонь,Говьсүмбэр,2023,227.76
Хонь,Говьсүмбэр,2022,236.02
Хонь,Говьсүмбэр,2021,219.42
Хонь,Говьсүмбэр,2020,218.43
Хонь,Говьсүмбэр,2019,219.53
Хонь,Говьсүмбэр,2018,208.08
Хонь,Говьсүмбэр,2017,205.23
Хонь,Говьсүмбэр,2016,185.88
Хонь,Говьсүмбэр,2015,169.09
Хонь,Говьсүмбэр,2014,152.26
Хонь,Говьсүмбэр,2013,120.95
Хонь,Говьсүмбэр,2012,99.41
Хонь,Говьсүмбэр,2011,79.02
Хонь,Говьсүмбэр,2010,65.2
Хонь,Говьсүмбэр,2009,69.68
Хонь,Говьсүмбэр,2008,66.5
Хонь,Говьсүмбэр,2007,74.17
Хонь,Говьсүмбэр,2006,68.89
Хонь,Говьсүмбэр,2005,59.15
Хонь,Говьсүмбэр,2004,48.72
Хонь,Говьсүмбэр,2003,40.04
Хонь,Говьсүмбэр,2002,32.71
Хонь,Говьсүмбэр,2001,29.14
Хонь,Говьсүмбэр,2000,51.25
Хонь,Говьсүмбэр,1999,64.05
Хонь,Говьсүмбэр,1998,66.72
Хонь,Говьсүмбэр,1997,60.03
Хонь,Говьсүмбэр,1996,59.94
Хонь,Говьсүмбэр,1995,58.6
Хонь,Говьсүмбэр,1994,61.42
Хонь,Говьсүмбэр,1993,71.77
Хонь,Говьсүмбэр,1992,70.73
Хонь,Говьсүмбэр,1991,67.84
Хонь,Говьсүмбэр,1990,
Хонь,Говьсүмбэр,1989,
Хонь,Говьсүмбэр,1988,
Хонь,Говьсүмбэр,1987,
Хонь,Говьсүмбэр,1986,
Хонь,Говьсүмбэр,1985,
Хонь,Говьсүмбэр,1984,
Хонь,Говьсүмбэр,1983,
Хонь,Говьсүмбэр,1982,
Хонь,Говьсүмбэр,1981,
Хонь,Говьсүмбэр,1980,
Хонь,Говьсүмбэр,1979,
Хонь,Говьсүмбэр,1978,
Хонь,Говьсүмбэр,1977,
Хонь,Говьсүмбэр,1976,
Хонь,Говьсүмбэр,1975,
Хонь,Говьсүмбэр,1974,
Хонь,Говьсүмбэр,1973,
Хонь,Говьсүмбэр,1972,
Хонь,Говьсүмбэр,1971,
Хонь,Говьсүмбэр,1970,
Хонь,Дорноговь,2025,593.74
Хонь,Дорноговь,2024,554.78
Хонь,Дорноговь,2023,997.72
Хонь,Дорноговь,2022,1245.05
Хонь,Дорноговь,2021,1158.46
Хонь,Дорноговь,2020,1069.69
Хонь,Дорноговь,2019,1021.64
Хонь,Дорноговь,2018,926.18
Хонь,Дорноговь,2017,861.48
Хонь,Дорноговь,2016,758.38
Хонь,Дорноговь,2015,751.39
Хонь,Дорноговь,2014,690.74
Хонь,Дорноговь,2013,611.92
Хонь,Дорноговь,2012,531.49
Хонь,Дорноговь,2011,477.28
Хонь,Дорноговь,2010,421.26
Хонь,Дорноговь,2009,408.66
Хонь,Дорноговь,2008,352.0
Хонь,Дорноговь,2007,310.91
Хонь,Дорноговь,2006,281.84
Хонь,Дорноговь,2005,372.52
Хонь,Дорноговь,2004,381.89
Хонь,Дорноговь,2003,355.12
Хонь,Дорноговь,2002,340.38
Хонь,Дорноговь,2001,365.6
Хонь,Дорноговь,2000,453.88
Хонь,Дорноговь,1999,477.42
Хонь,Дорноговь,1998,439.62
Хонь,Дорноговь,1997,415.02
Хонь,Дорноговь,1996,411.38
Хонь,Дорноговь,1995,409.12
Хонь,Дорноговь,1994,406.45
Хонь,Дорноговь,1993,430.0
Хонь,Дорноговь,1992,467.78
Хонь,Дорноговь,1991,486.65
Хонь,Дорноговь,1990,538.17
Хонь,Дорноговь,1989,525.89
Хонь,Дорноговь,1988,488.07
Хонь,Дорноговь,1987,487.97
