Бүс,Сар,value
Төв,2023-08,0.0
Төв,2023-07,0.0
Төв,2023-06,18.0
Төв,2023-05,15.0
Төв,2023-04,15.0
Төв,2023-03,34.0
Төв,2023-02,13.0
Төв,2023-01,30.0
Төв,2022-12,18.0
Төв,2022-11,14.0
Төв,2022-10,48.0
Төв,2022-09,0.0
Төв,2022-08,13.0
Төв,2022-07,13.0
Төв,2022-06,19.0
Төв,2022-05,0.0
Төв,2022-04,55.0
Төв,2022-03,25.0
Төв,2022-02,36.0
Төв,2022-01,19.0
Төв,2021-12,11.0
Төв,2021-11,10.0
Төв,2021-10,10.0
Төв,2021-09,35.0
Төв,2021-08,23.0
Төв,2021-07,34.0
Төв,2021-06,10.0
Төв,2021-05,0.0
Төв,2021-04,10.0
Төв,2021-03,13.0
Төв,2021-02,20.0
Төв,2021-01,9.0
Төв,2020-12,0.0
Төв,2020-11,25.0
Төв,2020-10,20.0
Төв,2020-09,22.0
Төв,2020-08,12.0
Төв,2020-07,14.0
Төв,2020-06,0.0
Төв,2020-05,13.0
Төв,2020-04,9.0
Төв,2020-03,10.0
Төв,2020-02,9.0
Төв,2020-01,0.0
Төв,2019-12,11.0
Төв,2019-11,0.0
Төв,2019-10,0.0
Төв,2019-09,20.0
Төв,2019-08,28.0
Төв,2019-07,9.0
Төв,2019-06,59.0
Төв,2019-05,10.0
Төв,2019-04,19.0
Төв,2019-03,13.0
Төв,2019-02,0.0
Төв,2019-01,20.0
Төв,2018-12,9.0
Төв,2018-11,31.0
Төв,2018-10,11.0
Төв,2018-09,10.0
Төв,2018-08,21.0
Төв,2018-07,0.0
Төв,2018-06,21.0
Төв,2018-05,9.0
Төв,2018-04,53.0
Төв,2018-03,23.0
Төв,2018-02,13.0
Төв,2018-01,18.0
Төв,2017-12,17.0
Төв,2017-11,10.0
Төв,2017-10,24.0
Төв,2017-09,10.0
Төв,2017-08,0.0
Төв,2017-07,9.0
Төв,2017-06,13.0
Төв,2017-05,0.0
Төв,2017-04,10.0
Төв,2017-03,0.0
Төв,2017-02,9.0
Төв,2017-01,20.0
Төв,2016-12,9.0
Төв,2016-11,10.0
Төв,2016-10,71.0
Төв,2016-09,21.0
Төв,2016-08,0.0
Төв,2016-07,0.0
Төв,2016-06,24.0
Төв,2016-05,0.0
Төв,2016-04,23.0
Төв,2016-03,33.0
Төв,2016-02,17.0
Төв,2016-01,44.0
Зүүн бүс,2025-12,8.0
Зүүн бүс,2025-11,8.0
Зүүн бүс,2025-10,19.0
Зүүн бүс,2025-09,4.0
Зүүн бүс,2025-08,4.0
Зүүн бүс,2025-07,0.0
Зүүн бүс,2025-06,8.0
Зүүн бүс,2025-05,12.0
Зүүн бүс,2025-04,0.0
Зүүн бүс,2025-03,11.0
Зүүн бүс,2025-02,13.0
Зүүн бүс,2025-01,14.0
Зүүн бүс,2024-12,9.0
Зүүн бүс,2024-11,3.0
Зүүн бүс,2024-10,11.0
Зүүн бүс,2024-09,16.0
Зүүн бүс,2024-08,7.0
Зүүн бүс,2024-07,15.0
Зүүн бүс,2024-06,7.0
Зүүн бүс,2024-05,10.0
Зүүн бүс,2024-04,0.0
Зүүн бүс,2024-03,10.0
Зүүн бүс,2024-02,14.0
Зүүн бүс,2024-01,14.0
Зүүн бүс,2023-12,5.0
Зүүн бүс,2023-11,8.0
Зүүн бүс,2023-10,3.0
Зүүн бүс,2023-09,0.0
Зүүн бүс,2023-08,14.0
Зүүн бүс,2023-07,3.0
Зүүн бүс,2023-06,6.0
Зүүн бүс,2023-05,9.0
Зүүн бүс,2023-04,5.0
Зүүн бүс,2023-03,6.0
Зүүн бүс,2023-02,6.0
Зүүн бүс,2023-01,9.0
Зүүн бүс,2022-12,9.0
Зүүн бүс,2022-11,10.0
Зүүн бүс,2022-10,26.0
Зүүн бүс,2022-09,5.0
Зүүн бүс,2022-08,18.0
Зүүн бүс,2022-07,8.0
Зүүн бүс,2022-06,8.0
Зүүн бүс,2022-05,5.0
Зүүн бүс,2022-04,3.0
Зүүн бүс,2022-03,13.0
Зүүн бүс,2022-02,9.0
Зүүн бүс,2022-01,4.0
Зүүн бүс,2021-12,12.0
Зүүн бүс,2021-11,9.0
Зүүн бүс,2021-10,11.0
Зүүн бүс,2021-09,6.0
Зүүн бүс,2021-08,8.0
Зүүн бүс,2021-07,5.0
Зүүн бүс,2021-06,7.0
Зүүн бүс,2021-05,0.0
Зүүн бүс,2021-04,5.0
Зүүн бүс,2021-03,7.0
Зүүн бүс,2021-02,5.0
Зүүн бүс,2021-01,16.0
Зүүн бүс,2020-12,22.0
Зүүн бүс,2020-11,4.0
Зүүн бүс,2020-10,8.0
Зүүн бүс,2020-09,13.0
Зүүн бүс,2020-08,2.0
Зүүн бүс,2020-07,5.0
Зүүн бүс,2020-06,13.0
Зүүн бүс,2020-05,12.0
Зүүн бүс,2020-04,10.0
Зүүн бүс,2020-03,12.0
Зүүн бүс,2020-02,15.0
Зүүн бүс,2020-01,16.0
Зүүн бүс,2019-12,9.0
Зүүн бүс,2019-11,10.0
Зүүн бүс,2019-10,13.0
Зүүн бүс,2019-09,16.0
Зүүн бүс,2019-08,3.0
Зүүн бүс,2019-07,8.0
Зүүн бүс,2019-06,10.0
Зүүн бүс,2019-05,11.0
Зүүн бүс,2019-04,18.0
Зүүн бүс,2019-03,12.0
Зүүн бүс,2019-02,12.0
Зүүн бүс,2019-01,8.0
Зүүн бүс,2018-12,10.0
Зүүн бүс,2018-11,14.0
Зүүн бүс,2018-10,0.0
Зүүн бүс,2018-09,7.0
Зүүн бүс,2018-08,5.0
Зүүн бүс,2018-07,3.0
Зүүн бүс,2018-06,5.0
Зүүн бүс,2018-05,16.0
Зүүн бүс,2018-04,5.0
Зүүн бүс,2018-03,18.0
Зүүн бүс,2018-02,7.0
Зүүн бүс,2018-01,8.0
Зүүн бүс,2017-12,18.0
Зүүн бүс,2017-11,10.0
Зүүн бүс,2017-10,17.0
Зүүн бүс,2017-09,27.0
Зүүн бүс,2017-08,18.0
Зүүн бүс,2017-07,10.0
Зүүн бүс,2017-06,11.0
Зүүн бүс,2017-05,13.0
Зүүн бүс,2017-04,14.0
Зүүн бүс,2017-03,18.0
Зүүн бүс,2017-02,13.0
Зүүн бүс,2017-01,27.0
Зүүн бүс,2016-12,28.0
Зүүн бүс,2016-11,18.0
Зүүн бүс,2016-10,20.0
Зүүн бүс,2016-09,8.0
Зүүн бүс,2016-08,5.0
Зүүн бүс,2016-07,18.0
Зүүн бүс,2016-06,17.0
Зүүн бүс,2016-05,11.0
Зүүн бүс,2016-04,11.0
Зүүн бүс,2016-03,17.0
Зүүн бүс,2016-02,17.0
Зүүн бүс,2016-01,12.0
Дорнод,2025-12,0.0
Дорнод,2025-11,18.0
Дорнод,2025-10,10.0
Дорнод,2025-09,0.0
Дорнод,2025-08,10.0
Дорнод,2025-07,0.0
Дорнод,2025-06,0.0
Дорнод,2025-05,0.0
Дорнод,2025-04,0.0
Дорнод,2025-03,21.0
Дорнод,2025-02,0.0
Дорнод,2025-01,16.0
Дорнод,2024-12,0.0
Дорнод,2024-11,8.0
Дорнод,2024-10,9.0
Дорнод,2024-09,17.0
Дорнод,2024-08,0.0
Дорнод,2024-07,10.0
Дорнод,2024-06,0.0
Дорнод,2024-05,9.0
Дорнод,2024-04,0.0
Дорнод,2024-03,0.0
Дорнод,2024-02,12.0
Дорнод,2024-01,9.0
Дорнод,2023-12,7.0
Дорнод,2023-11,8.0
Дорнод,2023-10,0.0
Дорнод,2023-09,0.0
Дорнод,2023-08,9.0
Дорнод,2023-07,8.0
Дорнод,2023-06,17.0
Дорнод,2023-05,0.0
Дорнод,2023-04,7.0
Дорнод,2023-03,8.0
Дорнод,2023-02,0.0
Дорнод,2023-01,0.0
Дорнод,2022-12,0.0
Дорнод,2022-11,16.0
Дорнод,2022-10,51.0
Дорнод,2022-09,7.0
Дорнод,2022-08,0.0
Дорнод,2022-07,0.0
Дорнод,2022-06,7.0
Дорнод,2022-05,12.0
Дорнод,2022-04,0.0
Дорнод,2022-03,18.0
Дорнод,2022-02,0.0
Дорнод,2022-01,0.0
Дорнод,2021-12,0.0
Дорнод,2021-11,13.0
Дорнод,2021-10,15.0
Дорнод,2021-09,7.0
Дорнод,2021-08,0.0
Дорнод,2021-07,7.0
Дорнод,2021-06,13.0
Дорнод,2021-05,0.0
Дорнод,2021-04,0.0
Дорнод,2021-03,12.0
Дорнод,2021-02,6.0
Дорнод,2021-01,20.0
Дорнод,2020-12,45.0
Дорнод,2020-11,5.0
Дорнод,2020-10,14.0
Дорнод,2020-09,25.0
Дорнод,2020-08,0.0
Дорнод,2020-07,12.0
Дорнод,2020-06,16.0
Дорнод,2020-05,19.0
Дорнод,2020-04,6.0
Дорнод,2020-03,18.0
Дорнод,2020-02,20.0
Дорнод,2020-01,11.0
Дорнод,2019-12,6.0
Дорнод,2019-11,0.0
Дорнод,2019-10,7.0
Дорнод,2019-09,13.0
Дорнод,2019-08,0.0
Дорнод,2019-07,13.0
Дорнод,2019-06,0.0
Дорнод,2019-05,13.0
Дорнод,2019-04,22.0
Дорнод,2019-03,0.0
Дорнод,2019-02,12.0
Дорнод,2019-01,0.0
Дорнод,2018-12,6.0
Дорнод,2018-11,0.0
Дорнод,2018-10,0.0
Дорнод,2018-09,0.0
Дорнод,2018-08,6.0
Дорнод,2018-07,6.0
Дорнод,2018-06,0.0
Дорнод,2018-05,6.0
Дорнод,2018-04,11.0
Дорнод,2018-03,7.0
Дорнод,2018-02,0.0
Дорнод,2018-01,6.0
Дорнод,2017-12,19.0
Дорнод,2017-11,6.0
Дорнод,2017-10,24.0
Дорнод,2017-09,19.0
Дорнод,2017-08,0.0
Дорнод,2017-07,6.0
Дорнод,2017-06,6.0
Дорнод,2017-05,0.0
Дорнод,2017-04,16.0
Дорнод,2017-03,32.0
Дорнод,2017-02,7.0
Дорнод,2017-01,33.0
Дорнод,2016-12,26.0
Дорнод,2016-11,5.0
Дорнод,2016-10,24.0
Дорнод,2016-09,0.0
Дорнод,2016-08,7.0
Дорнод,2016-07,11.0
Дорнод,2016-06,17.0
Дорнод,2016-05,5.0
Дорнод,2016-04,6.0
Дорнод,2016-03,16.0
Дорнод,2016-02,11.0
Дорнод,2016-01,6.0
Сүхбаатар,2025-12,0.0
Сүхбаатар,2025-11,0.0
Сүхбаатар,2025-10,24.0
Сүхбаатар,2025-09,19.0
Сүхбаатар,2025-08,0.0
Сүхбаатар,2025-07,0.0
Сүхбаатар,2025-06,0.0
Сүхбаатар,2025-05,17.0
Сүхбаатар,2025-04,0.0
Сүхбаатар,2025-03,13.0
Сүхбаатар,2025-02,50.0
Сүхбаатар,2025-01,0.0
Сүхбаатар,2024-12,0.0
Сүхбаатар,2024-11,0.0
Сүхбаатар,2024-10,12.0
Сүхбаатар,2024-09,16.0
Сүхбаатар,2024-08,0.0
Сүхбаатар,2024-07,24.0
Сүхбаатар,2024-06,0.0
Сүхбаатар,2024-05,0.0
Сүхбаатар,2024-04,0.0
Сүхбаатар,2024-03,0.0
Сүхбаатар,2024-02,20.0
Сүхбаатар,2024-01,10.0
Сүхбаатар,2023-12,8.0
Сүхбаатар,2023-11,9.0
Сүхбаатар,2023-10,0.0
Сүхбаатар,2023-09,0.0
Сүхбаатар,2023-08,20.0
Сүхбаатар,2023-07,0.0
Сүхбаатар,2023-06,0.0
Сүхбаатар,2023-05,10.0
Сүхбаатар,2023-04,0.0
Сүхбаатар,2023-03,0.0
Сүхбаатар,2023-02,9.0
Сүхбаатар,2023-01,0.0
Сүхбаатар,2022-12,12.0
Сүхбаатар,2022-11,13.0
Сүхбаатар,2022-10,0.0
Сүхбаатар,2022-09,0.0
Сүхбаатар,2022-08,22.0
Сүхбаатар,2022-07,0.0
Сүхбаатар,2022-06,10.0
Сүхбаатар,2022-05,0.0
Сүхбаатар,2022-04,0.0
Сүхбаатар,2022-03,11.0
Сүхбаатар,2022-02,21.0
Сүхбаатар,2022-01,13.0
Сүхбаатар,2021-12,0.0
Сүхбаатар,2021-11,0.0
Сүхбаатар,2021-10,0.0
Сүхбаатар,2021-09,0.0
Сүхбаатар,2021-08,11.0
Сүхбаатар,2021-07,8.0
Сүхбаатар,2021-06,8.0
Сүхбаатар,2021-05,0.0
Сүхбаатар,2021-04,16.0
Сүхбаатар,2021-03,8.0
Сүхбаатар,2021-02,0.0
Сүхбаатар,2021-01,9.0
Сүхбаатар,2020-12,10.0
Сүхбаатар,2020-11,8.0
Сүхбаатар,2020-10,11.0
Сүхбаатар,2020-09,9.0
Сүхбаатар,2020-08,0.0
Сүхбаатар,2020-07,0.0
Сүхбаатар,2020-06,10.0
Сүхбаатар,2020-05,0.0
Сүхбаатар,2020-04,8.0
Сүхбаатар,2020-03,9.0
Сүхбаатар,2020-02,18.0
Сүхбаатар,2020-01,8.0
Сүхбаатар,2019-12,0.0
Сүхбаатар,2019-11,22.0
Сүхбаатар,2019-10,10.0
Сүхбаатар,2019-09,35.0
Сүхбаатар,2019-08,0.0
Сүхбаатар,2019-07,9.0
Сүхбаатар,2019-06,0.0
Сүхбаатар,2019-05,19.0
Сүхбаатар,2019-04,7.0
Сүхбаатар,2019-03,8.0
Сүхбаатар,2019-02,0.0
Сүхбаатар,2019-01,23.0
Сүхбаатар,2018-12,7.0
Сүхбаатар,2018-11,23.0
Сүхбаатар,2018-10,0.0
Сүхбаатар,2018-09,17.0
Сүхбаатар,2018-08,10.0
Сүхбаатар,2018-07,0.0
Сүхбаатар,2018-06,11.0
Сүхбаатар,2018-05,20.0
Сүхбаатар,2018-04,0.0
Сүхбаатар,2018-03,24.0
Сүхбаатар,2018-02,0.0
Сүхбаатар,2018-01,11.0
Сүхбаатар,2017-12,9.0
Сүхбаатар,2017-11,9.0
Сүхбаатар,2017-10,29.0
Сүхбаатар,2017-09,17.0
Сүхбаатар,2017-08,35.0
Сүхбаатар,2017-07,8.0
Сүхбаатар,2017-06,31.0
Сүхбаатар,2017-05,18.0
Сүхбаатар,2017-04,10.0
Сүхбаатар,2017-03,11.0
Сүхбаатар,2017-02,10.0
Сүхбаатар,2017-01,19.0
Сүхбаатар,2016-12,39.0
Сүхбаатар,2016-11,15.0
Сүхбаатар,2016-10,33.0
Сүхбаатар,2016-09,11.0
Сүхбаатар,2016-08,10.0
Сүхбаатар,2016-07,32.0
Сүхбаатар,2016-06,20.0
Сүхбаатар,2016-05,26.0
Сүхбаатар,2016-04,25.0
Сүхбаатар,2016-03,18.0
Сүхбаатар,2016-02,12.0
Сүхбаатар,2016-01,25.0
Хэнтий,2025-12,24.0
Хэнтий,2025-11,0.0
Хэнтий,2025-10,26.0
Хэнтий,2025-09,0.0
Хэнтий,2025-08,0.0
Хэнтий,2025-07,0.0
Хэнтий,2025-06,28.0
Хэнтий,2025-05,24.0
Хэнтий,2025-04,0.0
Хэнтий,2025-03,0.0
Хэнтий,2025-02,0.0
Хэнтий,2025-01,24.0
Хэнтий,2024-12,26.0
Хэнтий,2024-11,0.0
Хэнтий,2024-10,13.0
Хэнтий,2024-09,13.0
Хэнтий,2024-08,22.0
Хэнтий,2024-07,13.0
Хэнтий,2024-06,21.0
Хэнтий,2024-05,22.0
Хэнтий,2024-04,0.0
Хэнтий,2024-03,33.0
Хэнтий,2024-02,10.0
Хэнтий,2024-01,26.0
Хэнтий,2023-12,0.0
Хэнтий,2023-11,8.0
Хэнтий,2023-10,9.0
Хэнтий,2023-09,0.0
Хэнтий,2023-08,13.0
Хэнтий,2023-07,0.0
Хэнтий,2023-06,0.0
Хэнтий,2023-05,18.0
Хэнтий,2023-04,9.0
Хэнтий,2023-03,9.0
Хэнтий,2023-02,10.0
Хэнтий,2023-01,33.0
Хэнтий,2022-12,16.0
Хэнтий,2022-11,0.0
Хэнтий,2022-10,21.0
Хэнтий,2022-09,9.0
Хэнтий,2022-08,41.0
Хэнтий,2022-07,24.0
Хэнтий,2022-06,8.0
Хэнтий,2022-05,0.0
Хэнтий,2022-04,9.0
Хэнтий,2022-03,9.0
Хэнтий,2022-02,8.0
Хэнтий,2022-01,0.0
Хэнтий,2021-12,34.0
Хэнтий,2021-11,13.0
Хэнтий,2021-10,16.0
Хэнтий,2021-09,10.0
Хэнтий,2021-08,16.0
Хэнтий,2021-07,0.0
Хэнтий,2021-06,0.0
Хэнтий,2021-05,0.0
Хэнтий,2021-04,0.0
Хэнтий,2021-03,0.0
Хэнтий,2021-02,7.0
Хэнтий,2021-01,19.0
Хэнтий,2020-12,7.0
Хэнтий,2020-11,0.0
Хэнтий,2020-10,0.0
Хэнтий,2020-09,0.0
Хэнтий,2020-08,8.0
Хэнтий,2020-07,0.0
Хэнтий,2020-06,10.0
Хэнтий,2020-05,14.0
Хэнтий,2020-04,16.0
Хэнтий,2020-03,8.0
Хэнтий,2020-02,7.0
Хэнтий,2020-01,30.0
Хэнтий,2019-12,21.0
Хэнтий,2019-11,16.0
Хэнтий,2019-10,22.0
Хэнтий,2019-09,8.0
Хэнтий,2019-08,8.0
Хэнтий,2019-07,0.0
Хэнтий,2019-06,30.0
Хэнтий,2019-05,0.0
Хэнтий,2019-04,23.0
Хэнтий,2019-03,30.0
Хэнтий,2019-02,22.0
Хэнтий,2019-01,8.0
Хэнтий,2018-12,16.0
Хэнтий,2018-11,27.0
Хэнтий,2018-10,0.0
Хэнтий,2018-09,8.0
Хэнтий,2018-08,0.0
Хэнтий,2018-07,0.0
Хэнтий,2018-06,8.0
Хэнтий,2018-05,23.0
Хэнтий,2018-04,0.0
Хэнтий,2018-03,25.0
Хэнтий,2018-02,23.0
Хэнтий,2018-01,8.0
Хэнтий,2017-12,24.0
Хэнтий,2017-11,19.0
Хэнтий,2017-10,0.0
Хэнтий,2017-09,47.0
Хэнтий,2017-08,23.0
Хэнтий,2017-07,16.0
Хэнтий,2017-06,0.0
Хэнтий,2017-05,28.0
Хэнтий,2017-04,15.0
Хэнтий,2017-03,8.0
Хэнтий,2017-02,21.0
Хэнтий,2017-01,27.0
Хэнтий,2016-12,22.0
Хэнтий,2016-11,39.0
Хэнтий,2016-10,7.0
Хэнтий,2016-09,14.0
Хэнтий,2016-08,0.0
Хэнтий,2016-07,20.0
Хэнтий,2016-06,15.0
Хэнтий,2016-05,7.0
Хэнтий,2016-04,6.0
Хэнтий,2016-03,19.0
Хэнтий,2016-02,28.0
Хэнтий,2016-01,8.0
Улаанбаатар,2025-12,12.0
Улаанбаатар,2025-11,14.0
Улаанбаатар,2025-10,11.0
Улаанбаатар,2025-09,13.0
Улаанбаатар,2025-08,17.0
Улаанбаатар,2025-07,16.0
Улаанбаатар,2025-06,12.0
Улаанбаатар,2025-05,13.0
Улаанбаатар,2025-04,16.0
Улаанбаатар,2025-03,16.0
Улаанбаатар,2025-02,12.0
Улаанбаатар,2025-01,18.0
Улаанбаатар,2024-12,16.0
Улаанбаатар,2024-11,14.0
Улаанбаатар,2024-10,11.0
Улаанбаатар,2024-09,12.0
Улаанбаатар,2024-08,10.0
Улаанбаатар,2024-07,10.0
Улаанбаатар,2024-06,11.0
Улаанбаатар,2024-05,14.0
Улаанбаатар,2024-04,11.0
Улаанбаатар,2024-03,12.0
Улаанбаатар,2024-02,17.0
Улаанбаатар,2024-01,11.0
Улаанбаатар,2023-12,15.0
Улаанбаатар,2023-11,16.0
Улаанбаатар,2023-10,15.0
Улаанбаатар,2023-09,15.0
Улаанбаатар,2023-08,15.0
Улаанбаатар,2023-07,14.0
Улаанбаатар,2023-06,12.0
Улаанбаатар,2023-05,11.0
Улаанбаатар,2023-04,15.0
Улаанбаатар,2023-03,14.0
Улаанбаатар,2023-02,11.0
Улаанбаатар,2023-01,12.0
Улаанбаатар,2022-12,14.0
Улаанбаатар,2022-11,12.0
Улаанбаатар,2022-10,10.0
Улаанбаатар,2022-09,13.0
Улаанбаатар,2022-08,14.0
Улаанбаатар,2022-07,13.0
Улаанбаатар,2022-06,14.0
Улаанбаатар,2022-05,11.0
Улаанбаатар,2022-04,9.0
Улаанбаатар,2022-03,12.0
Улаанбаатар,2022-02,12.0
Улаанбаатар,2022-01,15.0
Улаанбаатар,2021-12,12.0
Улаанбаатар,2021-11,10.0
Улаанбаатар,2021-10,8.0
Улаанбаатар,2021-09,13.0
Улаанбаатар,2021-08,8.0
Улаанбаатар,2021-07,14.0
Улаанбаатар,2021-06,11.0
Улаанбаатар,2021-05,11.0
Улаанбаатар,2021-04,10.0
Улаанбаатар,2021-03,15.0
Улаанбаатар,2021-02,7.0
Улаанбаатар,2021-01,13.0
Улаанбаатар,2020-12,12.0
Улаанбаатар,2020-11,11.0
Улаанбаатар,2020-10,9.0
Улаанбаатар,2020-09,12.0
Улаанбаатар,2020-08,13.0
Улаанбаатар,2020-07,9.0
Улаанбаатар,2020-06,18.0
Улаанбаатар,2020-05,10.0
Улаанбаатар,2020-04,10.0
Улаанбаатар,2020-03,14.0
Улаанбаатар,2020-02,12.0
Улаанбаатар,2020-01,13.0
Улаанбаатар,2019-12,12.0
Улаанбаатар,2019-11,14.0
Улаанбаатар,2019-10,13.0
Улаанбаатар,2019-09,12.0
Улаанбаатар,2019-08,14.0
Улаанбаатар,2019-07,14.0
Улаанбаатар,2019-06,12.0
Улаанбаатар,2019-05,12.0
Улаанбаатар,2019-04,12.0
Улаанбаатар,2019-03,14.0
Улаанбаатар,2019-02,12.0
Улаанбаатар,2019-01,18.0
Улаанбаатар,2018-12,14.0
Улаанбаатар,2018-11,11.0
Улаанбаатар,2018-10,16.0
Улаанбаатар,2018-09,17.0
Улаанбаатар,2018-08,14.0
Улаанбаатар,2018-07,13.0
Улаанбаатар,2018-06,18.0
Улаанбаатар,2018-05,12.0
Улаанбаатар,2018-04,10.0
Улаанбаатар,2018-03,13.0
Улаанбаатар,2018-02,11.0
Улаанбаатар,2018-01,17.0
Улаанбаатар,2017-12,16.0
Улаанбаатар,2017-11,15.0
Улаанбаатар,2017-10,13.0
Улаанбаатар,2017-09,10.0
Улаанбаатар,2017-08,10.0
Улаанбаатар,2017-07,12.0
Улаанбаатар,2017-06,14.0
Улаанбаатар,2017-05,12.0
Улаанбаатар,2017-04,8.0
Улаанбаатар,2017-03,13.0
Улаанбаатар,2017-02,12.0
Улаанбаатар,2017-01,20.0
Улаанбаатар,2016-12,21.0
Улаанбаатар,2016-11,24.0
Улаанбаатар,2016-10,17.0
Улаанбаатар,2016-09,15.0
Улаанбаатар,2016-08,12.0
Улаанбаатар,2016-07,11.0
Улаанбаатар,2016-06,13.0
Улаанбаатар,2016-05,12.0
Улаанбаатар,2016-04,9.0
Улаанбаатар,2016-03,17.0
Улаанбаатар,2016-02,16.0
Улаанбаатар,2016-01,13.0
 Улаанбаатар,2025-12,
 Улаанбаатар,2025-11,
 Улаанбаатар,2025-10,
 Улаанбаатар,2025-09,
 Улаанбаатар,2025-08,
 Улаанбаатар,2025-07,
 Улаанбаатар,2025-06,
 Улаанбаатар,2025-05,
 Улаанбаатар,2025-04,
 Улаанбаатар,2025-03,
 Улаанбаатар,2025-02,
 Улаанбаатар,2025-01,
 Улаанбаатар,2024-12,
 Улаанбаатар,2024-11,
 Улаанбаатар,2024-10,
 Улаанбаатар,2024-09,
 Улаанбаатар,2024-08,
 Улаанбаатар,2024-07,
 Улаанбаатар,2024-06,
 Улаанбаатар,2024-05,
 Улаанбаатар,2024-04,
 Улаанбаатар,2024-03,
 Улаанбаатар,2024-02,
 Улаанбаатар,2024-01,
 Улаанбаатар,2023-12,
 Улаанбаатар,2023-11,
 Улаанбаатар,2023-10,
 Улаанбаатар,2023-09,
 Улаанбаатар,2023-08,
 Улаанбаатар,2023-07,
 Улаанбаатар,2023-06,
 Улаанбаатар,2023-05,
 Улаанбаатар,2023-04,
 Улаанбаатар,2023-03,
 Улаанбаатар,2023-02,
 Улаанбаатар,2023-01,
 Улаанбаатар,2022-12,
 Улаанбаатар,2022-11,
 Улаанбаатар,2022-10,
 Улаанбаатар,2022-09,
 Улаанбаатар,2022-08,
 Улаанбаатар,2022-07,
 Улаанбаатар,2022-06,
 Улаанбаатар,2022-05,
 Улаанбаатар,2022-04,
 Улаанбаатар,2022-03,
 Улаанбаатар,2022-02,
 Улаанбаатар,2022-01,
 Улаанбаатар,2021-12,
 Улаанбаатар,2021-11,
 Улаанбаатар,2021-10,
 Улаанбаатар,2021-09,
 Улаанбаатар,2021-08,
 Улаанбаатар,2021-07,
 Улаанбаатар,2021-06,
 Улаанбаатар,2021-05,
 Улаанбаатар,2021-04,
 Улаанбаатар,2021-03,
 Улаанбаатар,2021-02,
 Улаанбаатар,2021-01,
 Улаанбаатар,2020-12,
 Улаанбаатар,2020-11,
 Улаанбаатар,2020-10,
 Улаанбаатар,2020-09,
 Улаанбаатар,2020-08,
 Улаанбаатар,2020-07,
 Улаанбаатар,2020-06,
 Улаанбаатар,2020-05,
 Улаанбаатар,2020-04,
 Улаанбаатар,2020-03,
 Улаанбаатар,2020-02,
 Улаанбаатар,2020-01,
 Улаанбаатар,2019-12,
 Улаанбаатар,2019-11,
 Улаанбаатар,2019-10,
 Улаанбаатар,2019-09,
 Улаанбаатар,2019-08,
 Улаанбаатар,2019-07,
 Улаанбаатар,2019-06,
 Улаанбаатар,2019-05,
 Улаанбаатар,2019-04,
 Улаанбаатар,2019-03,
 Улаанбаатар,2019-02,
 Улаанбаатар,2019-01,
 Улаанбаатар,2018-12,
 Улаанбаатар,2018-11,
 Улаанбаатар,2018-10,
 Улаанбаатар,2018-09,
 Улаанбаатар,2018-08,
 Улаанбаатар,2018-07,
 Улаанбаатар,2018-06,
 Улаанбаатар,2018-05,
 Улаанбаатар,2018-04,
 Улаанбаатар,2018-03,
 Улаанбаатар,2018-02,
 Улаанбаатар,2018-01,
 Улаанбаатар,2017-12,
 Улаанбаатар,2017-11,
 Улаанбаатар,2017-10,
 Улаанбаатар,2017-09,
 Улаанбаатар,2017-08,
 Улаанбаатар,2017-07,
 Улаанбаатар,2017-06,
 Улаанбаатар,2017-05,
 Улаанбаатар,2017-04,
 Улаанбаатар,2017-03,
 Улаанбаатар,2017-02,
 Улаанбаатар,2017-01,
 Улаанбаатар,2016-12,
 Улаанбаатар,2016-11,
 Улаанбаатар,2016-10,
 Улаанбаатар,2016-09,
 Улаанбаатар,2016-08,
 Улаанбаатар,2016-07,
 Улаанбаатар,2016-06,
 Улаанбаатар,2016-05,
 Улаанбаатар,2016-04,
 Улаанбаатар,2016-03,
 Улаанбаатар,2016-02,
 Улаанбаатар,2016-01,
