Дэд салбар,Сар,value
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-11,38314.4
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-10,38276.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-09,39046.6
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-08,38779.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-07,33503.3
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-06,37165.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-05,36086.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-04,32525.3
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-03,31072.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-02,24966.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2022-01,34173.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-12,32552.4
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-11,29413.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-10,29983.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-09,28990.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-08,28323.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-07,25920.3
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-06,26439.5
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-05,29205.4
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-04,25280.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-03,25494.5
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-02,16212.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2021-01,20161.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-12,28855.6
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-11,21601.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-10,23513.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-09,21982.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-08,21126.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-07,19893.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-06,19030.6
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-05,19844.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-04,18483.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-03,17290.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-02,18783.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2020-01,19525.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-12,23785.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-11,20302.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-10,19624.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-09,17939.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-08,19061.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-07,16546.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-06,18517.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-05,19359.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-04,18033.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-03,16393.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-02,12740.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2019-01,15919.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-12,20573.6
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-11,16751.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-10,16306.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-09,15040.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-08,14425.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-07,13538.5
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-06,13727.7
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-05,14981.4
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-04,13141.9
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-03,12129.2
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-02,10605.4
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2018-01,13757.0
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2017-12,16043.5
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2017-11,15408.1
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2017-10,18017.8
            Хүнсний бусад бүтээгдэхүүн үйлдвэрлэл,2017-09,14351.5
        Ундаа үйлдвэрлэл,2026-03,115135.1
        Ундаа үйлдвэрлэл,2026-02,113659.7
        Ундаа үйлдвэрлэл,2026-01,121879.2
        Ундаа үйлдвэрлэл,2025-12,102344.4
        Ундаа үйлдвэрлэл,2025-11,86892.4
        Ундаа үйлдвэрлэл,2025-10,87656.9
        Ундаа үйлдвэрлэл,2025-09,105972.7
        Ундаа үйлдвэрлэл,2025-08,137080.6
        Ундаа үйлдвэрлэл,2025-07,107890.3
        Ундаа үйлдвэрлэл,2025-06,119366.9
        Ундаа үйлдвэрлэл,2025-05,130008.8
        Ундаа үйлдвэрлэл,2025-04,107889.9
        Ундаа үйлдвэрлэл,2025-03,110504.7
        Ундаа үйлдвэрлэл,2025-02,95141.2
        Ундаа үйлдвэрлэл,2025-01,100064.8
        Ундаа үйлдвэрлэл,2024-12,99579.9
        Ундаа үйлдвэрлэл,2024-11,103233.4
        Ундаа үйлдвэрлэл,2024-10,83951.7
        Ундаа үйлдвэрлэл,2024-09,88235.7
        Ундаа үйлдвэрлэл,2024-08,97508.1
        Ундаа үйлдвэрлэл,2024-07,114917.2
        Ундаа үйлдвэрлэл,2024-06,107162.6
        Ундаа үйлдвэрлэл,2024-05,107680.6
        Ундаа үйлдвэрлэл,2024-04,99231.6
        Ундаа үйлдвэрлэл,2024-03,96769.2
        Ундаа үйлдвэрлэл,2024-02,90143.8
        Ундаа үйлдвэрлэл,2024-01,102453.5
        Ундаа үйлдвэрлэл,2023-12,106782.6
        Ундаа үйлдвэрлэл,2023-11,97080.9
        Ундаа үйлдвэрлэл,2023-10,85077.3
        Ундаа үйлдвэрлэл,2023-09,83707.8
        Ундаа үйлдвэрлэл,2023-08,101752.7
        Ундаа үйлдвэрлэл,2023-07,95613.5
        Ундаа үйлдвэрлэл,2023-06,90270.8
        Ундаа үйлдвэрлэл,2023-05,84300.3
        Ундаа үйлдвэрлэл,2023-04,76123.4
        Ундаа үйлдвэрлэл,2023-03,86778.9
        Ундаа үйлдвэрлэл,2023-02,74300.6
        Ундаа үйлдвэрлэл,2023-01,71279.8
        Ундаа үйлдвэрлэл,2022-12,70966.7
        Ундаа үйлдвэрлэл,2022-11,60963.5
        Ундаа үйлдвэрлэл,2022-10,90361.8
        Ундаа үйлдвэрлэл,2022-09,104771.6
        Ундаа үйлдвэрлэл,2022-08,99700.0
        Ундаа үйлдвэрлэл,2022-07,90550.6
        Ундаа үйлдвэрлэл,2022-06,92969.6
        Ундаа үйлдвэрлэл,2022-05,94083.3
        Ундаа үйлдвэрлэл,2022-04,78565.0
        Ундаа үйлдвэрлэл,2022-03,72657.8
        Ундаа үйлдвэрлэл,2022-02,58227.3
        Ундаа үйлдвэрлэл,2022-01,72995.2
        Ундаа үйлдвэрлэл,2021-12,69436.6
        Ундаа үйлдвэрлэл,2021-11,65127.8
        Ундаа үйлдвэрлэл,2021-10,49888.7
        Ундаа үйлдвэрлэл,2021-09,60438.3
        Ундаа үйлдвэрлэл,2021-08,74219.4
        Ундаа үйлдвэрлэл,2021-07,76716.2
        Ундаа үйлдвэрлэл,2021-06,77380.4
