year,region_code,region_en,region_mn,animal_code,animal_en,animal_mn,losses_thousand,starting_herd_thousand,loss_rate_percent,loss_status,herd_status
2002,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,4.6,12.1,38.016529,,
2002,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,7.9,82.3,9.599028,,
2002,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,55,312.4,17.605634,,
2002,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,140.3,736.8,19.041802,,
2002,348,Dundgovi,Дундговь,0,Total,Бүгд,23.6,1397.4,1.688851,,
2002,348,Dundgovi,Дундговь,1,Horse,Адуу,2.6,112,2.321429,,
2002,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.7,30.1,2.325581,,
2002,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.1,19.4,0.515464,,
2002,348,Dundgovi,Дундговь,4,Sheep,Хонь,11.4,685,1.664234,,
2002,348,Dundgovi,Дундговь,5,Goat,Ямаа,8.8,550.9,1.597386,,
2002,421,Dornod,Дорнод,0,Total,Бүгд,12.8,794.1,1.611888,,
2002,421,Dornod,Дорнод,1,Horse,Адуу,1,109.6,0.912409,,
2002,421,Dornod,Дорнод,2,Cattle,Үхэр,1.8,100.1,1.798202,,
2002,421,Dornod,Дорнод,3,Camel,Тэмээ,0.1,6,1.666667,,
2002,421,Dornod,Дорнод,4,Sheep,Хонь,6.9,425.7,1.62086,,
2002,421,Dornod,Дорнод,5,Goat,Ямаа,3.1,152.7,2.030124,,
2002,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,18.6,1429.1,1.301518,,
2002,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,1.6,182.9,0.874795,,
2002,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,1.8,137.9,1.305294,,
2002,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.2,12.1,1.652893,,
2002,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,9.7,708,1.370056,,
2002,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,5.4,388.2,1.391036,,
2002,423,Khentii,Хэнтий,0,Total,Бүгд,41.5,1356.7,3.058893,,
2002,423,Khentii,Хэнтий,1,Horse,Адуу,3.7,174.5,2.120344,,
2002,423,Khentii,Хэнтий,2,Cattle,Үхэр,4.8,150.1,3.197868,,
2002,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.2,6.4,3.125,,
2002,423,Khentii,Хэнтий,4,Sheep,Хонь,21.2,648,3.271605,,
2002,423,Khentii,Хэнтий,5,Goat,Ямаа,11.7,377.7,3.097697,,
2002,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,4.3,221.4,1.942186,,
2002,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.5,18.3,2.73224,,
2002,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,1,44.8,2.232143,,
2002,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,,0.1,,..,
2002,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,1.6,94.8,1.687764,,
2002,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,1.2,63.5,1.889764,,
2003,0,Total,Улсын дүн,0,Total,Бүгд,1324.3,23897.6,5.541561,,
2003,0,Total,Улсын дүн,1,Horse,Адуу,136.6,1988.9,6.868118,,
2003,0,Total,Улсын дүн,2,Cattle,Үхэр,215.3,1884.3,11.425994,,
2003,0,Total,Улсын дүн,3,Camel,Тэмээ,7.2,253,2.84585,,
2003,0,Total,Улсын дүн,4,Sheep,Хонь,536.5,10636.6,5.043905,,
2003,0,Total,Улсын дүн,5,Goat,Ямаа,428.5,9134.8,4.690853,,
2003,181,Zavkhan,Завхан,0,Total,Бүгд,69.1,1443.2,4.787971,,
2003,181,Zavkhan,Завхан,1,Horse,Адуу,4.5,93.4,4.817987,,
2003,181,Zavkhan,Завхан,2,Cattle,Үхэр,6,83.2,7.211538,,
2003,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.1,7.1,1.408451,,
2003,181,Zavkhan,Завхан,4,Sheep,Хонь,30.8,715,4.307692,,
2003,181,Zavkhan,Завхан,5,Goat,Ямаа,27.7,544.6,5.086302,,
2003,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,12.9,1010.5,1.276596,,
2003,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,0.8,35.1,2.279202,,
2003,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,0.6,16.5,3.636364,,
2003,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.2,22.3,0.896861,,
2003,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,5.5,357.6,1.538031,,
2003,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,5.8,579,1.001727,,
2003,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,30.8,1234.2,2.495544,,
2003,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,2.4,60.6,3.960396,,
2003,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,4.3,84.3,5.10083,,
2003,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.1,5.9,1.694915,,
2003,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,12.4,540.6,2.293748,,
2003,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,11.5,542.8,2.118644,,
2003,184,Khovd,Ховд,0,Total,Бүгд,23.9,1323.9,1.805272,,
2003,184,Khovd,Ховд,1,Horse,Адуу,1.8,63.2,2.848101,,
2003,184,Khovd,Ховд,2,Cattle,Үхэр,4,72.4,5.524862,,
2003,184,Khovd,Ховд,3,Camel,Тэмээ,0.3,16.8,1.785714,,
2003,184,Khovd,Ховд,4,Sheep,Хонь,9.5,512.9,1.852213,,
2003,184,Khovd,Ховд,5,Goat,Ямаа,8.3,658.6,1.260249,,
2003,185,Uvs,Увс,0,Total,Бүгд,30.3,1470.4,2.060664,,
2003,185,Uvs,Увс,1,Horse,Адуу,2,60.9,3.284072,,
2003,185,Uvs,Увс,2,Cattle,Үхэр,3.8,83.1,4.572804,,
2003,185,Uvs,Увс,3,Camel,Тэмээ,0.2,14.8,1.351351,,
2003,185,Uvs,Увс,4,Sheep,Хонь,15,754.7,1.987545,,
2003,185,Uvs,Увс,5,Goat,Ямаа,9.2,556.8,1.652299,,
2003,261,Orkhon,Орхон,0,Total,Бүгд,22.5,159.7,14.088917,,
2003,261,Orkhon,Орхон,1,Horse,Адуу,2.3,11.6,19.827586,,
2003,261,Orkhon,Орхон,2,Cattle,Үхэр,4,20.6,19.417476,,
2003,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.1,0.0,,
2003,261,Orkhon,Орхон,4,Sheep,Хонь,12.2,73.7,16.553596,,
2003,261,Orkhon,Орхон,5,Goat,Ямаа,3.9,53.6,7.276119,,
2003,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,44.7,1665.4,2.68404,,
2003,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,5.9,115.2,5.121528,,
2003,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,3.9,75.3,5.179283,,
2003,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.2,13.3,1.503759,,
2003,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,18.6,805.9,2.307979,,
2003,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,16,655.7,2.44014,,
2003,263,Bulgan,Булган,0,Total,Бүгд,299.5,1387.7,21.582475,,
2003,263,Bulgan,Булган,1,Horse,Адуу,35.3,156.7,22.527122,,
2003,263,Bulgan,Булган,2,Cattle,Үхэр,60.3,141.1,42.735648,,
2003,263,Bulgan,Булган,3,Camel,Тэмээ,0,0.7,0.0,,
2003,263,Bulgan,Булган,4,Sheep,Хонь,130.5,688.4,18.957002,,
2003,263,Bulgan,Булган,5,Goat,Ямаа,73.3,400.7,18.292987,,
2003,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,18.2,862.2,2.110879,,
2003,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,1.9,54.1,3.512015,,
2003,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,4.5,82.6,5.447942,,
2003,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.2,19.4,1.030928,,
2003,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,6.2,294.1,2.108126,,
2003,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,5.5,412.1,1.334628,,
2003,265,Arkhangai,Архангай,0,Total,Бүгд,116.2,1748.8,6.644556,,
2003,265,Arkhangai,Архангай,1,Horse,Адуу,14.2,197.7,7.1826,,
2003,265,Arkhangai,Архангай,2,Cattle,Үхэр,28.6,253.4,11.286504,,
2003,265,Arkhangai,Архангай,3,Camel,Тэмээ,0,0.7,0.0,,
2003,265,Arkhangai,Архангай,4,Sheep,Хонь,42.7,770,5.545455,,
2003,265,Arkhangai,Архангай,5,Goat,Ямаа,30.7,527.1,5.824322,,
2003,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,74.5,1900.8,3.919402,,
2003,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,6,168.3,3.565062,,
2003,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,16.9,235.2,7.185374,,
2003,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.1,3.2,3.125,,
2003,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,26.7,769.1,3.47159,,
2003,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,24.9,725,3.434483,,
2003,341,Tuv,Төв,0,Total,Бүгд,209.6,1598,13.116395,,
2003,341,Tuv,Төв,1,Horse,Адуу,27.8,185.8,14.962325,,
2003,341,Tuv,Төв,2,Cattle,Үхэр,23.6,109.3,21.591949,,
2003,341,Tuv,Төв,3,Camel,Тэмээ,0.1,2.7,3.703704,,
2003,341,Tuv,Төв,4,Sheep,Хонь,89.7,806.8,11.117997,,
2003,341,Tuv,Төв,5,Goat,Ямаа,68.4,493.4,13.862991,,
2003,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,0.1,80,0.125,,
2003,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0,7.3,0.0,,
2003,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0,2.3,0.0,,
2003,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0,0.4,0.0,,
2003,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,0,32.7,0.0,,
2003,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,0.1,37.4,0.26738,,
2003,343,Selenge,Сэлэнгэ,0,Total,Бүгд,73.6,683.4,10.769681,,
2003,343,Selenge,Сэлэнгэ,1,Horse,Адуу,2.7,47.6,5.672269,,
2003,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,15.9,94.1,16.896918,,
2003,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.1,0.8,12.5,,
2003,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,32.8,316.7,10.356805,,
2003,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,22.2,224.3,9.897459,,
2003,344,Dornogovi,Дорноговь,0,Total,Бүгд,12.5,825.8,1.513684,,
2003,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.9,74.8,1.203209,,
2003,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.6,37.4,1.604278,,
2003,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.3,28.2,1.06383,,
2003,344,Dornogovi,Дорноговь,4,Sheep,Хонь,3.8,340.4,1.116334,,
2003,344,Dornogovi,Дорноговь,5,Goat,Ямаа,6.8,345,1.971014,,
2003,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,13,166,7.831325,,
2003,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.4,10.7,3.738318,,
2003,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,2.4,24.5,9.795918,,
2003,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0,0.1,0.0,,
2003,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,6.2,77.1,8.041505,,
2003,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,4,53.6,7.462687,,
2003,346,Umnugovi,Өмнөговь,0,Total,Бүгд,92.5,909.1,10.174898,,
2003,346,Umnugovi,Өмнөговь,1,Horse,Адуу,7.6,42.2,18.009479,,
2003,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,1.5,6.9,21.73913,,
2003,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,4.5,72,6.25,,
2003,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,26.4,227.7,11.594203,,
2003,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,52.4,560.4,9.350464,,
2003,348,Dundgovi,Дундговь,0,Total,Бүгд,36.2,1475,2.454237,,
2003,348,Dundgovi,Дундговь,1,Horse,Адуу,6.3,113.4,5.555556,,
2003,348,Dundgovi,Дундговь,2,Cattle,Үхэр,1.7,32.7,5.198777,,
2003,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.4,19.7,2.030457,,
2003,348,Dundgovi,Дундговь,4,Sheep,Хонь,9.5,685.6,1.385648,,
2003,348,Dundgovi,Дундговь,5,Goat,Ямаа,18.4,623.7,2.950136,,
2003,421,Dornod,Дорнод,0,Total,Бүгд,29.6,825.4,3.58614,,
2003,421,Dornod,Дорнод,1,Horse,Адуу,1.9,115.6,1.643599,,
2003,421,Dornod,Дорнод,2,Cattle,Үхэр,5.5,99.7,5.51655,,
2003,421,Dornod,Дорнод,3,Camel,Тэмээ,0.1,6.2,1.612903,,
2003,421,Dornod,Дорнод,4,Sheep,Хонь,14.3,418.5,3.416965,,
2003,421,Dornod,Дорнод,5,Goat,Ямаа,7.8,185.4,4.20712,,
2003,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,33.3,1516.1,2.196425,,
2003,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,6.3,188.8,3.336864,,
2003,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,5.3,140.4,3.774929,,
2003,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.1,12.4,0.806452,,
2003,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,13.4,711,1.884669,,
2003,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,8.2,463.5,1.769148,,
2003,423,Khentii,Хэнтий,0,Total,Бүгд,74.2,1378.5,5.382662,,
2003,423,Khentii,Хэнтий,1,Horse,Адуу,5.1,169.8,3.003534,,
2003,423,Khentii,Хэнтий,2,Cattle,Үхэр,20.4,144,14.166667,,
2003,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.2,6.2,3.225806,,
2003,423,Khentii,Хэнтий,4,Sheep,Хонь,27.4,644.1,4.253998,,
2003,423,Khentii,Хэнтий,5,Goat,Ямаа,21.2,414.4,5.11583,,
2003,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,7.1,233.5,3.040685,,
2003,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.5,16.2,3.08642,,
2003,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,1.5,45.4,3.303965,,
2003,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.1,0.0,,
2003,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,2.9,94.2,3.078556,,
2003,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,2.2,77.6,2.835052,,
2004,0,Total,Улсын дүн,0,Total,Бүгд,291.6,25427.7,1.146781,,
2004,0,Total,Улсын дүн,1,Horse,Адуу,30.9,1968.9,1.569404,,
2004,0,Total,Улсын дүн,2,Cattle,Үхэр,46,1792.8,2.565819,,
2004,0,Total,Улсын дүн,3,Camel,Тэмээ,2.3,256.7,0.895988,,
2004,0,Total,Улсын дүн,4,Sheep,Хонь,116.1,10756.4,1.079357,,
2004,0,Total,Улсын дүн,5,Goat,Ямаа,96.5,10652.9,0.905857,,
2004,181,Zavkhan,Завхан,0,Total,Бүгд,9.5,1628.6,0.583323,,
2004,181,Zavkhan,Завхан,1,Horse,Адуу,1.1,94.1,1.168969,,
2004,181,Zavkhan,Завхан,2,Cattle,Үхэр,1.8,87.4,2.059497,,
2004,181,Zavkhan,Завхан,3,Camel,Тэмээ,0,7.1,0.0,,
2004,181,Zavkhan,Завхан,4,Sheep,Хонь,4.2,773.6,0.542916,,
2004,181,Zavkhan,Завхан,5,Goat,Ямаа,2.4,666.4,0.360144,,
2004,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,4.1,1261.2,0.325087,,
2004,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,0.4,40.5,0.987654,,
2004,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,0.3,19.9,1.507538,,
2004,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.1,23.9,0.41841,,
2004,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,1.5,401.9,0.373227,,
2004,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,1.9,775.1,0.24513,,
2004,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,20.8,1315.6,1.581028,,
2004,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,1.5,62.1,2.415459,,
2004,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,2.7,87.5,3.085714,,
2004,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.1,5.6,1.785714,,
2004,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,7.7,546.2,1.40974,,
2004,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,8.9,614.3,1.448804,,
2004,184,Khovd,Ховд,0,Total,Бүгд,7.4,1541,0.480208,,
2004,184,Khovd,Ховд,1,Horse,Адуу,0.6,67,0.895522,,
2004,184,Khovd,Ховд,2,Cattle,Үхэр,0.9,73.7,1.221167,,
2004,184,Khovd,Ховд,3,Camel,Тэмээ,0.1,16.9,0.591716,,
2004,184,Khovd,Ховд,4,Sheep,Хонь,2.8,562.1,0.498132,,
2004,184,Khovd,Ховд,5,Goat,Ямаа,3.1,821.4,0.377404,,
2004,185,Uvs,Увс,0,Total,Бүгд,10.6,1664.4,0.636866,,
2004,185,Uvs,Увс,1,Horse,Адуу,0.7,63.9,1.095462,,
2004,185,Uvs,Увс,2,Cattle,Үхэр,1.2,89.3,1.343785,,
2004,185,Uvs,Увс,3,Camel,Тэмээ,0.1,15.6,0.641026,,
2004,185,Uvs,Увс,4,Sheep,Хонь,4.5,798.5,0.563557,,
2004,185,Uvs,Увс,5,Goat,Ямаа,4,697.1,0.573806,,
2004,261,Orkhon,Орхон,0,Total,Бүгд,2.1,107.9,1.946247,,
2004,261,Orkhon,Орхон,1,Horse,Адуу,0.4,7.8,5.128205,,
2004,261,Orkhon,Орхон,2,Cattle,Үхэр,0.3,11.9,2.521008,,
2004,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.1,0.0,,
2004,261,Orkhon,Орхон,4,Sheep,Хонь,0.8,42.8,1.869159,,
2004,261,Orkhon,Орхон,5,Goat,Ямаа,0.7,45.3,1.545254,,
2004,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,8.4,1918.8,0.437774,,
2004,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,0.7,123.8,0.565428,,
2004,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,0.8,83,0.963855,,
2004,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.1,14,0.714286,,
2004,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,3.7,881.7,0.419644,,
2004,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,3.1,816.4,0.379716,,
2004,263,Bulgan,Булган,0,Total,Бүгд,15.7,1107.9,1.417095,,
2004,263,Bulgan,Булган,1,Horse,Адуу,2.3,128.3,1.792673,,
2004,263,Bulgan,Булган,2,Cattle,Үхэр,1.7,85.2,1.995305,,
2004,263,Bulgan,Булган,3,Camel,Тэмээ,0,0.6,0.0,,
2004,263,Bulgan,Булган,4,Sheep,Хонь,7.3,540.5,1.350601,,
2004,263,Bulgan,Булган,5,Goat,Ямаа,4.4,353.3,1.245401,,
2004,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,7.5,1099.2,0.682314,,
2004,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,0.9,61.7,1.458671,,
2004,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,1.9,85.3,2.227433,,
2004,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.1,20.7,0.483092,,
2004,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,2.2,332.1,0.662451,,
2004,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,2.3,599.3,0.383781,,
2004,265,Arkhangai,Архангай,0,Total,Бүгд,26.7,1837.5,1.453061,,
2004,265,Arkhangai,Архангай,1,Horse,Адуу,3.4,192.6,1.765317,,
2004,265,Arkhangai,Архангай,2,Cattle,Үхэр,7.9,230.9,3.421395,,
2004,265,Arkhangai,Архангай,3,Camel,Тэмээ,0,0.7,0.0,,
2004,265,Arkhangai,Архангай,4,Sheep,Хонь,9.2,806.6,1.14059,,
2004,265,Arkhangai,Архангай,5,Goat,Ямаа,6.3,606.7,1.038404,,
2004,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,21.7,2060.4,1.053194,,
2004,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,3.1,164.9,1.879927,,
2004,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,4.2,231.5,1.814255,,
2004,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0,3,0.0,,
2004,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,8,816.4,0.979912,,
2004,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,6.4,844.6,0.757755,,
2004,341,Tuv,Төв,0,Total,Бүгд,34.3,1475.6,2.324478,,
2004,341,Tuv,Төв,1,Horse,Адуу,3.9,165.2,2.360775,,
2004,341,Tuv,Төв,2,Cattle,Үхэр,3.8,91.5,4.153005,,
2004,341,Tuv,Төв,3,Camel,Тэмээ,0,2.6,0.0,,
2004,341,Tuv,Төв,4,Sheep,Хонь,15.8,724.8,2.179912,,
2004,341,Tuv,Төв,5,Goat,Ямаа,10.8,491.6,2.196908,,
2004,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,0.2,107,0.186916,,
2004,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0,10,0.0,,
2004,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0,3.3,0.0,,
2004,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0,0.5,0.0,,
2004,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,0.1,40,0.25,,
2004,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,0.1,53.2,0.18797,,
2004,343,Selenge,Сэлэнгэ,0,Total,Бүгд,6.8,587,1.158433,,
2004,343,Selenge,Сэлэнгэ,1,Horse,Адуу,1,42.9,2.331002,,
2004,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,1.1,71.5,1.538462,,
2004,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0,0.7,0.0,,
2004,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,2.8,266.2,1.051841,,
2004,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.8,205.6,0.875486,,
2004,344,Dornogovi,Дорноговь,0,Total,Бүгд,5.5,926.5,0.593632,,
2004,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.4,83.1,0.481348,,
2004,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.8,44.7,1.789709,,
2004,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.2,29,0.689655,,
2004,344,Dornogovi,Дорноговь,4,Sheep,Хонь,2,355.1,0.563222,,
2004,344,Dornogovi,Дорноговь,5,Goat,Ямаа,2.1,414.6,0.506512,,
2004,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,0.7,122.2,0.572831,,
2004,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0,8.6,0.0,,
2004,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.1,17.3,0.578035,,
2004,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0,0,,,
2004,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.3,55.8,0.537634,,
2004,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.2,40.4,0.49505,,
2004,346,Umnugovi,Өмнөговь,0,Total,Бүгд,10.6,907.4,1.168173,,
2004,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.4,36.7,1.089918,,
2004,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0,5.9,0.0,,
2004,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,1,70.2,1.424501,,
2004,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,2.9,202.8,1.42998,,
2004,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,6.3,591.7,1.064729,,
2004,348,Dundgovi,Дундговь,0,Total,Бүгд,3.9,1598.1,0.24404,,
2004,348,Dundgovi,Дундговь,1,Horse,Адуу,0.4,111.1,0.360036,,
2004,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.7,36.9,1.897019,,
2004,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.1,20.4,0.490196,,
2004,348,Dundgovi,Дундговь,4,Sheep,Хонь,1.3,724,0.179558,,
2004,348,Dundgovi,Дундговь,5,Goat,Ямаа,1.4,705.8,0.198356,,
2004,421,Dornod,Дорнод,0,Total,Бүгд,9.4,843.8,1.114008,,
2004,421,Dornod,Дорнод,1,Horse,Адуу,0.7,121.8,0.574713,,
2004,421,Dornod,Дорнод,2,Cattle,Үхэр,1.8,101.1,1.780415,,
2004,421,Dornod,Дорнод,3,Camel,Тэмээ,0.1,6.3,1.587302,,
2004,421,Dornod,Дорнод,4,Sheep,Хонь,4.5,406.9,1.105923,,
2004,421,Dornod,Дорнод,5,Goat,Ямаа,2.3,207.8,1.106833,,
2004,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,61.9,1622.7,3.81463,,
2004,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,6,194.7,3.081664,,
2004,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,10.9,151.3,7.20423,,
2004,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.2,12.9,1.550388,,
2004,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,24.3,722.5,3.363322,,
2004,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,20.5,541.2,3.787879,,
2004,423,Khentii,Хэнтий,0,Total,Бүгд,20.4,1451.8,1.405152,,
2004,423,Khentii,Хэнтий,1,Horse,Адуу,2.4,170.7,1.405975,,
2004,423,Khentii,Хэнтий,2,Cattle,Үхэр,2.4,139,1.726619,,
2004,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.1,5.9,1.694915,,
2004,423,Khentii,Хэнтий,4,Sheep,Хонь,9.1,659.1,1.380671,,
2004,423,Khentii,Хэнтий,5,Goat,Ямаа,6.4,477.1,1.341438,,
2004,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,3.4,243.3,1.397452,,
