Үзүүлэлт,Бүс,Он,value
цуцлалт,Хархорин,2013,8
цуцлалт,Хархорин,2011,8
цуцлалт,Хархорин,2010,12
цуцлалт,Хархорин,2009,2
цуцлалт,Хархорин,2008,0
цуцлалт,Хархорин,2007,1
цуцлалт,Хархорин,2006,0
цуцлалт,Хужирт,2025,2
цуцлалт,Хужирт,2024,7
цуцлалт,Хужирт,2023,5
цуцлалт,Хужирт,2022,4
цуцлалт,Хужирт,2021,5
цуцлалт,Хужирт,2020,7
цуцлалт,Хужирт,2019,2
цуцлалт,Хужирт,2018,0
цуцлалт,Хужирт,2017,2
цуцлалт,Хужирт,2016,3
цуцлалт,Хужирт,2015,1
цуцлалт,Хужирт,2014,5
цуцлалт,Хужирт,2013,8
цуцлалт,Хужирт,2011,4
цуцлалт,Хужирт,2010,6
цуцлалт,Хужирт,2009,5
цуцлалт,Хужирт,2008,0
цуцлалт,Хужирт,2007,3
цуцлалт,Хужирт,2006,2
цуцлалт,Хөвсгөл,2025,132
цуцлалт,Хөвсгөл,2024,142
цуцлалт,Хөвсгөл,2023,160
цуцлалт,Хөвсгөл,2022,154
цуцлалт,Хөвсгөл,2021,143
цуцлалт,Хөвсгөл,2020,176
цуцлалт,Хөвсгөл,2019,113
цуцлалт,Хөвсгөл,2018,143
цуцлалт,Хөвсгөл,2017,125
цуцлалт,Хөвсгөл,2016,95
цуцлалт,Хөвсгөл,2015,92
цуцлалт,Хөвсгөл,2014,115
цуцлалт,Хөвсгөл,2013,181
цуцлалт,Хөвсгөл,2011,138
цуцлалт,Хөвсгөл,2010,143
цуцлалт,Хөвсгөл,2009,147
цуцлалт,Хөвсгөл,2008,63
цуцлалт,Хөвсгөл,2007,90
цуцлалт,Хөвсгөл,2006,31
цуцлалт,Мөрөн,2025,96
цуцлалт,Мөрөн,2024,102
цуцлалт,Мөрөн,2023,105
цуцлалт,Мөрөн,2022,104
цуцлалт,Мөрөн,2021,83
цуцлалт,Мөрөн,2020,106
цуцлалт,Мөрөн,2019,48
цуцлалт,Мөрөн,2018,80
цуцлалт,Мөрөн,2017,70
цуцлалт,Мөрөн,2016,43
цуцлалт,Мөрөн,2015,46
цуцлалт,Мөрөн,2014,60
цуцлалт,Мөрөн,2013,118
цуцлалт,Мөрөн,2011,65
цуцлалт,Мөрөн,2010,3
цуцлалт,Мөрөн,2009,0
цуцлалт,Мөрөн,2008,28
цуцлалт,Мөрөн,2007,42
цуцлалт,Мөрөн,2006,2
цуцлалт,Алаг-Эрдэнэ,2025,0
цуцлалт,Алаг-Эрдэнэ,2024,1
цуцлалт,Алаг-Эрдэнэ,2023,3
цуцлалт,Алаг-Эрдэнэ,2022,6
цуцлалт,Алаг-Эрдэнэ,2021,9
цуцлалт,Алаг-Эрдэнэ,2020,3
цуцлалт,Алаг-Эрдэнэ,2019,8
цуцлалт,Алаг-Эрдэнэ,2018,8
цуцлалт,Алаг-Эрдэнэ,2017,9
цуцлалт,Алаг-Эрдэнэ,2016,3
цуцлалт,Алаг-Эрдэнэ,2015,4
цуцлалт,Алаг-Эрдэнэ,2014,6
цуцлалт,Алаг-Эрдэнэ,2013,7
цуцлалт,Алаг-Эрдэнэ,2011,10
цуцлалт,Алаг-Эрдэнэ,2010,4
цуцлалт,Алаг-Эрдэнэ,2009,9
цуцлалт,Алаг-Эрдэнэ,2008,5
цуцлалт,Алаг-Эрдэнэ,2007,3
цуцлалт,Алаг-Эрдэнэ,2006,3
цуцлалт,Арбулаг,2025,1
цуцлалт,Арбулаг,2024,1
цуцлалт,Арбулаг,2023,2
цуцлалт,Арбулаг,2022,4
цуцлалт,Арбулаг,2021,1
цуцлалт,Арбулаг,2020,1
цуцлалт,Арбулаг,2019,1
цуцлалт,Арбулаг,2018,4
цуцлалт,Арбулаг,2017,1
цуцлалт,Арбулаг,2016,5
цуцлалт,Арбулаг,2015,5
цуцлалт,Арбулаг,2014,2
цуцлалт,Арбулаг,2013,0
цуцлалт,Арбулаг,2011,2
цуцлалт,Арбулаг,2010,4
цуцлалт,Арбулаг,2009,2
цуцлалт,Арбулаг,2008,0
цуцлалт,Арбулаг,2007,2
цуцлалт,Арбулаг,2006,0
цуцлалт,Баянзүрх,2025,3
цуцлалт,Баянзүрх,2024,2
цуцлалт,Баянзүрх,2023,6
цуцлалт,Баянзүрх,2022,2
цуцлалт,Баянзүрх,2021,2
цуцлалт,Баянзүрх,2020,10
цуцлалт,Баянзүрх,2019,4
цуцлалт,Баянзүрх,2018,1
цуцлалт,Баянзүрх,2017,0
цуцлалт,Баянзүрх,2016,2
цуцлалт,Баянзүрх,2015,3
цуцлалт,Баянзүрх,2014,4
цуцлалт,Баянзүрх,2013,5
цуцлалт,Баянзүрх,2011,3
цуцлалт,Баянзүрх,2010,5
цуцлалт,Баянзүрх,2009,4
цуцлалт,Баянзүрх,2008,2
цуцлалт,Баянзүрх,2007,1
цуцлалт,Баянзүрх,2006,0
цуцлалт,Бүрэнтогтох,2025,1
цуцлалт,Бүрэнтогтох,2024,1
цуцлалт,Бүрэнтогтох,2023,0
цуцлалт,Бүрэнтогтох,2022,2
цуцлалт,Бүрэнтогтох,2021,3
цуцлалт,Бүрэнтогтох,2020,6
цуцлалт,Бүрэнтогтох,2019,6
цуцлалт,Бүрэнтогтох,2018,5
цуцлалт,Бүрэнтогтох,2017,2
цуцлалт,Бүрэнтогтох,2016,1
цуцлалт,Бүрэнтогтох,2015,3
цуцлалт,Бүрэнтогтох,2014,0
цуцлалт,Бүрэнтогтох,2013,0
цуцлалт,Бүрэнтогтох,2011,0
цуцлалт,Бүрэнтогтох,2010,0
цуцлалт,Бүрэнтогтох,2009,1
цуцлалт,Бүрэнтогтох,2008,2
цуцлалт,Бүрэнтогтох,2007,5
цуцлалт,Бүрэнтогтох,2006,1
цуцлалт,Галт,2025,1
цуцлалт,Галт,2024,0
цуцлалт,Галт,2023,1
цуцлалт,Галт,2022,1
цуцлалт,Галт,2021,7
цуцлалт,Галт,2020,1
цуцлалт,Галт,2019,2
цуцлалт,Галт,2018,1
цуцлалт,Галт,2017,2
цуцлалт,Галт,2016,2
цуцлалт,Галт,2015,3
цуцлалт,Галт,2014,1
цуцлалт,Галт,2013,2
цуцлалт,Галт,2011,1
цуцлалт,Галт,2010,0
цуцлалт,Галт,2009,7
цуцлалт,Галт,2008,0
цуцлалт,Галт,2007,3
цуцлалт,Галт,2006,3
цуцлалт,Жаргалант,2025,4
цуцлалт,Жаргалант,2024,3
цуцлалт,Жаргалант,2023,2
цуцлалт,Жаргалант,2022,2
цуцлалт,Жаргалант,2021,1
цуцлалт,Жаргалант,2020,3
цуцлалт,Жаргалант,2019,2
цуцлалт,Жаргалант,2018,5
цуцлалт,Жаргалант,2017,3
цуцлалт,Жаргалант,2016,2
цуцлалт,Жаргалант,2015,2
цуцлалт,Жаргалант,2014,2
цуцлалт,Жаргалант,2013,1
цуцлалт,Жаргалант,2011,5
цуцлалт,Жаргалант,2010,2
цуцлалт,Жаргалант,2009,5
цуцлалт,Жаргалант,2008,2
цуцлалт,Жаргалант,2007,4
цуцлалт,Жаргалант,2006,0
цуцлалт,Их-Уул,2025,3
цуцлалт,Их-Уул,2024,3
цуцлалт,Их-Уул,2023,4
цуцлалт,Их-Уул,2022,1
цуцлалт,Их-Уул,2021,0
цуцлалт,Их-Уул,2020,3
цуцлалт,Их-Уул,2019,0
цуцлалт,Их-Уул,2018,0
цуцлалт,Их-Уул,2017,1
цуцлалт,Их-Уул,2016,0
цуцлалт,Их-Уул,2015,2
цуцлалт,Их-Уул,2014,1
цуцлалт,Их-Уул,2013,0
цуцлалт,Их-Уул,2011,2
цуцлалт,Их-Уул,2010,3
цуцлалт,Их-Уул,2009,4
цуцлалт,Их-Уул,2008,0
цуцлалт,Их-Уул,2007,7
цуцлалт,Их-Уул,2006,2
цуцлалт,Рашаант,2025,0
цуцлалт,Рашаант,2024,2
цуцлалт,Рашаант,2023,0
цуцлалт,Рашаант,2022,0
цуцлалт,Рашаант,2021,2
цуцлалт,Рашаант,2020,1
цуцлалт,Рашаант,2019,4
цуцлалт,Рашаант,2018,3
цуцлалт,Рашаант,2017,3
цуцлалт,Рашаант,2016,1
цуцлалт,Рашаант,2015,0
цуцлалт,Рашаант,2014,2
цуцлалт,Рашаант,2013,0
цуцлалт,Рашаант,2011,1
цуцлалт,Рашаант,2010,3
цуцлалт,Рашаант,2009,0
цуцлалт,Рашаант,2008,0
цуцлалт,Рашаант,2007,0
цуцлалт,Рашаант,2006,0
цуцлалт,Рэнчинлхүмбэ,2025,0
цуцлалт,Рэнчинлхүмбэ,2024,1
цуцлалт,Рэнчинлхүмбэ,2023,2
цуцлалт,Рэнчинлхүмбэ,2022,0
цуцлалт,Рэнчинлхүмбэ,2021,2
цуцлалт,Рэнчинлхүмбэ,2020,2
цуцлалт,Рэнчинлхүмбэ,2019,2
цуцлалт,Рэнчинлхүмбэ,2018,0
цуцлалт,Рэнчинлхүмбэ,2017,1
цуцлалт,Рэнчинлхүмбэ,2016,5
цуцлалт,Рэнчинлхүмбэ,2015,2
цуцлалт,Рэнчинлхүмбэ,2014,0
цуцлалт,Рэнчинлхүмбэ,2013,3
цуцлалт,Рэнчинлхүмбэ,2011,1
цуцлалт,Рэнчинлхүмбэ,2010,2
цуцлалт,Рэнчинлхүмбэ,2009,0
цуцлалт,Рэнчинлхүмбэ,2008,0
цуцлалт,Рэнчинлхүмбэ,2007,0
цуцлалт,Рэнчинлхүмбэ,2006,0
цуцлалт,Тариалан,2025,2
цуцлалт,Тариалан,2024,2
цуцлалт,Тариалан,2023,8
цуцлалт,Тариалан,2022,5
цуцлалт,Тариалан,2021,7
цуцлалт,Тариалан,2020,8
цуцлалт,Тариалан,2019,6
цуцлалт,Тариалан,2018,2
цуцлалт,Тариалан,2017,5
цуцлалт,Тариалан,2016,7
цуцлалт,Тариалан,2015,1
цуцлалт,Тариалан,2014,2
цуцлалт,Тариалан,2013,4
цуцлалт,Тариалан,2011,4
цуцлалт,Тариалан,2010,1
цуцлалт,Тариалан,2009,5
цуцлалт,Тариалан,2008,0
цуцлалт,Тариалан,2007,2
цуцлалт,Тариалан,2006,0
цуцлалт,Тосонцэнгэл,2025,2
цуцлалт,Тосонцэнгэл,2024,4
цуцлалт,Тосонцэнгэл,2023,2
цуцлалт,Тосонцэнгэл,2022,3
цуцлалт,Тосонцэнгэл,2021,5
цуцлалт,Тосонцэнгэл,2020,6
цуцлалт,Тосонцэнгэл,2019,1
цуцлалт,Тосонцэнгэл,2018,6
цуцлалт,Тосонцэнгэл,2017,2
цуцлалт,Тосонцэнгэл,2016,2
цуцлалт,Тосонцэнгэл,2015,5
цуцлалт,Тосонцэнгэл,2014,3
цуцлалт,Тосонцэнгэл,2013,5
цуцлалт,Тосонцэнгэл,2011,0
цуцлалт,Тосонцэнгэл,2010,2
цуцлалт,Тосонцэнгэл,2009,1
цуцлалт,Тосонцэнгэл,2008,0
цуцлалт,Тосонцэнгэл,2007,2
цуцлалт,Тосонцэнгэл,2006,1
цуцлалт,Төмөрбулаг,2025,2
цуцлалт,Төмөрбулаг,2024,1
цуцлалт,Төмөрбулаг,2023,2
цуцлалт,Төмөрбулаг,2022,2
цуцлалт,Төмөрбулаг,2021,3
цуцлалт,Төмөрбулаг,2020,2
цуцлалт,Төмөрбулаг,2019,5
цуцлалт,Төмөрбулаг,2018,4
цуцлалт,Төмөрбулаг,2017,2
цуцлалт,Төмөрбулаг,2016,2
цуцлалт,Төмөрбулаг,2015,0
цуцлалт,Төмөрбулаг,2014,3
цуцлалт,Төмөрбулаг,2013,6
цуцлалт,Төмөрбулаг,2011,2
цуцлалт,Төмөрбулаг,2010,1
цуцлалт,Төмөрбулаг,2009,0
цуцлалт,Төмөрбулаг,2008,4
цуцлалт,Төмөрбулаг,2007,0
цуцлалт,Төмөрбулаг,2006,0
цуцлалт,Түнэл,2025,1
цуцлалт,Түнэл,2024,1
цуцлалт,Түнэл,2023,3
цуцлалт,Түнэл,2022,3
цуцлалт,Түнэл,2021,2
цуцлалт,Түнэл,2020,4
цуцлалт,Түнэл,2019,1
цуцлалт,Түнэл,2018,3
цуцлалт,Түнэл,2017,3
цуцлалт,Түнэл,2016,1
цуцлалт,Түнэл,2015,6
цуцлалт,Түнэл,2014,2
цуцлалт,Түнэл,2013,3
цуцлалт,Түнэл,2011,5
цуцлалт,Түнэл,2010,3
цуцлалт,Түнэл,2009,4
цуцлалт,Түнэл,2008,5
цуцлалт,Түнэл,2007,7
цуцлалт,Түнэл,2006,2
цуцлалт,Улаан-Уул,2025,3
цуцлалт,Улаан-Уул,2024,5
цуцлалт,Улаан-Уул,2023,5
цуцлалт,Улаан-Уул,2022,5
цуцлалт,Улаан-Уул,2021,3
цуцлалт,Улаан-Уул,2020,4
цуцлалт,Улаан-Уул,2019,9
цуцлалт,Улаан-Уул,2018,1
цуцлалт,Улаан-Уул,2017,3
цуцлалт,Улаан-Уул,2016,4
цуцлалт,Улаан-Уул,2015,3
цуцлалт,Улаан-Уул,2014,9
цуцлалт,Улаан-Уул,2013,7
цуцлалт,Улаан-Уул,2011,16
цуцлалт,Улаан-Уул,2010,5
цуцлалт,Улаан-Уул,2009,5
цуцлалт,Улаан-Уул,2008,1
цуцлалт,Улаан-Уул,2007,3
цуцлалт,Улаан-Уул,2006,0
цуцлалт,Ханх,2025,2
цуцлалт,Ханх,2024,1
цуцлалт,Ханх,2023,1
цуцлалт,Ханх,2022,1
цуцлалт,Ханх,2021,3
цуцлалт,Ханх,2020,5
цуцлалт,Ханх,2019,0
цуцлалт,Ханх,2018,1
цуцлалт,Ханх,2017,2
цуцлалт,Ханх,2016,2
цуцлалт,Ханх,2015,1
цуцлалт,Ханх,2014,0
цуцлалт,Ханх,2013,1
цуцлалт,Ханх,2011,0
цуцлалт,Ханх,2010,1
цуцлалт,Ханх,2009,0
цуцлалт,Ханх,2008,0
цуцлалт,Ханх,2007,0
цуцлалт,Ханх,2006,0
цуцлалт,Цагааннуур,2025,0
цуцлалт,Цагааннуур,2024,0
цуцлалт,Цагааннуур,2023,1
цуцлалт,Цагааннуур,2022,0
цуцлалт,Цагааннуур,2021,0
цуцлалт,Цагааннуур,2020,0
цуцлалт,Цагааннуур,2019,1
цуцлалт,Цагааннуур,2018,0
цуцлалт,Цагааннуур,2017,0
цуцлалт,Цагааннуур,2016,2
цуцлалт,Цагааннуур,2015,0
цуцлалт,Цагааннуур,2014,0
цуцлалт,Цагааннуур,2013,3
цуцлалт,Цагааннуур,2011,0
цуцлалт,Цагааннуур,2010,0
цуцлалт,Цагааннуур,2009,0
цуцлалт,Цагааннуур,2008,0
цуцлалт,Цагааннуур,2007,0
цуцлалт,Цагааннуур,2006,0
цуцлалт,Цагаан-Уул,2025,1
цуцлалт,Цагаан-Уул,2024,0
цуцлалт,Цагаан-Уул,2023,3
цуцлалт,Цагаан-Уул,2022,3
цуцлалт,Цагаан-Уул,2021,1
цуцлалт,Цагаан-Уул,2020,2
цуцлалт,Цагаан-Уул,2019,3
цуцлалт,Цагаан-Уул,2018,2
цуцлалт,Цагаан-Уул,2017,3
цуцлалт,Цагаан-Уул,2016,4
цуцлалт,Цагаан-Уул,2015,0
цуцлалт,Цагаан-Уул,2014,4
цуцлалт,Цагаан-Уул,2013,1
цуцлалт,Цагаан-Уул,2011,6
цуцлалт,Цагаан-Уул,2010,3
цуцлалт,Цагаан-Уул,2009,0
цуцлалт,Цагаан-Уул,2008,5
цуцлалт,Цагаан-Уул,2007,2
цуцлалт,Цагаан-Уул,2006,9
цуцлалт,Цагаан-Үүр,2025,2
цуцлалт,Цагаан-Үүр,2024,3
цуцлалт,Цагаан-Үүр,2023,1
цуцлалт,Цагаан-Үүр,2022,1
цуцлалт,Цагаан-Үүр,2021,1
цуцлалт,Цагаан-Үүр,2020,2
цуцлалт,Цагаан-Үүр,2019,1
цуцлалт,Цагаан-Үүр,2018,3
цуцлалт,Цагаан-Үүр,2017,1
цуцлалт,Цагаан-Үүр,2016,1
цуцлалт,Цагаан-Үүр,2015,0
цуцлалт,Цагаан-Үүр,2014,3
цуцлалт,Цагаан-Үүр,2013,2
цуцлалт,Цагаан-Үүр,2011,0
цуцлалт,Цагаан-Үүр,2010,3
цуцлалт,Цагаан-Үүр,2009,1
цуцлалт,Цагаан-Үүр,2008,3
цуцлалт,Цагаан-Үүр,2007,0
цуцлалт,Цагаан-Үүр,2006,0
цуцлалт,Цэцэрлэг,2025,5
цуцлалт,Цэцэрлэг,2024,2
цуцлалт,Цэцэрлэг,2023,3
цуцлалт,Цэцэрлэг,2022,3
цуцлалт,Цэцэрлэг,2021,2
цуцлалт,Цэцэрлэг,2020,2
цуцлалт,Цэцэрлэг,2019,2
цуцлалт,Цэцэрлэг,2018,3
цуцлалт,Цэцэрлэг,2017,2
цуцлалт,Цэцэрлэг,2016,1
цуцлалт,Цэцэрлэг,2015,2
цуцлалт,Цэцэрлэг,2014,4
цуцлалт,Цэцэрлэг,2013,2
цуцлалт,Цэцэрлэг,2011,4
цуцлалт,Цэцэрлэг,2010,12
цуцлалт,Цэцэрлэг,2009,0
цуцлалт,Цэцэрлэг,2008,1
цуцлалт,Цэцэрлэг,2007,1
цуцлалт,Цэцэрлэг,2006,0
цуцлалт,Чандмань-Өндөр,2025,1
цуцлалт,Чандмань-Өндөр,2024,3
цуцлалт,Чандмань-Өндөр,2023,2
цуцлалт,Чандмань-Өндөр,2022,3
цуцлалт,Чандмань-Өндөр,2021,2
цуцлалт,Чандмань-Өндөр,2020,2
цуцлалт,Чандмань-Өндөр,2019,3
цуцлалт,Чандмань-Өндөр,2018,7
цуцлалт,Чандмань-Өндөр,2017,8
цуцлалт,Чандмань-Өндөр,2016,2
цуцлалт,Чандмань-Өндөр,2015,0
цуцлалт,Чандмань-Өндөр,2014,3
цуцлалт,Чандмань-Өндөр,2013,7
цуцлалт,Чандмань-Өндөр,2011,5
цуцлалт,Чандмань-Өндөр,2010,1
цуцлалт,Чандмань-Өндөр,2009,3
цуцлалт,Чандмань-Өндөр,2008,2
цуцлалт,Чандмань-Өндөр,2007,1
цуцлалт,Чандмань-Өндөр,2006,1
цуцлалт,Шинэ-Идэр,2025,1
цуцлалт,Шинэ-Идэр,2024,2
цуцлалт,Шинэ-Идэр,2023,1
цуцлалт,Шинэ-Идэр,2022,0
цуцлалт,Шинэ-Идэр,2021,2
цуцлалт,Шинэ-Идэр,2020,2
цуцлалт,Шинэ-Идэр,2019,1
цуцлалт,Шинэ-Идэр,2018,1
цуцлалт,Шинэ-Идэр,2017,1
цуцлалт,Шинэ-Идэр,2016,1
цуцлалт,Шинэ-Идэр,2015,2
цуцлалт,Шинэ-Идэр,2014,2
цуцлалт,Шинэ-Идэр,2013,0
цуцлалт,Шинэ-Идэр,2011,0
цуцлалт,Шинэ-Идэр,2010,10
цуцлалт,Шинэ-Идэр,2009,5
цуцлалт,Шинэ-Идэр,2008,0
цуцлалт,Шинэ-Идэр,2007,3
цуцлалт,Шинэ-Идэр,2006,1
цуцлалт,Эрдэнэбулган,2025,1
цуцлалт,Эрдэнэбулган,2024,2
цуцлалт,Эрдэнэбулган,2023,3
цуцлалт,Эрдэнэбулган,2022,3
цуцлалт,Эрдэнэбулган,2021,2
цуцлалт,Эрдэнэбулган,2020,1
цуцлалт,Эрдэнэбулган,2019,3
цуцлалт,Эрдэнэбулган,2018,3
цуцлалт,Эрдэнэбулган,2017,1
цуцлалт,Эрдэнэбулган,2016,2
цуцлалт,Эрдэнэбулган,2015,2
цуцлалт,Эрдэнэбулган,2014,2
цуцлалт,Эрдэнэбулган,2013,4
цуцлалт,Эрдэнэбулган,2011,6
цуцлалт,Эрдэнэбулган,2010,75
цуцлалт,Эрдэнэбулган,2009,91
цуцлалт,Эрдэнэбулган,2008,3
цуцлалт,Эрдэнэбулган,2007,2
цуцлалт,Эрдэнэбулган,2006,6
цуцлалт,Төвийн бүс,2025,666
цуцлалт,Төвийн бүс,2024,619
цуцлалт,Төвийн бүс,2023,673
цуцлалт,Төвийн бүс,2022,719
цуцлалт,Төвийн бүс,2021,569
цуцлалт,Төвийн бүс,2020,535
цуцлалт,Төвийн бүс,2019,686
цуцлалт,Төвийн бүс,2018,683
цуцлалт,Төвийн бүс,2017,605
цуцлалт,Төвийн бүс,2016,584
цуцлалт,Төвийн бүс,2015,539
цуцлалт,Төвийн бүс,2014,537
цуцлалт,Төвийн бүс,2013,516
цуцлалт,Төвийн бүс,2011,483
цуцлалт,Төвийн бүс,2010,463
цуцлалт,Төвийн бүс,2009,326
цуцлалт,Төвийн бүс,2008,241
цуцлалт,Төвийн бүс,2007,243
цуцлалт,Төвийн бүс,2006,117
цуцлалт,Говьсүмбэр,2025,27
цуцлалт,Говьсүмбэр,2024,26
цуцлалт,Говьсүмбэр,2023,22
цуцлалт,Говьсүмбэр,2022,19
цуцлалт,Говьсүмбэр,2021,23
цуцлалт,Говьсүмбэр,2020,19
цуцлалт,Говьсүмбэр,2019,24
цуцлалт,Говьсүмбэр,2018,17
цуцлалт,Говьсүмбэр,2017,33
цуцлалт,Говьсүмбэр,2016,20
цуцлалт,Говьсүмбэр,2015,24
цуцлалт,Говьсүмбэр,2014,20
цуцлалт,Говьсүмбэр,2013,27
цуцлалт,Говьсүмбэр,2011,20
цуцлалт,Говьсүмбэр,2010,19
цуцлалт,Говьсүмбэр,2009,11
цуцлалт,Говьсүмбэр,2008,6
цуцлалт,Говьсүмбэр,2007,15
цуцлалт,Говьсүмбэр,2006,6
цуцлалт,Сүмбэр,2025,16
цуцлалт,Сүмбэр,2024,17
цуцлалт,Сүмбэр,2023,11
цуцлалт,Сүмбэр,2022,15
цуцлалт,Сүмбэр,2021,19
цуцлалт,Сүмбэр,2020,14
цуцлалт,Сүмбэр,2019,23
цуцлалт,Сүмбэр,2018,9
цуцлалт,Сүмбэр,2017,24
цуцлалт,Сүмбэр,2016,15
цуцлалт,Сүмбэр,2015,21
цуцлалт,Сүмбэр,2014,16
цуцлалт,Сүмбэр,2013,20
цуцлалт,Сүмбэр,2011,17
цуцлалт,Сүмбэр,2010,3
цуцлалт,Сүмбэр,2009,0
цуцлалт,Сүмбэр,2008,0
цуцлалт,Сүмбэр,2007,0
цуцлалт,Сүмбэр,2006,0
цуцлалт,Баянтал,2025,9
цуцлалт,Баянтал,2024,8
цуцлалт,Баянтал,2023,6
цуцлалт,Баянтал,2022,0
цуцлалт,Баянтал,2021,0
цуцлалт,Баянтал,2020,0
цуцлалт,Баянтал,2019,0
цуцлалт,Баянтал,2018,0
цуцлалт,Баянтал,2017,2
цуцлалт,Баянтал,2016,1
цуцлалт,Баянтал,2015,0
цуцлалт,Баянтал,2014,1
цуцлалт,Баянтал,2013,1
цуцлалт,Баянтал,2011,1
цуцлалт,Баянтал,2010,13
цуцлалт,Баянтал,2009,10
цуцлалт,Баянтал,2008,5
цуцлалт,Баянтал,2007,12
цуцлалт,Баянтал,2006,4
цуцлалт,Шивээговь,2025,2
цуцлалт,Шивээговь,2024,1
цуцлалт,Шивээговь,2023,5
цуцлалт,Шивээговь,2022,4
цуцлалт,Шивээговь,2021,4
цуцлалт,Шивээговь,2020,5
цуцлалт,Шивээговь,2019,1
цуцлалт,Шивээговь,2018,8
цуцлалт,Шивээговь,2017,7
цуцлалт,Шивээговь,2016,4
цуцлалт,Шивээговь,2015,3
цуцлалт,Шивээговь,2014,3
цуцлалт,Шивээговь,2013,6
цуцлалт,Шивээговь,2011,2
цуцлалт,Шивээговь,2010,3
цуцлалт,Шивээговь,2009,1
цуцлалт,Шивээговь,2008,1
цуцлалт,Шивээговь,2007,3
цуцлалт,Шивээговь,2006,2
цуцлалт,Дархан-Уул,2025,185
цуцлалт,Дархан-Уул,2024,158
цуцлалт,Дархан-Уул,2023,207
цуцлалт,Дархан-Уул,2022,227
цуцлалт,Дархан-Уул,2021,155
цуцлалт,Дархан-Уул,2020,126
цуцлалт,Дархан-Уул,2019,177
цуцлалт,Дархан-Уул,2018,178
цуцлалт,Дархан-Уул,2017,172
цуцлалт,Дархан-Уул,2016,167
цуцлалт,Дархан-Уул,2015,171
цуцлалт,Дархан-Уул,2014,173
цуцлалт,Дархан-Уул,2013,124
цуцлалт,Дархан-Уул,2011,153
цуцлалт,Дархан-Уул,2010,123
цуцлалт,Дархан-Уул,2009,119
цуцлалт,Дархан-Уул,2008,106
цуцлалт,Дархан-Уул,2007,101
цуцлалт,Дархан-Уул,2006,5
цуцлалт,Дархан,2025,183
цуцлалт,Дархан,2024,156
цуцлалт,Дархан,2023,190
цуцлалт,Дархан,2022,220
цуцлалт,Дархан,2021,150
цуцлалт,Дархан,2020,123
цуцлалт,Дархан,2019,172
цуцлалт,Дархан,2018,168
цуцлалт,Дархан,2017,162
цуцлалт,Дархан,2016,155
цуцлалт,Дархан,2015,160
цуцлалт,Дархан,2014,158
цуцлалт,Дархан,2013,113
цуцлалт,Дархан,2011,139
цуцлалт,Дархан,2010,116
цуцлалт,Дархан,2009,113
цуцлалт,Дархан,2008,103
цуцлалт,Дархан,2007,88
цуцлалт,Дархан,2006,0
цуцлалт,Орхон,2025,2
цуцлалт,Орхон,2024,1
цуцлалт,Орхон,2023,0
цуцлалт,Орхон,2022,2
цуцлалт,Орхон,2021,0
цуцлалт,Орхон,2020,2
цуцлалт,Орхон,2019,0
цуцлалт,Орхон,2018,3
цуцлалт,Орхон,2017,4
цуцлалт,Орхон,2016,3
цуцлалт,Орхон,2015,2
цуцлалт,Орхон,2014,7
цуцлалт,Орхон,2013,1
цуцлалт,Орхон,2011,9
цуцлалт,Орхон,2010,0
цуцлалт,Орхон,2009,3
цуцлалт,Орхон,2008,0
цуцлалт,Орхон,2007,1
цуцлалт,Орхон,2006,0
цуцлалт,Хонгор,2025,0
цуцлалт,Хонгор,2024,0
цуцлалт,Хонгор,2023,14
цуцлалт,Хонгор,2022,0
цуцлалт,Хонгор,2021,1
цуцлалт,Хонгор,2020,0
цуцлалт,Хонгор,2019,2
цуцлалт,Хонгор,2018,4
цуцлалт,Хонгор,2017,2
цуцлалт,Хонгор,2016,5
цуцлалт,Хонгор,2015,2
цуцлалт,Хонгор,2014,2
цуцлалт,Хонгор,2013,3
цуцлалт,Хонгор,2011,2
цуцлалт,Хонгор,2010,1
цуцлалт,Хонгор,2009,0
цуцлалт,Хонгор,2008,0
цуцлалт,Хонгор,2007,4
цуцлалт,Хонгор,2006,1
цуцлалт,Шарын гол,2025,0
цуцлалт,Шарын гол,2024,1
цуцлалт,Шарын гол,2023,3
цуцлалт,Шарын гол,2022,5
цуцлалт,Шарын гол,2021,4
цуцлалт,Шарын гол,2020,1
цуцлалт,Шарын гол,2019,3
цуцлалт,Шарын гол,2018,3
цуцлалт,Шарын гол,2017,4
цуцлалт,Шарын гол,2016,4
цуцлалт,Шарын гол,2015,7
цуцлалт,Шарын гол,2014,6
цуцлалт,Шарын гол,2013,7
цуцлалт,Шарын гол,2011,3
цуцлалт,Шарын гол,2010,6
цуцлалт,Шарын гол,2009,3
цуцлалт,Шарын гол,2008,3
цуцлалт,Шарын гол,2007,8
цуцлалт,Шарын гол,2006,4
цуцлалт,Дорноговь,2025,94
цуцлалт,Дорноговь,2024,101
цуцлалт,Дорноговь,2023,83
цуцлалт,Дорноговь,2022,123
цуцлалт,Дорноговь,2021,89
цуцлалт,Дорноговь,2020,88
цуцлалт,Дорноговь,2019,120
цуцлалт,Дорноговь,2018,84
цуцлалт,Дорноговь,2017,66
цуцлалт,Дорноговь,2016,67
цуцлалт,Дорноговь,2015,62
цуцлалт,Дорноговь,2014,88
цуцлалт,Дорноговь,2013,42
цуцлалт,Дорноговь,2011,62
цуцлалт,Дорноговь,2010,69
цуцлалт,Дорноговь,2009,51
цуцлалт,Дорноговь,2008,31
