Indicator,Region,Year,value
Divorces,Tudevtei,2017,0
Divorces,Tudevtei,2016,0
Divorces,Tudevtei,2015,0
Divorces,Tudevtei,2014,0
Divorces,Tudevtei,2013,1
Divorces,Tudevtei,2011,0
Divorces,Tudevtei,2010,0
Divorces,Tudevtei,2009,1
Divorces,Tudevtei,2008,0
Divorces,Tudevtei,2007,1
Divorces,Tudevtei,2006,0
Divorces,Telmen,2025,3
Divorces,Telmen,2024,0
Divorces,Telmen,2023,2
Divorces,Telmen,2022,2
Divorces,Telmen,2021,0
Divorces,Telmen,2020,3
Divorces,Telmen,2019,1
Divorces,Telmen,2018,0
Divorces,Telmen,2017,2
Divorces,Telmen,2016,1
Divorces,Telmen,2015,1
Divorces,Telmen,2014,2
Divorces,Telmen,2013,0
Divorces,Telmen,2011,3
Divorces,Telmen,2010,0
Divorces,Telmen,2009,0
Divorces,Telmen,2008,3
Divorces,Telmen,2007,0
Divorces,Telmen,2006,0
Divorces,Tes,2025,3
Divorces,Tes,2024,1
Divorces,Tes,2023,1
Divorces,Tes,2022,1
Divorces,Tes,2021,1
Divorces,Tes,2020,1
Divorces,Tes,2019,0
Divorces,Tes,2018,1
Divorces,Tes,2017,3
Divorces,Tes,2016,3
Divorces,Tes,2015,0
Divorces,Tes,2014,0
Divorces,Tes,2013,1
Divorces,Tes,2011,0
Divorces,Tes,2010,0
Divorces,Tes,2009,0
Divorces,Tes,2008,0
Divorces,Tes,2007,0
Divorces,Tes,2006,0
Divorces,Urgamal,2025,1
Divorces,Urgamal,2024,1
Divorces,Urgamal,2023,1
Divorces,Urgamal,2022,2
Divorces,Urgamal,2021,1
Divorces,Urgamal,2020,0
Divorces,Urgamal,2019,0
Divorces,Urgamal,2018,1
Divorces,Urgamal,2017,0
Divorces,Urgamal,2016,0
Divorces,Urgamal,2015,0
Divorces,Urgamal,2014,0
Divorces,Urgamal,2013,0
Divorces,Urgamal,2011,0
Divorces,Urgamal,2010,0
Divorces,Urgamal,2009,0
Divorces,Urgamal,2008,0
Divorces,Urgamal,2007,0
Divorces,Urgamal,2006,0
Divorces,Tsagaankhairkhan,2025,0
Divorces,Tsagaankhairkhan,2024,0
Divorces,Tsagaankhairkhan,2023,0
Divorces,Tsagaankhairkhan,2022,0
Divorces,Tsagaankhairkhan,2021,0
Divorces,Tsagaankhairkhan,2020,0
Divorces,Tsagaankhairkhan,2019,0
Divorces,Tsagaankhairkhan,2018,0
Divorces,Tsagaankhairkhan,2017,0
Divorces,Tsagaankhairkhan,2016,0
Divorces,Tsagaankhairkhan,2015,1
Divorces,Tsagaankhairkhan,2014,0
Divorces,Tsagaankhairkhan,2013,1
Divorces,Tsagaankhairkhan,2011,0
Divorces,Tsagaankhairkhan,2010,0
Divorces,Tsagaankhairkhan,2009,1
Divorces,Tsagaankhairkhan,2008,0
Divorces,Tsagaankhairkhan,2007,0
Divorces,Tsagaankhairkhan,2006,1
Divorces,Tsagaanchuluut,2025,0
Divorces,Tsagaanchuluut,2024,0
Divorces,Tsagaanchuluut,2023,0
Divorces,Tsagaanchuluut,2022,0
Divorces,Tsagaanchuluut,2021,0
Divorces,Tsagaanchuluut,2020,0
Divorces,Tsagaanchuluut,2019,2
Divorces,Tsagaanchuluut,2018,0
Divorces,Tsagaanchuluut,2017,1
Divorces,Tsagaanchuluut,2016,1
Divorces,Tsagaanchuluut,2015,0
Divorces,Tsagaanchuluut,2014,0
Divorces,Tsagaanchuluut,2013,0
Divorces,Tsagaanchuluut,2011,0
Divorces,Tsagaanchuluut,2010,0
Divorces,Tsagaanchuluut,2009,0
Divorces,Tsagaanchuluut,2008,0
Divorces,Tsagaanchuluut,2007,0
Divorces,Tsagaanchuluut,2006,0
Divorces,Tsetsen-Uul,2025,0
Divorces,Tsetsen-Uul,2024,0
Divorces,Tsetsen-Uul,2023,0
Divorces,Tsetsen-Uul,2022,1
Divorces,Tsetsen-Uul,2021,0
Divorces,Tsetsen-Uul,2020,0
Divorces,Tsetsen-Uul,2019,0
Divorces,Tsetsen-Uul,2018,0
Divorces,Tsetsen-Uul,2017,0
Divorces,Tsetsen-Uul,2016,0
Divorces,Tsetsen-Uul,2015,0
Divorces,Tsetsen-Uul,2014,0
Divorces,Tsetsen-Uul,2013,0
Divorces,Tsetsen-Uul,2011,0
Divorces,Tsetsen-Uul,2010,0
Divorces,Tsetsen-Uul,2009,1
Divorces,Tsetsen-Uul,2008,0
Divorces,Tsetsen-Uul,2007,1
Divorces,Tsetsen-Uul,2006,1
Divorces,Shiluustei,2025,0
Divorces,Shiluustei,2024,0
Divorces,Shiluustei,2023,0
Divorces,Shiluustei,2022,0
Divorces,Shiluustei,2021,0
Divorces,Shiluustei,2020,0
Divorces,Shiluustei,2019,0
Divorces,Shiluustei,2018,0
Divorces,Shiluustei,2017,1
Divorces,Shiluustei,2016,0
Divorces,Shiluustei,2015,0
Divorces,Shiluustei,2014,0
Divorces,Shiluustei,2013,1
Divorces,Shiluustei,2011,0
Divorces,Shiluustei,2010,0
Divorces,Shiluustei,2009,0
Divorces,Shiluustei,2008,0
Divorces,Shiluustei,2007,0
Divorces,Shiluustei,2006,1
Divorces,Erdenekhairkhan,2025,0
Divorces,Erdenekhairkhan,2024,0
Divorces,Erdenekhairkhan,2023,0
Divorces,Erdenekhairkhan,2022,0
Divorces,Erdenekhairkhan,2021,0
Divorces,Erdenekhairkhan,2020,0
Divorces,Erdenekhairkhan,2019,0
Divorces,Erdenekhairkhan,2018,0
Divorces,Erdenekhairkhan,2017,0
Divorces,Erdenekhairkhan,2016,0
Divorces,Erdenekhairkhan,2015,0
Divorces,Erdenekhairkhan,2014,2
Divorces,Erdenekhairkhan,2013,0
Divorces,Erdenekhairkhan,2011,0
Divorces,Erdenekhairkhan,2010,0
Divorces,Erdenekhairkhan,2009,0
Divorces,Erdenekhairkhan,2008,0
Divorces,Erdenekhairkhan,2007,0
Divorces,Erdenekhairkhan,2006,0
Divorces,Yaruu,2025,0
Divorces,Yaruu,2024,0
Divorces,Yaruu,2023,0
Divorces,Yaruu,2022,1
Divorces,Yaruu,2021,0
Divorces,Yaruu,2020,1
Divorces,Yaruu,2019,0
Divorces,Yaruu,2018,1
Divorces,Yaruu,2017,0
Divorces,Yaruu,2016,1
Divorces,Yaruu,2015,0
Divorces,Yaruu,2014,0
Divorces,Yaruu,2013,3
Divorces,Yaruu,2011,0
Divorces,Yaruu,2010,2
Divorces,Yaruu,2009,0
Divorces,Yaruu,2008,0
Divorces,Yaruu,2007,0
Divorces,Yaruu,2006,0
Divorces,Uvs,2025,65
Divorces,Uvs,2024,45
Divorces,Uvs,2023,45
Divorces,Uvs,2022,39
Divorces,Uvs,2021,47
Divorces,Uvs,2020,37
Divorces,Uvs,2019,29
Divorces,Uvs,2018,48
Divorces,Uvs,2017,37
Divorces,Uvs,2016,30
Divorces,Uvs,2015,26
Divorces,Uvs,2014,29
Divorces,Uvs,2013,33
Divorces,Uvs,2011,35
Divorces,Uvs,2010,27
Divorces,Uvs,2009,21
Divorces,Uvs,2008,15
Divorces,Uvs,2007,11
Divorces,Uvs,2006,15
Divorces,Ulaangom,2025,46
Divorces,Ulaangom,2024,34
Divorces,Ulaangom,2023,33
Divorces,Ulaangom,2022,29
Divorces,Ulaangom,2021,36
Divorces,Ulaangom,2020,30
Divorces,Ulaangom,2019,21
Divorces,Ulaangom,2018,36
Divorces,Ulaangom,2017,21
Divorces,Ulaangom,2016,20
Divorces,Ulaangom,2015,18
Divorces,Ulaangom,2014,23
Divorces,Ulaangom,2013,20
Divorces,Ulaangom,2011,20
Divorces,Ulaangom,2010,18
Divorces,Ulaangom,2009,18
Divorces,Ulaangom,2008,12
Divorces,Ulaangom,2007,10
Divorces,Ulaangom,2006,14
Divorces,Baruunturuun,2025,1
Divorces,Baruunturuun,2024,0
Divorces,Baruunturuun,2023,0
Divorces,Baruunturuun,2022,2
Divorces,Baruunturuun,2021,0
Divorces,Baruunturuun,2020,0
Divorces,Baruunturuun,2019,3
Divorces,Baruunturuun,2018,1
Divorces,Baruunturuun,2017,0
Divorces,Baruunturuun,2016,0
Divorces,Baruunturuun,2015,0
Divorces,Baruunturuun,2014,0
Divorces,Baruunturuun,2013,0
Divorces,Baruunturuun,2011,1
Divorces,Baruunturuun,2010,0
Divorces,Baruunturuun,2009,1
Divorces,Baruunturuun,2008,0
Divorces,Baruunturuun,2007,0
Divorces,Baruunturuun,2006,0
Divorces,Bukhmurun,2025,0
Divorces,Bukhmurun,2024,1
Divorces,Bukhmurun,2023,2
Divorces,Bukhmurun,2022,1
Divorces,Bukhmurun,2021,3
Divorces,Bukhmurun,2020,0
Divorces,Bukhmurun,2019,0
Divorces,Bukhmurun,2018,0
Divorces,Bukhmurun,2017,1
Divorces,Bukhmurun,2016,0
Divorces,Bukhmurun,2015,0
Divorces,Bukhmurun,2014,0
Divorces,Bukhmurun,2013,0
Divorces,Bukhmurun,2011,0
Divorces,Bukhmurun,2010,0
Divorces,Bukhmurun,2009,2
Divorces,Bukhmurun,2008,1
Divorces,Bukhmurun,2007,0
Divorces,Bukhmurun,2006,1
Divorces,Davst,2025,0
Divorces,Davst,2024,0
Divorces,Davst,2023,0
Divorces,Davst,2022,0
Divorces,Davst,2021,2
Divorces,Davst,2020,0
Divorces,Davst,2019,0
Divorces,Davst,2018,1
Divorces,Davst,2017,2
Divorces,Davst,2016,0
Divorces,Davst,2015,0
Divorces,Davst,2014,0
Divorces,Davst,2013,0
Divorces,Davst,2011,1
Divorces,Davst,2010,0
Divorces,Davst,2009,0
Divorces,Davst,2008,0
Divorces,Davst,2007,0
Divorces,Davst,2006,0
Divorces,Zavkhan,2025,0
Divorces,Zavkhan,2024,0
Divorces,Zavkhan,2023,2
Divorces,Zavkhan,2022,1
Divorces,Zavkhan,2021,1
Divorces,Zavkhan,2020,0
Divorces,Zavkhan,2019,1
Divorces,Zavkhan,2018,1
Divorces,Zavkhan,2017,1
Divorces,Zavkhan,2016,1
Divorces,Zavkhan,2015,1
Divorces,Zavkhan,2014,0
Divorces,Zavkhan,2013,0
Divorces,Zavkhan,2011,0
Divorces,Zavkhan,2010,0
Divorces,Zavkhan,2009,0
Divorces,Zavkhan,2008,0
Divorces,Zavkhan,2007,0
Divorces,Zavkhan,2006,0
Divorces,Zuungovi,2025,1
Divorces,Zuungovi,2024,2
Divorces,Zuungovi,2023,0
Divorces,Zuungovi,2022,0
Divorces,Zuungovi,2021,0
Divorces,Zuungovi,2020,0
Divorces,Zuungovi,2019,1
Divorces,Zuungovi,2018,0
Divorces,Zuungovi,2017,2
Divorces,Zuungovi,2016,0
Divorces,Zuungovi,2015,2
Divorces,Zuungovi,2014,0
Divorces,Zuungovi,2013,0
Divorces,Zuungovi,2011,2
Divorces,Zuungovi,2010,0
Divorces,Zuungovi,2009,0
Divorces,Zuungovi,2008,0
Divorces,Zuungovi,2007,0
Divorces,Zuungovi,2006,0
Divorces,Zuunkhangai,2025,1
Divorces,Zuunkhangai,2024,0
Divorces,Zuunkhangai,2023,0
Divorces,Zuunkhangai,2022,0
Divorces,Zuunkhangai,2021,0
Divorces,Zuunkhangai,2020,0
Divorces,Zuunkhangai,2019,0
Divorces,Zuunkhangai,2018,1
Divorces,Zuunkhangai,2017,1
Divorces,Zuunkhangai,2016,0
Divorces,Zuunkhangai,2015,1
Divorces,Zuunkhangai,2014,0
Divorces,Zuunkhangai,2013,1
Divorces,Zuunkhangai,2011,1
Divorces,Zuunkhangai,2010,2
Divorces,Zuunkhangai,2009,0
Divorces,Zuunkhangai,2008,0
Divorces,Zuunkhangai,2007,0
Divorces,Zuunkhangai,2006,0
Divorces,Malchin,2025,1
Divorces,Malchin,2024,0
Divorces,Malchin,2023,1
Divorces,Malchin,2022,0
Divorces,Malchin,2021,0
Divorces,Malchin,2020,0
Divorces,Malchin,2019,0
Divorces,Malchin,2018,0
Divorces,Malchin,2017,0
Divorces,Malchin,2016,2
Divorces,Malchin,2015,1
Divorces,Malchin,2014,1
Divorces,Malchin,2013,0
Divorces,Malchin,2011,0
Divorces,Malchin,2010,0
Divorces,Malchin,2009,0
Divorces,Malchin,2008,0
Divorces,Malchin,2007,0
Divorces,Malchin,2006,0
Divorces,Naranbulag,2025,1
Divorces,Naranbulag,2024,1
Divorces,Naranbulag,2023,1
Divorces,Naranbulag,2022,0
Divorces,Naranbulag,2021,0
Divorces,Naranbulag,2020,1
Divorces,Naranbulag,2019,0
Divorces,Naranbulag,2018,2
Divorces,Naranbulag,2017,0
Divorces,Naranbulag,2016,0
Divorces,Naranbulag,2015,0
Divorces,Naranbulag,2014,0
Divorces,Naranbulag,2013,1
Divorces,Naranbulag,2011,1
Divorces,Naranbulag,2010,0
Divorces,Naranbulag,2009,0
Divorces,Naranbulag,2008,0
Divorces,Naranbulag,2007,0
Divorces,Naranbulag,2006,0
Divorces,Ulgii,2025,1
Divorces,Ulgii,2024,0
Divorces,Ulgii,2023,0
Divorces,Ulgii,2022,1
Divorces,Ulgii,2021,1
Divorces,Ulgii,2020,1
Divorces,Ulgii,2019,1
Divorces,Ulgii,2018,0
Divorces,Ulgii,2017,0
Divorces,Ulgii,2016,0
Divorces,Ulgii,2015,0
Divorces,Ulgii,2014,0
Divorces,Ulgii,2013,0
Divorces,Ulgii,2011,0
Divorces,Ulgii,2010,0
Divorces,Ulgii,2009,0
Divorces,Ulgii,2008,0
Divorces,Ulgii,2007,0
Divorces,Ulgii,2006,0
Divorces,Umnugovi,2025,0
Divorces,Umnugovi,2024,2
Divorces,Umnugovi,2023,3
Divorces,Umnugovi,2022,0
Divorces,Umnugovi,2021,1
Divorces,Umnugovi,2020,1
Divorces,Umnugovi,2019,1
Divorces,Umnugovi,2018,3
Divorces,Umnugovi,2017,2
Divorces,Umnugovi,2016,2
Divorces,Umnugovi,2015,2
Divorces,Umnugovi,2014,1
Divorces,Umnugovi,2013,1
Divorces,Umnugovi,2011,0
Divorces,Umnugovi,2010,1
Divorces,Umnugovi,2009,0
Divorces,Umnugovi,2008,0
Divorces,Umnugovi,2007,0
Divorces,Umnugovi,2006,0
Divorces,Undurkhangai,2025,4
Divorces,Undurkhangai,2024,0
Divorces,Undurkhangai,2023,0
Divorces,Undurkhangai,2022,1
Divorces,Undurkhangai,2021,1
Divorces,Undurkhangai,2020,0
Divorces,Undurkhangai,2019,0
Divorces,Undurkhangai,2018,0
Divorces,Undurkhangai,2017,2
Divorces,Undurkhangai,2016,0
Divorces,Undurkhangai,2015,0
Divorces,Undurkhangai,2014,0
Divorces,Undurkhangai,2013,2
Divorces,Undurkhangai,2011,1
Divorces,Undurkhangai,2010,0
Divorces,Undurkhangai,2009,0
Divorces,Undurkhangai,2008,0
Divorces,Undurkhangai,2007,0
Divorces,Undurkhangai,2006,0
Divorces,Sagil,2025,1
Divorces,Sagil,2024,0
Divorces,Sagil,2023,1
Divorces,Sagil,2022,2
Divorces,Sagil,2021,1
Divorces,Sagil,2020,1
Divorces,Sagil,2019,0
Divorces,Sagil,2018,1
Divorces,Sagil,2017,0
Divorces,Sagil,2016,0
Divorces,Sagil,2015,0
Divorces,Sagil,2014,1
Divorces,Sagil,2013,1
Divorces,Sagil,2011,2
Divorces,Sagil,2010,2
Divorces,Sagil,2009,0
Divorces,Sagil,2008,0
Divorces,Sagil,2007,0
Divorces,Sagil,2006,0
Divorces,Tarialan,2025,3
Divorces,Tarialan,2024,1
Divorces,Tarialan,2023,1
Divorces,Tarialan,2022,0
Divorces,Tarialan,2021,0
Divorces,Tarialan,2020,2
Divorces,Tarialan,2019,0
Divorces,Tarialan,2018,0
Divorces,Tarialan,2017,0
Divorces,Tarialan,2016,0
Divorces,Tarialan,2015,0
Divorces,Tarialan,2014,2
Divorces,Tarialan,2013,1
Divorces,Tarialan,2011,2
Divorces,Tarialan,2010,0
Divorces,Tarialan,2009,0
Divorces,Tarialan,2008,0
Divorces,Tarialan,2007,1
Divorces,Tarialan,2006,0
Divorces,Turgen,2025,0
Divorces,Turgen,2024,0
Divorces,Turgen,2023,0
Divorces,Turgen,2022,0
Divorces,Turgen,2021,0
Divorces,Turgen,2020,0
Divorces,Turgen,2019,0
Divorces,Turgen,2018,1
Divorces,Turgen,2017,1
Divorces,Turgen,2016,0
Divorces,Turgen,2015,0
Divorces,Turgen,2014,1
Divorces,Turgen,2013,0
Divorces,Turgen,2011,0
Divorces,Turgen,2010,0
Divorces,Turgen,2009,0
Divorces,Turgen,2008,0
Divorces,Turgen,2007,0
Divorces,Turgen,2006,0
Divorces,Tes,2025,1
Divorces,Tes,2024,2
Divorces,Tes,2023,0
Divorces,Tes,2022,2
Divorces,Tes,2021,0
Divorces,Tes,2020,0
Divorces,Tes,2019,1
Divorces,Tes,2018,0
Divorces,Tes,2017,2
Divorces,Tes,2016,1
Divorces,Tes,2015,0
Divorces,Tes,2014,0
Divorces,Tes,2013,1
Divorces,Tes,2011,0
Divorces,Tes,2010,0
Divorces,Tes,2009,0
Divorces,Tes,2008,0
Divorces,Tes,2007,0
Divorces,Tes,2006,0
Divorces,Khovd,2025,1
Divorces,Khovd,2024,0
Divorces,Khovd,2023,0
Divorces,Khovd,2022,0
Divorces,Khovd,2021,0
Divorces,Khovd,2020,1
Divorces,Khovd,2019,0
Divorces,Khovd,2018,0
Divorces,Khovd,2017,2
Divorces,Khovd,2016,2
Divorces,Khovd,2015,1
Divorces,Khovd,2014,0
Divorces,Khovd,2013,1
Divorces,Khovd,2011,0
Divorces,Khovd,2010,0
Divorces,Khovd,2009,0
Divorces,Khovd,2008,0
Divorces,Khovd,2007,0
Divorces,Khovd,2006,0
Divorces,Khyargas,2025,1
Divorces,Khyargas,2024,0
Divorces,Khyargas,2023,0
Divorces,Khyargas,2022,0
Divorces,Khyargas,2021,0
Divorces,Khyargas,2020,0
Divorces,Khyargas,2019,0
Divorces,Khyargas,2018,0
Divorces,Khyargas,2017,0
Divorces,Khyargas,2016,0
Divorces,Khyargas,2015,0
Divorces,Khyargas,2014,0
Divorces,Khyargas,2013,1
Divorces,Khyargas,2011,3
Divorces,Khyargas,2010,0
Divorces,Khyargas,2009,0
Divorces,Khyargas,2008,0
Divorces,Khyargas,2007,0
Divorces,Khyargas,2006,0
Divorces,Tsagaankhairkhan,2025,2
Divorces,Tsagaankhairkhan,2024,2
Divorces,Tsagaankhairkhan,2023,1
Divorces,Tsagaankhairkhan,2022,0
Divorces,Tsagaankhairkhan,2021,1
Divorces,Tsagaankhairkhan,2020,0
Divorces,Tsagaankhairkhan,2019,0
Divorces,Tsagaankhairkhan,2018,1
Divorces,Tsagaankhairkhan,2017,0
Divorces,Tsagaankhairkhan,2016,2
Divorces,Tsagaankhairkhan,2015,0
Divorces,Tsagaankhairkhan,2014,0
Divorces,Tsagaankhairkhan,2013,3
Divorces,Tsagaankhairkhan,2011,1
Divorces,Tsagaankhairkhan,2010,4
Divorces,Tsagaankhairkhan,2009,0
Divorces,Tsagaankhairkhan,2008,2
Divorces,Tsagaankhairkhan,2007,0
Divorces,Tsagaankhairkhan,2006,0
Divorces,Khovd,2025,57
Divorces,Khovd,2024,61
Divorces,Khovd,2023,75
Divorces,Khovd,2022,65
Divorces,Khovd,2021,38
Divorces,Khovd,2020,44
Divorces,Khovd,2019,43
Divorces,Khovd,2018,43
Divorces,Khovd,2017,44
Divorces,Khovd,2016,33
Divorces,Khovd,2015,40
Divorces,Khovd,2014,37
Divorces,Khovd,2013,55
Divorces,Khovd,2011,58
Divorces,Khovd,2010,46
Divorces,Khovd,2009,38
Divorces,Khovd,2008,20
Divorces,Khovd,2007,19
Divorces,Khovd,2006,0
Divorces,Jargalant,2025,48
Divorces,Jargalant,2024,42
Divorces,Jargalant,2023,55
Divorces,Jargalant,2022,47
Divorces,Jargalant,2021,29
Divorces,Jargalant,2020,29
Divorces,Jargalant,2019,31
Divorces,Jargalant,2018,30
Divorces,Jargalant,2017,23
Divorces,Jargalant,2016,26
Divorces,Jargalant,2015,24
Divorces,Jargalant,2014,25
Divorces,Jargalant,2013,33
Divorces,Jargalant,2011,29
Divorces,Jargalant,2010,36
Divorces,Jargalant,2009,29
Divorces,Jargalant,2008,13
Divorces,Jargalant,2007,15
Divorces,Jargalant,2006,0
Divorces,Altai,2025,2
Divorces,Altai,2024,4
Divorces,Altai,2023,1
Divorces,Altai,2022,3
Divorces,Altai,2021,2
Divorces,Altai,2020,0
Divorces,Altai,2019,1
Divorces,Altai,2018,1
Divorces,Altai,2017,1
Divorces,Altai,2016,1
Divorces,Altai,2015,1
Divorces,Altai,2014,0
Divorces,Altai,2013,2
Divorces,Altai,2011,1
Divorces,Altai,2010,1
Divorces,Altai,2009,2
Divorces,Altai,2008,0
Divorces,Altai,2007,1
Divorces,Altai,2006,0
Divorces,Bulgan,2025,3
Divorces,Bulgan,2024,5
Divorces,Bulgan,2023,5
Divorces,Bulgan,2022,3
Divorces,Bulgan,2021,3
Divorces,Bulgan,2020,2
Divorces,Bulgan,2019,4
Divorces,Bulgan,2018,4
Divorces,Bulgan,2017,5
Divorces,Bulgan,2016,1
Divorces,Bulgan,2015,1
Divorces,Bulgan,2014,3
Divorces,Bulgan,2013,2
Divorces,Bulgan,2011,3
Divorces,Bulgan,2010,0
Divorces,Bulgan,2009,1
Divorces,Bulgan,2008,1
Divorces,Bulgan,2007,0
Divorces,Bulgan,2006,0
Divorces,Buyant,2025,1
Divorces,Buyant,2024,0
Divorces,Buyant,2023,1
Divorces,Buyant,2022,1
Divorces,Buyant,2021,0
Divorces,Buyant,2020,1
Divorces,Buyant,2019,0
Divorces,Buyant,2018,2
Divorces,Buyant,2017,0
Divorces,Buyant,2016,0
Divorces,Buyant,2015,1
Divorces,Buyant,2014,2
Divorces,Buyant,2013,3
Divorces,Buyant,2011,1
Divorces,Buyant,2010,1
Divorces,Buyant,2009,0
Divorces,Buyant,2008,0
Divorces,Buyant,2007,0
Divorces,Buyant,2006,0
Divorces,Darvi,2025,0
Divorces,Darvi,2024,0
Divorces,Darvi,2023,0
Divorces,Darvi,2022,2
Divorces,Darvi,2021,0
Divorces,Darvi,2020,0
Divorces,Darvi,2019,2
Divorces,Darvi,2018,0
Divorces,Darvi,2017,2
Divorces,Darvi,2016,3
Divorces,Darvi,2015,0
Divorces,Darvi,2014,0
Divorces,Darvi,2013,1
Divorces,Darvi,2011,2
Divorces,Darvi,2010,2
Divorces,Darvi,2009,1
Divorces,Darvi,2008,0
Divorces,Darvi,2007,0
Divorces,Darvi,2006,0
Divorces,Durgun,2025,0
Divorces,Durgun,2024,0
Divorces,Durgun,2023,0
Divorces,Durgun,2022,0
Divorces,Durgun,2021,0
Divorces,Durgun,2020,0
Divorces,Durgun,2019,0
Divorces,Durgun,2018,0
Divorces,Durgun,2017,2
Divorces,Durgun,2016,0
Divorces,Durgun,2015,0
Divorces,Durgun,2014,1
Divorces,Durgun,2013,0
Divorces,Durgun,2011,0
Divorces,Durgun,2010,3
Divorces,Durgun,2009,0
Divorces,Durgun,2008,2
Divorces,Durgun,2007,0
Divorces,Durgun,2006,0
Divorces,Duut,2025,0
Divorces,Duut,2024,2
Divorces,Duut,2023,3
Divorces,Duut,2022,1
Divorces,Duut,2021,0
Divorces,Duut,2020,0
Divorces,Duut,2019,0
Divorces,Duut,2018,0
Divorces,Duut,2017,2
Divorces,Duut,2016,0
Divorces,Duut,2015,0
Divorces,Duut,2014,1
Divorces,Duut,2013,3
Divorces,Duut,2011,5
Divorces,Duut,2010,1
Divorces,Duut,2009,2
Divorces,Duut,2008,0
Divorces,Duut,2007,0
Divorces,Duut,2006,0
Divorces,Zereg,2025,0
Divorces,Zereg,2024,3
Divorces,Zereg,2023,1
Divorces,Zereg,2022,1
Divorces,Zereg,2021,1
Divorces,Zereg,2020,0
Divorces,Zereg,2019,0
Divorces,Zereg,2018,2
Divorces,Zereg,2017,0
Divorces,Zereg,2016,0
Divorces,Zereg,2015,3
Divorces,Zereg,2014,1
Divorces,Zereg,2013,1
Divorces,Zereg,2011,1
Divorces,Zereg,2010,0
Divorces,Zereg,2009,0
Divorces,Zereg,2008,1
Divorces,Zereg,2007,0
Divorces,Zereg,2006,0
Divorces,Mankhan,2025,0
Divorces,Mankhan,2024,0
Divorces,Mankhan,2023,2
Divorces,Mankhan,2022,0
Divorces,Mankhan,2021,1
Divorces,Mankhan,2020,1
Divorces,Mankhan,2019,2
Divorces,Mankhan,2018,3
Divorces,Mankhan,2017,1
Divorces,Mankhan,2016,1
Divorces,Mankhan,2015,1
Divorces,Mankhan,2014,1
Divorces,Mankhan,2013,3
Divorces,Mankhan,2011,6
Divorces,Mankhan,2010,0
Divorces,Mankhan,2009,0
Divorces,Mankhan,2008,0
Divorces,Mankhan,2007,0
Divorces,Mankhan,2006,0
Divorces,Munkhkhairkhan,2025,1
Divorces,Munkhkhairkhan,2024,1
Divorces,Munkhkhairkhan,2023,0
Divorces,Munkhkhairkhan,2022,0
Divorces,Munkhkhairkhan,2021,0
Divorces,Munkhkhairkhan,2020,0
Divorces,Munkhkhairkhan,2019,0
Divorces,Munkhkhairkhan,2018,0
Divorces,Munkhkhairkhan,2017,2
Divorces,Munkhkhairkhan,2016,0
Divorces,Munkhkhairkhan,2015,3
Divorces,Munkhkhairkhan,2014,0
Divorces,Munkhkhairkhan,2013,1
Divorces,Munkhkhairkhan,2011,4
Divorces,Munkhkhairkhan,2010,0
Divorces,Munkhkhairkhan,2009,0
Divorces,Munkhkhairkhan,2008,0
Divorces,Munkhkhairkhan,2007,0
Divorces,Munkhkhairkhan,2006,0
Divorces,Must,2025,0
Divorces,Must,2024,0
Divorces,Must,2023,0
Divorces,Must,2022,1
Divorces,Must,2021,0
Divorces,Must,2020,5
Divorces,Must,2019,1
Divorces,Must,2018,0
Divorces,Must,2017,2
Divorces,Must,2016,1
Divorces,Must,2015,0
Divorces,Must,2014,0
Divorces,Must,2013,1
Divorces,Must,2011,2
Divorces,Must,2010,0
Divorces,Must,2009,0
Divorces,Must,2008,1
Divorces,Must,2007,0
Divorces,Must,2006,0
Divorces,Myangad,2025,2
Divorces,Myangad,2024,0
Divorces,Myangad,2023,2
Divorces,Myangad,2022,2
Divorces,Myangad,2021,1
Divorces,Myangad,2020,2
Divorces,Myangad,2019,1
Divorces,Myangad,2018,1
Divorces,Myangad,2017,2
Divorces,Myangad,2016,0
Divorces,Myangad,2015,1
Divorces,Myangad,2014,1
Divorces,Myangad,2013,1
Divorces,Myangad,2011,2
Divorces,Myangad,2010,0
Divorces,Myangad,2009,0
Divorces,Myangad,2008,0
Divorces,Myangad,2007,0
Divorces,Myangad,2006,0
Divorces,Uyench,2025,0
Divorces,Uyench,2024,0
Divorces,Uyench,2023,2
Divorces,Uyench,2022,1
Divorces,Uyench,2021,0
Divorces,Uyench,2020,1
Divorces,Uyench,2019,0
Divorces,Uyench,2018,0
Divorces,Uyench,2017,0
Divorces,Uyench,2016,0
Divorces,Uyench,2015,0
Divorces,Uyench,2014,1
Divorces,Uyench,2013,0
Divorces,Uyench,2011,0
Divorces,Uyench,2010,0
Divorces,Uyench,2009,0
Divorces,Uyench,2008,0
Divorces,Uyench,2007,1
Divorces,Uyench,2006,0
Divorces,Khovd,2025,0
Divorces,Khovd,2024,4
Divorces,Khovd,2023,0
Divorces,Khovd,2022,2
Divorces,Khovd,2021,0
Divorces,Khovd,2020,1
Divorces,Khovd,2019,0
Divorces,Khovd,2018,0
Divorces,Khovd,2017,1
Divorces,Khovd,2016,0
Divorces,Khovd,2015,0
Divorces,Khovd,2014,0
Divorces,Khovd,2013,1
Divorces,Khovd,2011,2
Divorces,Khovd,2010,0
Divorces,Khovd,2009,3
Divorces,Khovd,2008,2
Divorces,Khovd,2007,2
Divorces,Khovd,2006,0
Divorces,Tsetseg,2025,0
Divorces,Tsetseg,2024,0
