огноо,чуулган,товлосон_цаг,эхэлсэн_цаг,цагийн_мэдээллийн_төлөв,өгөгдлийн_төлөв,эх_сурвалжийн_нийтлэл,эх_файлын_холбоос,үзүүлэлт,утга,нэгж
2025-05-26,Хаврын ээлжит чуулган,11:00,11:20,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74871/,,Гадаад томилолт,5,тоо
2025-05-26,Хаврын ээлжит чуулган,11:00,11:20,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74871/,,Тайлбаргүй тасалсан,3,тоо
2025-05-26,Хаврын ээлжит чуулган,11:00,11:20,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74871/,,Биеэр оролцсон,113,тоо
2025-05-26,Хаврын ээлжит чуулган,11:00,11:20,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74871/,,Биеэр оролцсон хувь,89.7,хувь
2025-05-26,Хаврын ээлжит чуулган,11:00,11:20,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74871/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,88.5,хувь
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Хэлэлцэх асуудал,2,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Хуралдаан эхэлсэн хоцролт,,минут
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Албан ёсоор цагтаа ирсэн,71,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Албан ёсоор хоцорсон,37,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Чөлөөтэй,5,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Эмнэлгийн чөлөө,3,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Орон нутгийн томилолт,1,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Гадаад томилолт,3,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Тайлбаргүй тасалсан,6,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Биеэр оролцсон,108,тоо
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Биеэр оролцсон хувь,85.7,хувь
2025-05-29,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74921/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,65.7,хувь
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Хэлэлцэх асуудал,1,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Хуралдаан эхэлсэн хоцролт,1,минут
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Албан ёсоор цагтаа ирсэн,69,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Албан ёсоор хоцорсон,35,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Чөлөөтэй,3,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Эмнэлгийн чөлөө,8,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Орон нутгийн томилолт,2,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Гадаад томилолт,3,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Тайлбаргүй тасалсан,6,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Биеэр оролцсон,104,тоо
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Биеэр оролцсон хувь,82.5,хувь
2025-05-30,Хаврын ээлжит чуулган,10:00,10:01,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74936/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,66.3,хувь
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Хэлэлцэх асуудал,1,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Хуралдаан эхэлсэн хоцролт,224,минут
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Албан ёсоор цагтаа ирсэн,105,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Албан ёсоор хоцорсон,15,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Чөлөөтэй,0,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Эмнэлгийн чөлөө,3,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Орон нутгийн томилолт,0,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Гадаад томилолт,2,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Тайлбаргүй тасалсан,1,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Биеэр оролцсон,120,тоо
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Биеэр оролцсон хувь,95.2,хувь
2025-06-02,Хаврын ээлжит чуулган,14:00,17:44,Бүрэн,Эцсийн,https://www.parliament.mn/nn/74954/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,87.5,хувь
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Хэлэлцэх асуудал,2,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Хуралдаан эхэлсэн хоцролт,,минут
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Албан ёсоор цагтаа ирсэн,70,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Албан ёсоор хоцорсон,25,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Чөлөөтэй,1,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Эмнэлгийн чөлөө,3,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Орон нутгийн томилолт,1,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Гадаад томилолт,2,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Тайлбаргүй тасалсан,24,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Биеэр оролцсон,95,тоо
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Биеэр оролцсон хувь,75.4,хувь
2025-06-05,Хаврын ээлжит чуулган,,10:00,Зөвхөн бодит эхлэлтэй,Эцсийн,https://www.parliament.mn/nn/74977/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,73.7,хувь
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Хэлэлцэх асуудал,2,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Хуралдаан эхэлсэн хоцролт,4,минут
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Албан ёсоор цагтаа ирсэн,67,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Албан ёсоор хоцорсон,52,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Чөлөөтэй,1,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Эмнэлгийн чөлөө,2,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Орон нутгийн томилолт,2,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Гадаад томилолт,1,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Тайлбаргүй тасалсан,1,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Биеэр оролцсон,119,тоо
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Биеэр оролцсон хувь,94.4,хувь
2025-06-12,Хаврын ээлжит чуулган,10:00,10:04,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75018/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,56.3,хувь
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Хэлэлцэх асуудал,2,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Хуралдаан эхэлсэн хоцролт,11,минут
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Албан ёсоор цагтаа ирсэн,67,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Албан ёсоор хоцорсон,41,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Чөлөөтэй,5,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Эмнэлгийн чөлөө,4,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Орон нутгийн томилолт,2,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Гадаад томилолт,1,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Тайлбаргүй тасалсан,6,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Биеэр оролцсон,108,тоо
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Биеэр оролцсон хувь,85.7,хувь
2025-06-13,Хаврын ээлжит чуулган,10:00,10:11,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75031/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,62.0,хувь
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Хэлэлцэх асуудал,0,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Хуралдаан эхэлсэн хоцролт,6,минут
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Албан ёсоор цагтаа ирсэн,65,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Албан ёсоор хоцорсон,36,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Чөлөөтэй,3,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Эмнэлгийн чөлөө,1,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Орон нутгийн томилолт,1,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Гадаад томилолт,4,тоо
2025-06-17,Хаврын ээлжит чуулган,17:00,17:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/75066/,,Тайлбаргүй тасалсан,16,тоо
