member_id,member,party,mandate,committee,metric,value,unit
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,21.0,minutes
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,47.4,minutes
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,10,count
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,6.8,percent
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",General leave,0,count
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Medical leave,3,count
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,0,count
m71,Н.Алтаншагай,Mongolian People’s Party,District 11,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,0,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Sittings,146,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Physically attended,131,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Physical attendance rate,89.7,percent
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Officially on time,115,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Officially late,16,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Official on-time rate among appearances,87.8,percent
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrivals with a published scheduled start,83,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrived by scheduled start,65,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrived after scheduled start,18,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Scheduled-start on-time rate,78.3,percent
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Median minutes late after actual start,13,minutes
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Average minutes late after actual start,87.6,minutes
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Unexplained absences,2,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Unexplained absence rate,1.4,percent
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,General leave,1,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Medical leave,8,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Domestic official assignments,0,count
m72,П.Сайнзориг,Mongolian People’s Party,District 11,Standing Committee on Budget,Foreign official assignments,4,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Sittings,146,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Physically attended,106,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Physical attendance rate,72.6,percent
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Officially on time,74,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Officially late,32,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Official on-time rate among appearances,69.8,percent
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrivals with a published scheduled start,68,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrived by scheduled start,33,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Arrived after scheduled start,35,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Scheduled-start on-time rate,48.5,percent
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Median minutes late after actual start,7,minutes
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Average minutes late after actual start,38.0,minutes
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Unexplained absences,4,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Unexplained absence rate,2.7,percent
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,General leave,10,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Medical leave,4,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Domestic official assignments,1,count
m73,Ч.Номин,Mongolian People’s Party,District 11,Standing Committee on Budget,Foreign official assignments,21,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Physically attended,118,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,80.8,percent
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Officially on time,88,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Officially late,30,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,74.6,percent
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,77,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,45,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,32,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,58.4,percent
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,5,minutes
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,34,minutes
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,4,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,2.7,percent
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",General leave,14,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Medical leave,4,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,2,count
m74,Т.Мөнхсайхан,Mongolian People’s Party,District 12,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,4,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Sittings,146,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Physically attended,116,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Physical attendance rate,79.5,percent
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Officially on time,83,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Officially late,33,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Official on-time rate among appearances,71.6,percent
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Arrivals with a published scheduled start,78,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Arrived by scheduled start,38,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Arrived after scheduled start,40,count
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Scheduled-start on-time rate,48.7,percent
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Median minutes late after actual start,6.5,minutes
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Average minutes late after actual start,44.9,minutes
m75,Ч.Лодойсамбуу,Democratic Party,District 12,Standing Committee on State Structure,Unexplained absences,12,count
