region,date,price
Bulgan,2024-08-26,16000.0
Darkhan-Uul,2024-08-26,14667.0
Dornod,2024-08-26,15000.0
Dornogovi,2024-08-26,19000.0
Dundgovi,2024-08-26,17000.0
Govi-Altai,2024-08-26,14000.0
Govisumber,2024-08-26,12000.0
Khentii,2024-08-26,17000.0
Khovd,2024-08-26,14000.0
Khuvsgul,2024-08-26,14500.0
Orkhon,2024-08-26,15333.0
Selenge,2024-08-26,13500.0
Sukhbaatar,2024-08-26,14000.0
Tuv,2024-08-26,15000.0
Umnugovi,2024-08-26,20000.0
Uvs,2024-08-26,12333.0
Uvurkhangai,2024-08-26,16500.0
Zavkhan,2024-08-26,15000.0
Arkhangai,2024-09-02,14333.0
Bayan-Ulgii,2024-09-02,10000.0
Bayankhongor,2024-09-02,14000.0
Bulgan,2024-09-02,16000.0
Darkhan-Uul,2024-09-02,14667.0
Dornod,2024-09-02,15000.0
Dornogovi,2024-09-02,18667.0
Dundgovi,2024-09-02,17000.0
Govi-Altai,2024-09-02,12000.0
Govisumber,2024-09-02,13000.0
Khentii,2024-09-02,17000.0
Khovd,2024-09-02,15000.0
Khuvsgul,2024-09-02,14000.0
Orkhon,2024-09-02,15333.0
Selenge,2024-09-02,13500.0
Sukhbaatar,2024-09-02,13000.0
Tuv,2024-09-02,15000.0
Umnugovi,2024-09-02,20000.0
Uvs,2024-09-02,12000.0
Uvurkhangai,2024-09-02,16500.0
Zavkhan,2024-09-02,15000.0
Arkhangai,2024-09-09,14000.0
Bayan-Ulgii,2024-09-09,10000.0
Bayankhongor,2024-09-09,14000.0
Bulgan,2024-09-09,16000.0
Darkhan-Uul,2024-09-09,14000.0
Dornod,2024-09-09,15000.0
Dornogovi,2024-09-09,18333.0
Dundgovi,2024-09-09,14000.0
Govi-Altai,2024-09-09,12000.0
Govisumber,2024-09-09,13000.0
Khentii,2024-09-09,17000.0
Khovd,2024-09-09,15000.0
Khuvsgul,2024-09-09,14000.0
Orkhon,2024-09-09,15167.0
Selenge,2024-09-09,13500.0
Sukhbaatar,2024-09-09,14000.0
Tuv,2024-09-09,15000.0
Umnugovi,2024-09-09,20000.0
Uvs,2024-09-09,12000.0
Uvurkhangai,2024-09-09,16500.0
Zavkhan,2024-09-09,15000.0
Arkhangai,2024-09-16,14000.0
Bayan-Ulgii,2024-09-16,10000.0
