Region,Month,value
 Umnugovi,2023-09,19.0
 Umnugovi,2023-10,29.0
 Umnugovi,2023-11,15.0
 Umnugovi,2023-12,14.0
 Umnugovi,2024-01,40.0
 Umnugovi,2024-02,9.0
 Umnugovi,2024-03,0.0
 Umnugovi,2024-04,9.0
 Umnugovi,2024-05,47.0
 Umnugovi,2024-06,0.0
 Umnugovi,2024-07,11.0
 Umnugovi,2024-08,0.0
 Umnugovi,2024-09,44.0
 Umnugovi,2024-10,19.0
 Umnugovi,2024-11,44.0
 Umnugovi,2024-12,16.0
 Umnugovi,2025-01,0.0
 Umnugovi,2025-02,18.0
 Umnugovi,2025-03,19.0
 Umnugovi,2025-04,8.0
 Umnugovi,2025-05,23.0
 Umnugovi,2025-06,9.0
 Umnugovi,2025-07,26.0
 Selenge,2026-07,13.0
 Selenge,2026-06,0.0
 Selenge,2026-05,0.0
 Selenge,2026-04,0.0
 Selenge,2026-03,0.0
 Selenge,2026-02,14.0
 Selenge,2026-01,12.0
 Selenge,2025-12,12.0
 Selenge,2025-11,12.0
 Selenge,2025-10,11.0
 Selenge,2025-09,15.0
 Selenge,2025-08,0.0
 Selenge,2016-01,22.0
 Selenge,2016-02,0.0
 Selenge,2016-03,0.0
 Selenge,2016-04,23.0
 Selenge,2016-05,12.0
 Selenge,2016-06,0.0
 Selenge,2016-07,22.0
 Selenge,2016-08,0.0
 Selenge,2016-09,0.0
 Selenge,2016-10,0.0
 Selenge,2016-11,0.0
 Selenge,2016-12,10.0
 Selenge,2017-01,0.0
 Selenge,2017-02,14.0
 Selenge,2017-03,9.0
 Selenge,2017-04,12.0
 Selenge,2017-05,23.0
 Selenge,2017-06,17.0
 Selenge,2017-07,0.0
 Selenge,2017-08,9.0
 Selenge,2017-09,17.0
 Selenge,2017-10,9.0
 Selenge,2017-11,11.0
 Selenge,2017-12,8.0
 Selenge,2018-01,11.0
 Selenge,2018-02,16.0
 Selenge,2018-03,21.0
 Selenge,2018-04,31.0
 Selenge,2018-05,17.0
 Selenge,2018-06,0.0
 Selenge,2018-07,8.0
 Selenge,2018-08,8.0
 Selenge,2018-09,0.0
 Selenge,2018-10,23.0
 Selenge,2018-11,9.0
 Selenge,2018-12,19.0
 Selenge,2019-01,0.0
 Selenge,2019-02,8.0
 Selenge,2019-03,0.0
 Selenge,2019-04,8.0
 Selenge,2019-05,27.0
 Selenge,2019-06,20.0
 Selenge,2019-07,0.0
 Selenge,2019-08,7.0
 Selenge,2019-09,7.0
 Selenge,2019-10,8.0
 Selenge,2019-11,0.0
 Selenge,2019-12,23.0
 Selenge,2020-01,8.0
 Selenge,2020-02,8.0
 Selenge,2020-03,31.0
 Selenge,2020-04,12.0
 Selenge,2020-05,6.0
 Selenge,2020-06,12.0
 Selenge,2020-07,8.0
 Selenge,2020-08,0.0
 Selenge,2020-09,0.0
 Selenge,2020-10,16.0
 Selenge,2020-11,27.0
 Selenge,2020-12,18.0
 Selenge,2021-01,7.0
 Selenge,2021-02,0.0
 Selenge,2021-03,6.0
 Selenge,2021-04,7.0
 Selenge,2021-05,8.0
 Selenge,2021-06,0.0
 Selenge,2021-07,14.0
 Selenge,2021-08,6.0
 Selenge,2021-09,0.0
 Selenge,2021-10,0.0
 Selenge,2021-11,13.0
 Selenge,2021-12,9.0
 Selenge,2022-01,40.0
 Selenge,2022-02,7.0
 Selenge,2022-03,0.0
 Selenge,2022-04,15.0
 Selenge,2022-05,0.0
 Selenge,2022-06,7.0
 Selenge,2022-07,14.0
 Selenge,2022-08,32.0
 Selenge,2022-09,0.0
 Selenge,2022-10,21.0
 Selenge,2022-11,7.0
 Selenge,2022-12,16.0
 Selenge,2023-01,7.0
 Selenge,2023-02,6.0
 Selenge,2023-03,0.0
 Selenge,2023-04,7.0
 Selenge,2023-05,6.0
 Selenge,2023-06,6.0
 Selenge,2023-07,21.0
 Selenge,2023-08,31.0
 Selenge,2023-09,5.0
 Selenge,2023-10,22.0
 Selenge,2023-11,21.0
 Selenge,2023-12,26.0
 Selenge,2024-01,0.0
 Selenge,2024-02,0.0
 Selenge,2024-03,12.0
 Selenge,2024-04,12.0
 Selenge,2024-05,0.0
 Selenge,2024-06,13.0
 Selenge,2024-07,0.0
 Selenge,2024-08,14.0
 Selenge,2024-09,35.0
 Selenge,2024-10,34.0
 Selenge,2024-11,16.0
 Selenge,2024-12,13.0
 Selenge,2025-01,0.0
 Selenge,2025-02,5.0
 Selenge,2025-03,0.0
 Selenge,2025-04,6.0
 Selenge,2025-05,14.0
 Selenge,2025-06,0.0
 Selenge,2025-07,39.0
 Tuv,2026-07,19.0
 Tuv,2026-06,0.0
 Tuv,2026-05,0.0
 Tuv,2026-04,60.0
 Tuv,2026-03,22.0
 Tuv,2026-02,0.0
 Tuv,2026-01,20.0
 Tuv,2025-12,20.0
 Tuv,2025-11,63.0
 Tuv,2025-10,16.0
 Tuv,2025-09,14.0
 Tuv,2025-08,18.0
 Tuv,2016-01,0.0
 Tuv,2016-02,23.0
 Tuv,2016-03,0.0
 Tuv,2016-04,22.0
 Tuv,2016-05,14.0
 Tuv,2016-06,47.0
 Tuv,2016-07,0.0
 Tuv,2016-08,15.0
 Tuv,2016-09,44.0
 Tuv,2016-10,0.0
 Tuv,2016-11,0.0
 Tuv,2016-12,15.0
 Tuv,2017-01,17.0
 Tuv,2017-02,17.0
 Tuv,2017-03,28.0
 Tuv,2017-04,73.0
 Tuv,2017-05,16.0
 Tuv,2017-06,0.0
 Tuv,2017-07,32.0
 Tuv,2017-08,12.0
 Tuv,2017-09,0.0
 Tuv,2017-10,0.0
 Tuv,2017-11,19.0
 Tuv,2017-12,0.0
 Tuv,2018-01,0.0
 Tuv,2018-02,18.0
 Tuv,2018-03,15.0
 Tuv,2018-04,15.0
 Tuv,2018-05,34.0
 Tuv,2018-06,13.0
 Tuv,2018-07,30.0
 Tuv,2018-08,18.0
 Tuv,2018-09,14.0
 Tuv,2018-10,48.0
 Tuv,2018-11,0.0
 Tuv,2018-12,13.0
 Tuv,2019-01,13.0
 Tuv,2019-02,19.0
 Tuv,2019-03,0.0
 Tuv,2019-04,55.0
 Tuv,2019-05,25.0
 Tuv,2019-06,36.0
 Tuv,2019-07,19.0
 Tuv,2019-08,11.0
 Tuv,2019-09,10.0
 Tuv,2019-10,10.0
 Tuv,2019-11,35.0
 Tuv,2019-12,23.0
 Tuv,2020-01,34.0
 Tuv,2020-02,10.0
 Tuv,2020-03,0.0
 Tuv,2020-04,10.0
 Tuv,2020-05,13.0
 Tuv,2020-06,20.0
 Tuv,2020-07,9.0
 Tuv,2020-08,0.0
 Tuv,2020-09,25.0
 Tuv,2020-10,20.0
 Tuv,2020-11,22.0
 Tuv,2020-12,12.0
 Tuv,2021-01,14.0
 Tuv,2021-02,0.0
 Tuv,2021-03,13.0
 Tuv,2021-04,9.0
 Tuv,2021-05,10.0
 Tuv,2021-06,9.0
 Tuv,2021-07,0.0
 Tuv,2021-08,11.0
 Tuv,2021-09,0.0
 Tuv,2021-10,0.0
 Tuv,2021-11,20.0
 Tuv,2021-12,28.0
 Tuv,2022-01,9.0
 Tuv,2022-02,59.0
 Tuv,2022-03,10.0
 Tuv,2022-04,19.0
 Tuv,2022-05,13.0
 Tuv,2022-06,0.0
 Tuv,2022-07,20.0
 Tuv,2022-08,9.0
 Tuv,2022-09,31.0
 Tuv,2022-10,11.0
 Tuv,2022-11,10.0
 Tuv,2022-12,21.0
 Tuv,2023-01,0.0
 Tuv,2023-02,21.0
 Tuv,2023-03,9.0
 Tuv,2023-04,53.0
 Tuv,2023-05,23.0
 Tuv,2023-06,13.0
 Tuv,2023-07,18.0
 Tuv,2023-08,17.0
 Tuv,2023-09,10.0
 Tuv,2023-10,24.0
 Tuv,2023-11,10.0
 Tuv,2023-12,0.0
 Tuv,2024-01,9.0
 Tuv,2024-02,13.0
 Tuv,2024-03,0.0
 Tuv,2024-04,10.0
 Tuv,2024-05,0.0
 Tuv,2024-06,9.0
 Tuv,2024-07,20.0
 Tuv,2024-08,9.0
 Tuv,2024-09,10.0
 Tuv,2024-10,71.0
 Tuv,2024-11,21.0
 Tuv,2024-12,0.0
 Tuv,2025-01,0.0
 Tuv,2025-02,24.0
 Tuv,2025-03,0.0
 Tuv,2025-04,23.0
 Tuv,2025-05,33.0
 Tuv,2025-06,17.0
 Tuv,2025-07,44.0
 Eastern region,2026-07,9.0
 Eastern region,2026-06,0.0
 Eastern region,2026-05,11.0
 Eastern region,2026-04,8.0
 Eastern region,2026-03,4.0
 Eastern region,2026-02,4.0
 Eastern region,2026-01,8.0
 Eastern region,2025-12,8.0
 Eastern region,2025-11,8.0
 Eastern region,2025-10,19.0
 Eastern region,2025-09,4.0
 Eastern region,2025-08,4.0
 Eastern region,2016-01,0.0
 Eastern region,2016-02,8.0
 Eastern region,2016-03,12.0
 Eastern region,2016-04,0.0
 Eastern region,2016-05,11.0
 Eastern region,2016-06,13.0
 Eastern region,2016-07,14.0
 Eastern region,2016-08,9.0
 Eastern region,2016-09,3.0
 Eastern region,2016-10,11.0
 Eastern region,2016-11,16.0
 Eastern region,2016-12,7.0
 Eastern region,2017-01,15.0
 Eastern region,2017-02,7.0
 Eastern region,2017-03,10.0
 Eastern region,2017-04,0.0
 Eastern region,2017-05,10.0
 Eastern region,2017-06,14.0
 Eastern region,2017-07,14.0
 Eastern region,2017-08,5.0
 Eastern region,2017-09,8.0
 Eastern region,2017-10,3.0
 Eastern region,2017-11,0.0
 Eastern region,2017-12,14.0
 Eastern region,2018-01,3.0
 Eastern region,2018-02,6.0
 Eastern region,2018-03,9.0
 Eastern region,2018-04,5.0
 Eastern region,2018-05,6.0
 Eastern region,2018-06,6.0
 Eastern region,2018-07,9.0
 Eastern region,2018-08,9.0
 Eastern region,2018-09,10.0
 Eastern region,2018-10,26.0
 Eastern region,2018-11,5.0
 Eastern region,2018-12,18.0
 Eastern region,2019-01,8.0
 Eastern region,2019-02,8.0
 Eastern region,2019-03,5.0
 Eastern region,2019-04,3.0
 Eastern region,2019-05,13.0
 Eastern region,2019-06,9.0
 Eastern region,2019-07,4.0
 Eastern region,2019-08,12.0
 Eastern region,2019-09,9.0
 Eastern region,2019-10,11.0
 Eastern region,2019-11,6.0
 Eastern region,2019-12,8.0
 Eastern region,2020-01,5.0
 Eastern region,2020-02,7.0
 Eastern region,2020-03,0.0
 Eastern region,2020-04,5.0
 Eastern region,2020-05,7.0
 Eastern region,2020-06,5.0
 Eastern region,2020-07,16.0
 Eastern region,2020-08,22.0
 Eastern region,2020-09,4.0
 Eastern region,2020-10,8.0
 Eastern region,2020-11,13.0
 Eastern region,2020-12,2.0
 Eastern region,2021-01,5.0
 Eastern region,2021-02,13.0
 Eastern region,2021-03,12.0
 Eastern region,2021-04,10.0
 Eastern region,2021-05,12.0
 Eastern region,2021-06,15.0
 Eastern region,2021-07,16.0
 Eastern region,2021-08,9.0
 Eastern region,2021-09,10.0
 Eastern region,2021-10,13.0
 Eastern region,2021-11,16.0
 Eastern region,2021-12,3.0
 Eastern region,2022-01,8.0
 Eastern region,2022-02,10.0
 Eastern region,2022-03,11.0
 Eastern region,2022-04,18.0
 Eastern region,2022-05,12.0
 Eastern region,2022-06,12.0
 Eastern region,2022-07,8.0
 Eastern region,2022-08,10.0
 Eastern region,2022-09,14.0
 Eastern region,2022-10,0.0
 Eastern region,2022-11,7.0
 Eastern region,2022-12,5.0
 Eastern region,2023-01,3.0
 Eastern region,2023-02,5.0
 Eastern region,2023-03,16.0
 Eastern region,2023-04,5.0
 Eastern region,2023-05,18.0
 Eastern region,2023-06,7.0
 Eastern region,2023-07,8.0
 Eastern region,2023-08,18.0
 Eastern region,2023-09,10.0
 Eastern region,2023-10,17.0
 Eastern region,2023-11,27.0
 Eastern region,2023-12,18.0
 Eastern region,2024-01,10.0
 Eastern region,2024-02,11.0
 Eastern region,2024-03,13.0
 Eastern region,2024-04,14.0
 Eastern region,2024-05,18.0
 Eastern region,2024-06,13.0
 Eastern region,2024-07,27.0
 Eastern region,2024-08,28.0
 Eastern region,2024-09,18.0
 Eastern region,2024-10,20.0
 Eastern region,2024-11,8.0
 Eastern region,2024-12,5.0
 Eastern region,2025-01,18.0
 Eastern region,2025-02,17.0
 Eastern region,2025-03,11.0
 Eastern region,2025-04,11.0
 Eastern region,2025-05,17.0
 Eastern region,2025-06,17.0
 Eastern region,2025-07,12.0
 Dornod,2026-07,12.0
 Dornod,2026-06,0.0
 Dornod,2026-05,9.0
 Dornod,2026-04,0.0
 Dornod,2026-03,10.0
 Dornod,2026-02,10.0
 Dornod,2026-01,0.0
 Dornod,2025-12,0.0
 Dornod,2025-11,18.0
 Dornod,2025-10,10.0
 Dornod,2025-09,0.0
 Dornod,2025-08,10.0
 Dornod,2016-01,0.0
 Dornod,2016-02,0.0
 Dornod,2016-03,0.0
 Dornod,2016-04,0.0
 Dornod,2016-05,21.0
 Dornod,2016-06,0.0
 Dornod,2016-07,16.0
 Dornod,2016-08,0.0
 Dornod,2016-09,8.0
 Dornod,2016-10,9.0
 Dornod,2016-11,17.0
 Dornod,2016-12,0.0
 Dornod,2017-01,10.0
 Dornod,2017-02,0.0
 Dornod,2017-03,9.0
 Dornod,2017-04,0.0
 Dornod,2017-05,0.0
 Dornod,2017-06,12.0
 Dornod,2017-07,9.0
 Dornod,2017-08,7.0
 Dornod,2017-09,8.0
 Dornod,2017-10,0.0
 Dornod,2017-11,0.0
 Dornod,2017-12,9.0
 Dornod,2018-01,8.0
 Dornod,2018-02,17.0
 Dornod,2018-03,0.0
 Dornod,2018-04,7.0
 Dornod,2018-05,8.0
 Dornod,2018-06,0.0
 Dornod,2018-07,0.0
 Dornod,2018-08,0.0
 Dornod,2018-09,16.0
 Dornod,2018-10,51.0
 Dornod,2018-11,7.0
 Dornod,2018-12,0.0
 Dornod,2019-01,0.0
 Dornod,2019-02,7.0
 Dornod,2019-03,12.0
 Dornod,2019-04,0.0
 Dornod,2019-05,18.0
 Dornod,2019-06,0.0
 Dornod,2019-07,0.0
 Dornod,2019-08,0.0
 Dornod,2019-09,13.0
 Dornod,2019-10,15.0
 Dornod,2019-11,7.0
 Dornod,2019-12,0.0
 Dornod,2020-01,7.0
 Dornod,2020-02,13.0
 Dornod,2020-03,0.0
 Dornod,2020-04,0.0
 Dornod,2020-05,12.0
 Dornod,2020-06,6.0
 Dornod,2020-07,20.0
 Dornod,2020-08,45.0
 Dornod,2020-09,5.0
 Dornod,2020-10,14.0
 Dornod,2020-11,25.0
 Dornod,2020-12,0.0
 Dornod,2021-01,12.0
 Dornod,2021-02,16.0
 Dornod,2021-03,19.0
 Dornod,2021-04,6.0
 Dornod,2021-05,18.0
 Dornod,2021-06,20.0
 Dornod,2021-07,11.0
 Dornod,2021-08,6.0
 Dornod,2021-09,0.0
 Dornod,2021-10,7.0
 Dornod,2021-11,13.0
 Dornod,2021-12,0.0
 Dornod,2022-01,13.0
 Dornod,2022-02,0.0
 Dornod,2022-03,13.0
 Dornod,2022-04,22.0
 Dornod,2022-05,0.0
 Dornod,2022-06,12.0
 Dornod,2022-07,0.0
 Dornod,2022-08,6.0
 Dornod,2022-09,0.0
 Dornod,2022-10,0.0
 Dornod,2022-11,0.0
 Dornod,2022-12,6.0
 Dornod,2023-01,6.0
 Dornod,2023-02,0.0
 Dornod,2023-03,6.0
 Dornod,2023-04,11.0
 Dornod,2023-05,7.0
 Dornod,2023-06,0.0
 Dornod,2023-07,6.0
 Dornod,2023-08,19.0
 Dornod,2023-09,6.0
 Dornod,2023-10,24.0
 Dornod,2023-11,19.0
 Dornod,2023-12,0.0
 Dornod,2024-01,6.0
 Dornod,2024-02,6.0
 Dornod,2024-03,0.0
 Dornod,2024-04,16.0
 Dornod,2024-05,32.0
 Dornod,2024-06,7.0
 Dornod,2024-07,33.0
 Dornod,2024-08,26.0
 Dornod,2024-09,5.0
 Dornod,2024-10,24.0
 Dornod,2024-11,0.0
 Dornod,2024-12,7.0
 Dornod,2025-01,11.0
 Dornod,2025-02,17.0
 Dornod,2025-03,5.0
 Dornod,2025-04,6.0
 Dornod,2025-05,16.0
 Dornod,2025-06,11.0
 Dornod,2025-07,6.0
 Sukhbaatar,2026-07,0.0
 Sukhbaatar,2026-06,0.0
 Sukhbaatar,2026-05,15.0
 Sukhbaatar,2026-04,20.0
 Sukhbaatar,2026-03,0.0
 Sukhbaatar,2026-02,0.0
 Sukhbaatar,2026-01,12.0
 Sukhbaatar,2025-12,0.0
 Sukhbaatar,2025-11,0.0
 Sukhbaatar,2025-10,24.0
 Sukhbaatar,2025-09,19.0
 Sukhbaatar,2025-08,0.0
 Sukhbaatar,2016-01,0.0
 Sukhbaatar,2016-02,0.0
 Sukhbaatar,2016-03,17.0
 Sukhbaatar,2016-04,0.0
 Sukhbaatar,2016-05,13.0
 Sukhbaatar,2016-06,50.0
 Sukhbaatar,2016-07,0.0
 Sukhbaatar,2016-08,0.0
 Sukhbaatar,2016-09,0.0
 Sukhbaatar,2016-10,12.0
 Sukhbaatar,2016-11,16.0
 Sukhbaatar,2016-12,0.0
 Sukhbaatar,2017-01,24.0
 Sukhbaatar,2017-02,0.0
 Sukhbaatar,2017-03,0.0
 Sukhbaatar,2017-04,0.0
 Sukhbaatar,2017-05,0.0
 Sukhbaatar,2017-06,20.0
 Sukhbaatar,2017-07,10.0
 Sukhbaatar,2017-08,8.0
 Sukhbaatar,2017-09,9.0
 Sukhbaatar,2017-10,0.0
 Sukhbaatar,2017-11,0.0
 Sukhbaatar,2017-12,20.0
 Sukhbaatar,2018-01,0.0
 Sukhbaatar,2018-02,0.0
 Sukhbaatar,2018-03,10.0
 Sukhbaatar,2018-04,0.0
 Sukhbaatar,2018-05,0.0
 Sukhbaatar,2018-06,9.0
 Sukhbaatar,2018-07,0.0
 Sukhbaatar,2018-08,12.0
 Sukhbaatar,2018-09,13.0
 Sukhbaatar,2018-10,0.0
 Sukhbaatar,2018-11,0.0
 Sukhbaatar,2018-12,22.0
 Sukhbaatar,2019-01,0.0
 Sukhbaatar,2019-02,10.0
 Sukhbaatar,2019-03,0.0
 Sukhbaatar,2019-04,0.0
 Sukhbaatar,2019-05,11.0
 Sukhbaatar,2019-06,21.0
 Sukhbaatar,2019-07,13.0
 Sukhbaatar,2019-08,0.0
 Sukhbaatar,2019-09,0.0
 Sukhbaatar,2019-10,0.0
 Sukhbaatar,2019-11,0.0
 Sukhbaatar,2019-12,11.0
 Sukhbaatar,2020-01,8.0
 Sukhbaatar,2020-02,8.0
 Sukhbaatar,2020-03,0.0
 Sukhbaatar,2020-04,16.0
 Sukhbaatar,2020-05,8.0
 Sukhbaatar,2020-06,0.0
 Sukhbaatar,2020-07,9.0
 Sukhbaatar,2020-08,10.0
 Sukhbaatar,2020-09,8.0
 Sukhbaatar,2020-10,11.0
 Sukhbaatar,2020-11,9.0
 Sukhbaatar,2020-12,0.0
 Sukhbaatar,2021-01,0.0
 Sukhbaatar,2021-02,10.0
 Sukhbaatar,2021-03,0.0
 Sukhbaatar,2021-04,8.0
 Sukhbaatar,2021-05,9.0
 Sukhbaatar,2021-06,18.0
 Sukhbaatar,2021-07,8.0
 Sukhbaatar,2021-08,0.0
 Sukhbaatar,2021-09,22.0
 Sukhbaatar,2021-10,10.0
 Sukhbaatar,2021-11,35.0
 Sukhbaatar,2021-12,0.0
 Sukhbaatar,2022-01,9.0
 Sukhbaatar,2022-02,0.0
 Sukhbaatar,2022-03,19.0
 Sukhbaatar,2022-04,7.0
 Sukhbaatar,2022-05,8.0
 Sukhbaatar,2022-06,0.0
 Sukhbaatar,2022-07,23.0
 Sukhbaatar,2022-08,7.0
 Sukhbaatar,2022-09,23.0
 Sukhbaatar,2022-10,0.0
 Sukhbaatar,2022-11,17.0
 Sukhbaatar,2022-12,10.0
 Sukhbaatar,2023-01,0.0
 Sukhbaatar,2023-02,11.0
 Sukhbaatar,2023-03,20.0
 Sukhbaatar,2023-04,0.0
 Sukhbaatar,2023-05,24.0
 Sukhbaatar,2023-06,0.0
 Sukhbaatar,2023-07,11.0
 Sukhbaatar,2023-08,9.0
 Sukhbaatar,2023-09,9.0
 Sukhbaatar,2023-10,29.0
 Sukhbaatar,2023-11,17.0
 Sukhbaatar,2023-12,35.0
 Sukhbaatar,2024-01,8.0
 Sukhbaatar,2024-02,31.0
 Sukhbaatar,2024-03,18.0
 Sukhbaatar,2024-04,10.0
 Sukhbaatar,2024-05,11.0
 Sukhbaatar,2024-06,10.0
 Sukhbaatar,2024-07,19.0
 Sukhbaatar,2024-08,39.0
 Sukhbaatar,2024-09,15.0
 Sukhbaatar,2024-10,33.0
 Sukhbaatar,2024-11,11.0
 Sukhbaatar,2024-12,10.0
 Sukhbaatar,2025-01,32.0
 Sukhbaatar,2025-02,20.0
 Sukhbaatar,2025-03,26.0
 Sukhbaatar,2025-04,25.0
 Sukhbaatar,2025-05,18.0
 Sukhbaatar,2025-06,12.0
 Sukhbaatar,2025-07,25.0
 Khentii,2026-07,13.0
 Khentii,2026-06,0.0
 Khentii,2026-05,11.0
 Khentii,2026-04,11.0
 Khentii,2026-03,0.0
 Khentii,2026-02,0.0
 Khentii,2026-01,16.0
 Khentii,2025-12,24.0
 Khentii,2025-11,0.0
 Khentii,2025-10,26.0
 Khentii,2025-09,0.0
 Khentii,2025-08,0.0
 Khentii,2016-01,0.0
 Khentii,2016-02,28.0
 Khentii,2016-03,24.0
 Khentii,2016-04,0.0
 Khentii,2016-05,0.0
 Khentii,2016-06,0.0
 Khentii,2016-07,24.0
 Khentii,2016-08,26.0
 Khentii,2016-09,0.0
 Khentii,2016-10,13.0
 Khentii,2016-11,13.0
 Khentii,2016-12,22.0
 Khentii,2017-01,13.0
 Khentii,2017-02,21.0
 Khentii,2017-03,22.0
 Khentii,2017-04,0.0
 Khentii,2017-05,33.0
 Khentii,2017-06,10.0
 Khentii,2017-07,26.0
 Khentii,2017-08,0.0
 Khentii,2017-09,8.0
 Khentii,2017-10,9.0
 Khentii,2017-11,0.0
 Khentii,2017-12,13.0
 Khentii,2018-01,0.0
 Khentii,2018-02,0.0
 Khentii,2018-03,18.0
 Khentii,2018-04,9.0
 Khentii,2018-05,9.0
 Khentii,2018-06,10.0
 Khentii,2018-07,33.0
 Khentii,2018-08,16.0
 Khentii,2018-09,0.0
 Khentii,2018-10,21.0
 Khentii,2018-11,9.0
 Khentii,2018-12,41.0
 Khentii,2019-01,24.0
 Khentii,2019-02,8.0
 Khentii,2019-03,0.0
 Khentii,2019-04,9.0
 Khentii,2019-05,9.0
 Khentii,2019-06,8.0
 Khentii,2019-07,0.0
 Khentii,2019-08,34.0
 Khentii,2019-09,13.0
 Khentii,2019-10,16.0
 Khentii,2019-11,10.0
 Khentii,2019-12,16.0
 Khentii,2020-01,0.0
 Khentii,2020-02,0.0
 Khentii,2020-03,0.0
 Khentii,2020-04,0.0
 Khentii,2020-05,0.0
 Khentii,2020-06,7.0
 Khentii,2020-07,19.0
 Khentii,2020-08,7.0
 Khentii,2020-09,0.0
 Khentii,2020-10,0.0
 Khentii,2020-11,0.0
 Khentii,2020-12,8.0
 Khentii,2021-01,0.0
 Khentii,2021-02,10.0
 Khentii,2021-03,14.0
 Khentii,2021-04,16.0
 Khentii,2021-05,8.0
 Khentii,2021-06,7.0
 Khentii,2021-07,30.0
 Khentii,2021-08,21.0
 Khentii,2021-09,16.0
 Khentii,2021-10,22.0
 Khentii,2021-11,8.0
 Khentii,2021-12,8.0
 Khentii,2022-01,0.0
 Khentii,2022-02,30.0
 Khentii,2022-03,0.0
 Khentii,2022-04,23.0
 Khentii,2022-05,30.0
 Khentii,2022-06,22.0
 Khentii,2022-07,8.0
 Khentii,2022-08,16.0
 Khentii,2022-09,27.0
 Khentii,2022-10,0.0
 Khentii,2022-11,8.0
 Khentii,2022-12,0.0
 Khentii,2023-01,0.0
 Khentii,2023-02,8.0
 Khentii,2023-03,23.0
 Khentii,2023-04,0.0
 Khentii,2023-05,25.0
 Khentii,2023-06,23.0
 Khentii,2023-07,8.0
 Khentii,2023-08,24.0
 Khentii,2023-09,19.0
 Khentii,2023-10,0.0
 Khentii,2023-11,47.0
 Khentii,2023-12,23.0
 Khentii,2024-01,16.0
 Khentii,2024-02,0.0
 Khentii,2024-03,28.0
 Khentii,2024-04,15.0
 Khentii,2024-05,8.0
 Khentii,2024-06,21.0
 Khentii,2024-07,27.0
 Khentii,2024-08,22.0
 Khentii,2024-09,39.0
 Khentii,2024-10,7.0
 Khentii,2024-11,14.0
 Khentii,2024-12,0.0
 Khentii,2025-01,20.0
 Khentii,2025-02,15.0
 Khentii,2025-03,7.0
 Khentii,2025-04,6.0
 Khentii,2025-05,19.0
 Khentii,2025-06,28.0
 Khentii,2025-07,8.0
 Ulaanbaatar,2026-07,14.0
 Ulaanbaatar,2026-06,14.0
 Ulaanbaatar,2026-05,11.0
 Ulaanbaatar,2026-04,11.0
 Ulaanbaatar,2026-03,24.0
 Ulaanbaatar,2026-02,10.0
 Ulaanbaatar,2026-01,15.0
 Ulaanbaatar,2025-12,12.0
 Ulaanbaatar,2025-11,14.0
 Ulaanbaatar,2025-10,11.0
 Ulaanbaatar,2025-09,13.0
 Ulaanbaatar,2025-08,17.0
 Ulaanbaatar,2016-01,16.0
 Ulaanbaatar,2016-02,12.0
 Ulaanbaatar,2016-03,13.0
 Ulaanbaatar,2016-04,16.0
 Ulaanbaatar,2016-05,16.0
 Ulaanbaatar,2016-06,12.0
 Ulaanbaatar,2016-07,18.0
 Ulaanbaatar,2016-08,16.0
 Ulaanbaatar,2016-09,14.0
 Ulaanbaatar,2016-10,11.0
 Ulaanbaatar,2016-11,12.0
 Ulaanbaatar,2016-12,10.0
 Ulaanbaatar,2017-01,10.0
 Ulaanbaatar,2017-02,11.0
 Ulaanbaatar,2017-03,14.0
 Ulaanbaatar,2017-04,11.0
 Ulaanbaatar,2017-05,12.0
 Ulaanbaatar,2017-06,17.0
 Ulaanbaatar,2017-07,11.0
 Ulaanbaatar,2017-08,15.0
 Ulaanbaatar,2017-09,16.0
 Ulaanbaatar,2017-10,15.0
 Ulaanbaatar,2017-11,15.0
 Ulaanbaatar,2017-12,15.0
 Ulaanbaatar,2018-01,14.0
 Ulaanbaatar,2018-02,12.0
 Ulaanbaatar,2018-03,11.0
 Ulaanbaatar,2018-04,15.0
 Ulaanbaatar,2018-05,14.0
 Ulaanbaatar,2018-06,11.0
 Ulaanbaatar,2018-07,12.0
 Ulaanbaatar,2018-08,14.0
 Ulaanbaatar,2018-09,12.0
 Ulaanbaatar,2018-10,10.0
 Ulaanbaatar,2018-11,13.0
 Ulaanbaatar,2018-12,14.0
 Ulaanbaatar,2019-01,13.0
 Ulaanbaatar,2019-02,14.0
 Ulaanbaatar,2019-03,11.0
 Ulaanbaatar,2019-04,9.0
 Ulaanbaatar,2019-05,12.0
 Ulaanbaatar,2019-06,12.0
 Ulaanbaatar,2019-07,15.0
 Ulaanbaatar,2019-08,12.0
 Ulaanbaatar,2019-09,10.0
 Ulaanbaatar,2019-10,8.0
 Ulaanbaatar,2019-11,13.0
 Ulaanbaatar,2019-12,8.0
 Ulaanbaatar,2020-01,14.0
 Ulaanbaatar,2020-02,11.0
 Ulaanbaatar,2020-03,11.0
 Ulaanbaatar,2020-04,10.0
 Ulaanbaatar,2020-05,15.0
 Ulaanbaatar,2020-06,7.0
 Ulaanbaatar,2020-07,13.0
 Ulaanbaatar,2020-08,12.0
 Ulaanbaatar,2020-09,11.0
 Ulaanbaatar,2020-10,9.0
 Ulaanbaatar,2020-11,12.0
 Ulaanbaatar,2020-12,13.0
 Ulaanbaatar,2021-01,9.0
 Ulaanbaatar,2021-02,18.0
 Ulaanbaatar,2021-03,10.0
 Ulaanbaatar,2021-04,10.0
