Бүс,Үзүүлэлт,Он,value
            Төв,Уламжлалт эмчилгээ,2022,23.0
            Төв,Уламжлалт эмчилгээ,2021,23.0
            Төв,Уламжлалт эмчилгээ,2020,20.0
            Төв,Уламжлалт эмчилгээ,2019,20.0
            Төв,Уламжлалт эмчилгээ,2018,20.0
            Төв,Уламжлалт эмчилгээ,2017,20.0
            Төв,Уламжлалт эмчилгээ,2016,16.0
            Төв,Уламжлалт эмчилгээ,2015,28.0
            Төв,Хөнгөвчлөх эмчилгээ,2025,3.0
            Төв,Хөнгөвчлөх эмчилгээ,2024,3.0
            Төв,Хөнгөвчлөх эмчилгээ,2023,4.0
            Төв,Хөнгөвчлөх эмчилгээ,2022,5.0
            Төв,Хөнгөвчлөх эмчилгээ,2021,6.0
            Төв,Хөнгөвчлөх эмчилгээ,2020,0.0
            Төв,Хөнгөвчлөх эмчилгээ,2019,0.0
            Төв,Хөнгөвчлөх эмчилгээ,2018,0.0
            Төв,Хөнгөвчлөх эмчилгээ,2017,0.0
            Төв,Хөнгөвчлөх эмчилгээ,2016,18.0
            Төв,Хөнгөвчлөх эмчилгээ,2015,0.0
            Төв,Бусад,2025,10.0
            Төв,Бусад,2024,3.0
            Төв,Бусад,2023,5.0
            Төв,Бусад,2022,4.0
            Төв,Бусад,2021,11.0
            Төв,Бусад,2020,19.0
            Төв,Бусад,2019,4.0
            Төв,Бусад,2018,15.0
            Төв,Бусад,2017,13.0
            Төв,Бусад,2016,1.0
            Төв,Бусад,2015,4.0
    Зүүн бүс,Нийт,2025,1633.0
    Зүүн бүс,Нийт,2024,1672.0
    Зүүн бүс,Нийт,2023,1716.0
    Зүүн бүс,Нийт,2022,1687.0
    Зүүн бүс,Нийт,2021,2147.0
    Зүүн бүс,Нийт,2020,1675.0
    Зүүн бүс,Нийт,2019,1504.0
    Зүүн бүс,Нийт,2018,1462.0
    Зүүн бүс,Нийт,2017,1426.0
    Зүүн бүс,Нийт,2016,1397.0
    Зүүн бүс,Нийт,2015,1226.0
    Зүүн бүс,Дотор,2025,399.0
    Зүүн бүс,Дотор,2024,443.0
    Зүүн бүс,Дотор,2023,442.0
    Зүүн бүс,Дотор,2022,425.0
    Зүүн бүс,Дотор,2021,445.0
    Зүүн бүс,Дотор,2020,438.0
    Зүүн бүс,Дотор,2019,428.0
    Зүүн бүс,Дотор,2018,429.0
    Зүүн бүс,Дотор,2017,413.0
    Зүүн бүс,Дотор,2016,330.0
    Зүүн бүс,Дотор,2015,330.0
    Зүүн бүс,Мэс засал,2025,102.0
    Зүүн бүс,Мэс засал,2024,96.0
    Зүүн бүс,Мэс засал,2023,97.0
    Зүүн бүс,Мэс засал,2022,94.0
    Зүүн бүс,Мэс засал,2021,89.0
    Зүүн бүс,Мэс засал,2020,89.0
    Зүүн бүс,Мэс засал,2019,79.0
    Зүүн бүс,Мэс засал,2018,79.0
    Зүүн бүс,Мэс засал,2017,79.0
    Зүүн бүс,Мэс засал,2016,71.0
    Зүүн бүс,Мэс засал,2015,71.0
    Зүүн бүс,Төрөх,2025,131.0
    Зүүн бүс,Төрөх,2024,131.0
    Зүүн бүс,Төрөх,2023,160.0
    Зүүн бүс,Төрөх,2022,164.0
    Зүүн бүс,Төрөх,2021,152.0
    Зүүн бүс,Төрөх,2020,147.0
    Зүүн бүс,Төрөх,2019,141.0
    Зүүн бүс,Төрөх,2018,144.0
    Зүүн бүс,Төрөх,2017,143.0
    Зүүн бүс,Төрөх,2016,122.0
    Зүүн бүс,Төрөх,2015,122.0
    Зүүн бүс,Эмэгтэйчүүд,2025,85.0
    Зүүн бүс,Эмэгтэйчүүд,2024,86.0
    Зүүн бүс,Эмэгтэйчүүд,2023,76.0
    Зүүн бүс,Эмэгтэйчүүд,2022,85.0
    Зүүн бүс,Эмэгтэйчүүд,2021,92.0
    Зүүн бүс,Эмэгтэйчүүд,2020,87.0
    Зүүн бүс,Эмэгтэйчүүд,2019,74.0
    Зүүн бүс,Эмэгтэйчүүд,2018,64.0
    Зүүн бүс,Эмэгтэйчүүд,2017,62.0
    Зүүн бүс,Эмэгтэйчүүд,2016,47.0
    Зүүн бүс,Эмэгтэйчүүд,2015,47.0
    Зүүн бүс,Хүүхэд,2025,251.0
    Зүүн бүс,Хүүхэд,2024,264.0
    Зүүн бүс,Хүүхэд,2023,255.0
    Зүүн бүс,Хүүхэд,2022,254.0
    Зүүн бүс,Хүүхэд,2021,248.0
    Зүүн бүс,Хүүхэд,2020,254.0
    Зүүн бүс,Хүүхэд,2019,232.0
    Зүүн бүс,Хүүхэд,2018,223.0
    Зүүн бүс,Хүүхэд,2017,220.0
    Зүүн бүс,Хүүхэд,2016,201.0
    Зүүн бүс,Хүүхэд,2015,201.0
    Зүүн бүс,Халдварт,2025,108.0
    Зүүн бүс,Халдварт,2024,110.0
    Зүүн бүс,Халдварт,2023,110.0
    Зүүн бүс,Халдварт,2022,105.0
    Зүүн бүс,Халдварт,2021,526.0
    Зүүн бүс,Халдварт,2020,90.0
    Зүүн бүс,Халдварт,2019,88.0
    Зүүн бүс,Халдварт,2018,89.0
    Зүүн бүс,Халдварт,2017,87.0
    Зүүн бүс,Халдварт,2016,85.0
    Зүүн бүс,Халдварт,2015,85.0
    Зүүн бүс,Арьс харшил,2025,16.0
    Зүүн бүс,Арьс харшил,2024,16.0
    Зүүн бүс,Арьс харшил,2023,22.0
    Зүүн бүс,Арьс харшил,2022,21.0
    Зүүн бүс,Арьс харшил,2021,24.0
    Зүүн бүс,Арьс харшил,2020,24.0
    Зүүн бүс,Арьс харшил,2019,40.0
    Зүүн бүс,Арьс харшил,2018,27.0
    Зүүн бүс,Арьс харшил,2017,26.0
    Зүүн бүс,Арьс харшил,2016,14.0
    Зүүн бүс,Арьс харшил,2015,14.0
    Зүүн бүс,Сүрьеэ,2025,39.0
    Зүүн бүс,Сүрьеэ,2024,39.0
    Зүүн бүс,Сүрьеэ,2023,54.0
    Зүүн бүс,Сүрьеэ,2022,58.0
    Зүүн бүс,Сүрьеэ,2021,58.0
    Зүүн бүс,Сүрьеэ,2020,54.0
    Зүүн бүс,Сүрьеэ,2019,52.0
    Зүүн бүс,Сүрьеэ,2018,52.0
    Зүүн бүс,Сүрьеэ,2017,52.0
    Зүүн бүс,Сүрьеэ,2016,57.0
    Зүүн бүс,Сүрьеэ,2015,57.0
    Зүүн бүс,Мэдрэл,2025,78.0
    Зүүн бүс,Мэдрэл,2024,66.0
    Зүүн бүс,Мэдрэл,2023,69.0
    Зүүн бүс,Мэдрэл,2022,79.0
    Зүүн бүс,Мэдрэл,2021,92.0
    Зүүн бүс,Мэдрэл,2020,90.0
    Зүүн бүс,Мэдрэл,2019,96.0
    Зүүн бүс,Мэдрэл,2018,93.0
    Зүүн бүс,Мэдрэл,2017,88.0
    Зүүн бүс,Мэдрэл,2016,72.0
    Зүүн бүс,Мэдрэл,2015,72.0
    Зүүн бүс,Сэтгэц,2025,60.0
    Зүүн бүс,Сэтгэц,2024,60.0
    Зүүн бүс,Сэтгэц,2023,53.0
    Зүүн бүс,Сэтгэц,2022,43.0
    Зүүн бүс,Сэтгэц,2021,44.0
    Зүүн бүс,Сэтгэц,2020,44.0
    Зүүн бүс,Сэтгэц,2019,39.0
    Зүүн бүс,Сэтгэц,2018,39.0
    Зүүн бүс,Сэтгэц,2017,37.0
    Зүүн бүс,Сэтгэц,2016,28.0
    Зүүн бүс,Сэтгэц,2015,28.0
    Зүүн бүс,Гэмтэл,2025,59.0
    Зүүн бүс,Гэмтэл,2024,49.0
    Зүүн бүс,Гэмтэл,2023,58.0
    Зүүн бүс,Гэмтэл,2022,45.0
    Зүүн бүс,Гэмтэл,2021,50.0
    Зүүн бүс,Гэмтэл,2020,47.0
    Зүүн бүс,Гэмтэл,2019,36.0
    Зүүн бүс,Гэмтэл,2018,36.0
    Зүүн бүс,Гэмтэл,2017,34.0
    Зүүн бүс,Гэмтэл,2016,30.0
    Зүүн бүс,Гэмтэл,2015,30.0
    Зүүн бүс,Нефролог,2025,0.0
    Зүүн бүс,Нефролог,2024,0.0
    Зүүн бүс,Нефролог,2023,0.0
    Зүүн бүс,Нефролог,2022,0.0
    Зүүн бүс,Нефролог,2021,0.0
    Зүүн бүс,Нефролог,2020,0.0
    Зүүн бүс,Нефролог,2019,0.0
    Зүүн бүс,Нефролог,2018,0.0
    Зүүн бүс,Нефролог,2017,0.0
    Зүүн бүс,Нефролог,2016,0.0
    Зүүн бүс,Нефролог,2015,0.0
    Зүүн бүс,Уролог,2025,2.0
    Зүүн бүс,Уролог,2024,2.0
    Зүүн бүс,Уролог,2023,2.0
    Зүүн бүс,Уролог,2022,2.0
    Зүүн бүс,Уролог,2021,2.0
    Зүүн бүс,Уролог,2020,2.0
    Зүүн бүс,Уролог,2019,0.0
    Зүүн бүс,Уролог,2018,0.0
    Зүүн бүс,Уролог,2017,0.0
    Зүүн бүс,Уролог,2016,0.0
    Зүүн бүс,Уролог,2015,0.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,16.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,16.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,20.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,16.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,15.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,15.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,13.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,13.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,13.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,9.0
    Зүүн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,9.0
    Зүүн бүс,Нүд,2025,2.0
    Зүүн бүс,Нүд,2024,7.0
    Зүүн бүс,Нүд,2023,17.0
    Зүүн бүс,Нүд,2022,17.0
    Зүүн бүс,Нүд,2021,17.0
    Зүүн бүс,Нүд,2020,17.0
    Зүүн бүс,Нүд,2019,16.0
    Зүүн бүс,Нүд,2018,16.0
    Зүүн бүс,Нүд,2017,16.0
    Зүүн бүс,Нүд,2016,17.0
    Зүүн бүс,Нүд,2015,17.0
    Зүүн бүс,"Чих, хамар хоолой",2025,8.0
    Зүүн бүс,"Чих, хамар хоолой",2024,13.0
    Зүүн бүс,"Чих, хамар хоолой",2023,8.0
    Зүүн бүс,"Чих, хамар хоолой",2022,20.0
    Зүүн бүс,"Чих, хамар хоолой",2021,21.0
    Зүүн бүс,"Чих, хамар хоолой",2020,21.0
    Зүүн бүс,"Чих, хамар хоолой",2019,19.0
    Зүүн бүс,"Чих, хамар хоолой",2018,19.0
    Зүүн бүс,"Чих, хамар хоолой",2017,19.0
    Зүүн бүс,"Чих, хамар хоолой",2016,15.0
    Зүүн бүс,"Чих, хамар хоолой",2015,15.0
    Зүүн бүс,Эрүү нүүр,2025,2.0
    Зүүн бүс,Эрүү нүүр,2024,2.0
    Зүүн бүс,Эрүү нүүр,2023,2.0
    Зүүн бүс,Эрүү нүүр,2022,2.0
    Зүүн бүс,Эрүү нүүр,2021,1.0
    Зүүн бүс,Эрүү нүүр,2020,1.0
    Зүүн бүс,Эрүү нүүр,2019,1.0
    Зүүн бүс,Эрүү нүүр,2018,1.0
    Зүүн бүс,Эрүү нүүр,2017,1.0
    Зүүн бүс,Эрүү нүүр,2016,1.0
    Зүүн бүс,Эрүү нүүр,2015,1.0
    Зүүн бүс,Хавдар,2025,16.0
    Зүүн бүс,Хавдар,2024,16.0
    Зүүн бүс,Хавдар,2023,26.0
    Зүүн бүс,Хавдар,2022,12.0
    Зүүн бүс,Хавдар,2021,12.0
    Зүүн бүс,Хавдар,2020,12.0
    Зүүн бүс,Хавдар,2019,11.0
    Зүүн бүс,Хавдар,2018,11.0
    Зүүн бүс,Хавдар,2017,11.0
    Зүүн бүс,Хавдар,2016,12.0
    Зүүн бүс,Хавдар,2015,12.0
    Зүүн бүс,Уламжлалт эмчилгээ,2025,157.0
    Зүүн бүс,Уламжлалт эмчилгээ,2024,157.0
    Зүүн бүс,Уламжлалт эмчилгээ,2023,157.0
    Зүүн бүс,Уламжлалт эмчилгээ,2022,126.0
    Зүүн бүс,Уламжлалт эмчилгээ,2021,121.0
    Зүүн бүс,Уламжлалт эмчилгээ,2020,119.0
    Зүүн бүс,Уламжлалт эмчилгээ,2019,67.0
    Зүүн бүс,Уламжлалт эмчилгээ,2018,69.0
    Зүүн бүс,Уламжлалт эмчилгээ,2017,69.0
    Зүүн бүс,Уламжлалт эмчилгээ,2016,73.0
    Зүүн бүс,Уламжлалт эмчилгээ,2015,72.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2025,19.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2024,18.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2023,19.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2022,24.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2021,28.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2020,24.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2019,19.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2018,20.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2017,19.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2016,17.0
    Зүүн бүс,Хөнгөвчлөх эмчилгээ,2015,1.0
    Зүүн бүс,Бусад,2025,83.0
    Зүүн бүс,Бусад,2024,81.0
    Зүүн бүс,Бусад,2023,69.0
    Зүүн бүс,Бусад,2022,95.0
    Зүүн бүс,Бусад,2021,110.0
    Зүүн бүс,Бусад,2020,100.0
    Зүүн бүс,Бусад,2019,53.0
    Зүүн бүс,Бусад,2018,38.0
    Зүүн бүс,Бусад,2017,37.0
    Зүүн бүс,Бусад,2016,196.0
    Зүүн бүс,Бусад,2015,42.0
            Дорнод,Нийт,2025,501.0
            Дорнод,Нийт,2024,539.0
            Дорнод,Нийт,2023,584.0
            Дорнод,Нийт,2022,574.0
            Дорнод,Нийт,2021,573.0
            Дорнод,Нийт,2020,567.0
            Дорнод,Нийт,2019,553.0
            Дорнод,Нийт,2018,557.0
            Дорнод,Нийт,2017,550.0
            Дорнод,Нийт,2016,538.0
            Дорнод,Нийт,2015,428.0
            Дорнод,Дотор,2025,137.0
            Дорнод,Дотор,2024,183.0
            Дорнод,Дотор,2023,171.0
            Дорнод,Дотор,2022,166.0
            Дорнод,Дотор,2021,177.0
            Дорнод,Дотор,2020,164.0
            Дорнод,Дотор,2019,164.0
            Дорнод,Дотор,2018,162.0
            Дорнод,Дотор,2017,158.0
            Дорнод,Дотор,2016,122.0
            Дорнод,Дотор,2015,122.0
            Дорнод,Мэс засал,2025,30.0
            Дорнод,Мэс засал,2024,27.0
            Дорнод,Мэс засал,2023,28.0
            Дорнод,Мэс засал,2022,22.0
            Дорнод,Мэс засал,2021,22.0
            Дорнод,Мэс засал,2020,22.0
            Дорнод,Мэс засал,2019,22.0
            Дорнод,Мэс засал,2018,22.0
            Дорнод,Мэс засал,2017,22.0
            Дорнод,Мэс засал,2016,22.0
            Дорнод,Мэс засал,2015,22.0
            Дорнод,Төрөх,2025,38.0
            Дорнод,Төрөх,2024,38.0
            Дорнод,Төрөх,2023,67.0
            Дорнод,Төрөх,2022,63.0
            Дорнод,Төрөх,2021,59.0
            Дорнод,Төрөх,2020,62.0
            Дорнод,Төрөх,2019,61.0
            Дорнод,Төрөх,2018,63.0
            Дорнод,Төрөх,2017,62.0
            Дорнод,Төрөх,2016,42.0
            Дорнод,Төрөх,2015,42.0
            Дорнод,Эмэгтэйчүүд,2025,21.0
            Дорнод,Эмэгтэйчүүд,2024,22.0
            Дорнод,Эмэгтэйчүүд,2023,12.0
            Дорнод,Эмэгтэйчүүд,2022,20.0
            Дорнод,Эмэгтэйчүүд,2021,20.0
            Дорнод,Эмэгтэйчүүд,2020,19.0
            Дорнод,Эмэгтэйчүүд,2019,21.0
            Дорнод,Эмэгтэйчүүд,2018,20.0
            Дорнод,Эмэгтэйчүүд,2017,20.0
            Дорнод,Эмэгтэйчүүд,2016,11.0
            Дорнод,Эмэгтэйчүүд,2015,11.0
            Дорнод,Хүүхэд,2025,72.0
            Дорнод,Хүүхэд,2024,85.0
            Дорнод,Хүүхэд,2023,78.0
            Дорнод,Хүүхэд,2022,74.0
            Дорнод,Хүүхэд,2021,70.0
            Дорнод,Хүүхэд,2020,73.0
            Дорнод,Хүүхэд,2019,69.0
            Дорнод,Хүүхэд,2018,72.0
            Дорнод,Хүүхэд,2017,71.0
            Дорнод,Хүүхэд,2016,56.0
            Дорнод,Хүүхэд,2015,56.0
            Дорнод,Халдварт,2025,31.0
            Дорнод,Халдварт,2024,32.0
            Дорнод,Халдварт,2023,32.0
            Дорнод,Халдварт,2022,34.0
            Дорнод,Халдварт,2021,30.0
            Дорнод,Халдварт,2020,32.0
            Дорнод,Халдварт,2019,30.0
            Дорнод,Халдварт,2018,32.0
            Дорнод,Халдварт,2017,31.0
            Дорнод,Халдварт,2016,29.0
            Дорнод,Халдварт,2015,29.0
            Дорнод,Арьс харшил,2025,6.0
            Дорнод,Арьс харшил,2024,6.0
            Дорнод,Арьс харшил,2023,12.0
            Дорнод,Арьс харшил,2022,10.0
            Дорнод,Арьс харшил,2021,10.0
            Дорнод,Арьс харшил,2020,10.0
            Дорнод,Арьс харшил,2019,10.0
            Дорнод,Арьс харшил,2018,10.0
            Дорнод,Арьс харшил,2017,10.0
            Дорнод,Арьс харшил,2016,10.0
            Дорнод,Арьс харшил,2015,10.0
            Дорнод,Сүрьеэ,2025,15.0
            Дорнод,Сүрьеэ,2024,15.0
            Дорнод,Сүрьеэ,2023,30.0
            Дорнод,Сүрьеэ,2022,30.0
            Дорнод,Сүрьеэ,2021,30.0
            Дорнод,Сүрьеэ,2020,30.0
            Дорнод,Сүрьеэ,2019,30.0
            Дорнод,Сүрьеэ,2018,30.0
            Дорнод,Сүрьеэ,2017,30.0
            Дорнод,Сүрьеэ,2016,30.0
            Дорнод,Сүрьеэ,2015,30.0
            Дорнод,Мэдрэл,2025,30.0
            Дорнод,Мэдрэл,2024,18.0
            Дорнод,Мэдрэл,2023,21.0
            Дорнод,Мэдрэл,2022,32.0
            Дорнод,Мэдрэл,2021,32.0
            Дорнод,Мэдрэл,2020,32.0
            Дорнод,Мэдрэл,2019,32.0
            Дорнод,Мэдрэл,2018,32.0
            Дорнод,Мэдрэл,2017,32.0
            Дорнод,Мэдрэл,2016,37.0
            Дорнод,Мэдрэл,2015,37.0
            Дорнод,Сэтгэц,2025,30.0
            Дорнод,Сэтгэц,2024,30.0
            Дорнод,Сэтгэц,2023,23.0
            Дорнод,Сэтгэц,2022,18.0
            Дорнод,Сэтгэц,2021,18.0
            Дорнод,Сэтгэц,2020,18.0
            Дорнод,Сэтгэц,2019,18.0
            Дорнод,Сэтгэц,2018,18.0
            Дорнод,Сэтгэц,2017,18.0
            Дорнод,Сэтгэц,2016,15.0
            Дорнод,Сэтгэц,2015,15.0
            Дорнод,Гэмтэл,2025,26.0
            Дорнод,Гэмтэл,2024,16.0
            Дорнод,Гэмтэл,2023,25.0
            Дорнод,Гэмтэл,2022,15.0
            Дорнод,Гэмтэл,2021,15.0
            Дорнод,Гэмтэл,2020,15.0
            Дорнод,Гэмтэл,2019,15.0
            Дорнод,Гэмтэл,2018,15.0
            Дорнод,Гэмтэл,2017,15.0
            Дорнод,Гэмтэл,2016,15.0
            Дорнод,Гэмтэл,2015,15.0
            Дорнод,Нефролог,2025,
            Дорнод,Нефролог,2024,0.0
            Дорнод,Нефролог,2023,0.0
            Дорнод,Нефролог,2022,0.0
            Дорнод,Нефролог,2021,0.0
            Дорнод,Нефролог,2020,0.0
            Дорнод,Нефролог,2019,0.0
            Дорнод,Нефролог,2018,0.0
            Дорнод,Нефролог,2017,0.0
            Дорнод,Нефролог,2016,0.0
            Дорнод,Нефролог,2015,0.0
            Дорнод,Уролог,2025,
            Дорнод,Уролог,2024,0.0
            Дорнод,Уролог,2023,0.0
            Дорнод,Уролог,2022,0.0
            Дорнод,Уролог,2021,0.0
            Дорнод,Уролог,2020,0.0
            Дорнод,Уролог,2019,0.0
            Дорнод,Уролог,2018,0.0
            Дорнод,Уролог,2017,0.0
            Дорнод,Уролог,2016,0.0
            Дорнод,Уролог,2015,0.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,6.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,6.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,10.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,8.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,5.0
            Дорнод,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,5.0
            Дорнод,Нүд,2025,
            Дорнод,Нүд,2024,5.0
            Дорнод,Нүд,2023,15.0
            Дорнод,Нүд,2022,10.0
            Дорнод,Нүд,2021,10.0
            Дорнод,Нүд,2020,10.0
            Дорнод,Нүд,2019,10.0
            Дорнод,Нүд,2018,10.0
            Дорнод,Нүд,2017,10.0
            Дорнод,Нүд,2016,10.0
            Дорнод,Нүд,2015,10.0
            Дорнод,"Чих, хамар хоолой",2025,
            Дорнод,"Чих, хамар хоолой",2024,5.0
            Дорнод,"Чих, хамар хоолой",2023,0.0
            Дорнод,"Чих, хамар хоолой",2022,3.0
            Дорнод,"Чих, хамар хоолой",2021,3.0
            Дорнод,"Чих, хамар хоолой",2020,3.0
            Дорнод,"Чих, хамар хоолой",2019,3.0
            Дорнод,"Чих, хамар хоолой",2018,3.0
            Дорнод,"Чих, хамар хоолой",2017,3.0
            Дорнод,"Чих, хамар хоолой",2016,3.0
            Дорнод,"Чих, хамар хоолой",2015,3.0
            Дорнод,Эрүү нүүр,2025,
            Дорнод,Эрүү нүүр,2024,
            Дорнод,Эрүү нүүр,2023,0.0
            Дорнод,Эрүү нүүр,2022,0.0
            Дорнод,Эрүү нүүр,2021,0.0
            Дорнод,Эрүү нүүр,2020,0.0
            Дорнод,Эрүү нүүр,2019,0.0
            Дорнод,Эрүү нүүр,2018,0.0
            Дорнод,Эрүү нүүр,2017,0.0
            Дорнод,Эрүү нүүр,2016,0.0
            Дорнод,Эрүү нүүр,2015,0.0
            Дорнод,Хавдар,2025,10.0
            Дорнод,Хавдар,2024,10.0
            Дорнод,Хавдар,2023,20.0
            Дорнод,Хавдар,2022,6.0
            Дорнод,Хавдар,2021,6.0
            Дорнод,Хавдар,2020,6.0
            Дорнод,Хавдар,2019,6.0
            Дорнод,Хавдар,2018,6.0
            Дорнод,Хавдар,2017,6.0
            Дорнод,Хавдар,2016,6.0
            Дорнод,Хавдар,2015,6.0
            Дорнод,Уламжлалт эмчилгээ,2025,40.0
            Дорнод,Уламжлалт эмчилгээ,2024,40.0
            Дорнод,Уламжлалт эмчилгээ,2023,40.0
            Дорнод,Уламжлалт эмчилгээ,2022,34.0
            Дорнод,Уламжлалт эмчилгээ,2021,34.0
            Дорнод,Уламжлалт эмчилгээ,2020,34.0
            Дорнод,Уламжлалт эмчилгээ,2019,25.0
            Дорнод,Уламжлалт эмчилгээ,2018,25.0
            Дорнод,Уламжлалт эмчилгээ,2017,25.0
            Дорнод,Уламжлалт эмчилгээ,2016,25.0
            Дорнод,Уламжлалт эмчилгээ,2015,15.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2025,
            Дорнод,Хөнгөвчлөх эмчилгээ,2024,
            Дорнод,Хөнгөвчлөх эмчилгээ,2023,0.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2022,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2021,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2020,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2019,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2018,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2017,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2016,9.0
            Дорнод,Хөнгөвчлөх эмчилгээ,2015,0.0
            Дорнод,Бусад,2025,9.0
            Дорнод,Бусад,2024,1.0
            Дорнод,Бусад,2023,0.0
            Дорнод,Бусад,2022,20.0
            Дорнод,Бусад,2021,20.0
            Дорнод,Бусад,2020,20.0
            Дорнод,Бусад,2019,20.0
            Дорнод,Бусад,2018,20.0
            Дорнод,Бусад,2017,20.0
            Дорнод,Бусад,2016,91.0
            Дорнод,Бусад,2015,0.0
            Хэнтий,Нийт,2025,602.0
            Хэнтий,Нийт,2024,602.0
            Хэнтий,Нийт,2023,602.0
            Хэнтий,Нийт,2022,588.0
            Хэнтий,Нийт,2021,1026.0
            Хэнтий,Нийт,2020,559.0
            Хэнтий,Нийт,2019,489.0
            Хэнтий,Нийт,2018,489.0
            Хэнтий,Нийт,2017,471.0
            Хэнтий,Нийт,2016,365.0
            Хэнтий,Нийт,2015,433.0
            Хэнтий,Дотор,2025,132.0
            Хэнтий,Дотор,2024,131.0
            Хэнтий,Дотор,2023,142.0
            Хэнтий,Дотор,2022,131.0
            Хэнтий,Дотор,2021,126.0
            Хэнтий,Дотор,2020,131.0
            Хэнтий,Дотор,2019,113.0
            Хэнтий,Дотор,2018,117.0
            Хэнтий,Дотор,2017,102.0
            Хэнтий,Дотор,2016,111.0
            Хэнтий,Дотор,2015,97.0
            Хэнтий,Мэс засал,2025,51.0
            Хэнтий,Мэс засал,2024,48.0
            Хэнтий,Мэс засал,2023,48.0
            Хэнтий,Мэс засал,2022,52.0
            Хэнтий,Мэс засал,2021,46.0
            Хэнтий,Мэс засал,2020,46.0
            Хэнтий,Мэс засал,2019,43.0
            Хэнтий,Мэс засал,2018,43.0
            Хэнтий,Мэс засал,2017,43.0
            Хэнтий,Мэс засал,2016,13.0
            Хэнтий,Мэс засал,2015,36.0
            Хэнтий,Төрөх,2025,61.0
            Хэнтий,Төрөх,2024,61.0
            Хэнтий,Төрөх,2023,61.0
            Хэнтий,Төрөх,2022,69.0
            Хэнтий,Төрөх,2021,58.0
            Хэнтий,Төрөх,2020,51.0
            Хэнтий,Төрөх,2019,50.0
            Хэнтий,Төрөх,2018,50.0
            Хэнтий,Төрөх,2017,50.0
            Хэнтий,Төрөх,2016,32.0
            Хэнтий,Төрөх,2015,48.0
            Хэнтий,Эмэгтэйчүүд,2025,23.0
            Хэнтий,Эмэгтэйчүүд,2024,23.0
            Хэнтий,Эмэгтэйчүүд,2023,23.0
            Хэнтий,Эмэгтэйчүүд,2022,23.0
            Хэнтий,Эмэгтэйчүүд,2021,21.0
            Хэнтий,Эмэгтэйчүүд,2020,17.0
            Хэнтий,Эмэгтэйчүүд,2019,21.0
            Хэнтий,Эмэгтэйчүүд,2018,21.0
            Хэнтий,Эмэгтэйчүүд,2017,19.0
            Хэнтий,Эмэгтэйчүүд,2016,22.0
            Хэнтий,Эмэгтэйчүүд,2015,14.0
            Хэнтий,Хүүхэд,2025,94.0
            Хэнтий,Хүүхэд,2024,94.0
            Хэнтий,Хүүхэд,2023,92.0
