id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
8677,,,Point,107.041316,47.920443,Супер маркет,Бэл-Анд ХХК
8678,,,Point,107.03053,47.927205,Супер маркет,Оюу Огтлогч ХХК
8679,,,Point,107.030269,47.922695,Супер маркет,Бүрэн мянган ХХК
8680,,,Point,107.028083,47.918963,Супер маркет,Дарьханд ХХК
8681,,,Point,107.032938,47.91922,Супер маркет,Эх дугуйн булаг ХХК
8682,,,Point,107.035542,47.918431,Супер маркет,Цэцэнзаяа ХХК
8683,,,Point,107.037023,47.915034,Супер маркет,Хүрэл сугар ХХК
8684,,,Point,107.038803,47.914888,Супер маркет,Асио ХХК
8685,,,Point,107.038074,47.915815,Супер маркет,Улиастайн түмэн ХХК
8686,,,Point,107.037531,47.917139,Супер маркет,Дэлгэр хотонт ХХК
8687,,,Point,107.037167,47.918688,Супер маркет,ВастФортун ххК
8688,,,Point,107.031351,47.917762,Супер маркет,Оргил жейд ХхК
8689,,,Point,107.029764,47.914134,Супер маркет,Ерлөг баян  ХХК
8690,,,Point,107.031478,47.910161,Супер маркет,сөнхөл эрдэнэ ХхК
8691,,,Point,107.05523,47.915836,Супер маркет,Тоффи ХХК
8692,,,Point,107.057623,47.9159,Супер маркет,Цитро ХХК
8693,,,Point,107.060713,47.91613,Супер маркет,Ванболор ХХК
8694,,,Point,107.064384,47.916278,Супер маркет,Хонгор Аргалант ХХК
8695,,,Point,107.066506,47.916205,Супер маркет,Саруул мөрөөдөл ХХК
8696,,,Point,107.068576,47.916167,Супер маркет,Цэцэгт шар нуруу ХХК
8697,,,Point,107.071807,47.91593,Супер маркет,Ихэр говь ХхК
8698,,,Point,107.07576,47.916466,Супер маркет,Юнсон ЗБН
8699,,,Point,107.077721,47.916359,Супер маркет,Шижир Ану ХХК
8700,,,Point,107.077629,47.918039,Супер маркет,Отто-Од ХХК
8701,,,Point,107.076612,47.921843,Супер маркет,Даваатулга ХХК
8702,,,Point,107.075664,47.92336,Супер маркет,Удам арвин ундрах ХХК
8703,,,Point,107.078288,47.922563,Супер маркет,Сувд хүрээ ХХК
8704,,,Point,107.080062,47.917781,Супер маркет,Сүегэр ХХК
8705,,,Point,107.081125,47.916476,Супер маркет,Буунан бунжаахай ХХК
8706,,,Point,107.085018,47.916834,Супер маркет,эрхэм бүрд Ххк
8707,,,Point,107.08955,47.917252,Супер маркет,миний оюун эрдэнэ ХХК
8708,,,Point,107.027935,47.903463,Супер маркет,Эко могул ХХК-ийн Амгалан төв
8709,,,Point,107.115725,47.919307,Супер маркет,Эрихмюллер ХХК
8710,,,Point,107.1229,47.921555,Супер маркет,Рад трейд ХХК
8711,,,Point,107.126847,47.922791,Супер маркет,Нутгийн булаг ХХК
8712,,,Point,107.131914,47.925435,Супер маркет,Нутгийн булаг ХХК
8713,,,Point,107.136879,47.925581,Супер маркет,Ачтаны хайр ХхК
8714,,,Point,107.141229,47.927999,Супер маркет,Хуст овоо ХХК
8715,,,Point,107.143314,47.931294,Супер маркет,Талын төгөл ХХК
8716,,,Point,107.138687,47.930785,Супер маркет,Талын төгөл ХХК
8717,,,Point,107.146366,47.928023,Супер маркет,Энх өрнөлт ХХК
8718,,,Point,107.147547,47.930857,Супер маркет,Холбоо мянган ХХК
8719,,,Point,107.155766,47.928323,Супер маркет,Бокуна ХХК
8720,,,Point,107.165382,47.92957,Супер маркет,Төр наран ХХК
8721,,,Point,107.157355,47.932459,Супер маркет,Дэлгэр мөрөнгийн хөвөө ХХК
8722,,,Point,107.159528,47.933608,Супер маркет,Сэлэнгэ туул ХХК
8723,,,Point,107.165819,47.9273,Супер маркет,Би Эн Жи Эн ХХК
8724,,,Point,107.170086,47.927696,Супер маркет,Топ түнтүүш ХХК
8725,,,Point,107.175522,47.926402,Супер маркет,Буянт-Эрдэнэ ххК
8726,,,Point,107.170841,47.924586,Супер маркет,Есүү буян ХХК
8727,,,Point,107.167858,47.925238,Супер маркет,Бөхийн улаан айраг ХХК
8728,,,Point,107.009506,47.909981,Супер маркет,Дэлгэрбат мөнх ХХК
8729,,,Point,107.012222,47.908791,Супер маркет,Тэгшсанаа ХХК
8730,,,Point,107.01228,47.91029,Супер маркет,Хулан тахийн унага ХХК
8731,,,Point,107.011282,47.91195,Супер маркет,СГГ ХХК
8732,,,Point,107.007904,47.912509,Супер маркет,Экс Эм Би Эн ХХК
8733,,,Point,107.008518,47.914641,Супер маркет,Жи Эл Жи ХХК
8734,,,Point,107.011018,47.916097,Супер маркет,МТ ойл ХХК
8735,,,Point,107.013423,47.91784,Супер маркет,Аршлаг хХК
8736,,,Point,107.018147,47.919115,Супер маркет,хивэн өндөр ХХК
8737,,,Point,107.017765,47.917479,Супер маркет,Намсрайн тахил ХХК
8738,,,Point,107.014578,47.914749,Супер маркет,Саран бэбээ ХХК
8739,,,Point,107.015106,47.911954,Супер маркет,Хөх тэгри ХХК
8740,,,Point,107.01356,47.907696,Супер маркет,Бүрэн хаан уул ХХК
8741,,,Point,107.013385,47.905914,Супер маркет,БД ХХК
8742,,,Point,107.015447,47.904306,Супер маркет,Нислэг трейд ХХК
8743,,,Point,107.020008,47.904155,Супер маркет,Зүүн Эрдэнэ ХХК
8744,,,Point,107.019507,47.910377,Супер маркет,Булгат нуга ХхК
8745,,,Point,107.016203,47.907364,Супер маркет,Бүрэнцэцээ гүн ХХк
8746,,,Point,107.018189,47.906544,Супер маркет,Зээрдийн нуруу ХХК
8747,,,Point,107.021251,47.906061,Супер маркет,Охин хайрхан ХХК
8748,,,Point,107.022651,47.903823,Супер маркет,Мянганы гол ХХК
8749,,,Point,107.015701,47.905373,Супер маркет,Жаргалант өрнөх ХХК
8750,,,Point,107.012908,47.904565,Супер маркет,Сан Онон ХХК
8751,,,Point,107.006251,47.910967,Супер маркет,Чонос бид ХХК
8752,,,Point,107.0066,47.909556,Супер маркет,Наран билэг гувара трейд ХХК
8753,,,Point,107.003288,47.911258,Супер маркет,Mоннидер ХХК
8754,,,Point,107.004281,47.912215,Супер маркет,Хөдөлмөр трейд ХХК
8755,,,Point,107.000076,47.912491,Супер маркет,Бишрэлт трейд ХХК
8756,,,Point,106.798425,47.90817,Супер маркет,Мандахамжилтõõê
8757,,,Point,107.169625,47.821741,Супер маркет,Цангилах цээл ХХК
8758,,,Point,107.173098,47.820247,Супер маркет,Эшийн Уул ХХК
8759,,,Point,107.173523,47.817739,Супер маркет,Би Жи Си Би ХХК
8760,,,Point,107.171081,47.818499,Супер маркет,Жавхлант хүнс ХХК
8761,,,Point,107.169593,47.816742,Супер маркет,Отгоныхон ХХК
8762,,,Point,107.169651,47.813884,Супер маркет,Алтан Овоо шилийн богд ХХК
8763,,,Point,107.161778,47.811533,Супер маркет,хүүхдийн овоот оргил ХХК
8764,,,Point,107.159712,47.808596,Супер маркет,Дүүхээ ХХК
8765,,,Point,107.167585,47.823684,Супер маркет,мичидгарав ХХК
8766,,,Point,107.176869,47.817438,Супер маркет,Баяндархан Уул ХХК
8767,,,Point,106.963152,47.916207,Супер маркет,Номинтав трейд ХХК
8768,,,Point,106.954912,47.916707,Супер маркет,Номинтав трейд ХХК
8769,,,Point,106.944377,47.914072,Супер маркет,Номинтав трейд ХХК
8770,,,Point,106.976455,47.910918,Супер маркет,Номинтав трейд ХХК
8771,,,Point,106.944795,47.919322,Супер маркет,Номинтав трейд ХХК
8772,,,Point,106.901065,47.898353,Супер маркет,Номинтав трейд ХХК
8773,,,Point,106.932764,47.889541,Супер маркет,Номинтав трейд ХХК
8774,,,Point,106.91239,47.902953,Супер маркет,Номинтав трейд ХХК
8775,,,Point,106.906316,47.916732,Супер маркет,Номинтав трейд ХХК
8776,,,Point,106.905505,47.90574,Супер маркет,Номинтав трейд ХХК
8777,,,Point,106.886261,47.915129,Супер маркет,Номинтав трейд ХХК
8778,,,Point,106.900728,47.912436,Супер маркет,Номинтав трейд ХХК
8779,,,Point,106.927216,47.92768,Супер маркет,Номинтав трейд ХХК
8780,,,Point,106.915414,47.941168,Супер маркет,Номинтав трейд ХХК
8781,,,Point,106.796468,47.910534,Супер маркет,Номинтав трейд ХХК
8782,,,Point,106.820408,47.910838,Супер маркет,Номинтав трейд ХХК
8783,,,Point,106.773318,47.90694,Супер маркет,Моннидер ХХК
8784,,,Point,106.737853,47.90273,Супер маркет,Номинтав трейд ХХК
8785,,,Point,106.938291,47.908563,Супер маркет,Сонгинохангай ХХК
8786,,,Point,106.98538,47.92227,Супер маркет,Сонгинохангай ХХК
8787,,,Point,106.951721,47.917926,Супер маркет,Сонгинохангай ХХК
8788,,,Point,106.935324,47.91692,Супер маркет,Сонгинохангай ХХК
8789,,,Point,106.970212,47.924804,Супер маркет,Сонгинохангай ХХК
8790,,,Point,107.005255,47.93486,Супер маркет,Сонгинохангай ХХК
8791,,,Point,106.935747,47.924755,Супер маркет,Эрмүүн хангай ХХК
8792,,,Point,106.942188,47.919427,Супер маркет,Сонгинохангай ХХК
8793,,,Point,106.974983,47.914908,Супер маркет,Боса ХХК
8794,,,Point,106.973793,47.922612,Супер маркет,Боса ХХК
8795,,,Point,107.0028,47.911188,Супер маркет,Моннидер ХХК
8796,,,Point,106.785101,47.858205,Супер маркет,Сонгинохангай ХХК
8797,,,Point,106.806696,47.868343,Супер маркет,Боса ХХК
8798,,,Point,106.904754,47.902318,Супер маркет,Боса ХХК
8799,,,Point,106.804922,47.864095,Супер маркет,Моннидер ХХК
8800,,,Point,106.908105,47.895539,Супер маркет,Моннидер ХХК
8801,,,Point,106.867233,47.922166,Супер маркет,Сонгинохангай ХХК
8802,,,Point,106.88446,47.913013,Супер маркет,Эрмүүн хангай ХХК
8803,,,Point,106.876149,47.915439,Супер маркет,Эрмүүн хангай ХХК
8804,,,Point,106.886252,47.911922,Супер маркет,Эрмүүн хангай ХХК
8805,,,Point,106.882807,47.923271,Супер маркет,Сонгинохангай
8806,,,Point,106.893615,47.917059,Супер маркет,Боса ХХК
8807,,,Point,106.868476,47.912109,Супер маркет,Боса ХХК
8808,,,Point,106.90466,47.912113,Супер маркет,Сонгинохангай ХХК
8809,,,Point,106.928836,47.978028,Супер маркет,Сонгинохангай ХХК
8810,,,Point,106.917734,47.962329,Супер маркет,Моннидер ХХК
8811,,,Point,106.921572,47.918872,Супер маркет,Моннидер ХХК
8812,,,Point,106.838242,47.96047,Супер маркет,Боса ХХК
8813,,,Point,106.802959,47.910671,Супер маркет,Боса ХХК
8814,,,Point,106.924674,48.005222,Супер маркет,Моннидер ХХК
8815,,,Point,106.934165,47.923018,Супер маркет,Скайхайпермаркет ХХК
8816,,,Point,106.762591,47.857153,Супер маркет,Баясах өргөө ХХК
8817,,,Point,106.899003,47.891736,Супер маркет,Баясах өргөө ХХК
8818,,,Point,106.830176,47.871781,Супер маркет,Алтан жолоо трейд ХХК
8819,,,Point,106.781363,47.918685,Супер маркет,Баялаг хийморь ХХК
8820,,,Point,106.908336,47.893356,Супер маркет,Наран март ХХК
8821,,,Point,106.932806,47.894473,Супер маркет,Наран март ХХК
8822,,,Point,106.925845,47.904298,Супер маркет,Наран март ХХК
8823,,,Point,106.761454,47.857123,Супер маркет,Бишрэлт трейд ХХК
8824,,,Point,106.890717,47.901716,Супер маркет,Бишрэлт трейд ХХК
8825,,,Point,106.867307,47.922861,Супер маркет,Скайхайпермаркет
8826,,,Point,106.897883,47.961846,Супер маркет,Баясах өргөө ХХК
8827,,,Point,106.914038,47.922377,Супер маркет,Наран их дэлгүүр ХХК
8828,,,Point,106.903569,47.921482,Супер маркет,Бишрэлт ХХК
8829,,,Point,107.074108,47.886646,Супер маркет,Алтан жолоо трейд ХХК
8830,,,Point,106.941729,47.912878,Супер маркет,Алтан жолоо трейд ХХК
8831,,,Point,106.942238,47.920736,Супер маркет,Алтан жолоо трейд ХХК
8832,,,Point,106.934702,47.902787,Супер маркет,Алтан жолоо трейд ХХК
8833,,,Point,106.938604,47.918214,Супер маркет,Наран фүүдс ХХК
8834,,,Point,107.013139,47.906751,Супер маркет,Наран март ХХК
8835,,,Point,106.933542,47.913093,Супер маркет,Наран март ХХК
8836,,,Point,106.938866,47.907739,Супер маркет,Бишрэлт трейд ХХК
8837,,,Point,106.901502,47.915373,Супер маркет,Алтан жолоо трейд ХХК
8838,,,Point,106.899924,47.912665,Супер маркет,Наран их дэлгүүр ХХК
8839,,,Point,106.91296,47.909676,Супер маркет,НАран март ХХК
8840,,,Point,106.817648,47.920203,Супер маркет,Алтан жолоо трейд ХХК
8841,,,Point,106.730447,47.902638,Супер маркет,Алтан жолоо трейд ХХК
8842,,,Point,106.718845,47.901152,Супер маркет,Велл март ХХК
8843,,,Point,106.812081,47.910314,Супер маркет,Велл март ХХК
8844,,,Point,106.845513,47.912816,Супер маркет,Макс хүнс ХХК
8845,,,Point,106.819004,47.913526,Супер маркет,Макс импекс ХХК
8846,,,Point,106.671227,47.899437,Супер маркет,Макс хүнс ХХК
8847,,,Point,106.88268,47.912171,Супер маркет,Наран март ХХК
8848,,,Point,106.889625,47.918645,Супер маркет,Макс хүнс ХХК
8849,,,Point,106.751436,47.915796,Супер маркет,Алаг тараг ХХК
8850,,,Point,106.764549,47.921756,Супер маркет,Хонхот харгана ХХК
8851,,,Point,106.76652,47.912939,Супер маркет,Баялаг тост ХХК
8852,,,Point,106.761633,47.918791,Супер маркет,АБНХ ХХК /Од/
8853,,,Point,106.764352,47.922888,Супер маркет,УЭЭ  ХХК
8854,,,Point,106.766828,47.919019,Супер маркет,Амаагийн зам ХХК
8855,,,Point,106.76056,47.918124,Супер маркет,Батууном ХХК
8856,,,Point,106.753526,47.918405,Супер маркет,Очир гүн трейд ХХК
8857,,,Point,106.764951,47.928055,Супер маркет,Хүүш хар толгой ХХК
8858,,,Point,106.765244,47.926917,Супер маркет,Заяажаргал ХХК
8859,,,Point,106.765173,47.928785,Супер маркет,Ганшатар  ХХК
8860,,,Point,106.765355,47.932504,Супер маркет,Бигэр оч ХХК
8861,,,Point,106.751634,47.915532,Супер маркет,Ичээтийн рашаан ХХК
8862,,,Point,106.773351,47.915647,Супер маркет,Нью хэппи дейс  ХХК
8863,,,Point,106.765784,47.936632,Супер маркет,БББ дөлгөөн ХХК
8864,,,Point,106.763715,47.917517,Супер маркет,Уран бичээч ХХК
8865,,,Point,106.764569,47.922885,Супер маркет,Ах дүү Жамбул ББН
8866,,,Point,106.765234,47.913939,Супер маркет,Буянт бүрд ХХК
8867,,,Point,106.765583,47.933939,Супер маркет,Оргил од ХХК
8868,,,Point,106.75514,47.918942,Супер маркет,Гурван алтан эрдэнэ ХХК
8869,,,Point,106.765371,47.922949,Супер маркет,Ариун оргил трейд ХХК
8870,,,Point,106.757133,47.916924,Супер маркет,Соёмбо дөл ХХК
8871,,,Point,106.753694,47.92139,Супер маркет,Сэрж булаг ХХК
8872,,,Point,106.765177,47.931606,Супер маркет,Хэкү ХХК
8873,,,Point,106.765608,47.934216,Супер маркет,Анх буян ХХК
8874,,,Point,106.759807,47.91886,Супер маркет,Боратшаг ХХК
8875,,,Point,106.760273,47.918646,Супер маркет,Электромотив ХХК
8876,,,Point,106.762294,47.920429,Супер маркет,Хадат ухаа аялгуу ХХК
8877,,,Point,106.738204,47.926797,Супер маркет,Дэгжин гоёо ХХК
8878,,,Point,106.780941,47.917799,Супер маркет,Говь илжгэн  ХХК
8879,,,Point,106.777071,47.913544,Супер маркет,Буурал чандмань  ХХК
8880,,,Point,106.775758,47.914165,Супер маркет,Цэнхэр алтай ХХК
8881,,,Point,106.766502,47.925685,Супер маркет,Төгөлдөр хишиг ХХК
8882,,,Point,106.765531,47.922276,Супер маркет,Өнгийн хотгор  ХХК
8883,,,Point,106.765821,47.921151,Супер маркет,Жаргалын хэлхээ  ХХК
8884,,,Point,106.766029,47.920936,Супер маркет,Морбид ХХК
8885,,,Point,106.782081,47.918712,Супер маркет,Алтанзул цэцэг ЗБН
8886,,,Point,106.781616,47.918375,Супер маркет,Дэлгэр бад  ХХК
8887,,,Point,106.781241,47.918537,Супер маркет,Төгөлдөр буянт  ХХК
8888,,,Point,106.776083,47.917775,Супер маркет,Мөнхжин дэлгэрэх  ХХК
8889,,,Point,106.781401,47.923536,Супер маркет,Манжхүү  ХХК
8890,,,Point,106.780632,47.917912,Супер маркет,Азур эрдэнэ  ХХК
8891,,,Point,106.777421,47.91968,Супер маркет,СБСС   ХХК
8892,,,Point,106.781796,47.918961,Супер маркет,Сэржийн цохио ХХК
8893,,,Point,106.780514,47.92185,Супер маркет,Адил мөнх
8894,,,Point,106.77635,47.91983,Супер маркет,Есөн хурдан хүлэг ХХК
8895,,,Point,106.775536,47.918457,Супер маркет,Хатан гранд  ХХК
8896,,,Point,106.775236,47.914082,Супер маркет,Эн Эс Ди ЭС ХХК
8897,,,Point,106.780777,47.916809,Супер маркет,Сэтгэшгүй оршихуй ХХК
8898,,,Point,106.780948,47.913914,Супер маркет,Есөн мянган бээр ХХК
8899,,,Point,106.766667,47.919921,Супер маркет,Сүлдэт Оюу Төв ХХК
8900,,,Point,106.780103,47.926462,Супер маркет,Хоёр орших ХХК
8901,,,Point,106.780025,47.915966,Супер маркет,Өсөх аргалант ХХК
8902,,,Point,106.794851,47.923696,Супер маркет,Баян эрдэнэ трейд ХХК
8903,,,Point,106.79374,47.920303,Супер маркет,Эл Би Жи ХХК
8904,,,Point,106.793797,47.921953,Супер маркет,ЧБМБ  ХХК
8905,,,Point,106.789646,47.92005,Супер маркет,Гэрэлт бамбар  ХХК
8906,,,Point,106.785718,47.921055,Супер маркет,Батхундага  ХХК
8907,,,Point,106.786767,47.919526,Супер маркет,Энхтүмэн дөл  ХХК
8908,,,Point,106.785001,47.925408,Супер маркет,Хос тээвэр  ББН
8909,,,Point,106.791536,47.919833,Супер маркет,Олимп тавер ХХК
8910,,,Point,106.793291,47.916668,Супер маркет,Сайхан хүрэмт  ХХК
8911,,,Point,106.789524,47.919691,Супер маркет,Далайн сувд туяарах
8912,,,Point,106.790941,47.917751,Супер маркет,Түмэн хаш  ХХК
8913,,,Point,106.784328,47.922189,Супер маркет,Хос наран дөл ХХК
8914,,,Point,106.78859,47.922818,Супер маркет,СБНЖ  ХХК
8915,,,Point,106.788573,47.923181,Супер маркет,Сөгөг ХХК
8916,,,Point,106.78561,47.923478,Супер маркет,Луу гүн боржигон ХХК
8917,,,Point,106.793136,47.919864,Супер маркет,Ганган төмөр ХХК
8918,,,Point,106.787468,47.927287,Супер маркет,Амьд алтанзул цэцэг ХХК
8919,,,Point,106.788103,47.923486,Супер маркет,Жим эрдэнэ хоршоо
8920,,,Point,106.79425,47.92072,Супер маркет,Бат ундрал арвижих ХХК
8921,,,Point,106.790674,47.919786,Супер маркет,Рона  ХХК
8922,,,Point,106.781954,47.923434,Супер маркет,Залгамж билэг ХХК
8923,,,Point,106.790072,47.920077,Супер маркет,Мишээл инфо ХХК
8924,,,Point,106.793733,47.922186,Супер маркет,Үнэгтийн шанд ХХК
8925,,,Point,106.793142,47.922536,Супер маркет,Гэрэлт цагаан суврага ХХК
8926,,,Point,106.780947,47.925782,Супер маркет,Бигэр ариг ХХК
8927,,,Point,106.804287,47.921701,Супер маркет,Марзад хайрхан ХХК
8928,,,Point,106.799783,47.92181,Супер маркет,Булганхангай трейд
8929,,,Point,106.802425,47.925823,Супер маркет,ЖОЮЦ   ХХК
8930,,,Point,106.802133,47.926267,Супер маркет,Тэнгэрлэг бүсгүй ХХК
8931,,,Point,106.80232,47.923429,Супер маркет,Мөнх оюун ундрах ХХК
8932,,,Point,106.802224,47.923311,Супер маркет,Нүй энхүүлээ  ХХК
8933,,,Point,106.79949,47.92399,Супер маркет,Агаагийн хайр ХХК
8934,,,Point,106.800182,47.927091,Супер маркет,Арвайн төгөл  ХХК
8935,,,Point,106.799985,47.920812,Супер маркет,Дарханхаан хоршоо
8936,,,Point,106.806502,47.924488,Супер маркет,Тэнгэр уул хайрхан ХХК
8937,,,Point,106.805268,47.924547,Супер маркет,Арвин бороо ХХК
8938,,,Point,106.799494,47.923854,Супер маркет,Шар зулзага ХХК
8939,,,Point,106.806302,47.926556,Супер маркет,Цээл өгөөж ХХК
8940,,,Point,106.80069,47.920685,Супер маркет,Давшилт трейд
8941,,,Point,106.800023,47.926828,Супер маркет,ШБГ ХХК
8942,,,Point,106.799483,47.920667,Супер маркет,Эрдэнэмандал ХХК
8943,,,Point,106.799043,47.922402,Супер маркет,Энгүй ундарга ХХК
8944,,,Point,106.798903,47.922886,Супер маркет,Тудам ХХК
8945,,,Point,106.799619,47.922633,Супер маркет,Наран оргил тахилт
8946,,,Point,106.807738,47.921283,Супер маркет,Хишигт од ХХК
8947,,,Point,106.798333,47.924599,Супер маркет,Нарлаг дөш уул ХХК
8948,,,Point,106.804452,47.923477,Супер маркет,ИНХ  ХХК
8949,,,Point,106.803985,47.92585,Супер маркет,УБАТ  ХХК
8950,,,Point,106.819642,47.933432,Супер маркет,Эхлэн тогтох ХХК
8951,,,Point,106.820392,47.934526,Супер маркет,Бум бурхан  ХХК
8952,,,Point,106.820075,47.933911,Супер маркет,ЭЛББ  ХХК
8953,,,Point,106.819316,47.932897,Супер маркет,Эх эхлэл ХХК
8954,,,Point,106.818911,47.932433,Супер маркет,Эрдэнэт уул ХХК
8955,,,Point,106.815268,47.940096,Супер маркет,Ар дайрга ХХК
8956,,,Point,106.815171,47.937122,Супер маркет,Бэт трейд
8957,,,Point,106.816539,47.933023,Супер маркет,Анар өгөөж  ХХК
8958,,,Point,106.811562,47.931714,Супер маркет,Хуруувчхан туул ХХК
8959,,,Point,106.813002,47.925712,Супер маркет,Алаг бумбат ХХК
8960,,,Point,106.811428,47.936269,Супер маркет,Төр баясахуй ХХК
8961,,,Point,106.81998,47.933751,Супер маркет,Эрдэнийн давалгаа ХХК
8962,,,Point,106.819948,47.933703,Супер маркет,Оргилтуяа ХХК
8963,,,Point,106.815505,47.935042,Супер маркет,Дунд овгор ХХК
8964,,,Point,106.812554,47.927835,Супер маркет,Дарцаг толгой ХХК
8965,,,Point,106.815273,47.935924,Супер маркет,Бигэр хүнд ХХК
8966,,,Point,106.812536,47.929422,Супер маркет,Алтан хорго ХХК
8967,,,Point,106.819895,47.934079,Супер маркет,Өгөөмөр цээл ХХК
8968,,,Point,106.814887,47.935849,Супер маркет,Тайж нинж ХХК
8969,,,Point,106.811228,47.938633,Супер маркет,Баянхараат хайрхан ХХК
8970,,,Point,106.815218,47.936555,Супер маркет,Мөнх түшиг трейд  ХХК
8971,,,Point,106.817186,47.929876,Супер маркет,Мөнгөн ундраа  ХХК
8972,,,Point,106.811954,47.925739,Супер маркет,Зуун хавар
8973,,,Point,106.826476,47.932343,Супер маркет,Зайг гол ХХК
8974,,,Point,106.817476,47.924834,Супер маркет,БАОМ  ХХК
8975,,,Point,106.817526,47.925363,Супер маркет,Эрдэнийн талст ХХК
8976,,,Point,106.821271,47.927479,Супер маркет,Тоширэ ХХК
8977,,,Point,106.821467,47.928396,Супер маркет,Соёд өгөөж ХХК
8978,,,Point,106.822054,47.934095,Супер маркет,МННБТ  ХХК
8979,,,Point,106.818942,47.928532,Супер маркет,АОСОРА  ХХК
8980,,,Point,106.817437,47.924648,Супер маркет,Сод айгар ХХК
8981,,,Point,106.824618,47.928471,Супер маркет,Мөнх сүх хундага ХХК
8982,,,Point,106.831413,47.935513,Супер маркет,Ган биндэр ББН
8983,,,Point,106.826205,47.933527,Супер маркет,Өөдрөг ирээдүй ХХК
8984,,,Point,106.824851,47.930104,Супер маркет,Оргилох булаг ХХК
8985,,,Point,106.822136,47.934181,Супер маркет,Тэнүүн цайдам ХХК
8986,,,Point,106.820164,47.930614,Супер маркет,Сутайн өглөг  ХХК
8987,,,Point,106.818899,47.930773,Супер маркет,Ган өгөөж ХХК
8988,,,Point,106.819561,47.937301,Супер маркет,Лхамжү  ХХК
8989,,,Point,106.826934,47.932275,Супер маркет,Баялаг цагаан хад ХХК
8990,,,Point,106.821417,47.927656,Супер маркет,Памбар  ХХК
8991,,,Point,106.81859,47.931057,Супер маркет,Зориг уунай  ХХК
8992,,,Point,106.81847,47.920592,Супер маркет,Эгшиглэн төгөлдөр  ХХК
8993,,,Point,106.818551,47.920349,Супер маркет,Дөрвөн мөнх өсөх ХХК
8994,,,Point,106.821581,47.926587,Супер маркет,Сайхан даваа булаг ХХК
8995,,,Point,106.824817,47.948727,Супер маркет,Жаргалант газар ХХК
8996,,,Point,106.825408,47.948522,Супер маркет,Эх бумбат ХХК
8997,,,Point,106.824675,47.946429,Супер маркет,ДПТ  ХХК
8998,,,Point,106.825553,47.949829,Супер маркет,Ган энх трейд ХХК
8999,,,Point,106.825366,47.948733,Супер маркет,Өгөөмөр ланс ХХК
9000,,,Point,106.82604,47.952146,Супер маркет,Оргилсайхан зул ХХК
9001,,,Point,106.825126,47.94779,Супер маркет,Улаан шанаа ХХК
9002,,,Point,106.824661,47.946403,Супер маркет,Сутайн овоо  ХХК
9003,,,Point,106.816542,47.942642,Супер маркет,Халзан орвог ХХК
9004,,,Point,106.820719,47.944532,Супер маркет,Тогтохын шил ХХК
9005,,,Point,106.8194,47.939295,Супер маркет,Зааныхан ХХК
9006,,,Point,106.820374,47.940347,Супер маркет,Дэнжийн булаг ХХК
9007,,,Point,106.821843,47.939063,Супер маркет,Бат оюу энэ тэр ХХК
9008,,,Point,106.824686,47.946448,Супер маркет,Их уянга уул ХХК
9009,,,Point,106.821479,47.939472,Супер маркет,Өнө арвижих ХХК
9010,,,Point,106.825915,47.951635,Супер маркет,Сэнстийн гол ХХК
9011,,,Point,106.811504,47.94181,Супер маркет,Даланмандал хүнс ХХК
9012,,,Point,106.815466,47.942832,Супер маркет,Мадууш  ХХК
9013,,,Point,106.825103,47.947416,Супер маркет,Найдан тайж ХХК
9014,,,Point,106.840919,47.95259,Супер маркет,Бэг аяз ХХК
9015,,,Point,106.83953,47.955121,Супер маркет,ФТЛ  ХХК
9016,,,Point,106.842191,47.948567,Супер маркет,Баяндорж ЗБН
9017,,,Point,106.841602,47.955317,Супер маркет,Мөнхийн ундармал ХХК
9018,,,Point,106.8381,47.951841,Супер маркет,Лам чулуу ХХК
9019,,,Point,106.832286,47.951293,Супер маркет,Том трейд ХХК
9020,,,Point,106.839873,47.952616,Супер маркет,Бадуб ХХК
9021,,,Point,106.83184,47.950914,Супер маркет,Есөн эрдэнэ од ХХК
9022,,,Point,106.836961,47.949507,Супер маркет,Оюуны хүлэг ХХК
9023,,,Point,106.830632,47.950517,Супер маркет,Үйлэн сондор ХХК
9024,,,Point,106.84364,47.955492,Супер маркет,ГЭСИ  ХХК
9025,,,Point,106.842443,47.955015,Супер маркет,Хавтгай овоо ХХК
9026,,,Point,106.841436,47.954157,Супер маркет,СЖН  ХХК
9027,,,Point,106.833321,47.955417,Супер маркет,Хос жавхлант ХХК
9028,,,Point,106.839942,47.95448,Супер маркет,Гэрэлт хайрхан ХХК
9029,,,Point,106.826397,47.953822,Супер маркет,Нарханд ХХК
9030,,,Point,106.840432,47.953844,Супер маркет,Шинэцанчирмаа
9031,,,Point,106.841602,47.954359,Супер маркет,Нью баянзул ХХК
9032,,,Point,106.829321,47.955737,Супер маркет,Жамбалсэрэв  ХХК
9033,,,Point,106.829771,47.951206,Супер маркет,Тод уул  ХХК
9034,,,Point,106.826848,47.956187,Супер маркет,Эгшиглэнгоо ХХК
9035,,,Point,106.831618,47.962382,Супер маркет,Цагаан түнх ХХК
9036,,,Point,106.828954,47.965913,Супер маркет,Хутагт дэлгэрэх ХХК
9037,,,Point,106.828154,47.965034,Супер маркет,Баянманлай ХХК
9038,,,Point,106.837196,47.960509,Супер маркет,Сардиус ХХК
9039,,,Point,106.836121,47.956019,Супер маркет,Булгийн хажуу ХХК
