id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Замын ангилал,Батлагдсан огноо,Замын зурвас газар,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Нэмэлт тайлбар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
525266,,,Polygon,106.761521,47.932294,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,1-2 эгнээ,Толгойт нэгж хорооллын ХЕТ,,,,,
525267,,,Polygon,106.76021,47.925744,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,1-2 эгнээ,Толгойт нэгж хорооллын ХЕТ,,,,,
525268,,,Polygon,106.915935,47.957613,ХЕТ-ний төлөвлөлтийн зам,"1,2-р зэрэглэлийн гол зам",2015.04.15,4-8 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525269,,,Polygon,106.920055,47.954228,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525270,,,Polygon,106.912066,47.969987,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн гол зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525271,,,Polygon,106.912514,47.949731,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн гол зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525272,,,Polygon,106.920561,47.958414,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525273,,,Polygon,106.920834,47.942581,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525274,,,Polygon,106.91818,47.945261,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525275,,,Polygon,106.923095,47.949518,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн гол зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525276,,,Polygon,106.924224,47.939728,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-4 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525277,,,Polygon,106.915456,47.951733,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525278,,,Polygon,106.916579,47.956359,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525279,,,Polygon,106.918795,47.961406,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525280,,,Polygon,106.915917,47.944482,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525281,,,Polygon,106.924511,47.947329,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525282,,,Polygon,106.921609,47.962937,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-3 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525283,,,Polygon,106.923346,47.941395,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525284,,,Polygon,106.917172,47.95335,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525285,,,Polygon,106.922616,47.956204,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525286,,,Polygon,106.919265,47.965864,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525287,,,Polygon,106.919196,47.961626,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525288,,,Polygon,106.916774,47.947111,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525289,,,Polygon,106.921347,47.951974,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525290,,,MultiPolygon,106.920424,47.968506,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах гол зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525291,,,Polygon,106.922114,47.963332,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн гол зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525292,,,Polygon,106.915498,47.965052,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн гол зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525293,,,Polygon,106.918834,47.94395,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525294,,,Polygon,106.919312,47.941276,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525295,,,Polygon,106.919214,47.956226,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525296,,,Polygon,106.922361,47.944872,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525297,,,Polygon,106.922196,47.948282,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525298,,,Polygon,106.917992,47.949466,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525299,,,Polygon,106.919337,47.947245,ХЕТ-ний төлөвлөлтийн зам,2-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525300,,,MultiPolygon,106.876179,47.987776,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2015.04.15,1 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525301,,,MultiPolygon,106.900541,47.990287,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2015.04.15,1 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525302,,,MultiPolygon,106.915934,47.979478,ХЕТ-ний төлөвлөлтийн зам,Хороолол дундах зам,2015.04.15,2-4 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525303,,,MultiPolygon,106.882847,47.985205,ХЕТ-ний төлөвлөлтийн зам,Хороолол дундах зам,2015.04.15,2-4 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525304,,,MultiPolygon,106.912429,47.994395,ХЕТ-ний төлөвлөлтийн зам,Хороолол дундах зам,2015.04.15,2-4 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525305,,,Polygon,106.889638,47.985491,ХЕТ-ний төлөвлөлтийн зам,Одоо байгаа 2-р зэрэглэлийн гол зам,2015.04.15,8 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525306,,,Polygon,106.921542,47.982574,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн гол зам,2015.04.15,8 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525307,,,MultiPolygon,106.897711,47.985162,ХЕТ-ний төлөвлөлтийн зам,1-р зэргийн туслах зам,2015.04.15,6 эгнээ,Чингэлтэй нэгж хорооллын ХЕТ,,,,,
525308,,,MultiPolygon,106.946808,47.941649,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2015.04.15,1,Дарь эх нэгж хорооллын ХЕТ,,,,,
525309,,,MultiPolygon,106.949359,47.985593,ХЕТ-ний төлөвлөлтийн зам,Авто зогсоол,2015.04.15,,Дамбадаржаа нэгж хорооллын ХЕТ,,,,,
525310,,,MultiPolygon,106.951679,47.944022,ХЕТ-ний төлөвлөлтийн зам,Явган зам,2015.04.15,1,Дарь эх нэгж хорооллын ХЕТ,,,,,
525311,,,Polygon,107.124306,47.873153,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525312,,,Polygon,107.125376,47.873725,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525313,,,Polygon,107.126191,47.870464,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525314,,,Polygon,107.122827,47.868412,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525315,,,Polygon,107.113265,47.871363,ХЕТ-ний төлөвлөлтийн зам,Худалдаа үйлчилгээний ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525316,,,Polygon,106.921919,47.944731,ХЕТ-ний төлөвлөлтийн зам,Хорооллын дундах туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525317,,,Polygon,106.9175,47.973927,ХЕТ-ний төлөвлөлтийн зам,1-р зэрэглэлийн туслах зам,2015.04.15,2 урсгалтай-2 эгнээ,9-р нэгж хорооллын ХЕТ,,,,,
525318,,,Polygon,107.11261,47.872887,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525319,,,Polygon,107.111484,47.873607,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525320,,,Polygon,107.109148,47.875206,ХЕТ-ний төлөвлөлтийн зам,Онцгой байдлын газрын ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525321,,,Polygon,107.111895,47.872548,ХЕТ-ний төлөвлөлтийн зам,Орон сууцны ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525322,,,Polygon,107.111844,47.871354,ХЕТ-ний төлөвлөлтийн зам,Худалдаа үйлчилгээний ил зогсоол,2015.04.15,,31-р нэгж хорооллын ХЕТ,2016.09.15 ний өдөр Т.Соёл-эрдэнэ мэдээг оруулав.,,,,
525323,,,Polygon,106.965855,47.992415,ХЕТ-ний төлөвлөлтийн зам,Хороолол доторх зам,2015.04.15,2,Дамбадаржаа нэгж хорооллын ХЕТ,,,,,
525324,,,Polygon,106.975553,47.994807,ХЕТ-ний төлөвлөлтийн зам,Гэр хороолол доторх зам,2015.04.15,2,Дамбадаржаа нэгж хорооллын ХЕТ,,,,,
525325,,,Polygon,106.9731,48.003296,ХЕТ-ний төлөвлөлтийн зам,Хороолол доторх зам,2015.04.15,2,Дамбадаржаа нэгж хорооллын ХЕТ,,,,,
525326,,,Polygon,106.577524,47.901543,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525327,,,Polygon,106.608062,47.877674,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн гол зам,2014.04.04,4,Аргалант-Эмээлт хотын ЕТ,,,,,
525328,,,Polygon,106.598708,47.888642,ХЕТ-ний төлөвлөлтийн зам,Улсын чанартай авто зам,2014.04.04,4,Аргалант-Эмээлт хотын ЕТ,,,,,
525329,,,Polygon,106.569797,47.905274,ХЕТ-ний төлөвлөлтийн зам,Улсын чанартай авто зам,2014.04.04,4,Аргалант-Эмээлт хотын ЕТ,,,,,
525330,,,Polygon,106.588857,47.83669,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525331,,,Polygon,106.605048,47.865892,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525332,,,Polygon,106.610538,47.869364,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн  туслах зам,2014.04.04,2,Аргалант-Эмээлт хотын ЕТ,,,,,
525333,,,Polygon,106.553109,47.821825,ХЕТ-ний төлөвлөлтийн зам,2-р зэргийн гол зам,2014.04.04,4,Аргалант-Эмээлт хотын ЕТ,,,,,
