id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,Гудамж
307671,ТТО131421150944000,58-р байрны хойд талын явган хүний зам,Polygon,106.944669,47.922318,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,7-р хороо,15-р хороолол-6 /13345/,,
308128,ТТО131658927181000,ногоон байгууламж,Polygon,107.093507,47.884423,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,,
308188,ТТО131525096807000,Хүүхдийн тоглоомын талбай,Polygon,106.937352,47.917484,Тохижилтын загвар зураг,Тоглоомын талбайн барилга,Баянзүрх,15-р хороо,,МЗХ2018/10-32,
308205,ТТО131430410310000,Их монгол хороололын замын эсрэг талын явган хүний,Polygon,106.943404,47.904499,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,26-р хороо,Олимп хороолол-2 /13312/,,
308264,ТБА131536162565000,Тохижилт бүхий газар доорхи гарааш,Polygon,106.9554,47.909967,Тохижилтын загвар зураг,Тодорхойгүй,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,,
308346,ТТО131544023018000,Орон сууцны 200-р байрны зүүн талд цэцэрлэгт хүрээ,Polygon,106.949327,47.921679,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,4-р хороо,15-р хороолол-5 /13344/,МЗХ2018/27-19,
308486,ТТО131525095550000,Эргийн тохижилт,Polygon,106.951166,47.888473,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,26-р хороо,,МЗХ2018/10-29,Их Монгол улсын гудамж
308596,ТТО181655286329000,,Polygon,106.809033,47.919116,Тохижилтын загвар зураг,,Сонгинохайрхан,4-р хороо,Толгойт-1 /18100/,,
308667,ТТО131544095557000,"Цайзын 51-р гудамжинд, 1а-р хашааны баруун талд гу",Polygon,106.979908,47.943011,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянзүрх,19-р хороо,Цайз /13291/,МЗХ2018/27-25,
308814,ТТО131432043423000,Явган хүний гүйлтийн зам,Polygon,106.956091,47.899895,Тохижилтын загвар зураг,Ажилчдын түр байрны барилга,Баянзүрх,26-р хороо,Үндэсний цэцэрлэгт хүрээлэн /13313/,,
308873,ТТО131538494704000,"Орон сууцны 204, 205-р байруудын гадна талбайн тох",Polygon,106.959761,47.921739,Тохижилтын загвар зураг,,Баянзүрх,5-р хороо,15-р хороолол-4 /13343/,МЗХ2018/23-15,
308874,ТТО131538519552000,"Орон сууцны хаан, хатан байрны гадна талбайн тохиж",Polygon,106.934613,47.909317,Тохижилтын загвар зураг,,Баянзүрх,25-р хороо,13-р хороолол 2-5 /13374/,МЗХ2018/23-25,
308936,ТТО131503919186002,Туул гол дагуу унадаг дугуйн зам,Polygon,107.281407,47.810376,Тохижилтын загвар зураг,,Баянзүрх,11-р хороо,Нам даваа /13088/,МЗХ2017/05-24-1,
309334,ТТО131658845205000,Нарантуул захын урд талаар хийгдэх туслах гудамж з,Polygon,106.956069,47.908061,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,,
309400,ТТО131525095721000,Эргийн тохижилт,Polygon,106.943083,47.889056,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,26-р хороо,,МЗХ2018/10-29,Их Монгол улсын гудамж
309409,ТТО131429901597000,Цогцолбор байрны баруун талд хийгдэх тохижилт,Polygon,106.999807,47.916517,Тохижилтын загвар зураг,,Баянзүрх,8-р хороо,Амгалан-1 /13260/,,
309410,ТТО131430298826000,204-р байрны ар талд тоглоомын талбай,Polygon,106.960206,47.921348,Тохижилтын загвар зураг,,Баянзүрх,5-р хороо,15-р хороолол-4 /13343/,,
309570,ТТО131544090074000,Улсын хоёрдугаар төв эмнэлэгийн гадна талбайн тохи,Polygon,106.937252,47.920259,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,3-р хороо,12-р хороолол-2 /13381/,МЗХ2018/27-20,
309640,ТТО131658845016000,Нарантуул захын урд талаар хийгдэх туслах гудамж з,Polygon,106.948689,47.908158,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,14-р хороо,14-р хороолол-7 /13336/,,
309716,ТТО131430302053000,"Дарь эх, Бэрхийн зам 101-891 тоот 4-р хэсэг 5, 8, ",MultiPolygon,106.93993,47.947453,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,27-р хороо,Дунд дарь-Эх /13352/,,
310054,ТТО131533579830000,СЭМҮТ гадна талбайн тохижилт,Polygon,107.010976,47.93309,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Баянзүрх,9-р хороо,Шар хад-1 /13280/,МЗХ2018/18-11,
310063,ТТО131429281137000,"4 дүгээр хэсэг, 46-р гудамжны хажууд тоглоомын тал",Polygon,107.086741,47.919426,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянзүрх,28-р хороо,Хужирбулан /13210/,,
310119,ТТО131429269126000,Улиастайн блокны үйлдвэрийн гадна тохижилт,Polygon,107.033209,47.901484,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Баянзүрх,23-р хороо,Улиастай /13250/,,
310538,ТТО131544099179000,Грийн ресорт хотхоны орон сууцны 78-р байрны зүүн ,Polygon,106.959843,47.91003,Тохижилтын загвар зураг,,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,МЗХ2018/27-28,
310890,ТТО131658845109000,Нарантуул захын урд талаар хийгдэх туслах гудамж з,Polygon,106.952407,47.908104,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,,
310963,ТТО131432587466000,9 дүгээр байрны зүүн талд,Polygon,106.938603,47.922744,Тохижилтын загвар зураг,,Баянзүрх,3-р хороо,12-р хороолол-2 /13381/,,
311130,ТТО131545147872000,"Цэцэрлэгт хүрээлэн, ногоон байгууламж",Polygon,107.047282,47.888613,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,МЗХ2018/29-26,
311328,ТТО131538492822000,Орон сууцны 22-25-р байруудын гадна талд,MultiPolygon,106.939865,47.926187,Тохижилтын загвар зураг,,Баянзүрх,1-р хороо,12-р хороолол-1 /13380/,МЗХ2018/23-13,
311329,ТТО131538516758000,МТ ШТС-ын зүүн талд гудамжны тохижилт,Polygon,106.95079,47.926323,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,4-р хороо,Цэргийн хотхон /13360/,МЗХ2018/23-22,
311596,ТТО131430406198000,"Сэлбэ 24-р гудамж, 602-24-р гудамжны 624 тоот хүрт",Polygon,106.928899,47.94745,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,27-р хороо,Дарь эх-3 /13351/,,
311659,ТТО131538472287000,nnnn,Polygon,106.938531,47.917855,Тохижилтын загвар зураг,,Баянзүрх,15-р хороо,13-р хороолол 2-1 /13370/,,
311660,ТТО131538484832000,nnnn,Polygon,106.938531,47.917855,Тохижилтын загвар зураг,,Баянзүрх,15-р хороо,13-р хороолол 2-1 /13370/,,
311661,ТТО131538508533000,Харуул алтай хотхоны хойд талд ногоон байгууламж б,Polygon,106.997757,47.917792,Тохижилтын загвар зураг,,Баянзүрх,8-р хороо,Шар хад-1 /13280/,МЗХ2018/23-17,
311808,ТТО131658844846000,Нарантуул захын урд талаар хийгдэх туслах гудамж з,Polygon,106.945114,47.908487,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,14-р хороо,14-р хороолол-7 /13336/,,
311891,ТТО131429270688000,Овоот гудамжинд тоглоомын талбай,Polygon,106.990092,47.935048,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянзүрх,24-р хороо,Цахлай /13290/,,
311893,ТТО131432674357000,26-р байрны баруун талд тохижилт,Polygon,106.938412,47.926825,Тохижилтын загвар зураг,,Баянзүрх,1-р хороо,12-р хороолол-1 /13380/,,
311999,ТТО131655581959000,Авто замын байгууламж бүхий гадна талбайн тохижилт,Polygon,106.97205,47.910606,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,13-р хороо,,ХТХ2022/00-216,
312328,ТТО131539764895000,Баянзүрх хайрханы тохижилт,Polygon,107.142377,47.894844,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянзүрх,11-р хороо,Суурьшилгүй бүс /13051/,МЗХ2018/24-02,
312401,ТТО131658927396000,Ногоон байгууламж,Polygon,107.093803,47.884174,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,,
312478,ТТО131429272694000,HOME PLAZA-аас оргил худалдааны төв хүртэл явган х,Polygon,106.931873,47.902107,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянзүрх,26-р хороо,Олимп хороолол-2 /13312/,,
313492,ТТО181655286316000,,Polygon,106.809033,47.919116,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Сонгинохайрхан,4-р хороо,Толгойт-1 /18100/,,
