id,object_no,object_name,geom_type,lon,lat
45613,,,Polygon,106.916028,47.936284
45614,,,Polygon,106.91623,47.935401
45615,,,Polygon,106.916337,47.934934
45616,,,Polygon,106.898788,47.920864
45617,,,Polygon,106.916484,47.934291
45618,,,Polygon,106.916592,47.933702
45619,,,Polygon,106.915824,47.937059
45620,,,Polygon,106.916002,47.936281
45621,,,Polygon,106.898681,47.920961
45622,,,Polygon,106.916202,47.935407
45623,,,Polygon,106.916313,47.934923
45624,,,Polygon,106.916458,47.934288
45625,,,Polygon,106.921043,47.933951
45626,,,Polygon,106.898454,47.920988
45627,,,Polygon,106.921034,47.933932
45628,,,Polygon,106.916464,47.935081
45629,,,Polygon,106.916479,47.935109
45630,,,Polygon,106.916604,47.935004
45631,,,Polygon,107.03035,47.914674
45632,,,Polygon,106.916639,47.935036
45633,,,Polygon,106.920529,47.934026
45634,,,Polygon,106.920487,47.934036
45635,,,Polygon,106.920635,47.935113
45636,,,Polygon,107.032545,47.915471
45637,,,Polygon,106.920741,47.934503
45638,,,Polygon,106.920597,47.935101
45639,,,Polygon,106.920697,47.934522
45640,,,Polygon,106.920657,47.934139
45641,,,Polygon,106.898681,47.920961
45642,,,Polygon,106.920612,47.934163
45643,,,Polygon,106.922213,47.934304
45644,,,Polygon,106.922235,47.934288
45645,,,Polygon,106.916728,47.933059
45646,,,Polygon,106.774102,47.857208
45647,,,Polygon,106.915312,47.932448
45648,,,Polygon,106.992025,47.910756
45649,,,Polygon,107.038744,47.918561
45650,,,Polygon,106.927976,47.967989
45651,,,Polygon,106.928517,47.966594
45652,,,Polygon,106.928856,47.965743
45653,,,Polygon,106.972509,48.000061
45654,,,Polygon,106.933191,47.934213
45655,,,Polygon,106.991762,47.921178
45656,,,Polygon,107.032339,47.924775
45657,,,Polygon,107.039973,47.913413
45658,,,Polygon,107.042773,47.911886
45659,,,Polygon,106.893659,47.92433
45660,,,Polygon,107.037049,47.912919
45661,,,Polygon,107.031174,47.920317
45662,,,Polygon,107.031521,47.914139
45663,,,Polygon,107.029891,47.912964
45664,,,Polygon,107.030711,47.916349
45665,,,Polygon,107.030876,47.917776
45666,,,Polygon,107.033442,47.917115
45667,,,Polygon,107.031478,47.919204
45668,,,Polygon,107.031729,47.911356
45669,,,Polygon,107.03303,47.911695
45670,,,Polygon,107.033149,47.909093
45671,,,Polygon,107.034581,47.908932
45672,,,Polygon,107.032674,47.909281
45673,,,Polygon,107.033049,47.90704
45674,,,Polygon,107.033364,47.905841
45675,,,Polygon,107.03455,47.902338
45676,,,Polygon,107.033651,47.905463
45677,,,Polygon,107.006146,47.900794
45678,,,Polygon,107.00883,47.899528
45679,,,Polygon,107.010983,47.900256
45680,,,Polygon,107.020395,47.900662
45681,,,Polygon,107.027802,47.900905
45682,,,Polygon,106.896807,47.92111
45683,,,Polygon,106.896444,47.921139
45684,,,Polygon,106.895214,47.92463
45685,,,Polygon,106.896327,47.9213
45686,,,Polygon,106.896438,47.920963
45687,,,Polygon,106.891161,47.922309
45688,,,Polygon,106.893285,47.923155
45689,,,Polygon,106.893247,47.922792
45690,,,Polygon,106.893112,47.922679
45691,,,Polygon,106.892729,47.922711
45692,,,Polygon,106.892234,47.922754
45693,,,Polygon,106.892914,47.922613
45694,,,Polygon,106.895673,47.924711
45695,,,Polygon,106.920636,47.946522
45696,,,Polygon,106.922987,47.942722
45697,,,Polygon,106.919935,47.942689
45698,,,Polygon,106.918755,47.943951
45699,,,Polygon,106.918429,47.945724
45700,,,Polygon,106.918195,47.947374
45701,,,Polygon,106.917715,47.942498
45702,,,Polygon,106.920565,47.949298
45703,,,Polygon,106.918637,47.952996
45704,,,MultiPolygon,106.917177,47.965373
45705,,,MultiPolygon,106.919099,47.950734
45706,,,MultiPolygon,106.917431,47.970121
45707,,,Polygon,106.898268,47.920972
45708,,,Polygon,106.928336,47.978692
45709,,,Polygon,106.929013,47.978123
45710,,,Polygon,106.776843,47.858812
45711,,,Polygon,106.788329,47.855144
45712,,,Polygon,106.895897,47.924699
45713,,,Polygon,106.785524,47.850356
45714,,,Polygon,106.78587,47.847044
45715,,,Polygon,106.782196,47.855259
45716,,,Polygon,106.782073,47.855668
45717,,,Polygon,106.782232,47.855154
45718,,,Polygon,106.78197,47.855921
45719,,,Polygon,106.78166,47.856428
45720,,,Polygon,106.781647,47.856419
45721,,,Polygon,106.781716,47.856787
45722,,,Polygon,106.781735,47.856781
45723,,,Polygon,106.781859,47.857095
45724,,,Polygon,106.781775,47.857309
45725,,,Polygon,106.781706,47.857575
45726,,,Polygon,106.781402,47.858477
45727,,,Polygon,106.786724,47.863799
45728,,,Polygon,106.781751,47.857911
45729,,,Polygon,106.781763,47.857908
45730,,,Polygon,106.777063,47.856773
45731,,,Polygon,106.777055,47.856767
45732,,,Polygon,106.766312,47.856385
45733,,,Polygon,106.766304,47.856379
45734,,,Polygon,106.893526,47.924282
45735,,,Polygon,106.895871,47.924869
45736,,,Polygon,106.895862,47.924869
45737,,,Polygon,106.895178,47.92482
45738,,,Polygon,106.895007,47.924767
45739,,,Polygon,106.894716,47.924675
45740,,,Polygon,106.893652,47.924176
45741,,,Polygon,106.894128,47.924217
45742,,,Polygon,106.894578,47.924225
45743,,,Polygon,106.89491,47.924222
45744,,,Polygon,106.895292,47.924215
45745,,,Polygon,106.895728,47.924204
45746,,,Polygon,106.896037,47.924232
45747,,,Polygon,106.898952,47.921146
45748,,,Polygon,106.899209,47.921128
45749,,,Polygon,106.897233,47.921073
45750,,,Polygon,106.896737,47.920748
45751,,,Polygon,106.89689,47.920749
45752,,,Polygon,106.897054,47.92076
45753,,,Polygon,106.897339,47.920685
45754,,,Polygon,106.897763,47.920625
45755,,,Polygon,106.898142,47.920572
45756,,,Polygon,106.898518,47.920497
45757,,,Polygon,106.895887,47.920456
45758,,,Polygon,106.893222,47.921987
45759,,,Polygon,106.896371,47.920322
45760,,,Polygon,106.89637,47.920317
45761,,,Polygon,106.89313,47.922926
45762,,,Polygon,106.893187,47.923432
45763,,,Polygon,106.892908,47.923428
45764,,,Polygon,106.893004,47.923598
45765,,,Polygon,106.893004,47.923598
45766,,,Polygon,106.891896,47.923686
45767,,,Polygon,106.892095,47.923553
45768,,,Polygon,106.892178,47.923693
45769,,,Polygon,106.892425,47.92394
45770,,,Polygon,106.892865,47.923829
45771,,,Polygon,106.893004,47.923598
45772,,,Polygon,106.893097,47.92106
45773,,,Polygon,106.982194,47.9191
45774,,,Polygon,106.953256,47.919611
45775,,,Polygon,106.971425,47.918501
45776,,,Polygon,106.893193,47.921937
45777,,,Polygon,106.945569,47.926817
45778,,,Polygon,106.969451,47.924815
45779,,,Polygon,106.985768,47.921073
45780,,,Polygon,107.030426,47.902153
45781,,,Polygon,107.025192,47.904425
45782,,,Polygon,107.024887,47.907337
45783,,,Polygon,107.030933,47.920133
45784,,,Polygon,107.031156,47.919665
45785,,,Polygon,107.030935,47.919209
45786,,,Polygon,106.811971,47.966263
45787,,,Polygon,106.810643,47.968294
45788,,,Polygon,106.808979,47.969009
45789,,,Polygon,106.809581,47.969323
45790,,,Polygon,106.806767,47.951194
45791,,,Polygon,106.806424,47.950851
45792,,,Polygon,106.80686,47.948661
45793,,,Polygon,106.807297,47.945512
45794,,,Polygon,106.897621,47.895401
45795,,,Polygon,106.90896,47.892231
45796,,,Polygon,106.868664,47.903138
45797,,,Polygon,106.893698,47.9039
45798,,,Polygon,106.887185,47.902285
45799,,,Polygon,106.880288,47.904784
45800,,,Polygon,106.901083,47.974081
45801,,,Polygon,106.883338,47.904554
45802,,,Polygon,106.885442,47.903814
45803,,,Polygon,106.881761,47.904146
45804,,,Polygon,106.883231,47.906064
45805,,,Polygon,106.886923,47.904605
45806,,,Polygon,106.892522,47.918148
45807,,,Polygon,106.887133,47.954672
45808,,,Polygon,106.76119,47.924109
45809,,,Polygon,106.764418,47.925098
45810,,,Polygon,106.765291,47.925302
45811,,,Polygon,106.896738,47.920268
45812,,,Polygon,106.89703,47.920254
45813,,,Polygon,106.897129,47.920214
45814,,,Polygon,106.897439,47.920197
45815,,,Polygon,106.897635,47.920143
45816,,,Polygon,106.892205,47.920975
45817,,,Polygon,106.891701,47.920984
45818,,,Polygon,106.891964,47.921017
45819,,,Polygon,106.891978,47.920963
45820,,,Polygon,106.891601,47.921007
45821,,,Polygon,106.892856,47.921217
45822,,,Polygon,106.89274,47.921248
45823,,,Polygon,106.892377,47.921261
45824,,,Polygon,106.892267,47.921298
45825,,,Polygon,106.893198,47.922416
45826,,,Polygon,106.891933,47.921308
45827,,,Polygon,106.89184,47.921344
45828,,,Polygon,106.891573,47.921344
45829,,,Polygon,106.891297,47.921419
45830,,,Polygon,106.891341,47.92178
45831,,,Polygon,106.891553,47.92173
45832,,,Polygon,106.891636,47.921811
45833,,,Polygon,106.891915,47.921697
45834,,,Polygon,106.892051,47.921713
45835,,,Polygon,106.893013,47.922126
45836,,,Polygon,106.892391,47.921654
45837,,,Polygon,106.892792,47.921643
45838,,,Polygon,106.892756,47.921598
45839,,,Polygon,106.89288,47.921611
45840,,,Polygon,106.89288,47.921422
45841,,,Polygon,106.893013,47.922126
45842,,,Polygon,106.892794,47.922192
45843,,,Polygon,106.892786,47.922111
45844,,,Polygon,106.89259,47.922159
45845,,,Polygon,106.892216,47.922162
45846,,,Polygon,106.892029,47.922202
45847,,,Polygon,106.891849,47.92226
45848,,,Polygon,106.891653,47.92221
45849,,,Polygon,106.891531,47.922241
45850,,,Polygon,106.891417,47.922293
45851,,,Polygon,106.892234,47.922754
45852,,,Polygon,106.892111,47.922793
45853,,,Polygon,106.89189,47.922819
45854,,,Polygon,106.89178,47.922793
45855,,,Polygon,106.890809,47.97914
45856,,,Polygon,106.875716,47.996637
45857,,,Polygon,106.876304,47.996481
45858,,,Polygon,106.918933,47.995649
45859,,,Polygon,106.91842,47.994685
45860,,,Polygon,106.912783,47.994801
45861,,,Polygon,106.917088,47.994108
45862,,,Polygon,106.919701,47.993661
45863,,,Polygon,106.916811,47.975739
45864,,,Polygon,106.915409,47.976208
45865,,,Polygon,106.909072,47.971409
45866,,,Polygon,106.89241,47.977684
45867,,,Polygon,106.931588,47.978184
45868,,,Polygon,106.932743,47.977734
45869,,,Polygon,106.969235,47.997267
45870,,,Polygon,106.972918,47.998265
45871,,,Polygon,106.934063,47.978964
45872,,,Polygon,106.931912,47.979837
45873,,,Polygon,106.974811,48.001951
45874,,,Polygon,106.892303,47.918092
45875,,,Polygon,106.927374,47.967653
45876,,,Polygon,106.971645,47.998645
45877,,,Polygon,106.927507,47.969818
45878,,,Polygon,106.928194,47.96693
45879,,,Polygon,106.928657,47.970609
45880,,,Polygon,106.926679,47.968312
45881,,,Polygon,106.928239,47.970533
45882,,,Polygon,106.927801,47.970475
45883,,,Polygon,106.927363,47.970418
45884,,,Polygon,106.897632,47.91963
45885,,,Polygon,106.926926,47.97036
45886,,,Polygon,106.928497,47.97074
45887,,,Polygon,106.928885,47.969525
45888,,,Polygon,106.927908,47.967409
45889,,,Polygon,106.971711,48.000948
45890,,,Polygon,106.971703,48.002227
45891,,,Polygon,106.974049,48.003563
45892,,,Polygon,106.974804,48.003326
45893,,,Polygon,106.973483,48.002565
45894,,,Polygon,106.973014,48.001149
45895,,,Polygon,106.971525,48.000067
45896,,,Polygon,106.971915,48.001036
45897,,,Polygon,106.973303,48.002398
45898,,,Polygon,106.970636,48.001086
45899,,,Polygon,106.972219,48.002815
45900,,,Polygon,106.928728,47.982109
45901,,,Polygon,106.928496,47.983552
45902,,,Polygon,106.929456,47.982753
45903,,,Polygon,106.930635,47.981898
45904,,,Polygon,106.932897,47.983177
45905,,,Polygon,106.93315,47.983714
45906,,,Polygon,106.933485,47.982727
45907,,,Polygon,106.931456,47.982633
45908,,,Polygon,106.892523,47.918078
45909,,,Polygon,106.931331,47.982064
45910,,,Polygon,106.931429,47.982974
45911,,,Polygon,106.892219,47.918486
45912,,,Polygon,106.891964,47.918439
45913,,,Polygon,106.891874,47.918426
45914,,,Polygon,106.892905,47.918012
45915,,,Polygon,106.539267,47.9327
45916,,,Polygon,106.521435,47.931907
45917,,,Polygon,106.530759,47.933981
45918,,,Polygon,106.897599,47.924603
45919,,,Polygon,106.931331,47.982545
45920,,,Polygon,106.929851,47.982632
45921,,,Polygon,106.928298,47.981222
45922,,,Polygon,106.930009,47.978698
45923,,,Polygon,106.930835,47.980995
45924,,,Polygon,106.929257,47.979686
45925,,,Polygon,106.897434,47.922203
45926,,,Polygon,106.897909,47.922162
45927,,,Polygon,106.898061,47.922186
45928,,,Polygon,106.985835,47.932308
45929,,,Polygon,106.898438,47.922107
45930,,,Polygon,106.898602,47.922127
45931,,,Polygon,106.898883,47.922053
45932,,,Polygon,106.899185,47.921996
45933,,,Polygon,106.896382,47.922218
45934,,,Polygon,106.89658,47.921842
45935,,,Polygon,106.896679,47.92189
45936,,,Polygon,106.896804,47.921886
45937,,,Polygon,106.896673,47.921813
45938,,,Polygon,106.977758,47.932144
45939,,,Polygon,106.994213,47.93365
45940,,,Polygon,106.93566,47.943988
45941,,,Polygon,106.935482,47.941678
45942,,,Polygon,106.937786,47.946678
45943,,,Polygon,106.938574,47.946745
45944,,,Polygon,106.965602,47.935215
45945,,,Polygon,106.964703,47.93394
45946,,,Polygon,106.963526,47.934302
45947,,,Polygon,106.939873,47.946674
45948,,,Polygon,106.936992,47.947862
45949,,,Polygon,106.832255,47.953516
45950,,,Polygon,106.833633,47.953684
45951,,,Polygon,106.835566,47.953879
45952,,,Polygon,106.840844,47.953701
45953,,,Polygon,106.836893,47.953956
45954,,,Polygon,106.837874,47.953911
45955,,,Polygon,106.862374,47.90338
45956,,,Polygon,106.864215,47.901251
45957,,,Polygon,106.89741,47.919653
45958,,,Polygon,106.869196,47.90188
45959,,,Polygon,106.865779,47.900197
45960,,,Polygon,106.86193,47.904892
45961,,,Polygon,106.836414,47.953941
45962,,,Polygon,106.824946,47.948907
45963,,,Polygon,106.824427,47.953045
45964,,,Polygon,106.819531,47.947231
45965,,,Polygon,106.822552,47.946715
45966,,,Polygon,106.825375,47.951179
45967,,,Polygon,106.825594,47.951033
45968,,,Polygon,106.824383,47.946821
45969,,,Polygon,106.824172,47.946653
45970,,,Polygon,106.820888,47.946871
45971,,,Polygon,106.895,47.926643
45972,,,Polygon,106.82242,47.946914
45973,,,Polygon,106.81987,47.94847
45974,,,Polygon,106.825295,47.94945
45975,,,Polygon,106.831587,47.950499
45976,,,Polygon,106.900291,47.923151
45977,,,Polygon,106.831465,47.948761
45978,,,Polygon,106.831405,47.947896
45979,,,Polygon,106.831375,47.947466
45980,,,Polygon,106.833861,47.948293
45981,,,Polygon,106.895046,47.926659
45982,,,Polygon,106.891395,47.931059
45983,,,Polygon,106.893315,47.930058
45984,,,Polygon,106.836092,47.949417
45985,,,Polygon,106.831175,47.94762
45986,,,Polygon,106.864221,47.931305
45987,,,Polygon,106.863403,47.931472
45988,,,Polygon,106.765484,47.856648
45989,,,Polygon,106.863816,47.931616
45990,,,Polygon,106.874257,47.93359
45991,,,Polygon,106.874021,47.933886
45992,,,Polygon,106.874349,47.933821
45993,,,Polygon,106.768324,47.857351
45994,,,Polygon,106.874546,47.933556
45995,,,Polygon,106.851464,47.953699
45996,,,Polygon,106.850987,47.953405
45997,,,Polygon,106.873721,47.941191
45998,,,Polygon,106.790001,47.859963
45999,,,Polygon,106.873217,47.941334
46000,,,Polygon,106.872833,47.941475
46001,,,Polygon,106.873697,47.9415
46002,,,Polygon,106.857778,47.945967
46003,,,Polygon,106.767551,47.856868
46004,,,Polygon,106.857934,47.946725
46005,,,Polygon,106.858149,47.94746
46006,,,Polygon,106.859135,47.948652
46007,,,Polygon,106.858498,47.94751
46008,,,Polygon,106.767306,47.85668
46009,,,Polygon,106.864313,47.931416
46010,,,Polygon,106.87395,47.933607
46011,,,Polygon,106.860186,47.949597
46012,,,Polygon,106.849957,47.953213
46013,,,Polygon,106.773506,47.856832
46014,,,Polygon,106.849772,47.953099
46015,,,Polygon,106.849603,47.952521
46016,,,Polygon,106.849275,47.951599
46017,,,Polygon,106.849159,47.950949
46018,,,Polygon,106.77324,47.857003
46019,,,Polygon,106.853578,47.955334
46020,,,Polygon,106.853292,47.954255
46021,,,Polygon,106.852331,47.953643
46022,,,Polygon,106.766907,47.925382
46023,,,Polygon,106.765202,47.927879
46024,,,Polygon,106.784784,47.939446
46025,,,Polygon,106.964553,47.994494
46026,,,Polygon,106.965491,47.994976
46027,,,Polygon,106.964876,47.993962
46028,,,Polygon,106.965292,47.994456
46029,,,Polygon,106.965664,47.994019
46030,,,Polygon,106.96694,47.994121
46031,,,Polygon,106.966113,47.994322
46032,,,Polygon,106.967511,47.99356
46033,,,Polygon,106.96694,47.992591
46034,,,Polygon,106.967383,47.993048
46035,,,Polygon,106.931981,47.981611
46036,,,Polygon,106.97425,48.001666
46037,,,Polygon,106.972556,48.003216
46038,,,Polygon,106.897573,47.924579
46039,,,Polygon,106.888689,47.931273
46040,,,Polygon,106.888692,47.931287
46041,,,Polygon,106.901159,47.92331
46042,,,Polygon,106.901153,47.923278
46043,,,Polygon,106.900291,47.92317
46044,,,Polygon,106.894168,47.927949
46045,,,Polygon,106.894141,47.927946
46046,,,Polygon,106.891391,47.931041
46047,,,Polygon,106.893288,47.930067
46048,,,Polygon,106.895293,47.925811
46049,,,Polygon,106.895302,47.925773
46050,,,Polygon,106.925208,47.934398
46051,,,Polygon,106.925168,47.934395
46052,,,Polygon,106.913923,47.930569
46053,,,Polygon,106.913918,47.930596
46054,,,Polygon,106.774994,47.85687
46055,,,Polygon,106.915883,47.93763
46056,,,Polygon,106.915858,47.937655
46057,,,Polygon,106.915721,47.937481
46058,,,Polygon,106.915764,47.937471
46059,,,Polygon,106.774728,47.857041
46060,,,Polygon,106.922063,47.934149
46061,,,Polygon,106.922023,47.934151
46062,,,Polygon,106.915144,47.933465
46063,,,Polygon,106.914594,47.933441
46064,,,Polygon,106.914672,47.929002
46065,,,Polygon,106.914647,47.928992
46066,,,Polygon,106.914478,47.929347
46067,,,Polygon,106.914454,47.929327
46068,,,Polygon,106.914238,47.929956
46069,,,Polygon,106.77914,47.857591
46070,,,Polygon,106.914213,47.929945
46071,,,Polygon,106.921974,47.929478
46072,,,Polygon,106.921949,47.929467
46073,,,Polygon,106.921668,47.929629
46074,,,Polygon,106.77902,47.85714
46075,,,Polygon,106.921644,47.929609
46076,,,Polygon,106.921322,47.930009
46077,,,Polygon,106.921138,47.931078
46078,,,Polygon,106.920971,47.932051
46079,,,Polygon,106.779266,47.856957
46080,,,Polygon,106.920846,47.932774
46081,,,Polygon,106.921298,47.929989
46082,,,Polygon,106.921111,47.931076
46083,,,Polygon,106.920944,47.932049
46084,,,Polygon,106.779707,47.858102
46085,,,Polygon,106.920818,47.932782
46086,,,Polygon,106.920733,47.933292
46087,,,Polygon,106.920605,47.933704
46088,,,Polygon,106.92071,47.933281
46089,,,Polygon,106.790339,47.85992
46090,,,Polygon,106.920576,47.933711
46091,,,Polygon,106.914054,47.931021
46092,,,Polygon,106.914026,47.931027
46093,,,Polygon,106.913912,47.931841
46094,,,Polygon,106.793727,47.861957
46095,,,Polygon,106.913887,47.93183
46096,,,Polygon,106.913805,47.93246
46097,,,Polygon,106.913777,47.932467
46098,,,Polygon,106.913699,47.933075
46099,,,Polygon,106.783279,47.851407
46100,,,Polygon,106.913674,47.933065
46101,,,Polygon,106.913541,47.933834
46102,,,Polygon,106.913568,47.933835
46103,,,Polygon,106.913262,47.934487
46104,,,Polygon,106.913249,47.934477
46105,,,Polygon,106.917781,47.933676
46106,,,Polygon,106.916106,47.933563
46107,,,Polygon,106.91717,47.933646
46108,,,Polygon,106.918312,47.933735
46109,,,Polygon,106.919433,47.933822
46110,,,Polygon,106.920252,47.933886
46111,,,Polygon,106.92182,47.934009
46112,,,Polygon,106.780655,47.858216
46113,,,Polygon,106.922381,47.934052
46114,,,Polygon,106.923599,47.934147
46115,,,Polygon,106.924862,47.934246
46116,,,Polygon,106.919423,47.933804
46117,,,Polygon,106.780897,47.857224
46118,,,Polygon,106.920268,47.93387
46119,,,Polygon,106.921837,47.933992
46120,,,Polygon,106.92237,47.934033
46121,,,Polygon,106.923602,47.934129
46122,,,Polygon,106.783233,47.858181
46123,,,Polygon,106.924878,47.934229
46124,,,Polygon,106.725985,47.939814
46125,,,Polygon,106.737413,47.926917
46126,,,Polygon,106.737389,47.926898
46127,,,Polygon,106.745122,47.921327
46128,,,Polygon,106.756218,47.911494
46129,,,Polygon,106.774405,47.905599
46130,,,Polygon,106.763032,47.857401
46131,,,Polygon,106.762712,47.857523
46132,,,Polygon,106.764561,47.857439
46133,,,Polygon,106.76424,47.857561
46134,,,Polygon,106.764577,47.856843
46135,,,Polygon,106.764681,47.856806
46136,,,Polygon,106.764417,47.856622
46137,,,Polygon,106.762593,47.856762
46138,,,Polygon,106.76308,47.856581
46139,,,Polygon,106.765744,47.856832
46140,,,Polygon,106.76999,47.856902
46141,,,Polygon,106.770655,47.857036
46142,,,Polygon,106.774302,47.857473
46143,,,Polygon,106.77187,47.857724
46144,,,Polygon,106.773046,47.857649
46145,,,Polygon,106.779333,47.858298
46146,,,Polygon,106.773307,47.857753
46147,,,Polygon,106.774533,47.857691
46148,,,Polygon,106.774794,47.857796
46149,,,Polygon,106.772038,47.856798
46150,,,Polygon,106.771772,47.85697
46151,,,Polygon,106.777499,47.857859
46152,,,Polygon,106.777755,47.857998
46153,,,Polygon,106.777931,47.856935
46154,,,Polygon,106.777666,47.857106
46155,,,Polygon,106.776401,47.857556
46156,,,Polygon,106.780511,47.857067
46157,,,Polygon,106.782016,47.857645
46158,,,Polygon,106.78219,47.858482
46159,,,Polygon,106.78252,47.858268
46160,,,Polygon,106.783382,47.857969
46161,,,Polygon,106.783049,47.858898
46162,,,Polygon,106.782412,47.860341
46163,,,Polygon,106.782757,47.861052
46164,,,Polygon,106.78174,47.86117
46165,,,Polygon,106.778476,47.858537
46166,,,Polygon,106.774313,47.858374
46167,,,Polygon,106.784367,47.861107
46168,,,Polygon,106.781612,47.860051
46169,,,Polygon,106.783006,47.86038
46170,,,Polygon,106.783508,47.860643
46171,,,Polygon,106.784844,47.861021
46172,,,Polygon,106.785336,47.861179
46173,,,Polygon,106.785933,47.861349
46174,,,Polygon,106.783354,47.86096
46175,,,Polygon,106.784027,47.861145
46176,,,Polygon,106.785014,47.861416
46177,,,Polygon,106.785614,47.861594
46178,,,Polygon,106.786054,47.860159
46179,,,Polygon,106.786334,47.862181
46180,,,Polygon,106.78596,47.862179
46181,,,Polygon,106.78649,47.862677
46182,,,Polygon,106.786526,47.864283
46183,,,Polygon,106.785187,47.859989
46184,,,Polygon,106.786215,47.86497
46185,,,Polygon,106.786459,47.864582
46186,,,Polygon,106.786755,47.864113
46187,,,Polygon,106.786947,47.86383
46188,,,Polygon,106.786223,47.864149
46189,,,Polygon,106.78603,47.864414
46190,,,Polygon,106.78631,47.863969
46191,,,Polygon,106.786485,47.863689
46192,,,Polygon,106.78405,47.8627
46193,,,Polygon,106.788982,47.860344
46194,,,Polygon,106.789728,47.860714
46195,,,Polygon,106.78269,47.86275
46196,,,Polygon,106.782555,47.863811
46197,,,Polygon,106.783174,47.862993
46198,,,Polygon,106.783691,47.863047
46199,,,Polygon,106.784974,47.864203
46200,,,Polygon,106.783951,47.864776
46201,,,Polygon,106.784293,47.864378
46202,,,Polygon,106.784383,47.864231
46203,,,Polygon,106.784454,47.864096
46204,,,Polygon,106.790401,47.860712
46205,,,Polygon,106.791062,47.861128
46206,,,Polygon,106.790367,47.861098
46207,,,Polygon,106.789452,47.861247
46208,,,Polygon,106.789856,47.862223
46209,,,Polygon,106.791279,47.860381
46210,,,Polygon,106.791666,47.860346
46211,,,Polygon,106.7928,47.861673
46212,,,Polygon,106.792087,47.862071
46213,,,Polygon,106.793418,47.861683
46214,,,Polygon,106.792472,47.861211
46215,,,Polygon,106.793937,47.861219
46216,,,Polygon,106.794347,47.861182
46217,,,Polygon,106.793006,47.860947
46218,,,Polygon,106.782813,47.852799
46219,,,Polygon,106.783703,47.850063
46220,,,Polygon,106.784665,47.851482
46221,,,Polygon,106.78403,47.851288
46222,,,Polygon,106.786093,47.851712
46223,,,Polygon,106.78713,47.851765
46224,,,Polygon,106.784275,47.851961
46225,,,Polygon,106.786479,47.846067
46226,,,Polygon,106.786882,47.845685
46227,,,Polygon,106.787788,47.846036
46228,,,Polygon,106.778198,47.85786
46229,,,Polygon,106.771004,47.857221
46230,,,Polygon,106.896147,47.924194
46231,,,Polygon,106.896442,47.924222
46232,,,Polygon,106.896541,47.924184
46233,,,Polygon,106.897611,47.923995
46234,,,Polygon,106.897192,47.923856
46235,,,Polygon,106.897266,47.923893
46236,,,Polygon,106.8965,47.92388
46237,,,Polygon,106.896751,47.923853
46238,,,Polygon,106.89566,47.923915
46239,,,Polygon,106.894804,47.923931
46240,,,Polygon,106.895365,47.923902
46241,,,Polygon,106.894468,47.923912
46242,,,Polygon,106.897969,47.923
46243,,,Polygon,106.894134,47.923934
46244,,,Polygon,106.894073,47.923924
46245,,,Polygon,106.893498,47.923882
46246,,,Polygon,106.89362,47.923655
46247,,,Polygon,106.896405,47.922833
46248,,,Polygon,106.894997,47.923551
46249,,,Polygon,106.895102,47.923549
46250,,,Polygon,106.895196,47.923543
46251,,,Polygon,106.895456,47.923457
46252,,,Polygon,106.895756,47.923463
46253,,,Polygon,106.896418,47.923211
46254,,,Polygon,106.896583,47.92337
46255,,,Polygon,106.896658,47.923451
46256,,,Polygon,106.896895,47.923352
46257,,,Polygon,106.897018,47.923402
46258,,,Polygon,106.897546,47.923411
46259,,,Polygon,106.897969,47.923498
46260,,,Polygon,106.898132,47.923414
46261,,,Polygon,106.897954,47.92345
46262,,,Polygon,106.898493,47.923142
46263,,,Polygon,106.896647,47.922558
46264,,,Polygon,106.89706,47.922539
46265,,,Polygon,106.897046,47.922379
46266,,,Polygon,106.896899,47.922425
46267,,,Polygon,106.897398,47.922582
46268,,,Polygon,106.898749,47.922587
46269,,,Polygon,106.896915,47.921841
46270,,,Polygon,106.89708,47.921782
46271,,,Polygon,106.897666,47.921711
46272,,,Polygon,106.898238,47.921643
46273,,,Polygon,106.898601,47.921646
46274,,,Polygon,106.898792,47.921583
46275,,,Polygon,106.898993,47.921611
46276,,,Polygon,106.899175,47.921585
46277,,,Polygon,106.899225,47.921539
46278,,,Polygon,106.896361,47.921657
46279,,,Polygon,106.896599,47.921464
46280,,,Polygon,106.896517,47.921431
46281,,,Polygon,106.896847,47.92142
46282,,,Polygon,106.897083,47.92137
46283,,,Polygon,106.897353,47.92138
46284,,,Polygon,106.89761,47.921342
46285,,,Polygon,106.8979,47.921279
46286,,,Polygon,106.898182,47.92128
46287,,,Polygon,106.898543,47.921205
46288,,,Polygon,106.898658,47.92123
46289,,,Polygon,106.89854,47.919743
46290,,,Polygon,106.898217,47.919528
46291,,,Polygon,106.898339,47.919242
46292,,,Polygon,106.897216,47.919757
46293,,,Polygon,106.897031,47.919817
46294,,,Polygon,106.896702,47.919862
46295,,,Polygon,106.896592,47.919913
46296,,,Polygon,106.898155,47.918919
46297,,,Polygon,106.896233,47.919964
46298,,,Polygon,106.895735,47.92006
46299,,,Polygon,106.895408,47.920151
46300,,,Polygon,106.895541,47.920013
46301,,,Polygon,106.898053,47.919064
46302,,,Polygon,106.897327,47.919286
46303,,,Polygon,106.897213,47.919273
46304,,,Polygon,106.897022,47.919257
46305,,,Polygon,106.897185,47.919226
46306,,,Polygon,106.896491,47.919325
46307,,,Polygon,106.896006,47.91939
46308,,,Polygon,106.895493,47.919453
46309,,,Polygon,106.895376,47.91913
46310,,,Polygon,106.895284,47.919085
