id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Үйлчилгээ албан конторын давхарын тоо /бусад/,Гудамж,Хүчинтэй хугацаа,Орон сууцны давхарын тоо,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар
713139,ТБА151558396800000,Гудамжны тохижилт,Polygon,106.902129,47.938184,Архитектур төлөвлөлтийн даалгавар,МЗХ2019/08-032,Гудамжны тохижилт,Талбайн тохижилт барилга,Чингэлтэй,10-р хороо,,,,,,
713159,ТБА181640995200000,,Polygon,106.809542,47.95976,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/37-012,,Албан конторын /төрийн байгууллага/,Сонгинохайрхан,41-р хороо,,,,,,
792116,ТБА171356998400016,Аялал жуулчлалын цогцолбор,Polygon,106.916756,47.880772,Архитектур төлөвлөлтийн даалгавар,МЗХ2023/02-023-1,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Хан-Уул,11-р хороо,Зайсан-2 /17021/,,,1,,
792122,ТБА171356998400017,Бурханы шашинтны цогцолбор,Polygon,106.864992,47.880771,Архитектур төлөвлөлтийн даалгавар,,,,Хан-Уул,24-р хороо,Хүүшийн ам /17080/,,,,,
792128,ТТА121677557418305,,Polygon,106.814793,47.869527,,,,,,,,,,,,
792129,ТБА171671753600001,"Спорт цогцолбор, үйлчилгээ, орон сууц",Polygon,106.810974,47.866014,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/45-015,"Спорт цогцолбор, үйлчилгээ, орон сууц",Үйлчилгээний барилга,Хан-Уул,6-р хороо,,,,,,
792136,ТТА121677559398486,,Polygon,106.822581,47.912068,,,,,,,,,,,,
792179,ТТА121677568212748,,Polygon,106.825018,47.963011,,,,,,,,,,,,
792180,ТТА121677568212888,,Polygon,106.824415,47.962965,,,,,,,,,,,,
792181,ТТА121677570273312,,Polygon,106.906465,47.933008,,,,,,,,,,,,
792189,ТТА121677574144450,,Polygon,106.777887,47.870164,,,,,,,,,,,,
792200,ТБА171663718400001,Сургууль цэцэрлэг бүхий аялал жуулчлалын цогцолбор,Polygon,106.81884,47.857201,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/33-027,Сургууль цэцэрлэг бүхий аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Хан-Уул,8-р хороо,,3,,,,
792201,ТБА171663718400002,Сургууль цэцэрлэг бүхий аялал жуулчлалын цогцолбор,Polygon,106.820107,47.857576,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/33-027,Сургууль цэцэрлэг бүхий аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Хан-Уул,8-р хороо,,,,,,
792207,ТБА171531094400000,,Polygon,106.924819,47.892405,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/39-033,,Албан конторын /хувийн байгууллага/,Хан-Уул,11-р хороо,,,,,,
792208,ТБА171666828800000,Аялал жуулчлал/Зочид буудал,MultiPolygon,106.828842,47.867283,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/22-012,Аялал жуулчлал/Зочид буудал,Аялал жуулчлалын барилга,Хан-Уул,23-р хороо,,,,,,
792285,ТБА171669161600001,"Үйлчилгээ, орон сууц",Polygon,106.884701,47.897883,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/39-041,"Үйлчилгээ, орон сууц",Үйлчилгээтэй орон сууц,Хан-Уул,3-р хороо,,,,,,
792289,ТБА131646870400003,"Агуулах, үйлдвэрийн цогцолбор",Polygon,107.003422,47.902206,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-015,"Агуулах, үйлдвэрийн цогцолбор",Агуулахын барилга,Баянзүрх,10-р хороо,,,,,,
792290,ТБА131646870400004,"Агуулах, үйлдвэрийн цогцолбор",Polygon,107.00153,47.902446,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-015,"Агуулах, үйлдвэрийн цогцолбор",Агуулахын барилга,Баянзүрх,10-р хороо,,,,,,
792318,ТБА131663545600002,Орон сууц,Polygon,106.993775,47.919981,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/33-003,Орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,8-р хороо,,,,,,
792319,ТБА131663608270000,Аялал жуулчлалын цогцолбор,Polygon,107.017839,47.883686,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/33-017,Аялал жуулчлалын цогцолбор,,Баянзүрх,11-р хороо,,,,,,
792324,ТБА181663949780000,,Polygon,106.808955,47.918972,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-043,,Ногоон байгууламжийн барилга,Сонгинохайрхан,4-р хороо,Толгойт-1 /18100/,,,,,
792349,ТБА131665360000000,Цэцэрлэг,Polygon,106.945009,47.953984,Архитектур төлөвлөлтийн даалгавар,БХБХ2022/03-014,Цэцэрлэг,Цэцэрлэгийн барилга,Баянзүрх,21-р хороо,,,,,,
792350,ТБА131665418687000,цэцэрлэг,Polygon,107.063423,47.920242,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/03-015,цэцэрлэг,Цэцэрлэгийн барилга,Баянзүрх,28-р хороо,,,,,,
792353,ТБА131666310400002,"Сургалт, хүмүүжлийн барилга",Polygon,106.98163,47.928197,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/37-010,"Сургалт, хүмүүжлийн барилга",Цэцэрлэгийн барилга,Баянзүрх,19-р хороо,,,,,,
792361,ТБА131665705600002,Аялал жуулчлалын цогцолбор,Polygon,106.954615,47.882643,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/37-002,Аялал жуулчлалын цогцолбор,,Баянзүрх,11-р хороо,,,Дүнжингаравын гудамж,,,
792363,ТБА131666137600000,Үйлччилгээтэй орон сууц,Polygon,107.008927,47.911623,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/28-003,Үйлччилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,10-р хороо,Амгалан-1 /13260/,,,,,
792386,ТБА131668643200002,Цэцэрлэгийн барилга,Polygon,106.995406,47.935477,Архитектур төлөвлөлтийн даалгавар,БХБХ2022/03-012,Цэцэрлэгийн барилга,Цэцэрлэгийн барилга,Баянзүрх,24-р хороо,,,,,,
792406,ТБА131669161600003,Хавдар судлалын үндэсний төв,Polygon,107.080434,47.86903,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/39-021,Хавдар судлалын үндэсний төв,Эмнэлгийн барилга,Баянзүрх,11-р хороо,,,,,,
792407,ТБА131669161600004,Аялал жуулчлалын цогцолбор,Polygon,107.058357,47.873088,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/39-047,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,,,,1,,
792412,ТБА131669593600000,Шүүхийн контор,Polygon,106.944942,47.928756,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/38-009,Шүүхийн контор,Албан конторын /төрийн байгууллага/,Баянзүрх,2-р хороо,,,,,,
792415,ТБА131669939200003,Үйлчилгээтэй орон сууц,Polygon,106.981338,47.926607,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/44-006,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,19-р хороо,,,,,,
792416,ТБА131669939200004,Орон сууц,Polygon,106.962817,47.924781,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/39-019,Орон сууц,Орон сууц /үйлчилгээгүй/,Баянзүрх,5-р хороо,,,,,,
792426,ТБА131670457600000,"Шинжлэх ухааны хүрээнлэнгүүдийн нэгдсэн цогцолбор,",Polygon,106.997092,47.909373,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/40-011,"Шинжлэх ухааны хүрээнлэнгүүдийн нэгдсэн цогцолбор,",Эрдэм шинжилгээний байгууллагын барилга,Баянзүрх,20-р хороо,,,Ард Аюушийн өргөн чөлөө,,,
792437,ТБА131671408000004,"Буудаллах, отоглох орон байр",Polygon,107.054888,47.879131,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/43-006,"Буудаллах, отоглох орон байр",Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,,,,,,
792453,ТБА131671667200000,Аж ахуйн үйлдвэрлэлийн цогцолбор,Polygon,107.194851,47.806272,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/45-014,Аж ахуйн үйлдвэрлэлийн цогцолбор,Хүлэмж,Баянзүрх,11-р хороо,,,,,,
792485,ТTА131675036800001,Цэцэрлэг бүрий үйлчилгээтэй орон сууц,Polygon,107.00992,47.911474,Архитектур төлөвлөлтийн даалгавар,МЗХ2023/03-001,Цэцэрлэг бүрий үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,10-р хороо,,,,1,,
792504,ТБА131675900800001,"Буудаллах, отоглох орон байр",Polygon,107.064833,47.877188,Архитектур төлөвлөлтийн даалгавар,МЗХ2023/05-0,"Буудаллах, отоглох орон байр",Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,,,,,,
792524,ТБА171671753600002,"Спорт цогцолбор, үйлчилгээ, орон сууц",Polygon,106.809066,47.865452,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/45-015,"Спорт цогцолбор, үйлчилгээ, орон сууц",Үйлчилгээтэй орон сууц,Хан-Уул,6-р хороо,,,Дүнжингаравын гудамж,,,
792525,ТБА171665964800001,Цэцэрлэг,Polygon,106.794556,47.848309,Архитектур төлөвлөлтийн даалгавар,мзх2022/36-033 | МЗХ2022/36-033,Цэцэрлэг,Цэцэрлэгийн барилга,Хан-Уул,8-р хороо,,,,,,
792535,ТБА171625931272001,Үйлчилгээтэй орон сууц,Polygon,106.756982,47.856755,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/40-010,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Хан-Уул,10-р хороо,Буянт Ухаа хороолол-3 /17122/,,,,,
792536,ТБА171629417600000,Үйлчилгээтэй орон сууц,Polygon,106.757864,47.856361,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/40-010,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Хан-Уул,10-р хороо,,2,,,12,
792548,ТБА171640044800000,Амины орон сууцны цогцолбор,Polygon,106.785932,47.822351,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/26-003,Амины орон сууцны цогцолбор,Үйлчилгээтэй амины орон сууц,Хан-Уул,8-р хороо,,,Өлзийтийн зам,,,
792561,ТБА171663604082000,Орон сууцны цогцолбор,Polygon,106.776991,47.852527,Архитектур төлөвлөлтийн даалгавар,мзх2022/33-025 | МЗХ2022/33-025,Орон сууцны цогцолбор,Орон сууц /үйлчилгээгүй/,Хан-Уул,21-р хороо,,,,,,
792564,ТБА171663632000003,Аялал жуулчлалын цогцолбор,Polygon,106.923919,47.881977,Архитектур төлөвлөлтийн даалгавар,,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Хан-Уул,11-р хороо,,,,,,
792566,ТБА171663545600005,"Буудаллах, отоглох орон байр",Polygon,106.841098,47.805272,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/33-029,"Буудаллах, отоглох орон байр",Аялал жуулчлалын барилга,Хан-Уул,8-р хороо,,,,,,
