id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,"Барилга, байгууламжийн нэр",Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
1429458,ТАЗ1709795343060,,Polygon,106.816777,47.915918,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,19-р хороо,21-р хороолол-2 /18081/,
1429598,ТТА181710147236108,,Polygon,106.843051,47.873521,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Дүүжин тээврийн урд буудал төлөвлөлт,МЗХ2024/00-078,Хан-Уул,23-р хороо,Хүүшийн ам /17080/,
1429686,ТАЗ1710320760659,,Polygon,106.746026,47.913286,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
1429688,ТАЗ1710321783831,,Polygon,106.745661,47.913359,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
1429707,ТТА181710393754829,,Polygon,106.952554,47.93465,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,МЗХ2024/00-093,Баянзүрх,2-р хороо,Цэргийн хотхон /13360/,
1429838,ТТА181710742633918,,Polygon,107.252734,47.785118,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,МЗХ2024/00-123,Налайх,"7-р хороо, 1-р хороо","Өвөр шанд /12810/, Уурхайчин /12750/",
1429901,ТАЗ1710834713180,,Polygon,106.651111,47.899632,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,32-р хороо,Баруун туруун-2 /18341/,
1429912,ТТА131710838797499,,Polygon,106.80018,47.976403,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",МЗХ2022/38-011,Сонгинохайрхан,24-р хороо,"Толгойтын баруун салаа-2 /18151/, Толгойтын баруун салаа-1 /18150/",
1429915,ТАЗ1710895875054,,Polygon,106.800203,47.976393,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,24-р хороо,"Толгойтын баруун салаа-2 /18151/, Толгойтын баруун салаа-1 /18150/",
1429919,ТАЗ1710898481100,,Polygon,106.804262,47.975923,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,24-р хороо,Толгойтын баруун салаа-2 /18151/,
1429920,ТАЗ1710898481180,,Polygon,106.799981,47.976536,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,24-р хороо,Толгойтын баруун салаа-2 /18151/,
1429921,ТАЗ1710898481262,,Polygon,106.804426,47.9758,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,24-р хороо,Толгойтын баруун салаа-2 /18151/,
1429927,ТТА181710901965517,,Polygon,106.809909,47.925053,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",МЗХ2022/38-012,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429930,ТАЗ1710902671108,,Polygon,106.809883,47.925065,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429931,ТАЗ1710903047154,,Polygon,106.809781,47.925425,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429932,ТАЗ1710903047238,,Polygon,106.809634,47.925176,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429933,ТАЗ1710903047294,,Polygon,106.809424,47.924907,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429934,ТАЗ1710903047365,,Polygon,106.80994,47.92466,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429935,ТАЗ1710903047422,,Polygon,106.810486,47.924794,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429936,ТАЗ1710903047485,,Polygon,106.810618,47.925061,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429937,ТАЗ1710903047549,,Polygon,106.808949,47.92496,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429938,ТАЗ1710903047622,,Polygon,106.809561,47.924544,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429939,ТАЗ1710903047682,,Polygon,106.810436,47.924661,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,27-р хороо,21-р хороолол-3 /18082/,
1429942,ТТА181710904106653,,Polygon,106.842128,47.964017,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,МЗХ2024/00-112,Сонгинохайрхан,10-р хороо,Баянхошуу-1 /18010/,
1429948,ТТА181710905123223,,Polygon,106.792418,47.932546,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",МЗХ2022/38-007,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429950,ТАЗ1710905556993,,Polygon,106.79244,47.93247,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429951,ТАЗ1710905966768,,Polygon,106.793212,47.932361,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429952,ТАЗ1710905966879,,Polygon,106.791779,47.932282,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429953,ТАЗ1710905966956,,Polygon,106.792257,47.932908,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429954,ТАЗ1710905967028,,Polygon,106.792916,47.932129,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429955,ТАЗ1710905967091,,Polygon,106.792375,47.932437,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Сонгинохайрхан,36-р хороо,Толгойт-6 /18105/,
1429956,ТТА181710907088062,,Polygon,106.963002,47.926346,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",230103010,Баянзүрх,31-р хороо,"Цэргийн хотхон /13360/, Алтан-Өлгий /13292/",
1429957,ТАЗ1710911872938,,Polygon,106.963002,47.926346,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,"Цэргийн хотхон /13360/, Алтан-Өлгий /13292/",
1429958,ТАЗ1710912199503,,Polygon,106.963136,47.924074,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,Алтан-Өлгий /13292/,
1429959,ТАЗ1710912199612,,Polygon,106.963259,47.924545,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,Алтан-Өлгий /13292/,
1429960,ТАЗ1710912199677,,Polygon,106.963215,47.925087,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,Алтан-Өлгий /13292/,
1429961,ТАЗ1710912199739,,Polygon,106.963158,47.925689,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,Алтан-Өлгий /13292/,
1429962,ТАЗ1710912199805,,Polygon,106.963065,47.928811,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Баянзүрх,31-р хороо,Алтан-Өлгий /13292/,
