id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
261954,ТШУ1522161577001,Борооны ус зайлуулах шугам,Polygon,107.004974,47.927438,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
262231,ТШУ1404488780001,Зүүн  сэлбэ бохир усны коллектор,Polygon,106.931998,47.910661,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
262691,ТШУ1628094693001,Дулааны шугам,Polygon,106.929051,47.906267,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
271783,ТШУ1404808600001,Үерийн далан,Polygon,107.004424,47.91986,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
282725,ТШУ1529923243001,Борооны ус зайлуулах шугам,Polygon,107.018056,47.91814,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
284387,ТШУ1645649075001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -5,Polygon,107.005033,47.927771,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
284389,ТШУ1645650963001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -8,Polygon,106.993607,47.926417,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
284537,ТШУ1529923471001,,Polygon,107.01377,47.92055,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
285010,ТШУ1645650366001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -6,Polygon,107.011726,47.931933,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
285630,ТШУ1645633030001,Хуваарилах байгууламж,Polygon,107.004313,47.930348,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
288090,ТШУ1645624744001,Дэд өртөө ХТП,Polygon,106.990607,47.927788,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
289498,ТШУ1415701493001,Их тойруу ЦДАШ,Polygon,106.991014,47.934766,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
289916,ТШУ1645633770001,Дэд өртөө ХТП,Polygon,107.006507,47.931701,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
289918,ТШУ1645650191001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -4,Polygon,107.007858,47.933476,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
292485,ТШУ1645738783001,Насос станцын барилга,Polygon,106.991565,47.929607,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
293039,ТШУ1645634296001,Дэд өртөө ХТП,Polygon,107.00133,47.921553,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
294208,ТШУ1645631017001,Хуваарилах байгууламж,Polygon,106.990349,47.929559,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
294342,ТШУ1529923439001,,Polygon,107.019567,47.92191,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
296843,ТШУ1645650795001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -9,Polygon,106.99341,47.930775,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
297449,ТШУ1645633520001,Дэд өртөө ХТП,Polygon,107.003374,47.931441,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
297584,ТШУ1529923495001,,Polygon,107.01062,47.919536,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
298220,ТШУ1529923383001,,Polygon,107.015708,47.923876,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
299261,ТШУ1645648822001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -2,Polygon,107.005396,47.928027,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
299987,ТШУ1545919643001,Дулааны шугам,Polygon,106.991846,47.919963,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
300239,ТШУ1658413379001,Дулааны шугам,Polygon,106.987203,47.906893,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
300462,ТШУ1645634029001,Дэд өртөө ХТП,Polygon,107.006553,47.925535,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
301091,ТШУ1645649316001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -5,Polygon,107.010406,47.928456,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302248,ТШУ1415702981001,Их тойрог ЦДАШ,Polygon,106.872492,47.955582,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302250,ТШУ1526470950002,Ус хангамжийн гол шугам Ф600мм голч бүхий /7243м/,Polygon,106.895153,47.92822,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302252,ТШУ1470338421002,Борооны усны гол магистраль шугам,Polygon,106.901511,47.924419,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302267,ТШУ1454403272001,"Цэвэр усны  шугам Ф900мм шугам, 4215м",Polygon,106.902867,47.928242,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302269,ТШУ1454404776001,Бохир усны шугам Ф600мм-1684м,Polygon,106.905589,47.928216,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302271,ТШУ1484299813001,Сэлбэ дэд төвийн бохир усны шугам,Polygon,106.91678,47.974265,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302277,ТШУ1526649483001,Сэлбэ дэд төв,Polygon,106.914844,47.96865,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302279,ТШУ1526649483002,Сэлбэ дэд төв,Polygon,106.915053,47.96527,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302280,ТШУ1526649483003,Сэлбэ дэд төв,Polygon,106.915977,47.959,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302316,ТШУ1645649757001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -7,Polygon,107.000591,47.931958,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302405,ТШУ1557423344001,Дулааны шугам,Polygon,106.893796,47.927447,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302466,ТШУ1559570467001,Дэд өртөө / ХТП,Polygon,106.910759,47.970629,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302801,ТШУ1587464800001,Дулааны шугам,Polygon,106.907975,47.936911,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
302991,ТШУ1603474458001,Сэлбэ дэд төвийн дулааны шугам,Polygon,106.910962,47.969829,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303020,ТШУ1608129265001,Дулааны шугам,Polygon,106.90327,47.936581,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303337,ТШУ1624368486001,Үерийн далан суваг,Polygon,106.902375,47.937125,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303514,ТШУ1637589594001,Борооны ус зайлуулах шугам,MultiPolygon,106.904596,47.955065,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303654,ТШУ1493904972002,"Боомт бүхий тунгаагуур, усан сан 1%",Polygon,106.928291,47.942605,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303672,ТШУ1648050781001,Ариутгах татуургын шугам,Polygon,106.90449,47.932768,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303673,ТШУ1648051497001,Дулааны шугам,Polygon,106.904614,47.933442,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303764,ТШУ1651502486001,Хөрсний ус зайлуулах шугам,Polygon,106.907117,47.969825,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303850,ТШУ1655288111001,Холбооны шилэн кабель,Polygon,106.712683,48.11296,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
303856,ТШУ1655828421001,Дэд өртөө,Polygon,106.904185,47.933155,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
304186,ТШУ1656083637001,ХТП дэд өртөө,Polygon,106.968083,47.912203,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
304416,ТШУ1415701921001,Их тойрог ЦДАШ,Polygon,106.950487,47.896824,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
306191,ТШУ1656083560001,ХТП,Polygon,106.968497,47.911061,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
306520,ТШУ1454403272002,"Цэвэр усны  шугам Ф900мм шугам, 4215м",Polygon,106.938957,47.930776,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
307092,ТШУ1645646687001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -1,Polygon,107.003553,47.923991,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
308053,ТШУ1540394753001,,Polygon,107.089823,47.87708,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
309201,ТШУ1656083502001,ХТП,Polygon,106.967732,47.911039,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
309976,ТШУ1656083588001,ХТП дэд өртөө,Polygon,106.971015,47.911476,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
309977,ТШУ1656083620001,ХТП дэд өртөө,Polygon,106.969477,47.912087,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
310819,ТШУ1454403272003,"Цэвэр усны  шугам Ф900мм шугам, 4215м",Polygon,106.946465,47.931471,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
311439,ТШУ1541071013001,35кВ-ын цахилгаан дамжуулах кабель шугам,Polygon,106.972545,47.908402,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
312000,ТШУ1656082499001,10кВ-ын кабель шугам,Polygon,106.964674,47.907895,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
312906,ТШУ1660563971001,Дулааны шугам,Polygon,106.988829,47.911362,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
314947,ТШУ1660564180001,Цахилгаан 10кВ-ын кабель шугам,Polygon,106.989637,47.911023,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
315344,ТШУ1522165853001,Борооны ус зайлуулах шугам,Polygon,106.977023,47.923878,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
315476,ТШУ1404731234001,"Дулааны шугам 3,9 км",Polygon,106.997626,47.916873,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
315904,ТШУ1645649572001,УС ДУЛААН ДАМЖУУЛАХ ТӨВ -3,Polygon,107.003019,47.929709,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
333392,ТШУ1626863209001,Гадна ариутгах татуургын шугамын ажлын зураг төсөл,Polygon,106.841669,47.875139,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
333709,ТШУ1627902390001,Доод өлзийт орчмын үерийн хамгаалалтын суваг,Polygon,106.656479,47.764206,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
333895,ТШУ1566398382001,,Polygon,106.810699,47.870593,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
334214,ТШУ1571931060001,,MultiPolygon,106.638427,47.832658,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
334436,ТШУ1622476019001,Хаалттай дэд өртөө /ХТП/,Polygon,106.924185,47.902528,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
335922,ТШУ1457955312001,"Цэвэр усны шугам, насос станц 2,5км",Polygon,106.908484,47.887146,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
338979,ТШУ1519298284001,Яармаг орчмын төлөвлөж буй дулааны шугам,MultiPolygon,106.815348,47.857519,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
339204,ТШУ1430154900001,Ариутгах татуургын шугам,Polygon,106.896655,47.890625,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340057,ТШУ1572976006001,"Яармагийн гэр хорооллын бохир усны шугам 3,3км",Polygon,106.81664,47.873394,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340059,ТШУ1627903116001,ҮЕРИЙН ДАЛАН СУВАГ,MultiPolygon,106.671203,47.848594,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340498,ТШУ1621931421001,Дулааны шугам,Polygon,106.788429,47.846798,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340568,ТШУ1571659629001,Дулааны шугам/ф200/250мм/,MultiPolygon,106.911731,47.882184,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340631,ТШУ1457955622001,"Бохир усны шугам 2,7км",Polygon,106.913231,47.889888,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
340765,ТШУ1444659472001,Ариутгах татуургын шугам,Polygon,106.772617,47.857956,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
341362,ТШУ1428077814001,Цахилгааны шугам,Polygon,106.830692,47.86747,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
341363,ТШУ1428075116001,,Polygon,106.804398,47.868782,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
342220,ТШУ1428076410001,Бохир усны шугам,Polygon,106.788733,47.861913,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
343028,ТШУ1428074855001,,Polygon,106.828313,47.87403,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
343164,ТШУ1453732809001,Зайсан өргөтгөл шинэчлэлтийн холбооны шугам,Polygon,106.909225,47.887539,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
343232,ТШУ1574701845001,Бохир усны шугам,Polygon,106.898706,47.898959,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
344598,ТШУ1457956796001,Цэвэр усны шугам,Polygon,106.91407,47.881873,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
344631,ТШУ1629474789001,Дулааны шугам,Polygon,106.678428,47.845217,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
344761,ТШУ1635435456001,Үерийн хамгаалалтын далан суваг,Polygon,106.744996,47.844663,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
344969,ТШУ1585752852001,Яармаг орчмын үерийн хамгаалалтын далан суваг,Polygon,106.823317,47.85327,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
