id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
546023,,,Polygon,106.972699,48.002121,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546024,,,MultiPolygon,106.972261,48.000557,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546025,,,MultiPolygon,106.931453,47.981245,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546026,,,MultiPolygon,106.934601,47.978052,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546027,,,Polygon,106.928315,47.97014,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546028,,,Polygon,106.927955,47.967823,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546029,,,Polygon,106.930395,47.964136,Инженерийн шугам сүлжээний бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546030,,,Polygon,106.927963,47.978243,Инженерийн шугам сүлжээний бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546031,,,Polygon,106.93345,47.980529,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546032,,,Polygon,106.929093,47.970425,"Хотын төв, олон нийтийн бүс","Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546033,,,Polygon,106.932038,47.943525,Инженерийн шугам сүлжээний бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546034,,,Polygon,106.930194,47.946133,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546035,,,MultiPolygon,106.936191,47.950706,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546036,,,MultiPolygon,106.949981,47.98427,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546037,,,Polygon,106.931845,47.962053,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546038,,,Polygon,106.930333,47.957093,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546039,,,Polygon,106.927554,47.955637,Ногоон байгууламжийн бүс,Дамбадаржаа нэгж хорооллын ХЕТ,А/299-р захирамж,,,,,
546040,,,Polygon,106.944521,47.991214,Ногоон байгууламжийн бүс,Дамбадаржаа нэгж хорооллын ХЕТ,А/299-р захирамж,,,,,
546041,,,MultiPolygon,106.938929,47.956248,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546042,,,MultiPolygon,106.968578,47.98927,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546043,,,MultiPolygon,106.968675,47.989149,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546044,,,Polygon,106.972991,47.994623,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546045,,,Polygon,106.958936,47.982078,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546046,,,Polygon,106.947521,47.978088,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546047,,,Polygon,106.954084,47.979228,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546048,,,Polygon,106.941246,47.975603,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546049,,,MultiPolygon,106.961323,47.983302,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546050,,,Polygon,106.976586,48.005488,Сайжруулсан гэр хорооллын бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546051,,,Polygon,106.97277,48.005631,Сайжруулсан гэр хорооллын бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546053,,,Polygon,106.967939,47.998235,Сайжруулсан гэр хорооллын бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
546054,,,Polygon,106.969397,48.001702,Сайжруулсан гэр хорооллын бүс,"Улаанбаатар хотын төлөвлөлтийн хойд бүсийн ""Дамбадаржаа"" нэгж хорооллын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 63 дугаар тогтоол,,,,,
