id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Эхлэл,Төгсгөл,Замын ангилал,Нэр
88447,,,Polygon,106.936063,47.91272,Авто зам,Намъяанжугийн гудамж,Юнескогийн гудамж,Туслах зам,188 | Манлайбаатар Дамдинсүрэнгийн гудамж
88448,,,Polygon,106.992479,47.910168,Авто зам,,,Явган зам,
88449,,,Polygon,106.785833,47.928289,Авто зам,,,Явган зам,189
88450,,,MultiPolygon,106.958483,47.918678,Авто зам,,,Хороолол доторх зам,
88451,,,MultiPolygon,106.960965,47.919082,Авто зам,,,Хороолол доторх зам,
88452,,,Polygon,106.930439,47.926568,Авто зам,Их тойруугаас Бээжингийн гудамж хүртэл,,,Денверийн гудамж
88453,,,Polygon,106.931315,47.927973,Авто зам,,,Явган зам,Денверийн гудамж
88454,,,Polygon,106.931459,47.925112,Авто зам,,,,Денверийн гудамж
88455,,,Polygon,106.930994,47.928048,Авто зам,,,Явган зам,Денверийн гудамж
88456,,,Polygon,106.930007,47.929498,Авто зам,,,Явган зам,Денверийн гудамж
88457,,,Polygon,106.99255,47.909322,Авто зам,,,Явган зам,
88458,,,Polygon,106.959671,47.920822,Авто зам,,,Явган зам,
88459,,,Polygon,106.959316,47.920629,Авто зам,,,Явган зам,
88460,,,Polygon,106.959216,47.91997,Авто зам,,,Явган зам,
88461,,,Polygon,106.960048,47.920245,Авто зам,Энхтайваны өргөн чөлөө /Кино үйлдвэрийн баруун талаар/,Б.Доржийн гудамж,Туслах зам,188 | Г.Лувсанцэвээний гудамж
88462,,,Polygon,106.9611,47.922498,Авто зам,Кино үйлдвэрийн зам,,Явган зам,
88463,,,Polygon,106.960694,47.921309,Авто зам,Кино үйлдвэрийн зам,,Явган зам,
88464,,,Polygon,106.993694,47.908112,Авто зам,,,Явган зам,
88465,,,Polygon,106.994035,47.908155,Авто зам,,,Явган зам,
88466,,,Polygon,106.993202,47.909991,Авто зам,Энхтайваны өргөн чөлөөнөөс,Жанжин клуб хүртэл,Гол зам,
88467,,,Polygon,106.997943,47.906032,Авто зам,,,,
88468,,,Polygon,106.940277,47.923928,Авто зам,100 айлаас Сансарыг уруудан зүүн 4 замын уулзвар хүртэл,,Гол зам,Их тойруу
88469,,,Polygon,106.931138,47.929559,Авто зам,,,Явган зам,
88470,,,Polygon,106.931033,47.929778,Авто зам,,,Явган зам,
88471,,,Polygon,106.90199,47.966374,Авто зам,Хайлаастын гудамжаас,Чингэлтэй гудамж хүртэл,Туслах зам,188
88472,,,Polygon,106.898623,47.912634,Авто зам,,,Хороолол доторх зам,
88473,,,Polygon,106.902546,47.917657,Авто зам,,,Хороолол доторх зам,188
88474,,,Polygon,106.904529,47.916836,Авто зам,"ЧД 2-р хороо, 12, 13, 15, 16, ХХҮ 1-30-р байрнуудын авто зам",,Хороолол доторх зам,
88475,,,Polygon,106.905321,47.917432,Авто зам,"ЧД 2-р хороо, 12, 13, 15, 16, ХХҮ 1-30-р байрнуудын авто зам",,Хороолол доторх зам,
88476,,,Polygon,106.904732,47.917388,Авто зам,,,Хороолол доторх зам,
88477,,,Polygon,106.900856,47.911887,Авто зам,,,Хороолол доторх зам,
88478,,,Polygon,106.900668,47.912183,Авто зам,,,Хороолол доторх зам,
88479,,,Polygon,106.902808,47.91289,Авто зам,,,Хороолол доторх зам,
88480,,,Polygon,106.899934,47.912096,Авто зам,СБД 5-р хороолол дундах авто зам,,Хороолол доторх зам,
88481,,,Polygon,106.89631,47.91146,Авто зам,СБД 5-р хороолол дундах авто зам,,Хороолол доторх зам,188
88482,,,Polygon,106.895465,47.912012,Авто зам,,,,
88483,,,Polygon,106.899601,47.901512,Авто зам,,,Хороолол доторх зам,
88484,,,Polygon,106.784335,47.932292,Авто зам,,,Туслах зам,188
88485,,,Polygon,106.897967,47.924056,Авто зам,,,Явган зам,189
88486,,,Polygon,107.472901,47.344992,Авто зам,,,Гол зам,188
88487,,,Polygon,107.491031,47.352853,Авто зам,,,Явган зам,189
88488,,,Polygon,106.903971,47.904087,Авто зам,Энгельсийн гудамжнаас,Махатма Гандигийн гудамж хүртэл,Туслах зам,188 | Дунд голын гудамж
88489,,,Polygon,106.927243,47.926107,Авто зам,Их тойруугаас Бээжингийн гудамж хүртэл,,Туслах зам,188 | Эрхүүгийн гудамж
88490,,,Polygon,106.901524,47.902543,Авто зам,,,Авто зогсоол,188
88491,,,Polygon,106.901112,47.900897,Авто зам,"Чингисийн өргөн чөлөө, 19-н үйлчилгээний төвийн баруун талаар",Дунд голын гудамж хүртэл,Туслах зам,То вангийн гудамж
88492,,,Polygon,106.895076,47.922415,Авто зам,Энэбишийн өргөн чөлөөг,Занабазарын гудамж хүртэл,Туслах зам,
88493,,,Polygon,106.915482,47.902563,Авто зам,Төв цэнгэлдэх хүрээлэнгийн арын зам,,Туслах зам,Махатма Гандигийн гудамж
88494,,,Polygon,106.837958,47.956713,Авто зам,"СХД 9-р хороо, 76-р сургуулийн урд талын авто зам",,Туслах зам,
88495,,,Polygon,106.854943,47.929744,Авто зам,Горькийн 9-р гудамж,,Явган зам,
88496,,,Polygon,106.854963,47.929187,Авто зам,Горькийн 9-р гудамж,,Туслах зам,
88497,,,Polygon,106.854914,47.928841,Авто зам,Горькийн 9-р гудамж,,Явган зам,
88498,,,Polygon,106.765382,47.931145,Авто зам,,,Явган зам,
88499,,,Polygon,106.858597,47.929172,Авто зам,БГД 9-р хороо гэр хороолол дунд,,Явган зам,
88500,,,Polygon,106.774343,47.914679,Авто зам,,,Явган зам,
88501,,,Polygon,106.778152,47.913485,Авто зам,,,,
88502,,,Polygon,106.764803,47.922271,Авто зам,,,Явган зам,
88503,,,Polygon,106.765403,47.924502,Авто зам,,,Явган зам,
88504,,,Polygon,106.765255,47.929324,Авто зам,,,Явган зам,
88505,,,Polygon,106.765528,47.93259,Авто зам,,,Явган зам,
88506,,,Polygon,106.927571,47.924772,Авто зам,Их тойруугаас Бээжингийн гудамж хүртэл,,Явган зам,189 | Эрхүүгийн гудамж
88507,,,Polygon,106.970345,47.926452,Авто зам,,,Туслах зам,
88508,,,Polygon,106.927459,47.923945,Авто зам,Их тойруугаас Бээжингийн гудамж хүртэл,,Явган зам,189 | Эрхүүгийн гудамж
88509,,,Polygon,106.927709,47.924039,Авто зам,Их тойруугаас Бээжингийн гудамж хүртэл,,Явган зам,189 | Эрхүүгийн гудамж
88510,,,Polygon,106.922274,47.923665,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88511,,,Polygon,106.922499,47.923683,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88512,,,Polygon,106.922511,47.923528,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88513,,,Polygon,106.920872,47.923515,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88514,,,Polygon,106.921581,47.923563,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88515,,,Polygon,106.921225,47.92352,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Туслах зам,
88516,,,Polygon,106.922259,47.92348,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88517,,,Polygon,106.921516,47.923502,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88518,,,Polygon,106.92076,47.923444,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88519,,,Polygon,106.920188,47.923406,Авто зам,Бага тойруугаас баруун тийш Шихшхутаг ХЗДС хүртэл,,Явган зам,
88520,,,Polygon,106.926092,47.931065,Авто зам,,,Хороолол доторх зам,
88521,,,Polygon,106.858535,47.9294,Авто зам,БГД 9-р хороо гэр хороолол дунд,,Явган зам,
88522,,,Polygon,106.926744,47.91512,Авто зам,Нарны замаас Сэлбэ голын баруун эргийн дагуу Энхтайваны өргөн чөлөө хүртэл,,,Г.Чагдаржавын гудамж
88523,,,Polygon,106.93196,48.119616,Авто зам,Хандгайтын авто зам,,Гол зам,Санзайн зам
88524,,,Polygon,106.908071,48.109532,Авто зам,Хандгайтын зам,,Явган зам,189
88525,,,Polygon,106.916066,48.113846,Авто зам,Хандгайтын зам,,Явган зам,189
88526,,,Polygon,106.85467,47.911875,Авто зам,Гурвалжингшийн гүүр,,Явган зам,Ажилчны гудамж
88527,,,Polygon,106.855076,47.908493,Авто зам,Саппорогийн уулзвар,Дунд голын гүүр хүртэл,Гол зам,188 | Ажилчны гудамж
88528,,,Polygon,106.854739,47.910104,Авто зам,Гурвалжингшийн гүүр,,,Ажилчны гудамж
88529,,,Polygon,106.85506,47.910177,Авто зам,Гурвалжингшийн гүүр,,,Ажилчны гудамж
88530,,,Polygon,106.842716,47.91421,Авто зам,Өнөр хорооллын арын зам,,Туслах зам,Өнөр хорооллын гудамж | 188
88531,,,Polygon,106.856612,47.925449,Авто зам,БГД 9-р хороо гэр хороолол дунд,,Явган зам,
88532,,,Polygon,106.897211,48.124665,Авто зам,Санзайн зуслан хүртэл,,,Санзайн зам
88533,,,Polygon,106.930949,47.919121,Авто зам,,,Хороолол доторх зам,
88534,,,Polygon,106.930843,47.919587,Авто зам,,,Хороолол доторх зам,
88535,,,Polygon,106.930915,47.91953,Авто зам,,,Хороолол доторх зам,
88536,,,Polygon,106.931053,47.919502,Авто зам,,,Хороолол доторх зам,
88537,,,Polygon,106.931005,47.919497,Авто зам,,,Хороолол доторх зам,
88538,,,Polygon,106.931164,47.919623,Авто зам,,,Хороолол доторх зам,
88539,,,Polygon,106.931035,47.919741,Авто зам,,,Хороолол доторх зам,
88540,,,Polygon,106.881517,47.926271,Авто зам,"6a, 14и байрны дунд байрлах спортын талбай",,Хороолол доторх зам,
88541,,,Polygon,106.881565,47.925885,Авто зам,"6а, 14и байрны дунд байрлах тоглоомын талбай",,Хороолол доторх зам,
88542,,,Polygon,106.959049,47.993625,Авто зам,Санзайн замаас,Сэлхийн гудамж хүртэл,Гол зам,Дамбадаржаагийн гудамж
88543,,,Polygon,106.925405,47.93118,Авто зам,,,Хороолол доторх зам,
