id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
950,,,Polygon,107.466046,47.877809,Ой мод
951,,,Polygon,107.17739,47.877302,Ой мод
952,,,Polygon,106.987828,47.877668,Ой мод
953,,,Polygon,107.534213,47.87746,Ой мод
954,,,Polygon,107.189063,47.876259,Ой мод
955,,,Polygon,107.425407,47.877048,Ой мод
956,,,Polygon,107.477437,47.876199,Ой мод
957,,,Polygon,107.292247,47.875692,Ой мод
958,,,Polygon,107.175387,47.872163,Ой мод
959,,,Polygon,107.167273,47.87072,Ой мод
960,,,Polygon,107.290736,47.872394,Ой мод
961,,,Polygon,107.53313,47.87272,Ой мод
962,,,Polygon,107.46684,47.872781,Ой мод
963,,,Polygon,107.159499,47.871177,Ой мод
964,,,Polygon,107.493723,47.86519,Ой мод
965,,,Polygon,106.956382,47.869003,Ой мод
966,,,Polygon,106.920649,47.871946,Ой мод
967,,,Polygon,107.4881,47.867887,Ой мод
968,,,Polygon,107.200447,47.867733,Ой мод
969,,,Polygon,107.39173,47.869308,Ой мод
970,,,Polygon,107.212429,47.868396,Ой мод
971,,,Polygon,107.156504,47.866506,Ой мод
972,,,Polygon,106.974876,47.868311,Ой мод
973,,,Polygon,107.354497,47.859372,Ой мод
974,,,Polygon,106.945285,47.866192,Ой мод
975,,,Polygon,106.877202,47.866836,Ой мод
976,,,Polygon,107.376817,47.861444,Ой мод
977,,,Polygon,106.892301,47.865228,Ой мод
978,,,Polygon,107.456162,47.861835,Ой мод
979,,,Polygon,107.476449,47.864738,Ой мод
980,,,Polygon,107.477739,47.863292,Ой мод
981,,,Polygon,107.31681,47.863666,Ой мод
982,,,Polygon,106.937338,47.862377,Ой мод
983,,,Polygon,106.853359,47.863333,Ой мод
984,,,Polygon,107.384169,47.861665,Ой мод
985,,,Polygon,107.314537,47.862178,Ой мод
986,,,Polygon,107.448845,47.859918,Ой мод
987,,,Polygon,107.202621,47.860813,Ой мод
988,,,Polygon,107.441166,47.85967,Ой мод
989,,,Polygon,107.209038,47.859058,Ой мод
990,,,Polygon,107.468175,47.860469,Ой мод
991,,,Polygon,107.293391,47.859653,Ой мод
992,,,Polygon,107.39131,47.85785,Ой мод
993,,,Polygon,107.310565,47.860095,Ой мод
994,,,Polygon,107.286906,47.859813,Ой мод
995,,,Polygon,107.27989,47.859996,Ой мод
996,,,Polygon,107.482751,47.858287,Ой мод
997,,,Polygon,106.856686,47.856203,Ой мод
998,,,Polygon,107.484987,47.856671,Ой мод
999,,,Polygon,107.471063,47.857812,Ой мод
1000,,,Polygon,107.332825,47.857091,Ой мод
1001,,,Polygon,107.325466,47.85424,Ой мод
1002,,,Polygon,107.347909,47.855756,Ой мод
1003,,,Polygon,107.437618,47.848617,Ой мод
1004,,,Polygon,107.323429,47.84897,Ой мод
1005,,,Polygon,107.470536,47.852777,Ой мод
1006,,,Polygon,107.365621,47.855251,Ой мод
1007,,,Polygon,107.188087,47.851358,Ой мод
1008,,,Polygon,107.372015,47.852061,Ой мод
1009,,,Polygon,107.349381,47.852296,Ой мод
1010,,,Polygon,107.225113,47.852968,Ой мод
1011,,,Polygon,107.194766,47.848951,Ой мод
1012,,,Polygon,107.024374,48.158832,Ой мод
1013,,,Polygon,107.072262,48.18567,Ой мод
1014,,,Polygon,107.179271,47.851936,Ой мод
1015,,,Polygon,107.492212,47.852391,Ой мод
1016,,,Polygon,107.222619,47.851802,Ой мод
1017,,,Polygon,107.422389,47.851529,Ой мод
1018,,,Polygon,107.486177,47.851003,Ой мод
1019,,,Polygon,107.220719,47.850286,Ой мод
1020,,,Polygon,107.175727,47.849635,Ой мод
1021,,,Polygon,107.313076,47.850042,Ой мод
1022,,,Polygon,107.216263,47.848085,Ой мод
1023,,,Polygon,107.309383,47.848035,Ой мод
1024,,,Polygon,107.445076,47.845847,Ой мод
1025,,,Polygon,107.437698,47.844869,Ой мод
1026,,,Polygon,107.389643,47.844163,Ой мод
1027,,,Polygon,107.461751,47.843808,Ой мод
1028,,,Polygon,107.203911,47.83961,Ой мод
1029,,,Polygon,107.215592,47.842488,Ой мод
1030,,,Polygon,107.446175,47.84076,Ой мод
1031,,,Polygon,107.46209,47.841884,Ой мод
1032,,,Polygon,107.345551,47.84171,Ой мод
1033,,,Polygon,107.411197,47.837298,Ой мод
1034,,,Polygon,106.409146,48.234872,Ой мод
1035,,,Polygon,106.467441,48.253503,Ой мод
1036,,,Polygon,106.565913,48.236323,Ой мод
1037,,,Polygon,106.525182,48.23609,Ой мод
1038,,,Polygon,106.634606,48.232319,Ой мод
1039,,,Polygon,106.629063,48.232573,Ой мод
1040,,,Polygon,106.636872,48.229384,Ой мод
1041,,,Polygon,106.494167,48.218029,Ой мод
1042,,,Polygon,106.781687,48.221735,Ой мод
1043,,,Polygon,106.59254,48.222483,Ой мод
1044,,,Polygon,106.80926,48.214913,Ой мод
1045,,,Polygon,106.597145,48.21967,Ой мод
1046,,,Polygon,106.783769,48.108116,Ой мод
1047,,,Polygon,106.495686,48.210703,Ой мод
1048,,,Polygon,106.480636,48.211485,Ой мод
1049,,,Polygon,106.503247,48.206282,Ой мод
1050,,,Polygon,106.814593,48.205507,Ой мод
1051,,,Polygon,106.508377,48.203699,Ой мод
1052,,,Polygon,106.838962,48.198534,Ой мод
1053,,,Polygon,106.433878,48.198401,Ой мод
1054,,,Polygon,106.972428,48.130099,Ой мод
1055,,,Polygon,107.089959,48.187129,Ой мод
1056,,,Polygon,106.627583,48.196514,Ой мод
1057,,,Polygon,106.629918,48.195373,Ой мод
1058,,,Polygon,106.65579,48.193662,Ой мод
1059,,,Polygon,106.579684,48.190586,Ой мод
1060,,,Polygon,106.659959,48.188564,Ой мод
1061,,,Polygon,106.622322,48.189178,Ой мод
1062,,,Polygon,106.801081,48.187938,Ой мод
1063,,,Polygon,106.620754,48.186941,Ой мод
1064,,,Polygon,106.572554,48.182213,Ой мод
1065,,,Polygon,106.79492,48.186548,Ой мод
1066,,,Polygon,106.586982,48.183889,Ой мод
1067,,,Polygon,106.627945,48.183727,Ой мод
1068,,,Polygon,106.767827,48.183942,Ой мод
1069,,,Polygon,107.195255,48.113367,Ой мод
1070,,,Polygon,106.635434,48.183271,Ой мод
1071,,,Polygon,106.487609,48.132039,Ой мод
1072,,,Polygon,106.809565,48.181125,Ой мод
1073,,,Polygon,106.565729,48.181574,Ой мод
1074,,,Polygon,106.486045,48.179159,Ой мод
1075,,,Polygon,106.562243,48.177379,Ой мод
1076,,,Polygon,106.526288,48.178335,Ой мод
1077,,,Polygon,106.771108,48.178569,Ой мод
1078,,,Polygon,106.83374,48.176307,Ой мод
1079,,,Polygon,106.571768,48.128373,Ой мод
1080,,,Polygon,106.613628,48.177259,Ой мод
1081,,,Polygon,106.773363,48.176732,Ой мод
1082,,,Polygon,106.623593,48.17427,Ой мод
1083,,,Polygon,106.638009,48.173799,Ой мод
1084,,,Polygon,106.528165,48.173107,Ой мод
1085,,,Polygon,106.609444,48.174816,Ой мод
1086,,,Polygon,106.478744,48.173765,Ой мод
1087,,,Polygon,106.497692,48.171325,Ой мод
1088,,,Polygon,106.776373,48.172687,Ой мод
1089,,,Polygon,106.565775,48.166276,Ой мод
1090,,,Polygon,106.490856,48.172367,Ой мод
1091,,,Polygon,106.6527,48.172481,Ой мод
1092,,,Polygon,106.532453,48.17272,Ой мод
1093,,,Polygon,106.52163,48.172138,Ой мод
1094,,,Polygon,106.552412,48.156461,Ой мод
1095,,,Polygon,107.067123,48.011654,Ой мод
1096,,,Polygon,106.446837,48.167394,Ой мод
1097,,,Polygon,106.4363,48.165788,Ой мод
1098,,,Polygon,106.419767,48.165472,Ой мод
1099,,,Polygon,106.427408,48.162382,Ой мод
1100,,,Polygon,106.751443,48.162511,Ой мод
1101,,,Polygon,106.510563,48.150424,Ой мод
