Үзүүлэлт,Бүс,Он,value
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Орхон,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Орхон,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2019,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өвөрхангай,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2019,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хөвсгөл,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2020,3.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2019,2.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Төвийн бүс,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Говьсүмбэр,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дархан-Уул,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорноговь,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дундговь,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2019,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Өмнөговь,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2019,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сэлэнгэ,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Төв,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Зүүн бүс,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Дорнод,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2020,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Сүхбаатар,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2024,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2023,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2022,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2021,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2020,1.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2019,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2018,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2017,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2016,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Хэнтий,2015,0.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2024,16.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2023,16.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2022,16.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2021,16.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2020,15.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2019,15.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2018,13.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2017,13.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2016,13.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",    Улаанбаатар,2015,13.0
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2024,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2023,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2022,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2021,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2020,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2019,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2018,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2017,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2016,
"Төв эмнэлэг, Тусгай мэргэжлийн төвүүд",            Улаанбаатар,2015,
Амаржих газрууд,Улсын дүн,2024,3.0
Амаржих газрууд,Улсын дүн,2023,3.0
Амаржих газрууд,Улсын дүн,2022,3.0
Амаржих газрууд,Улсын дүн,2021,3.0
Амаржих газрууд,Улсын дүн,2020,3.0
Амаржих газрууд,Улсын дүн,2019,3.0
Амаржих газрууд,Улсын дүн,2018,3.0
Амаржих газрууд,Улсын дүн,2017,3.0
Амаржих газрууд,Улсын дүн,2016,3.0
Амаржих газрууд,Улсын дүн,2015,3.0
Амаржих газрууд,    Баруун бүс,2024,0.0
Амаржих газрууд,    Баруун бүс,2023,0.0
Амаржих газрууд,    Баруун бүс,2022,0.0
Амаржих газрууд,    Баруун бүс,2021,0.0
Амаржих газрууд,    Баруун бүс,2020,0.0
Амаржих газрууд,    Баруун бүс,2019,0.0
Амаржих газрууд,    Баруун бүс,2018,0.0
Амаржих газрууд,    Баруун бүс,2017,0.0
Амаржих газрууд,    Баруун бүс,2016,0.0
Амаржих газрууд,    Баруун бүс,2015,0.0
Амаржих газрууд,            Баян-Өлгий,2024,0.0
Амаржих газрууд,            Баян-Өлгий,2023,0.0
Амаржих газрууд,            Баян-Өлгий,2022,0.0
Амаржих газрууд,            Баян-Өлгий,2021,0.0
Амаржих газрууд,            Баян-Өлгий,2020,0.0
Амаржих газрууд,            Баян-Өлгий,2019,0.0
Амаржих газрууд,            Баян-Өлгий,2018,0.0
Амаржих газрууд,            Баян-Өлгий,2017,0.0
Амаржих газрууд,            Баян-Өлгий,2016,0.0
Амаржих газрууд,            Баян-Өлгий,2015,0.0
Амаржих газрууд,            Говь-Алтай,2024,0.0
Амаржих газрууд,            Говь-Алтай,2023,0.0
Амаржих газрууд,            Говь-Алтай,2022,0.0
Амаржих газрууд,            Говь-Алтай,2021,0.0
Амаржих газрууд,            Говь-Алтай,2020,0.0
Амаржих газрууд,            Говь-Алтай,2019,0.0
Амаржих газрууд,            Говь-Алтай,2018,0.0
Амаржих газрууд,            Говь-Алтай,2017,0.0
Амаржих газрууд,            Говь-Алтай,2016,0.0
Амаржих газрууд,            Говь-Алтай,2015,0.0
Амаржих газрууд,            Завхан,2024,0.0
Амаржих газрууд,            Завхан,2023,0.0
Амаржих газрууд,            Завхан,2022,0.0
Амаржих газрууд,            Завхан,2021,0.0
Амаржих газрууд,            Завхан,2020,0.0
Амаржих газрууд,            Завхан,2019,0.0
Амаржих газрууд,            Завхан,2018,0.0
Амаржих газрууд,            Завхан,2017,0.0
Амаржих газрууд,            Завхан,2016,0.0
Амаржих газрууд,            Завхан,2015,0.0
Амаржих газрууд,            Увс,2024,0.0
Амаржих газрууд,            Увс,2023,0.0
Амаржих газрууд,            Увс,2022,0.0
Амаржих газрууд,            Увс,2021,0.0
Амаржих газрууд,            Увс,2020,0.0
Амаржих газрууд,            Увс,2019,0.0
Амаржих газрууд,            Увс,2018,0.0
Амаржих газрууд,            Увс,2017,0.0
Амаржих газрууд,            Увс,2016,0.0
Амаржих газрууд,            Увс,2015,0.0
Амаржих газрууд,            Ховд,2024,0.0
Амаржих газрууд,            Ховд,2023,0.0
Амаржих газрууд,            Ховд,2022,0.0
Амаржих газрууд,            Ховд,2021,0.0
Амаржих газрууд,            Ховд,2020,0.0
Амаржих газрууд,            Ховд,2019,0.0
Амаржих газрууд,            Ховд,2018,0.0
Амаржих газрууд,            Ховд,2017,0.0
Амаржих газрууд,            Ховд,2016,0.0
Амаржих газрууд,            Ховд,2015,0.0
Амаржих газрууд,    Хангайн бүс,2024,0.0
Амаржих газрууд,    Хангайн бүс,2023,0.0
Амаржих газрууд,    Хангайн бүс,2022,0.0
Амаржих газрууд,    Хангайн бүс,2021,0.0
Амаржих газрууд,    Хангайн бүс,2020,0.0
Амаржих газрууд,    Хангайн бүс,2019,0.0
Амаржих газрууд,    Хангайн бүс,2018,0.0
Амаржих газрууд,    Хангайн бүс,2017,0.0
Амаржих газрууд,    Хангайн бүс,2016,0.0
Амаржих газрууд,    Хангайн бүс,2015,0.0
Амаржих газрууд,            Архангай,2024,0.0
Амаржих газрууд,            Архангай,2023,0.0
Амаржих газрууд,            Архангай,2022,0.0
Амаржих газрууд,            Архангай,2021,0.0
Амаржих газрууд,            Архангай,2020,0.0
Амаржих газрууд,            Архангай,2019,0.0
Амаржих газрууд,            Архангай,2018,0.0
Амаржих газрууд,            Архангай,2017,0.0
Амаржих газрууд,            Архангай,2016,0.0
Амаржих газрууд,            Архангай,2015,0.0
Амаржих газрууд,            Баянхонгор,2024,0.0
Амаржих газрууд,            Баянхонгор,2023,0.0
Амаржих газрууд,            Баянхонгор,2022,0.0
Амаржих газрууд,            Баянхонгор,2021,0.0
Амаржих газрууд,            Баянхонгор,2020,0.0
Амаржих газрууд,            Баянхонгор,2019,0.0
Амаржих газрууд,            Баянхонгор,2018,0.0
Амаржих газрууд,            Баянхонгор,2017,0.0
Амаржих газрууд,            Баянхонгор,2016,0.0
Амаржих газрууд,            Баянхонгор,2015,0.0
Амаржих газрууд,            Булган,2024,0.0
Амаржих газрууд,            Булган,2023,0.0
Амаржих газрууд,            Булган,2022,0.0
Амаржих газрууд,            Булган,2021,0.0
Амаржих газрууд,            Булган,2020,0.0
Амаржих газрууд,            Булган,2019,0.0
Амаржих газрууд,            Булган,2018,0.0
Амаржих газрууд,            Булган,2017,0.0
Амаржих газрууд,            Булган,2016,0.0
Амаржих газрууд,            Булган,2015,0.0
Амаржих газрууд,            Орхон,2024,0.0
Амаржих газрууд,            Орхон,2023,0.0
Амаржих газрууд,            Орхон,2022,0.0
Амаржих газрууд,            Орхон,2021,0.0
Амаржих газрууд,            Орхон,2020,0.0
Амаржих газрууд,            Орхон,2019,0.0
Амаржих газрууд,            Орхон,2018,0.0
Амаржих газрууд,            Орхон,2017,0.0
Амаржих газрууд,            Орхон,2016,0.0
Амаржих газрууд,            Орхон,2015,0.0
Амаржих газрууд,            Өвөрхангай,2024,0.0
Амаржих газрууд,            Өвөрхангай,2023,0.0
Амаржих газрууд,            Өвөрхангай,2022,0.0
Амаржих газрууд,            Өвөрхангай,2021,0.0
Амаржих газрууд,            Өвөрхангай,2020,0.0
Амаржих газрууд,            Өвөрхангай,2019,0.0
Амаржих газрууд,            Өвөрхангай,2018,0.0
Амаржих газрууд,            Өвөрхангай,2017,0.0
Амаржих газрууд,            Өвөрхангай,2016,0.0
Амаржих газрууд,            Өвөрхангай,2015,0.0
Амаржих газрууд,            Хөвсгөл,2024,0.0
Амаржих газрууд,            Хөвсгөл,2023,0.0
Амаржих газрууд,            Хөвсгөл,2022,0.0
Амаржих газрууд,            Хөвсгөл,2021,0.0
Амаржих газрууд,            Хөвсгөл,2020,0.0
Амаржих газрууд,            Хөвсгөл,2019,0.0
Амаржих газрууд,            Хөвсгөл,2018,0.0
Амаржих газрууд,            Хөвсгөл,2017,0.0
Амаржих газрууд,            Хөвсгөл,2016,0.0
Амаржих газрууд,            Хөвсгөл,2015,0.0
Амаржих газрууд,    Төвийн бүс,2024,0.0
Амаржих газрууд,    Төвийн бүс,2023,0.0
Амаржих газрууд,    Төвийн бүс,2022,0.0
Амаржих газрууд,    Төвийн бүс,2021,0.0
Амаржих газрууд,    Төвийн бүс,2020,0.0
Амаржих газрууд,    Төвийн бүс,2019,0.0
Амаржих газрууд,    Төвийн бүс,2018,0.0
Амаржих газрууд,    Төвийн бүс,2017,0.0
Амаржих газрууд,    Төвийн бүс,2016,0.0
Амаржих газрууд,    Төвийн бүс,2015,0.0
Амаржих газрууд,            Говьсүмбэр,2024,0.0
Амаржих газрууд,            Говьсүмбэр,2023,0.0
Амаржих газрууд,            Говьсүмбэр,2022,0.0
Амаржих газрууд,            Говьсүмбэр,2021,0.0
Амаржих газрууд,            Говьсүмбэр,2020,0.0
Амаржих газрууд,            Говьсүмбэр,2019,0.0
Амаржих газрууд,            Говьсүмбэр,2018,0.0
Амаржих газрууд,            Говьсүмбэр,2017,0.0
Амаржих газрууд,            Говьсүмбэр,2016,0.0
Амаржих газрууд,            Говьсүмбэр,2015,0.0
Амаржих газрууд,            Дархан-Уул,2024,0.0
Амаржих газрууд,            Дархан-Уул,2023,0.0
Амаржих газрууд,            Дархан-Уул,2022,0.0
Амаржих газрууд,            Дархан-Уул,2021,0.0
Амаржих газрууд,            Дархан-Уул,2020,0.0
Амаржих газрууд,            Дархан-Уул,2019,0.0
Амаржих газрууд,            Дархан-Уул,2018,0.0
Амаржих газрууд,            Дархан-Уул,2017,0.0
Амаржих газрууд,            Дархан-Уул,2016,0.0
Амаржих газрууд,            Дархан-Уул,2015,0.0
Амаржих газрууд,            Дорноговь,2024,0.0
Амаржих газрууд,            Дорноговь,2023,0.0
Амаржих газрууд,            Дорноговь,2022,0.0
Амаржих газрууд,            Дорноговь,2021,0.0
Амаржих газрууд,            Дорноговь,2020,0.0
Амаржих газрууд,            Дорноговь,2019,0.0
Амаржих газрууд,            Дорноговь,2018,0.0
Амаржих газрууд,            Дорноговь,2017,0.0
Амаржих газрууд,            Дорноговь,2016,0.0
Амаржих газрууд,            Дорноговь,2015,0.0
Амаржих газрууд,            Дундговь,2024,0.0
Амаржих газрууд,            Дундговь,2023,0.0
Амаржих газрууд,            Дундговь,2022,0.0
Амаржих газрууд,            Дундговь,2021,0.0
Амаржих газрууд,            Дундговь,2020,0.0
Амаржих газрууд,            Дундговь,2019,0.0
Амаржих газрууд,            Дундговь,2018,0.0
Амаржих газрууд,            Дундговь,2017,0.0
Амаржих газрууд,            Дундговь,2016,0.0
Амаржих газрууд,            Дундговь,2015,0.0
Амаржих газрууд,            Өмнөговь,2024,0.0
Амаржих газрууд,            Өмнөговь,2023,0.0
Амаржих газрууд,            Өмнөговь,2022,0.0
Амаржих газрууд,            Өмнөговь,2021,0.0
Амаржих газрууд,            Өмнөговь,2020,0.0
Амаржих газрууд,            Өмнөговь,2019,0.0
Амаржих газрууд,            Өмнөговь,2018,0.0
Амаржих газрууд,            Өмнөговь,2017,0.0
Амаржих газрууд,            Өмнөговь,2016,0.0
Амаржих газрууд,            Өмнөговь,2015,0.0
Амаржих газрууд,            Сэлэнгэ,2024,0.0
Амаржих газрууд,            Сэлэнгэ,2023,0.0
Амаржих газрууд,            Сэлэнгэ,2022,0.0
Амаржих газрууд,            Сэлэнгэ,2021,0.0
Амаржих газрууд,            Сэлэнгэ,2020,0.0
Амаржих газрууд,            Сэлэнгэ,2019,0.0
Амаржих газрууд,            Сэлэнгэ,2018,0.0
Амаржих газрууд,            Сэлэнгэ,2017,0.0
Амаржих газрууд,            Сэлэнгэ,2016,0.0
Амаржих газрууд,            Сэлэнгэ,2015,0.0
Амаржих газрууд,            Төв,2024,0.0
Амаржих газрууд,            Төв,2023,0.0
Амаржих газрууд,            Төв,2022,0.0
Амаржих газрууд,            Төв,2021,0.0
Амаржих газрууд,            Төв,2020,0.0
Амаржих газрууд,            Төв,2019,0.0
Амаржих газрууд,            Төв,2018,0.0
Амаржих газрууд,            Төв,2017,0.0
Амаржих газрууд,            Төв,2016,0.0
Амаржих газрууд,            Төв,2015,0.0
Амаржих газрууд,    Зүүн бүс,2024,0.0
Амаржих газрууд,    Зүүн бүс,2023,0.0
Амаржих газрууд,    Зүүн бүс,2022,0.0
Амаржих газрууд,    Зүүн бүс,2021,0.0
Амаржих газрууд,    Зүүн бүс,2020,0.0
Амаржих газрууд,    Зүүн бүс,2019,0.0
Амаржих газрууд,    Зүүн бүс,2018,0.0
Амаржих газрууд,    Зүүн бүс,2017,0.0
Амаржих газрууд,    Зүүн бүс,2016,0.0
Амаржих газрууд,    Зүүн бүс,2015,0.0
Амаржих газрууд,            Дорнод,2024,0.0
Амаржих газрууд,            Дорнод,2023,0.0
Амаржих газрууд,            Дорнод,2022,0.0
Амаржих газрууд,            Дорнод,2021,0.0
Амаржих газрууд,            Дорнод,2020,0.0
Амаржих газрууд,            Дорнод,2019,0.0
Амаржих газрууд,            Дорнод,2018,0.0
Амаржих газрууд,            Дорнод,2017,0.0
Амаржих газрууд,            Дорнод,2016,0.0
Амаржих газрууд,            Дорнод,2015,0.0
Амаржих газрууд,            Сүхбаатар,2024,0.0
Амаржих газрууд,            Сүхбаатар,2023,0.0
Амаржих газрууд,            Сүхбаатар,2022,0.0
Амаржих газрууд,            Сүхбаатар,2021,0.0
Амаржих газрууд,            Сүхбаатар,2020,0.0
Амаржих газрууд,            Сүхбаатар,2019,0.0
Амаржих газрууд,            Сүхбаатар,2018,0.0
Амаржих газрууд,            Сүхбаатар,2017,0.0
Амаржих газрууд,            Сүхбаатар,2016,0.0
Амаржих газрууд,            Сүхбаатар,2015,0.0
Амаржих газрууд,            Хэнтий,2024,0.0
